frame_idx	gaze_pos_vid_x	gaze_pos_vid_y	pup_diam_l	pup_diam_r	gaze_ori_l_x	gaze_ori_l_y	gaze_ori_l_z	gaze_ori_r_x	gaze_ori_r_y	gaze_ori_r_z	gaze_dir_l_x	gaze_dir_l_y	gaze_dir_l_z	gaze_dir_r_x	gaze_dir_r_y	gaze_dir_r_z
17	774.69700000	473.74000000	3.89660144	3.41921043	-31.45424271	12.33967209	-35.27075577	31.65584755	13.97428131	-34.48115540	-0.06280880	-0.06459723	0.99593288	0.01250520	-0.07641815	0.99699748
17	778.58300000	471.55100000	3.88332629	3.41567492	-31.42171860	12.34791565	-35.26992416	31.68726349	13.95613861	-34.48655701	-0.06493853	-0.06375830	0.99585032	0.00942669	-0.07555804	0.99709690
17	779.01200000	472.00800000	3.88495779	3.42329502	-31.44311905	12.39480591	-35.25206757	31.66773796	14.00262451	-34.51622391	-0.06086636	-0.06718784	0.99588203	0.01341854	-0.07904647	0.99678063
17	776.58500000	472.96100000	3.77508259	3.33694220	-31.48685074	12.31581116	-35.17675400	31.62228775	13.90464783	-34.40126038	-0.05733835	-0.05703421	0.99672437	0.01180328	-0.06880926	0.99756002
17	778.07900000	475.83100000	3.78321433	3.34400582	-31.52396774	12.25611115	-35.23339081	31.58729362	13.86457062	-34.39397049	-0.05736245	-0.05325746	0.99693191	0.01144738	-0.06507663	0.99781466
17	778.26700000	476.00800000	3.78436899	3.35248351	-31.51876831	12.27427673	-35.22808838	31.59544373	13.87239456	-34.40292358	-0.05879525	-0.05442949	0.99678510	0.01248686	-0.06651974	0.99770701
17	778.52800000	478.43400000	3.77904177	3.32518506	-31.49128342	12.26626587	-35.18276215	31.62150955	13.83193207	-34.39339828	-0.05853928	-0.05215583	0.99692172	0.01084245	-0.06415492	0.99788105
18	778.86600000	478.46100000	3.77570534	3.36253285	-31.52019882	12.32066345	-35.18519592	31.58975410	13.89265060	-34.40684509	-0.05745571	-0.05601993	0.99677515	0.01301391	-0.06835448	0.99757624
18	778.00800000	478.58100000	3.77582693	3.34460139	-31.53198242	12.31098175	-35.20655060	31.57719803	13.89064407	-34.41313934	-0.05693114	-0.05522032	0.99684983	0.01433851	-0.06755061	0.99761283
18	778.66900000	477.24400000	3.76275849	3.33776498	-31.55577850	12.36305237	-35.18967056	31.55518532	13.91439056	-34.38854980	-0.05539697	-0.05931391	0.99670112	0.01365589	-0.07128236	0.99736273
18	780.39200000	476.17100000	3.75522757	3.32863593	-31.52721786	12.40158081	-35.14882660	31.58199501	13.92352295	-34.40698242	-0.05448476	-0.06059394	0.99667436	0.01272813	-0.07272046	0.99727118
18	780.48900000	478.26700000	3.77274609	3.34054542	-31.54904938	12.36112595	-35.18876648	31.56109810	13.91734314	-34.38466644	-0.05481370	-0.05872652	0.99676812	0.01375072	-0.07084776	0.99739236
18	781.86500000	476.45200000	3.76155329	3.34320951	-31.56755066	12.34832764	-35.19055176	31.54364586	13.90897751	-34.37709808	-0.05392000	-0.05880173	0.99681246	0.01642114	-0.07073134	0.99736023
18	782.96700000	477.27400000	3.75598335	3.35432172	-31.51453400	12.36316681	-35.16037750	31.59225464	13.92066193	-34.40591812	-0.05464954	-0.05984190	0.99671078	0.01364830	-0.07199115	0.99731189
18	781.42800000	479.98900000	3.75949740	3.34295702	-31.50947189	12.35141754	-35.17898560	31.59759140	13.93004608	-34.39566040	-0.05598411	-0.05936401	0.99666530	0.01179127	-0.07166262	0.99735922
19	778.57500000	478.08200000	3.76509666	3.34055376	-31.52944946	12.35982895	-35.19363403	31.57928085	13.93502045	-34.37760544	-0.05661551	-0.05952621	0.99661994	0.01281681	-0.07183360	0.99733430
19	777.55800000	479.58600000	3.75994062	3.34981728	-31.48733521	12.35817337	-35.16873169	31.62031555	13.90763092	-34.42402649	-0.05747886	-0.05927821	0.99658531	0.01098239	-0.07171196	0.99736494
19	777.16300000	479.23600000	3.74486041	3.32704496	-31.48209000	12.38744736	-35.17728424	31.62624550	13.93762589	-34.41017151	-0.05914463	-0.06081109	0.99639547	0.01129186	-0.07302673	0.99726611
19	778.83600000	480.70000000	3.74195647	3.33016038	-31.47701263	12.39955902	-35.17320251	31.63150978	13.94189453	-34.41709900	-0.05864118	-0.06102694	0.99641204	0.01086972	-0.07331230	0.99724984
19	776.11600000	481.27700000	3.74092007	3.32022619	-31.50713348	12.39995575	-35.17837524	31.60160255	13.96181488	-34.37512970	-0.05712725	-0.06206674	0.99643576	0.00974033	-0.07430914	0.99718767
19	777.16900000	481.60400000	3.74358606	3.33261442	-31.50811005	12.41320038	-35.16782761	31.60328865	13.95495605	-34.39601898	-0.05672520	-0.06222295	0.99644899	0.01224706	-0.07449162	0.99714649
20	778.36600000	477.24900000	3.70527768	3.32878256	-31.49613190	12.46620178	-35.13622284	31.61555862	13.96463776	-34.40670776	-0.05576690	-0.06364755	0.99641311	0.01187471	-0.07587422	0.99704671
20	778.18900000	475.38600000	3.70360899	3.33070350	-31.52889252	12.41981125	-35.15022278	31.58257484	13.92613220	-34.39894867	-0.05349521	-0.06046293	0.99673593	0.01430834	-0.07235688	0.99727625
20	779.31600000	481.21200000	3.70891762	3.33355713	-31.53704071	12.38170242	-35.17157745	31.57474709	13.89400864	-34.39668274	-0.05399334	-0.05857027	0.99682212	0.01532140	-0.07058045	0.99738842
20	780.39000000	479.52800000	3.70984244	3.33953977	-31.54417038	12.38627625	-35.17242432	31.56639290	13.90128708	-34.39167023	-0.05381262	-0.05833606	0.99684560	0.01524968	-0.07049280	0.99739569
20	777.75800000	482.93200000	3.70806837	3.34069991	-31.55628204	12.37628937	-35.18305969	31.55576515	13.89069366	-34.39578247	-0.05588178	-0.05785504	0.99675977	0.01544309	-0.07031207	0.99740553
20	777.11600000	483.40600000	3.69795823	3.34231901	-31.58971786	12.39383316	-35.17646790	31.52270126	13.88986588	-34.40191650	-0.05179585	-0.05867083	0.99693274	0.01929509	-0.07083409	0.99730152
20	774.85100000	477.57600000	3.68850660	3.34597397	-31.51109314	12.45889664	-35.11104202	31.59755516	13.91548157	-34.41636658	-0.05317616	-0.06210195	0.99665225	0.01447232	-0.07432293	0.99712920
21	775.37200000	479.97900000	3.70151711	3.34878826	-31.49591827	12.39465332	-35.13034439	31.61389351	13.87072754	-34.40368652	-0.05550886	-0.05753561	0.99679911	0.01160713	-0.06990798	0.99748594
21	778.02700000	482.01700000	3.69487000	3.35505366	-31.47748566	12.40108490	-35.09948730	31.63170624	13.86470413	-34.41226196	-0.05370052	-0.05709014	0.99692380	0.01156653	-0.06952696	0.99751300
21	778.21800000	481.97300000	3.68865395	3.33812642	-31.50142670	12.42605209	-35.10427475	31.60677338	13.88036346	-34.42252350	-0.05456053	-0.05886112	0.99677408	0.01416556	-0.07096465	0.99737829
21	777.32500000	482.66300000	3.69249010	3.33069897	-31.51748276	12.40512085	-35.11504364	31.59087372	13.88671112	-34.39303589	-0.05313124	-0.05852374	0.99687117	0.01433259	-0.07050875	0.99740821
21	777.24500000	482.68500000	3.68269658	3.33745480	-31.47526550	12.36065292	-35.09085464	31.63369370	13.83523560	-34.42882919	-0.05457148	-0.05512272	0.99698722	0.01394187	-0.06707366	0.99765062
21	775.45400000	484.29700000	3.69772220	3.33233523	-31.46733093	12.36328888	-35.11969757	31.64146042	13.85174561	-34.39534378	-0.05659561	-0.05489692	0.99688679	0.01029050	-0.06712303	0.99769169
21	775.97900000	479.25700000	3.69841695	3.35516119	-31.43673706	12.40154266	-35.10998535	31.66941643	13.90105438	-34.41188049	-0.05773742	-0.05779530	0.99665749	0.01061050	-0.06996590	0.99749297
22	775.99600000	477.13800000	3.70106673	3.35352588	-31.45051956	12.38151550	-35.11310577	31.65709305	13.88428116	-34.42787933	-0.05732373	-0.05590067	0.99678940	0.01136889	-0.06802480	0.99761891
22	778.00500000	477.86100000	3.70274162	3.34718013	-31.44318008	12.40352631	-35.13178253	31.66619873	13.89869690	-34.41719818	-0.05952326	-0.05794215	0.99654388	0.01059628	-0.07022181	0.99747515
22	777.23000000	478.32300000	3.69557619	3.34331989	-31.44371796	12.42067719	-35.12248230	31.66416550	13.91869354	-34.38127136	-0.05806344	-0.05901629	0.99656701	0.00851566	-0.07109128	0.99743348
22	778.62500000	479.72500000	3.70023656	3.34833980	-31.46030426	12.39131927	-35.13808441	31.64861298	13.89593124	-34.38788605	-0.05800083	-0.05711704	0.99668127	0.00851311	-0.06940852	0.99755198
22	778.88400000	479.57800000	3.70574594	3.34564900	-31.49498367	12.44217682	-35.12276459	31.61079025	13.94435883	-34.37858963	-0.05400211	-0.06005967	0.99673301	0.01115681	-0.07229660	0.99732083
22	777.66600000	480.95200000	3.69419289	3.33910918	-31.49811554	12.39066696	-35.12472534	31.61099243	13.90578842	-34.36186981	-0.05534461	-0.05706003	0.99683559	0.01073984	-0.06921373	0.99754405
23	780.24600000	481.13000000	3.69326425	3.35166860	-31.43798828	12.40493393	-35.07759094	31.66970444	13.88699341	-34.41037750	-0.05639615	-0.05604790	0.99683404	0.00991426	-0.06808117	0.99763054
23	780.44100000	480.92100000	3.70708179	3.35837722	-31.43525696	12.37313080	-35.13016510	31.67570114	13.87480164	-34.42111206	-0.06005916	-0.05582569	0.99663258	0.00840779	-0.06789612	0.99765700
23	782.61500000	482.56700000	3.70598888	3.35192800	-31.47602463	12.34704590	-35.12933731	31.63484764	13.87378311	-34.41730881	-0.05676554	-0.05432831	0.99690831	0.01152433	-0.06664035	0.99771053
23	780.89600000	481.42400000	3.69957733	3.35672450	-31.46775818	12.37809753	-35.11637115	31.64134598	13.87604141	-34.43478394	-0.05699835	-0.05628094	0.99678665	0.01152677	-0.06853823	0.99758190
23	778.98500000	482.31200000	3.70502806	3.36254287	-31.49580002	12.34519958	-35.12878418	31.61160469	13.86059189	-34.39537048	-0.05540731	-0.05287319	0.99706292	0.01173198	-0.06513159	0.99780774
23	780.46100000	483.73100000	3.71311259	3.36631012	-31.48549652	12.39503860	-35.11427307	31.62349319	13.90710449	-34.43319321	-0.05484966	-0.05844734	0.99678254	0.01343660	-0.07046260	0.99742395
23	777.87900000	486.14300000	3.74234605	3.36066175	-31.50421524	12.30457687	-35.16474915	31.60786057	13.78828049	-34.41693497	-0.05539327	-0.04857338	0.99728245	0.01265315	-0.06061060	0.99808127
24	779.48400000	485.17400000	3.73293066	3.35827136	-31.45584106	12.31400299	-35.15396118	31.65301323	13.80312347	-34.41061401	-0.05819092	-0.04931492	0.99708670	0.00885596	-0.06140353	0.99807376
24	776.73500000	486.41900000	3.72017217	3.36265779	-31.50341034	12.31340027	-35.15673447	31.60610580	13.80947876	-34.40150452	-0.05451032	-0.04988690	0.99726623	0.01360519	-0.06206911	0.99797910
24	777.30400000	485.55500000	3.73034620	3.36272144	-31.51657104	12.34511948	-35.18679810	31.59663773	13.84257507	-34.42496872	-0.05600820	-0.05297021	0.99702418	0.01590756	-0.06498848	0.99775922
24	777.75300000	481.00600000	3.73122692	3.38891315	-31.51732635	12.36134338	-35.17584991	31.59233856	13.82264709	-34.42332077	-0.05510930	-0.05308651	0.99706811	0.01477661	-0.06539400	0.99775010
24	780.14200000	477.69900000	3.73600554	3.38881874	-31.52886963	12.36358261	-35.20312500	31.58172607	13.83368683	-34.42352676	-0.05577996	-0.05354041	0.99700654	0.01558068	-0.06582485	0.99770957
24	776.65100000	478.07400000	3.74202013	3.39469337	-31.50012589	12.38309860	-35.18178177	31.61232948	13.85677338	-34.44161224	-0.05797414	-0.05547016	0.99677587	0.01504973	-0.06760889	0.99759841
25	776.89300000	479.42000000	3.74724889	3.37611294	-31.52037811	12.37205887	-35.17982483	31.59235001	13.87544632	-34.42711639	-0.05569751	-0.05501810	0.99693072	0.01707973	-0.06708080	0.99760139
25	776.95800000	478.85700000	3.73254871	3.37844586	-31.51374435	12.39956665	-35.14854050	31.59452820	13.87882996	-34.42211151	-0.05537820	-0.05673250	0.99685240	0.01409634	-0.06882104	0.99752945
25	778.07700000	478.77000000	3.73300886	3.36579442	-31.54068375	12.42626953	-35.15050507	31.56731796	13.90354156	-34.40196991	-0.05295231	-0.05873652	0.99686813	0.01545973	-0.07053895	0.99738926
25	778.76400000	480.47500000	3.75104260	3.37643600	-31.53929138	12.44244385	-35.15793610	31.56962967	13.90536880	-34.41027832	-0.05265585	-0.05876532	0.99688214	0.01610548	-0.07072838	0.99736559
25	779.10000000	479.76000000	3.74757361	3.37675524	-31.53369141	12.41225433	-35.17747498	31.57660484	13.87969208	-34.41025543	-0.05315124	-0.05731842	0.99694014	0.01528216	-0.06925964	0.99748164
25	778.48600000	485.43000000	3.74163532	3.37582588	-31.50994110	12.39511490	-35.16142273	31.59535980	13.87940979	-34.42353439	-0.05385333	-0.05584985	0.99698579	0.01550045	-0.06805632	0.99756110
25	779.93700000	483.97100000	3.73870897	3.39404917	-31.49118042	12.39481354	-35.15270233	31.61527252	13.85906219	-34.41815186	-0.05584033	-0.05464256	0.99694335	0.01407784	-0.06690548	0.99766004
26	781.23900000	484.27100000	3.74824691	3.39204311	-31.54739380	12.47135925	-35.19111633	31.56060219	13.94596863	-34.40852356	-0.05274510	-0.06148897	0.99671316	0.01809549	-0.07346829	0.99713337
26	781.59900000	482.55000000	3.73772383	3.38789034	-31.48392105	12.39915466	-35.17580795	31.62672424	13.87434006	-34.42987061	-0.05717695	-0.05546421	0.99682224	0.01470118	-0.06771652	0.99759632
26	779.36700000	482.10800000	3.76019812	3.40570211	-31.43005371	12.37742615	-35.18531036	31.67913437	13.82055283	-34.45952606	-0.06038747	-0.05187333	0.99682623	0.01302512	-0.06420930	0.99785149
26	776.35200000	480.98700000	3.76833081	3.40043116	-31.45678711	12.37750244	-35.21675873	31.65613556	13.83440018	-34.46907043	-0.06035579	-0.05419106	0.99670482	0.01523426	-0.06648847	0.99767089
26	778.30500000	481.64000000	3.80381393	3.41631722	-31.40124893	12.38520050	-35.17679977	31.70667458	13.80846024	-34.52114105	-0.06131424	-0.05408762	0.99665195	0.01443279	-0.06671946	0.99766743
26	777.37400000	480.36900000	3.80547094	3.42041850	-31.44928741	12.39104843	-35.20796204	31.65979004	13.83435059	-34.50965118	-0.05930566	-0.05535697	0.99670380	0.01690286	-0.06783652	0.99755329
26	778.99700000	480.43800000	3.80278134	3.40862203	-31.44708633	12.38324738	-35.20891190	31.66126060	13.83565521	-34.47557449	-0.05972252	-0.05497881	0.99669981	0.01564428	-0.06733164	0.99760801
26	779.15800000	480.62700000	3.81214809	3.41394186	-31.42535782	12.37602234	-35.17931747	31.68131065	13.82747650	-34.46913147	-0.06006200	-0.05417642	0.99672341	0.01263515	-0.06668995	0.99769378
26	779.46000000	478.28900000	3.82483149	3.41850615	-31.45750427	12.34775162	-35.17557526	31.65132332	13.79875565	-34.47163391	-0.05822710	-0.05136153	0.99698126	0.01571415	-0.06382885	0.99783719
26	776.54500000	478.62500000	3.81094670	3.41004491	-31.49668884	12.36553955	-35.22334290	31.61420822	13.82201385	-34.47765732	-0.05751941	-0.05452948	0.99685407	0.01896213	-0.06680556	0.99758583
26	778.38100000	475.96700000	3.84188747	3.42011070	-31.46786118	12.41609955	-35.20335770	31.64018631	13.87946320	-34.47016144	-0.05783554	-0.05926964	0.99656522	0.01659075	-0.07167951	0.99728978
26	778.38600000	477.48400000	3.86022854	3.43085766	-31.44623184	12.42461777	-35.17676926	31.66123581	13.86192322	-34.50761795	-0.05852519	-0.05850577	0.99657011	0.01756390	-0.07048389	0.99735832
26	778.31700000	478.25000000	3.85795379	3.43477511	-31.47724533	12.44599152	-35.15451813	31.63105965	13.89407349	-34.46971512	-0.05673329	-0.06055598	0.99655122	0.01633730	-0.07256720	0.99722970
26	779.33900000	478.20900000	3.85783219	3.43355703	-31.48397064	12.43589020	-35.18392181	31.62345886	13.89946747	-34.46997070	-0.05588219	-0.06034739	0.99661195	0.01667002	-0.07239481	0.99723673
26	779.60100000	479.82500000	3.85551310	3.45851302	-31.48752213	12.40128326	-35.18379974	31.62006378	13.83825302	-34.48609161	-0.05607332	-0.05701065	0.99679768	0.01741236	-0.06908256	0.99745899
26	780.71500000	478.10300000	3.84856343	3.44548821	-31.45560455	12.45321655	-35.15319061	31.64881134	13.90161133	-34.41764832	-0.05671653	-0.06072852	0.99654168	0.01165763	-0.07306845	0.99725878
26	781.02800000	478.27600000	3.84133124	3.44272590	-31.48651123	12.46906662	-35.18347168	31.62410736	13.86386871	-34.45660782	-0.05722788	-0.05947540	0.99658805	0.01609580	-0.07149045	0.99731141
27	781.73100000	480.16500000	3.83797002	3.43421865	-31.50976562	12.42446136	-35.20077515	31.60137177	13.86317444	-34.41997528	-0.05744138	-0.05721083	0.99670833	0.01498549	-0.06924940	0.99748683
27	777.14000000	482.69000000	3.85038948	3.42627668	-31.53877258	12.35250092	-35.24367523	31.57378197	13.80955124	-34.41952515	-0.05614517	-0.05133438	0.99710208	0.01597577	-0.06331550	0.99786574
27	779.01100000	481.53500000	3.84967804	3.44151688	-31.46943665	12.41577148	-35.17601013	31.63989067	13.82978439	-34.46936035	-0.05721723	-0.05490049	0.99685115	0.01416988	-0.06704214	0.99764955
27	780.07700000	480.78800000	3.84568548	3.44631433	-31.47220612	12.45224380	-35.16837311	31.63323975	13.87687302	-34.46366882	-0.05627941	-0.05779898	0.99674064	0.01440520	-0.06996590	0.99744540
27	777.26200000	479.75500000	3.88370228	3.42393541	-31.46383286	12.43019104	-35.17311096	31.64379501	13.91839600	-34.43525696	-0.05667192	-0.05871831	0.99666464	0.01273743	-0.07101244	0.99739408
27	778.40200000	482.37900000	3.88535833	3.41303802	-31.50542831	12.39167786	-35.17838287	31.60165977	13.89286804	-34.41761780	-0.05397109	-0.05550301	0.99699879	0.01543625	-0.06781238	0.99757868
27	776.89100000	478.47000000	3.88656735	3.41242599	-31.50060654	12.38452148	-35.18256760	31.60808372	13.90315628	-34.40611267	-0.05483924	-0.05636450	0.99690306	0.01330776	-0.06874385	0.99754560
27	774.79200000	481.54700000	3.88974810	3.42470145	-31.45705795	12.40150070	-35.16481781	31.65281677	13.89103699	-34.46308899	-0.05681316	-0.05592638	0.99681723	0.01284014	-0.06838766	0.99757618
27	774.89200000	483.41100000	3.88641167	3.41862202	-31.47566986	12.44313049	-35.17534637	31.63084221	13.97102356	-34.40988159	-0.05600623	-0.06076172	0.99657983	0.01162609	-0.07297299	0.99726617
27	774.43500000	481.11500000	3.90516329	3.43039513	-31.43416595	12.48096848	-35.15471268	31.67269897	13.96459961	-34.42073441	-0.05813500	-0.06180093	0.99639398	0.00886552	-0.07378499	0.99723476
27	776.96700000	482.74600000	3.89863420	3.42450666	-31.46038055	12.45051956	-35.12259293	31.64565849	13.92490768	-34.41041946	-0.05406566	-0.05817386	0.99684137	0.00962122	-0.07005294	0.99749690
27	779.04600000	482.71100000	3.90486169	3.45954132	-31.47510529	12.47381210	-35.14064407	31.63027191	13.92749023	-34.44470596	-0.05429155	-0.06070805	0.99667799	0.01248400	-0.07265995	0.99727869
27	779.42500000	479.52400000	3.89493084	3.45297623	-31.47151566	12.53565979	-35.13347626	31.63278580	13.97651672	-34.42423248	-0.05493833	-0.06450159	0.99640423	0.01114226	-0.07676426	0.99698704
27	774.63700000	478.19100000	3.89372206	3.45367694	-31.52394867	12.47310638	-35.17244720	31.58425331	13.93894577	-34.42327118	-0.05395769	-0.06081467	0.99668962	0.01455809	-0.07316346	0.99721372
27	775.53300000	478.27400000	3.89228797	3.46625829	-31.46105194	12.48880386	-35.13949585	31.64548874	13.92986298	-34.42998505	-0.05692241	-0.06214859	0.99644238	0.00941864	-0.07433233	0.99718904
27	778.41900000	479.49600000	3.90167999	3.45915675	-31.47927094	12.47150421	-35.18175507	31.63004875	13.92145157	-34.44684601	-0.05682011	-0.06059573	0.99654388	0.01100854	-0.07247198	0.99730974
28	776.08100000	478.71300000	3.90149260	3.46431613	-31.41031647	12.51557159	-35.13605499	31.69515800	13.91502380	-34.48128510	-0.05853822	-0.06184353	0.99636775	0.00821520	-0.07385644	0.99723506
28	778.09500000	477.24300000	3.91976333	3.46693349	-31.45161438	12.58668900	-35.13298035	31.65379715	13.99650574	-34.48803711	-0.05426534	-0.06871139	0.99615967	0.01305288	-0.08032592	0.99668318
28	777.88200000	477.35800000	3.92592001	3.46512103	-31.44666672	12.55765915	-35.15961456	31.65648651	13.98615265	-34.46998596	-0.05673207	-0.06752919	0.99610305	0.01142411	-0.07935545	0.99678093
28	776.59000000	476.50200000	3.93571973	3.46729112	-31.45587540	12.49206543	-35.16707611	31.64855003	13.95065689	-34.45883942	-0.05624335	-0.06297512	0.99642903	0.01008132	-0.07485812	0.99714327
28	774.40300000	481.98100000	3.93555331	3.46734881	-31.50453949	12.45261765	-35.19033051	31.60303116	13.92295837	-34.43036270	-0.05378982	-0.06044460	0.99672121	0.01228207	-0.07246389	0.99729544
28	774.55800000	479.29400000	3.93181682	3.48079014	-31.45112610	12.46724701	-35.19588089	31.65689850	13.91702652	-34.44908142	-0.05863326	-0.06183628	0.99636263	0.00888682	-0.07376276	0.99723625
28	774.17900000	480.10600000	3.94192624	3.47822094	-31.46765900	12.45018005	-35.23349380	31.64224815	13.96001816	-34.43661880	-0.05952338	-0.06416064	0.99616283	0.00930538	-0.07632294	0.99703974
29	772.85600000	481.09400000	3.93918943	3.47199321	-31.44029617	12.41197586	-35.20674896	31.66707039	13.91796112	-34.43701935	-0.05957568	-0.05958809	0.99644369	0.00746976	-0.07158117	0.99740684
29	774.46600000	479.91200000	3.93936300	3.48627305	-31.44906616	12.44934464	-35.16777802	31.65713310	13.93247986	-34.42871094	-0.05693676	-0.06008025	0.99656838	0.00725077	-0.07221610	0.99736267
29	774.74100000	478.26700000	3.96956229	3.50544763	-31.38688660	12.44335556	-35.16894531	31.71595764	13.95555115	-34.42641449	-0.06188551	-0.06244735	0.99612778	0.00271019	-0.07483185	0.99719250
29	776.03200000	481.37700000	3.97586417	3.51093817	-31.40354538	12.42000580	-35.20312119	31.70114326	13.95679474	-34.42010498	-0.06245934	-0.06222176	0.99610609	0.00339546	-0.07450838	0.99721462
29	774.31200000	482.06500000	3.98920608	3.51660228	-31.40119553	12.35902405	-35.21640015	31.70100021	13.92304993	-34.42415619	-0.06274880	-0.05912327	0.99627656	0.00189412	-0.07134312	0.99745005
29	775.23500000	482.31900000	3.98358631	3.49832368	-31.41639328	12.34867859	-35.21663666	31.68556404	13.89724731	-34.38628006	-0.06110946	-0.05754573	0.99647087	0.00325016	-0.06957346	0.99757153
29	773.77300000	480.32200000	3.98122025	3.50495291	-31.43820190	12.36192703	-35.22594833	31.66387367	13.91922760	-34.39868927	-0.05966544	-0.05869427	0.99649137	0.00438036	-0.07076798	0.99748319
30	769.88300000	480.80500000	3.97824645	3.50215340	-31.39337158	12.39198685	-35.22139359	31.71004105	13.92552185	-34.41837311	-0.06314977	-0.05924394	0.99624407	0.00196537	-0.07119473	0.99746054
30	776.46800000	479.52900000	3.99647474	3.51840997	-31.44735336	12.48879242	-35.23725128	31.65965080	14.00470352	-34.44701767	-0.06091758	-0.06691654	0.99589723	0.00763501	-0.07901914	0.99684387
30	784.22500000	486.47100000	3.96605611	3.46994162	-31.41288376	12.49444962	-35.16767502	31.68931961	14.01081085	-34.42230988	-0.05011177	-0.06424117	0.99667543	0.00724405	-0.07607951	0.99707544
30	790.85300000	484.47800000	4.00365686	3.47623420	-31.38052368	12.43576431	-35.33558273	31.73296356	13.99943542	-34.39749908	-0.05167721	-0.05965127	0.99688077	0.01246186	-0.07083075	0.99741048
30	796.06800000	484.85300000	4.01583672	3.46555662	-31.40312576	12.50746918	-35.34616089	31.71385765	14.01020050	-34.44300842	-0.04339105	-0.06374914	0.99702221	0.01827778	-0.07472236	0.99703687
30	800.28200000	490.93500000	4.05271101	3.47715545	-31.42276001	12.36973572	-35.37211227	31.69517708	13.85792160	-34.49371338	-0.04123025	-0.05260487	0.99776393	0.02212978	-0.06391415	0.99771005
31	793.48700000	486.40700000	4.07323551	3.50941658	-31.37009048	12.42902374	-35.34353638	31.74383163	13.90163422	-34.47286224	-0.04447761	-0.05494442	0.99749833	0.01282708	-0.06631134	0.99771655
31	786.65200000	487.27000000	4.08608723	3.50311518	-31.40339661	12.42148590	-35.39497375	31.70845032	13.92471313	-34.47782135	-0.04853657	-0.05640806	0.99722731	0.00782899	-0.06783748	0.99766570
31	785.15400000	485.22300000	4.06484556	3.53733945	-31.41438293	12.45732117	-35.35654449	31.68832016	13.99160767	-34.45674133	-0.04891656	-0.05944041	0.99703258	0.00565225	-0.07097416	0.99746215
31	785.31500000	487.29700000	4.06784582	3.57230186	-31.36871338	12.43005753	-35.36256409	31.73522186	13.96553421	-34.51338577	-0.05186570	-0.05746421	0.99699944	0.00455315	-0.06925333	0.99758869
31	785.14800000	486.51100000	4.07326078	3.58203530	-31.38181686	12.40699387	-35.35473633	31.71787071	13.97924042	-34.47496796	-0.05169948	-0.05570119	0.99710810	0.00385241	-0.06764575	0.99770194
31	786.06100000	486.21900000	4.05879068	3.55869722	-31.39919662	12.38126373	-35.33285904	31.70401001	13.97035217	-34.42783356	-0.05131711	-0.05288986	0.99728096	0.00537673	-0.06451574	0.99790227
