eye_tracker,participant_id,trial_number,frame,trial_condition,target_x,target_y,top_left_x,top_left_y,top_right_x,top_right_y,bottom_left_x,bottom_left_y,bottom_right_x,bottom_right_y,pup_diam_l,pup_diam_r,gaze_x,gaze_y
SMI ETG,460,1,576,dark,684.9984741210938,432.0007019042969,473.8272399902344,352.8998107910156,899.3057250976562,341.8453369140625,474.8623352050781,519.0411376953125,901.2610473632812,513.0621337890625,5.38,5.26,683.4788818359375,477.80047607421875
SMI ETG,460,1,577,dark,684.9984741210938,432.0007019042969,473.826416015625,352.8984680175781,899.3057250976562,342.8453674316406,474.8623352050781,520.0411682128906,902.264404296875,514.0626525878906,5.4,5.28,676.1090087890625,476.45037841796875
SMI ETG,460,1,578,dark,684.9984741210938,432.0007019042969,473.8240966796875,352.89764404296875,899.3011474609375,343.84832763671875,474.8601989746094,520.0415954589844,904.2677612304688,514.0631408691406,5.42,5.28,676.6890869140625,477.7103576660156
SMI ETG,460,1,578,dark,684.9984741210938,432.0007019042969,473.8240966796875,352.89764404296875,899.3011474609375,343.84832763671875,474.8601989746094,520.0415954589844,904.2677612304688,514.0631408691406,5.44,5.3,677.8790283203125,475.7803955078125
SMI ETG,460,1,579,dark,684.9984741210938,432.0007019042969,473.8249206542969,353.8990173339844,898.2976684570312,343.84942626953125,475.8623352050781,520.0411682128906,903.264404296875,514.0626525878906,5.44,5.28,675.9090576171875,478.2003479003906
SMI ETG,460,1,580,dark,684.9984741210938,432.0007019042969,472.8249206542969,353.8990173339844,898.30224609375,342.8464660644531,473.8597717285156,521.0425109863281,902.264404296875,514.0626525878906,5.42,5.34,676.2890014648438,477.6603698730469
SMI ETG,460,1,581,dark,684.9984741210938,432.0007019042969,473.8240966796875,351.8976135253906,899.3011474609375,342.8482971191406,474.8597717285156,520.04248046875,903.264892578125,514.0639038085938,5.42,5.44,672.67919921875,477.2902526855469
SMI ETG,460,1,581,dark,684.9984741210938,432.0007019042969,473.8240966796875,351.8976135253906,899.3011474609375,342.8482971191406,474.8597717285156,520.04248046875,903.264892578125,514.0639038085938,5.46,5.36,675.0691528320312,478.0002746582031
SMI ETG,460,1,582,dark,684.9984741210938,432.0007019042969,472.8217468261719,352.89678955078125,898.2976684570312,343.84942626953125,474.8597717285156,521.0425109863281,903.264404296875,514.0626525878906,5.42,5.32,673.9992065429688,479.6703186035156
SMI ETG,460,1,583,dark,684.9984741210938,432.0007019042969,473.8240966796875,352.89764404296875,898.2976684570312,343.84942626953125,474.8597717285156,521.0425109863281,903.264404296875,514.0626525878906,5.46,5.44,673.5691528320312,478.4002685546875
