frame_idx	gaze_ori_l_x	gaze_ori_l_y	gaze_ori_l_z	pup_diam_l	gaze_dir_l_x	gaze_dir_l_y	gaze_dir_l_z	gaze_ori_r_x	gaze_ori_r_y	gaze_ori_r_z	pup_diam_r	gaze_dir_r_x	gaze_dir_r_y	gaze_dir_r_z	gaze_pos_vid_x	gaze_pos_vid_y	pup_diam_l_px_x	pup_diam_l_px_y	pup_diam_r_px_x	pup_diam_r_px_y	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]
0	29.23600000	1.53500000	-22.08200000	3.16000000	-0.05390000	-0.11250000	0.99220000	-30.79900000	1.30400000	-22.03100000	3.00000000	-0.01610000	-0.11140000	0.99360000	677.74000000	419.27000000	69.00000000	54.00000000	68.00000000	52.00000000	724.59000000	292.17000000	652.96000000	255.67000000
1	29.23500000	1.53500000	-22.08200000	3.12000000	-0.05320000	-0.11390000	0.99210000	-30.79900000	1.30200000	-22.03000000	3.00000000	-0.01680000	-0.11170000	0.99360000	677.69000000	419.93000000	69.00000000	53.00000000	68.00000000	52.00000000	723.77000000	293.83000000	653.77000000	256.02000000
2	29.23500000	1.53500000	-22.08200000	3.18000000	-0.05100000	-0.11280000	0.99230000	-30.80000000	1.30000000	-22.02900000	3.00000000	-0.01410000	-0.11020000	0.99380000	674.88000000	418.60000000	69.00000000	54.00000000	68.00000000	52.00000000	721.18000000	292.61000000	650.56000000	254.22000000
3	29.23500000	1.53500000	-22.08200000	3.16000000	-0.05100000	-0.11370000	0.99220000	-30.80000000	1.29700000	-22.02800000	3.02000000	-0.01370000	-0.11070000	0.99380000	674.61000000	419.53000000	69.00000000	54.00000000	68.00000000	52.00000000	721.13000000	293.65000000	650.03000000	254.86000000
4	29.23500000	1.53500000	-22.08300000	3.16000000	-0.05190000	-0.11350000	0.99220000	-30.80100000	1.29600000	-22.02800000	3.00000000	-0.01390000	-0.11030000	0.99380000	675.30000000	419.32000000	69.00000000	54.00000000	68.00000000	52.00000000	722.25000000	293.34000000	650.26000000	254.31000000
4	29.23400000	1.53500000	-22.08300000	3.12000000	-0.05070000	-0.11420000	0.99220000	-30.80200000	1.29400000	-22.02700000	3.02000000	-0.01540000	-0.10930000	0.99390000	675.41000000	418.56000000	69.00000000	54.00000000	68.00000000	54.00000000	720.78000000	294.21000000	652.12000000	253.11000000
5	29.23400000	1.53500000	-22.08300000	3.12000000	-0.05100000	-0.11510000	0.99210000	-30.80200000	1.29300000	-22.02600000	3.00000000	-0.01410000	-0.11060000	0.99380000	674.86000000	420.21000000	69.00000000	53.00000000	68.00000000	52.00000000	721.15000000	295.25000000	650.52000000	254.68000000
6	29.23400000	1.53500000	-22.08300000	3.12000000	-0.05060000	-0.11430000	0.99220000	-30.80200000	1.29100000	-22.02600000	3.00000000	-0.01440000	-0.11050000	0.99380000	674.76000000	419.46000000	69.00000000	53.00000000	68.00000000	52.00000000	720.66000000	294.31000000	650.87000000	254.54000000
7	29.23300000	1.53500000	-22.08300000	3.14000000	-0.04980000	-0.11460000	0.99220000	-30.80300000	1.28900000	-22.02500000	3.00000000	-0.01330000	-0.11020000	0.99380000	673.69000000	419.58000000	69.00000000	53.00000000	68.00000000	52.00000000	719.75000000	294.67000000	649.55000000	254.16000000
8	29.23300000	1.53500000	-22.08300000	3.12000000	-0.04930000	-0.11500000	0.99210000	-30.80400000	1.28900000	-22.02500000	3.00000000	-0.01220000	-0.10860000	0.99400000	672.84000000	419.19000000	69.00000000	54.00000000	68.00000000	54.00000000	719.14000000	295.17000000	648.32000000	252.28000000
9	29.23300000	1.53500000	-22.08400000	3.12000000	-0.04870000	-0.11530000	0.99210000	-30.80400000	1.28600000	-22.02400000	3.00000000	-0.01160000	-0.10750000	0.99410000	672.14000000	418.90000000	69.00000000	53.00000000	68.00000000	52.00000000	718.43000000	295.55000000	647.55000000	251.00000000
9	29.23200000	1.53500000	-22.08400000	3.14000000	-0.05000000	-0.11450000	0.99220000	-30.80400000	1.28600000	-22.02300000	3.00000000	-0.01240000	-0.11030000	0.99380000	673.30000000	419.87000000	69.00000000	53.00000000	68.00000000	52.00000000	719.90000000	294.60000000	648.54000000	254.36000000
10	29.23200000	1.53500000	-22.08400000	3.16000000	-0.04920000	-0.11430000	0.99220000	-30.80400000	1.28600000	-22.02300000	3.00000000	-0.01270000	-0.11110000	0.99370000	672.96000000	419.85000000	69.00000000	54.00000000	68.00000000	52.00000000	718.94000000	294.32000000	648.88000000	255.28000000
11	29.23200000	1.53500000	-22.08400000	3.16000000	-0.04920000	-0.11330000	0.99230000	-30.80500000	1.28400000	-22.02200000	3.00000000	-0.01480000	-0.10530000	0.99430000	674.15000000	415.81000000	69.00000000	54.00000000	68.00000000	52.00000000	718.97000000	293.19000000	651.33000000	248.25000000
12	29.23100000	1.53500000	-22.08400000	3.18000000	-0.04860000	-0.11370000	0.99230000	-30.80600000	1.28400000	-22.02200000	3.02000000	-0.01210000	-0.10470000	0.99440000	672.32000000	416.34000000	69.00000000	55.00000000	68.00000000	54.00000000	718.23000000	293.70000000	648.13000000	247.57000000
13	29.23100000	1.53500000	-22.08500000	3.20000000	-0.04830000	-0.11290000	0.99240000	-30.80700000	1.28200000	-22.02100000	3.02000000	-0.01200000	-0.10430000	0.99450000	672.16000000	415.51000000	69.00000000	55.00000000	68.00000000	54.00000000	717.98000000	292.72000000	648.06000000	247.00000000
14	29.23100000	1.53500000	-22.08500000	3.20000000	-0.04840000	-0.11250000	0.99250000	-30.80700000	1.28000000	-22.02100000	3.00000000	-0.01540000	-0.10620000	0.99420000	673.98000000	415.36000000	69.00000000	55.00000000	68.00000000	54.00000000	718.07000000	292.20000000	652.03000000	249.39000000
14	29.23000000	1.53600000	-22.08500000	3.18000000	-0.04920000	-0.11280000	0.99240000	-30.80800000	1.27800000	-22.02000000	2.98000000	-0.01320000	-0.10660000	0.99420000	673.29000000	416.43000000	69.00000000	55.00000000	68.00000000	54.00000000	719.02000000	292.51000000	649.45000000	249.82000000
15	29.23000000	1.53600000	-22.08500000	3.20000000	-0.04920000	-0.11170000	0.99250000	-30.80800000	1.27800000	-22.02000000	2.98000000	-0.01440000	-0.10560000	0.99430000	673.96000000	414.95000000	69.00000000	54.00000000	68.00000000	52.00000000	719.06000000	291.24000000	650.89000000	248.63000000
16	29.23000000	1.53600000	-22.08500000	3.14000000	-0.04940000	-0.11430000	0.99220000	-30.80900000	1.27600000	-22.01900000	3.02000000	-0.01420000	-0.10750000	0.99410000	673.96000000	417.71000000	69.00000000	55.00000000	68.00000000	54.00000000	719.24000000	294.30000000	650.63000000	250.96000000
16	29.23000000	1.53600000	-22.08500000	3.16000000	-0.04940000	-0.11250000	0.99240000	-30.81000000	1.27400000	-22.01800000	3.02000000	-0.01260000	-0.10270000	0.99460000	673.14000000	414.65000000	69.00000000	54.00000000	68.00000000	52.00000000	719.25000000	292.23000000	648.75000000	245.19000000
17	29.22900000	1.53600000	-22.08600000	3.18000000	-0.05040000	-0.11350000	0.99230000	-30.81000000	1.27400000	-22.01800000	2.94000000	-0.01320000	-0.10610000	0.99430000	674.04000000	416.98000000	69.00000000	53.00000000	68.00000000	50.00000000	720.38000000	293.40000000	649.51000000	249.26000000
