eye_tracker,participant_id,trial_number,trial_condition,target_x,target_y,gaze_x,gaze_y,gaze_angle_x,gaze_angle_y,target_angle_x,target_angle_y,pup_diam_l,pup_diam_r
EyeLink 1000 Plus,397,1,dark,960.0,540.0,936.95,525.5,-0.33551673944686977,-0.212298682284041,0,0,5.1394024428253005,4.923666150568231
EyeLink 1000 Plus,397,1,dark,960.0,540.0,937.1,525.5,-0.333333333333333,-0.212298682284041,0,0,5.1394024428253005,4.923666150568231
EyeLink 1000 Plus,397,1,dark,960.0,540.0,937.2,525.45,-0.33187772925764125,-0.21303074670570946,0,0,5.1394024428253005,4.9217318876177
EyeLink 1000 Plus,397,1,dark,960.0,540.0,937.4,525.5,-0.3289665211062594,-0.212298682284041,0,0,5.1394024428253005,4.9217318876177
EyeLink 1000 Plus,397,1,dark,960.0,540.0,937.6,525.65,-0.32605531295487594,-0.21010248901903403,0,0,5.1394024428253005,4.9217318876177
EyeLink 1000 Plus,397,1,dark,960.0,540.0,937.75,525.8,-0.32387190684133915,-0.20790629575402703,0,0,5.137549404206268,4.919796864194131
EyeLink 1000 Plus,397,1,dark,960.0,540.0,937.8,525.9,-0.3231441048034941,-0.20644216691068848,0,0,5.137549404206268,4.919796864194131
EyeLink 1000 Plus,397,1,dark,960.0,540.0,937.85,526.05,-0.3224163027656474,-0.2042459736456815,0,0,5.137549404206268,4.919796864194131
EyeLink 1000 Plus,397,1,dark,960.0,540.0,937.9,526.2,-0.32168850072780236,-0.20204978038067284,0,0,5.1356956969822205,4.919796864194131
EyeLink 1000 Plus,397,1,dark,960.0,540.0,937.95,526.35,-0.32096069868995564,-0.19985358711566586,0,0,5.1356956969822205,4.919796864194131
EyeLink 1000 Plus,397,1,dark,960.0,540.0,937.95,526.4,-0.32096069868995564,-0.1991215226939974,0,0,5.133841320428906,4.917861079399857
EyeLink 1000 Plus,397,1,dark,960.0,540.0,937.95,526.35,-0.32096069868995564,-0.19985358711566586,0,0,5.133841320428906,4.917861079399857
EyeLink 1000 Plus,397,1,dark,960.0,540.0,937.95,526.35,-0.32096069868995564,-0.19985358711566586,0,0,5.131986273820764,4.917861079399857
EyeLink 1000 Plus,397,1,dark,960.0,540.0,937.95,526.25,-0.32096069868995564,-0.2013177159590044,0,0,5.131986273820764,4.917861079399857
EyeLink 1000 Plus,397,1,dark,960.0,540.0,937.95,526.05,-0.32096069868995564,-0.2042459736456815,0,0,5.130130556430922,4.915924532335442
EyeLink 1000 Plus,397,1,dark,960.0,540.0,937.95,525.9,-0.32096069868995564,-0.20644216691068848,0,0,5.128274167531193,4.915924532335442
EyeLink 1000 Plus,397,1,dark,960.0,540.0,937.95,525.75,-0.32096069868995564,-0.20863836017569548,0,0,5.126417106392073,4.915924532335442
EyeLink 1000 Plus,397,1,dark,960.0,540.0,937.95,525.65,-0.32096069868995564,-0.21010248901903403,0,0,5.126417106392073,4.913987222099683
EyeLink 1000 Plus,397,1,dark,960.0,540.0,937.95,525.55,-0.32096069868995564,-0.21156661786237257,0,0,5.124559372282732,4.913987222099683
EyeLink 1000 Plus,397,1,dark,960.0,540.0,938.0,525.45,-0.32023289665211063,-0.21303074670570946,0,0,5.124559372282732,4.913987222099683
EyeLink 1000 Plus,397,1,dark,960.0,540.0,938.0,525.35,-0.32023289665211063,-0.214494875549048,0,0,5.122700964471018,4.913987222099683
EyeLink 1000 Plus,397,1,dark,960.0,540.0,938.0,525.4,-0.32023289665211063,-0.21376281112737955,0,0,5.122700964471018,4.913987222099683
EyeLink 1000 Plus,397,1,dark,960.0,540.0,938.05,525.4,-0.3195050946142656,-0.21376281112737955,0,0,5.120841882223451,4.913987222099683
EyeLink 1000 Plus,397,1,dark,960.0,540.0,938.15,525.4,-0.31804949053857384,-0.21376281112737955,0,0,5.120841882223451,4.913987222099683
EyeLink 1000 Plus,397,1,dark,960.0,540.0,938.2,525.4,-0.3173216885007271,-0.21376281112737955,0,0,5.118982124805217,4.913987222099683
EyeLink 1000 Plus,397,1,dark,960.0,540.0,938.2,525.4,-0.3173216885007271,-0.21376281112737955,0,0,5.117121691480167,4.913987222099683
EyeLink 1000 Plus,397,1,dark,960.0,540.0,938.3,525.45,-0.31586608442503705,-0.21303074670570946,0,0,5.117121691480167,4.913987222099683
EyeLink 1000 Plus,397,1,dark,960.0,540.0,938.3,525.5,-0.31586608442503705,-0.212298682284041,0,0,5.115260581510815,4.913987222099683
EyeLink 1000 Plus,397,1,dark,960.0,540.0,938.35,525.55,-0.3151382823871903,-0.21156661786237257,0,0,5.113398794158332,4.913987222099683
EyeLink 1000 Plus,397,1,dark,960.0,540.0,938.25,525.65,-0.31659388646288206,-0.21010248901903403,0,0,5.113398794158332,4.913987222099683
EyeLink 1000 Plus,397,1,dark,960.0,540.0,938.2,525.7,-0.3173216885007271,-0.2093704245973639,0,0,5.113398794158332,4.912049147789593
EyeLink 1000 Plus,397,1,dark,960.0,540.0,938.15,525.8,-0.31804949053857384,-0.20790629575402703,0,0,5.113398794158332,4.910110308500409
EyeLink 1000 Plus,397,1,dark,960.0,540.0,938.1,525.8,-0.31877729257641885,-0.20790629575402703,0,0,5.111536328682542,4.910110308500409
EyeLink 1000 Plus,397,1,dark,960.0,540.0,938.05,525.75,-0.3195050946142656,-0.20863836017569548,0,0,5.109673184341921,4.9081707033255775
EyeLink 1000 Plus,397,1,dark,960.0,540.0,938.1,525.7,-0.31877729257641885,-0.2093704245973639,0,0,5.109673184341921,4.9081707033255775
EyeLink 1000 Plus,397,1,dark,960.0,540.0,938.05,525.7,-0.3195050946142656,-0.2093704245973639,0,0,5.107809360393594,4.906230331356754
EyeLink 1000 Plus,397,1,dark,960.0,540.0,938.0,525.7,-0.32023289665211063,-0.2093704245973639,0,0,5.10594485609333,4.906230331356754
EyeLink 1000 Plus,397,1,dark,960.0,540.0,938.05,525.7,-0.3195050946142656,-0.2093704245973639,0,0,5.1022138034532585,4.906230331356754
EyeLink 1000 Plus,397,1,dark,960.0,540.0,938.0,525.65,-0.32023289665211063,-0.21010248901903403,0,0,5.100347253618176,4.904289191683798
EyeLink 1000 Plus,397,1,dark,960.0,540.0,937.95,525.6,-0.32096069868995564,-0.21083455344070245,0,0,5.098480020440602,4.904289191683798
EyeLink 1000 Plus,397,1,dark,960.0,540.0,937.95,525.6,-0.32096069868995564,-0.21083455344070245,0,0,5.096612103169469,4.902347283394766
