eye_tracker,participant_id,trial_number,frame,trial_condition,target_x,target_y,top_left_x,top_left_y,top_right_x,top_right_y,bottom_left_x,bottom_left_y,bottom_right_x,bottom_right_y,pup_diam_l,pup_diam_r,gaze_x,gaze_y,distance_average,gaze_angle_x,gaze_angle_y,target_angle_x,target_angle_y,distance_to_target
SMI ETG,231,1,625,dark,573.893310546875,232.73709106445312,342.7351379394531,152.78733825683594,789.2906494140625,132.2136688232422,360.3583679199219,333.72755432128906,795.091796875,308.88758850097656,4.92,5.3,587.5424194335938,263.33119201660156,879.5586691430747,0.6906629416239831,1.5478002926595429,0.0,0.0,1.6949044353265643
SMI ETG,231,1,625,dark,573.893310546875,232.73709106445312,342.7351379394531,152.78733825683594,789.2906494140625,132.2136688232422,360.3583679199219,333.72755432128906,795.091796875,308.88758850097656,4.98,5.3,588.8325805664062,261.2370147705078,879.5586691430747,0.7559395506595583,1.4418991732921418,0.0,0.0,1.6280411021199486
SMI ETG,231,1,626,dark,573.893310546875,232.73709106445312,343.7433776855469,152.79147338867188,789.2906494140625,132.2136688232422,360.3568115234375,332.7247772216797,795.091064453125,309.8892364501953,4.96,5.3,588.0220336914062,261.71766662597656,880.2387205585928,0.7148745263931796,1.4660934388801543,0.0,0.0,1.6310964287905572
SMI ETG,231,1,627,dark,573.893310546875,232.73709106445312,343.7433776855469,152.79147338867188,789.2922973632812,131.2068634033203,359.3509521484375,332.7232208251953,795.091796875,308.88758850097656,4.88,5.32,587.625732421875,268.6033477783203,879.7846668698331,0.6948138736564344,1.8141931123621615,0.0,0.0,1.9426947696351493
SMI ETG,231,1,628,dark,573.893310546875,232.73709106445312,343.7433776855469,152.79147338867188,789.2906494140625,132.2136688232422,359.3509521484375,332.7232208251953,795.091064453125,309.8892364501953,4.96,4.96,600.0055541992188,245.65347290039065,879.8430346802841,1.3210216724233772,0.6535288410080853,0.0,0.0,1.4738379168150166
SMI ETG,231,1,629,dark,573.893310546875,232.73709106445312,344.75567626953125,153.80345153808594,789.2906494140625,132.2136688232422,360.3568115234375,332.7247772216797,795.091796875,308.88758850097656,4.92,5.2,591.0604248046875,253.759765625,883.2623811095177,0.8685740694415913,1.06360632034655,0.0,0.0,1.3732003928005025
SMI ETG,231,1,629,dark,573.893310546875,232.73709106445312,344.75567626953125,153.80345153808594,789.2906494140625,132.2136688232422,360.3568115234375,332.7247772216797,795.091796875,308.88758850097656,4.92,5.28,588.71240234375,261.1366729736328,883.2623811095177,0.7497899731156875,1.4366922320871154,0.0,0.0,1.6205769261359613
SMI ETG,231,1,630,dark,573.893310546875,232.73709106445312,343.74749755859375,153.79933166503906,789.2906494140625,132.2136688232422,360.3568115234375,332.7247772216797,795.091796875,308.88758850097656,4.96,5.26,589.1289672851562,254.88145446777344,882.6375563318759,0.7708758277557549,1.120359233375839,0.0,0.0,1.3599464524857654
SMI ETG,231,1,631,dark,573.893310546875,232.73709106445312,344.75567626953125,153.80345153808594,789.2906494140625,132.2136688232422,360.3568115234375,332.7247772216797,795.091064453125,309.8892364501953,4.94,5.24,591.5823364257812,255.9857635498047,882.0634396913151,0.8949603956957078,1.1761761562409463,0.0,0.0,1.477952793689144
SMI ETG,231,1,632,dark,573.893310546875,232.73709106445312,343.74749755859375,153.79933166503906,789.2922973632812,131.2068634033203,360.3583679199219,333.72755432128906,795.091064453125,309.8892364501953,4.94,5.02,595.6402587890625,244.9991149902344,878.9524330869788,1.1002374814187852,0.6204212801866927,0.0,0.0,1.2631092907691108
