frame_idx	gaze_ori_l_x	gaze_ori_l_y	gaze_ori_l_z	pup_diam_l	gaze_dir_l_x	gaze_dir_l_y	gaze_dir_l_z	gaze_ori_r_x	gaze_ori_r_y	gaze_ori_r_z	pup_diam_r	gaze_dir_r_x	gaze_dir_r_y	gaze_dir_r_z	gaze_pos_vid_x	gaze_pos_vid_y	pup_diam_l_px_x	pup_diam_l_px_y	pup_diam_r_px_x	pup_diam_r_px_y	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]
7	31.15500000	-1.20700000	-21.73700000	3.62000000	0.03440000	0.03360000	0.99880000	-30.22400000	0.50700000	-21.73000000	3.88000000	0.05650000	0.02800000	0.99800000	582.73000000	249.43000000	97.00000000	70.00000000	98.00000000	68.00000000	571.84000000	326.17000000	594.11000000	228.62000000
8	31.15500000	-1.20700000	-21.73700000	3.60000000	0.03370000	0.03420000	0.99890000	-30.22400000	0.50700000	-21.73000000	3.82000000	0.05840000	0.03060000	0.99780000	581.92000000	247.87000000	95.00000000	69.00000000	96.00000000	66.00000000	572.60000000	325.53000000	591.83000000	225.43000000
9	31.15500000	-1.20800000	-21.73700000	3.62000000	0.03470000	0.03280000	0.99890000	-30.22400000	0.50700000	-21.73000000	3.82000000	0.05630000	0.02940000	0.99800000	582.71000000	248.84000000	96.00000000	69.00000000	96.00000000	66.00000000	571.47000000	327.22000000	594.34000000	226.87000000
10	31.15500000	-1.20800000	-21.73700000	3.60000000	0.03250000	0.03400000	0.99890000	-30.22400000	0.50700000	-21.73000000	3.86000000	0.05710000	0.02830000	0.99800000	583.47000000	249.50000000	96.00000000	70.00000000	96.00000000	68.00000000	574.07000000	325.79000000	593.51000000	228.25000000
11	31.15500000	-1.20800000	-21.73700000	3.64000000	0.03470000	0.03220000	0.99890000	-30.22400000	0.50700000	-21.73000000	3.88000000	0.05860000	0.02800000	0.99790000	581.35000000	250.53000000	97.00000000	71.00000000	98.00000000	68.00000000	571.52000000	327.92000000	591.72000000	228.63000000
12	31.15500000	-1.20800000	-21.73700000	3.66000000	0.03440000	0.03070000	0.99890000	-30.22400000	0.50700000	-21.73000000	3.86000000	0.05900000	0.02840000	0.99790000	581.26000000	251.22000000	96.00000000	71.00000000	96.00000000	68.00000000	571.91000000	329.68000000	591.17000000	228.09000000
13	31.15500000	-1.20900000	-21.73700000	3.66000000	0.03390000	0.03100000	0.99900000	-30.22400000	0.50700000	-21.73000000	3.92000000	0.05930000	0.02620000	0.99790000	581.35000000	252.62000000	97.00000000	71.00000000	98.00000000	68.00000000	572.49000000	329.29000000	590.87000000	230.79000000
13	31.15500000	-1.20900000	-21.73700000	3.68000000	0.03310000	0.02940000	0.99900000	-30.22400000	0.50700000	-21.73000000	3.94000000	0.05820000	0.02640000	0.99800000	582.46000000	253.30000000	97.00000000	71.00000000	98.00000000	68.00000000	573.40000000	331.13000000	592.14000000	230.59000000
14	31.15500000	-1.20900000	-21.73700000	3.70000000	0.03220000	0.02990000	0.99900000	-30.22400000	0.50700000	-21.73000000	3.98000000	0.05960000	0.02390000	0.99790000	582.08000000	255.09000000	98.00000000	71.00000000	98.00000000	68.00000000	574.42000000	330.52000000	590.56000000	233.62000000
15	31.15500000	-1.20900000	-21.73700000	3.78000000	0.03460000	0.03070000	0.99890000	-30.22400000	0.50700000	-21.73000000	4.00000000	0.05960000	0.02440000	0.99790000	580.78000000	253.87000000	99.00000000	73.00000000	98.00000000	70.00000000	571.66000000	329.61000000	590.56000000	232.93000000
16	31.15500000	-1.21000000	-21.73700000	3.78000000	0.03500000	0.02950000	0.99900000	-30.22400000	0.50700000	-21.73000000	4.02000000	0.05980000	0.02490000	0.99790000	580.44000000	254.19000000	100.00000000	73.00000000	100.00000000	68.00000000	571.18000000	331.11000000	590.30000000	232.39000000
17	31.15500000	-1.21000000	-21.73700000	3.82000000	0.03590000	0.02850000	0.99900000	-30.22400000	0.50700000	-21.73000000	3.94000000	0.05670000	0.03240000	0.99790000	581.84000000	249.56000000	99.00000000	73.00000000	98.00000000	68.00000000	570.10000000	332.30000000	593.94000000	223.30000000
18	31.15500000	-1.21000000	-21.73700000	3.82000000	0.03470000	0.02890000	0.99900000	-30.22400000	0.50700000	-21.73000000	4.04000000	0.06020000	0.02290000	0.99790000	580.37000000	255.95000000	101.00000000	74.00000000	102.00000000	70.00000000	571.56000000	331.75000000	589.88000000	234.81000000
18	31.15500000	-1.21000000	-21.73700000	3.84000000	0.03530000	0.02810000	0.99900000	-30.22400000	0.50700000	-21.73000000	4.04000000	0.05830000	0.02500000	0.99800000	581.22000000	254.53000000	101.00000000	74.00000000	102.00000000	70.00000000	570.91000000	332.77000000	592.00000000	232.20000000
19	31.15500000	-1.21000000	-21.73700000	3.82000000	0.03430000	0.02880000	0.99900000	-30.22400000	0.50700000	-21.73000000	4.04000000	0.06060000	0.02210000	0.99790000	580.34000000	256.68000000	101.00000000	74.00000000	102.00000000	70.00000000	572.03000000	331.87000000	589.42000000	235.75000000
19	31.15500000	-1.21100000	-21.73700000	3.80000000	0.03370000	0.03030000	0.99900000	-30.22400000	0.50700000	-21.73000000	3.98000000	0.05850000	0.02600000	0.99800000	581.90000000	252.99000000	100.00000000	73.00000000	100.00000000	68.00000000	572.65000000	330.14000000	591.76000000	230.99000000
20	31.15500000	-1.21100000	-21.73700000	3.80000000	0.03420000	0.03030000	0.99900000	-30.22400000	0.50700000	-21.73000000	4.02000000	0.05870000	0.02320000	0.99800000	581.57000000	254.87000000	100.00000000	74.00000000	100.00000000	70.00000000	572.17000000	330.17000000	591.65000000	234.41000000
21	31.15500000	-1.21100000	-21.73700000	3.80000000	0.03510000	0.03080000	0.99890000	-30.22400000	0.50700000	-21.73000000	4.00000000	0.05630000	0.02670000	0.99810000	582.52000000	251.61000000	100.00000000	74.00000000	100.00000000	70.00000000	571.04000000	329.54000000	594.38000000	230.19000000
22	31.15500000	-1.21100000	-21.73700000	3.80000000	0.03650000	0.02880000	0.99890000	-30.22400000	0.50700000	-21.73000000	4.04000000	0.05520000	0.01790000	0.99830000	582.36000000	258.57000000	100.00000000	74.00000000	100.00000000	70.00000000	569.46000000	331.86000000	595.86000000	240.86000000
23	31.15500000	-1.21100000	-21.73700000	3.78000000	0.03700000	0.03050000	0.99890000	-30.22400000	0.50700000	-21.73000000	4.08000000	0.05470000	0.00750000	0.99850000	581.55000000	268.03000000	101.00000000	73.00000000	104.00000000	70.00000000	568.82000000	329.94000000	596.56000000	253.39000000
24	31.15500000	-1.21100000	-21.73700000	3.68000000	0.03770000	0.01480000	0.99920000	-30.22400000	0.50700000	-21.73000000	4.00000000	0.05500000	-0.00980000	0.99840000	580.99000000	288.74000000	101.00000000	68.00000000	104.00000000	68.00000000	568.27000000	348.37000000	596.33000000	274.15000000
25	31.15500000	-1.21100000	-21.73700000	3.60000000	0.04790000	0.01960000	0.99870000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	555.24000000	267.03000000	49.00000000	20.00000000	0.00000000	0.00000000	556.28000000	342.74000000	0.00000000	0.00000000
25	31.15500000	-1.21100000	-21.73700000	3.58000000	0.04140000	0.00980000	0.99910000	-30.22400000	0.50700000	-21.73000000	4.00000000	0.05440000	-0.00350000	0.99850000	580.16000000	282.75000000	102.00000000	68.00000000	104.00000000	68.00000000	564.02000000	354.21000000	597.01000000	266.57000000
26	31.15500000	-1.21100000	-21.73700000	3.76000000	0.03550000	0.02600000	0.99900000	-30.22400000	0.50700000	-21.73000000	4.10000000	0.05860000	0.00060000	0.99830000	579.99000000	275.68000000	100.00000000	74.00000000	102.00000000	72.00000000	570.60000000	335.14000000	591.95000000	261.76000000
27	31.15500000	-1.21200000	-21.73700000	3.76000000	0.03630000	0.02630000	0.99900000	-30.22400000	0.50700000	-21.73000000	4.02000000	0.05920000	0.00460000	0.99820000	579.48000000	271.61000000	100.00000000	73.00000000	102.00000000	70.00000000	569.68000000	334.78000000	591.26000000	256.96000000
28	31.15500000	-1.21200000	-21.73700000	3.70000000	0.03590000	0.02980000	0.99890000	-30.22400000	0.50700000	-21.73000000	3.98000000	0.05750000	0.01010000	0.99830000	580.79000000	265.43000000	100.00000000	72.00000000	102.00000000	70.00000000	570.09000000	330.73000000	593.16000000	250.29000000
29	31.15500000	-1.21200000	-21.73700000	3.64000000	0.03630000	0.03100000	0.99890000	-30.22400000	0.50700000	-21.73000000	3.92000000	0.05870000	0.01270000	0.99820000	579.93000000	262.70000000	97.00000000	71.00000000	100.00000000	68.00000000	569.69000000	329.27000000	591.67000000	247.10000000
29	31.15500000	-1.21200000	-21.73700000	3.64000000	0.03430000	0.03110000	0.99890000	-30.22400000	0.50700000	-21.73000000	3.92000000	0.05790000	0.01300000	0.99820000	581.57000000	262.52000000	98.00000000	71.00000000	100.00000000	68.00000000	571.94000000	329.19000000	592.70000000	246.77000000
30	31.15500000	-1.21200000	-21.73700000	3.62000000	0.03690000	0.03190000	0.99880000	-30.22400000	0.50700000	-21.73000000	3.86000000	0.05770000	0.01220000	0.99830000	580.11000000	262.88000000	96.00000000	70.00000000	98.00000000	68.00000000	568.92000000	328.20000000	592.97000000	247.76000000
31	31.15500000	-1.21200000	-21.73700000	3.62000000	0.03680000	0.03310000	0.99880000	-30.22400000	0.50700000	-21.73000000	3.90000000	0.05830000	0.01160000	0.99820000	579.66000000	263.22000000	96.00000000	70.00000000	98.00000000	68.00000000	569.07000000	326.87000000	592.19000000	248.50000000
32	31.15500000	-1.21300000	-21.73700000	3.62000000	0.03620000	0.03200000	0.99880000	-30.22400000	0.50700000	-21.73000000	3.88000000	0.05910000	0.01120000	0.99820000	579.60000000	263.85000000	96.00000000	70.00000000	98.00000000	68.00000000	569.70000000	328.14000000	591.32000000	248.92000000
33	31.15500000	-1.21300000	-21.73700000	3.56000000	0.03550000	0.03370000	0.99880000	-30.22400000	0.50700000	-21.73000000	3.84000000	0.05830000	0.01160000	0.99820000	580.40000000	263.04000000	95.00000000	70.00000000	98.00000000	68.00000000	570.57000000	326.07000000	592.24000000	248.43000000
34	31.15500000	-1.21300000	-21.73700000	3.58000000	0.03640000	0.03320000	0.99880000	-30.22400000	0.50700000	-21.73000000	3.80000000	0.05820000	0.01500000	0.99820000	580.17000000	259.92000000	95.00000000	69.00000000	98.00000000	66.00000000	569.44000000	326.75000000	592.36000000	244.31000000
34	31.15600000	-1.21300000	-21.73700000	3.58000000	0.03560000	0.03440000	0.99880000	-30.22400000	0.50700000	-21.73000000	3.80000000	0.05880000	0.01390000	0.99820000	580.10000000	260.73000000	94.00000000	68.00000000	96.00000000	64.00000000	570.37000000	325.23000000	591.64000000	245.71000000
35	31.15600000	-1.21300000	-21.73700000	3.54000000	0.03410000	0.03250000	0.99890000	-30.22400000	0.50700000	-21.73000000	3.72000000	0.06030000	0.01580000	0.99810000	580.27000000	259.90000000	93.00000000	68.00000000	94.00000000	64.00000000	572.17000000	327.55000000	589.80000000	243.38000000
36	31.15600000	-1.21400000	-21.73700000	3.48000000	0.03340000	0.03180000	0.99890000	-30.22400000	0.50700000	-21.73000000	3.70000000	0.06180000	0.01430000	0.99800000	579.71000000	261.74000000	93.00000000	67.00000000	94.00000000	64.00000000	573.06000000	328.36000000	587.97000000	245.24000000
36	31.15600000	-1.21400000	-21.73700000	3.46000000	0.03560000	0.03340000	0.99880000	-30.22400000	0.50700000	-21.73000000	3.74000000	0.06080000	0.01740000	0.99800000	579.17000000	258.09000000	92.00000000	67.00000000	94.00000000	64.00000000	570.42000000	326.47000000	589.23000000	241.42000000
37	31.15600000	-1.21400000	-21.73700000	3.46000000	0.03500000	0.03200000	0.99890000	-30.22400000	0.50700000	-21.73000000	3.72000000	0.06080000	0.01930000	0.99800000	579.57000000	257.17000000	92.00000000	67.00000000	94.00000000	64.00000000	571.10000000	328.09000000	589.10000000	239.11000000
38	31.15600000	-1.21400000	-21.73700000	3.44000000	0.03530000	0.03170000	0.99890000	-30.22400000	0.50700000	-21.73000000	3.70000000	0.06020000	0.01880000	0.99800000	579.83000000	257.61000000	91.00000000	67.00000000	94.00000000	64.00000000	570.84000000	328.49000000	589.86000000	239.78000000
39	31.15600000	-1.21400000	-21.73700000	3.46000000	0.03240000	0.03380000	0.99890000	-30.22400000	0.50700000	-21.73000000	3.70000000	0.06030000	0.01950000	0.99800000	581.25000000	256.64000000	91.00000000	68.00000000	92.00000000	64.00000000	574.10000000	325.95000000	589.70000000	238.96000000
39	31.15600000	-1.21500000	-21.73700000	3.44000000	0.03560000	0.03300000	0.99880000	-30.22400000	0.50700000	-21.73000000	3.68000000	0.06150000	0.01930000	0.99790000	578.82000000	256.79000000	90.00000000	67.00000000	92.00000000	64.00000000	570.46000000	326.97000000	588.33000000	239.10000000
40	31.15600000	-1.21500000	-21.73700000	3.46000000	0.03450000	0.03450000	0.99880000	-30.22400000	0.50700000	-21.73000000	3.72000000	0.06180000	0.01850000	0.99790000	579.15000000	257.08000000	90.00000000	68.00000000	92.00000000	64.00000000	571.70000000	325.21000000	588.01000000	240.12000000
41	31.15600000	-1.21500000	-21.73700000	3.48000000	0.03470000	0.03390000	0.99880000	-30.22400000	0.50700000	-21.73000000	3.74000000	0.06090000	0.02090000	0.99790000	579.69000000	255.28000000	93.00000000	69.00000000	94.00000000	66.00000000	571.47000000	325.92000000	589.02000000	237.27000000
42	31.15600000	-1.21500000	-21.73700000	3.52000000	0.03310000	0.03370000	0.99890000	-30.22400000	0.50700000	-21.73000000	3.76000000	0.06110000	0.02090000	0.99790000	580.48000000	255.56000000	92.00000000	69.00000000	92.00000000	66.00000000	573.38000000	326.13000000	588.76000000	237.15000000
43	31.15600000	-1.21500000	-21.73700000	3.56000000	0.03420000	0.03380000	0.99880000	-30.22400000	0.50700000	-21.73000000	3.68000000	0.06340000	0.02210000	0.99780000	578.47000000	254.83000000	92.00000000	68.00000000	92.00000000	64.00000000	572.09000000	325.96000000	586.05000000	235.77000000
44	31.15600000	-1.21600000	-21.73700000	3.58000000	0.03540000	0.03310000	0.99880000	-30.22400000	0.50700000	-21.73000000	3.80000000	0.06090000	0.01910000	0.99800000	579.26000000	256.89000000	93.00000000	69.00000000	94.00000000	66.00000000	570.63000000	326.78000000	589.05000000	239.45000000
45	31.15600000	-1.21600000	-21.73700000	3.60000000	0.03610000	0.03180000	0.99880000	-30.22400000	0.50700000	-21.73000000	3.80000000	0.06040000	0.02080000	0.99800000	579.30000000	255.91000000	94.00000000	70.00000000	96.00000000	66.00000000	569.89000000	328.33000000	589.58000000	237.37000000
45	31.15600000	-1.21600000	-21.73700000	3.62000000	0.03610000	0.03000000	0.99890000	-30.22400000	0.50700000	-21.73000000	3.78000000	0.06200000	0.02130000	0.99790000	578.39000000	256.57000000	95.00000000	70.00000000	96.00000000	66.00000000	569.85000000	330.45000000	587.75000000	236.71000000
46	31.15600000	-1.21600000	-21.73700000	3.64000000	0.03730000	0.02940000	0.99890000	-30.22400000	0.50700000	-21.73000000	3.82000000	0.05980000	0.01840000	0.99800000	579.06000000	258.47000000	95.00000000	70.00000000	96.00000000	66.00000000	568.52000000	331.21000000	590.35000000	240.20000000
47	31.15600000	-1.21600000	-21.73700000	3.66000000	0.03350000	0.02950000	0.99900000	-30.22400000	0.50700000	-21.73000000	3.88000000	0.06000000	0.01780000	0.99800000	580.99000000	259.53000000	97.00000000	71.00000000	98.00000000	68.00000000	572.93000000	331.04000000	590.09000000	240.96000000
48	31.15600000	-1.21700000	-21.73700000	3.68000000	-0.02710000	0.02600000	0.99930000	-30.22400000	0.50700000	-21.73000000	3.90000000	0.00250000	-0.00020000	1.00000000	650.33000000	276.44000000	97.00000000	71.00000000	98.00000000	68.00000000	643.70000000	335.06000000	658.20000000	262.64000000
49	31.15600000	-1.21700000	-21.73700000	3.76000000	-0.03810000	0.02490000	0.99900000	-30.22400000	0.50700000	-21.73000000	3.96000000	-0.00950000	-0.00080000	1.00000000	663.91000000	277.12000000	98.00000000	71.00000000	98.00000000	68.00000000	656.50000000	336.26000000	672.31000000	263.23000000
49	31.15600000	-1.21700000	-21.73700000	3.76000000	-0.03830000	0.02470000	0.99900000	-30.22400000	0.50700000	-21.73000000	3.98000000	-0.01030000	0.00200000	0.99990000	664.56000000	274.55000000	99.00000000	72.00000000	100.00000000	70.00000000	656.83000000	336.59000000	673.32000000	259.89000000
49	31.15600000	-1.21700000	-21.73700000	3.80000000	-0.03710000	0.02420000	0.99900000	-30.22400000	0.50700000	-21.73000000	4.00000000	-0.01160000	0.00240000	0.99990000	664.61000000	274.15000000	99.00000000	72.00000000	100.00000000	70.00000000	655.41000000	337.09000000	674.89000000	259.45000000
50	31.15600000	-1.21700000	-21.73700000	3.82000000	-0.03570000	0.02420000	0.99910000	-30.22400000	0.50700000	-21.73000000	4.02000000	-0.01070000	-0.00100000	0.99990000	663.20000000	277.35000000	100.00000000	74.00000000	100.00000000	72.00000000	653.71000000	337.08000000	673.74000000	263.46000000
52	31.15600000	-1.21700000	-21.73700000	3.84000000	-0.03630000	0.02460000	0.99900000	-30.22400000	0.50700000	-21.73000000	4.04000000	-0.01090000	0.00170000	0.99990000	663.68000000	274.70000000	102.00000000	74.00000000	102.00000000	72.00000000	654.43000000	336.62000000	674.01000000	260.29000000
52	31.15600000	-1.21700000	-21.73700000	3.82000000	-0.03500000	0.02560000	0.99910000	-30.22400000	0.50700000	-21.73000000	4.08000000	-0.01060000	0.00000000	0.99990000	662.76000000	276.13000000	102.00000000	74.00000000	104.00000000	72.00000000	652.91000000	335.53000000	673.65000000	262.31000000
53	31.15600000	-1.21700000	-21.73700000	3.84000000	-0.03500000	0.02390000	0.99910000	-30.22400000	0.50700000	-21.73000000	4.06000000	-0.01050000	0.00000000	1.00000000	662.68000000	276.47000000	101.00000000	74.00000000	102.00000000	72.00000000	652.94000000	337.53000000	673.49000000	262.30000000
54	31.15600000	-1.21700000	-21.73700000	3.84000000	-0.03430000	0.02470000	0.99910000	-30.22400000	0.50700000	-21.73000000	4.12000000	-0.01060000	-0.00010000	0.99990000	662.33000000	276.43000000	102.00000000	75.00000000	104.00000000	72.00000000	652.13000000	336.56000000	673.61000000	262.45000000
55	31.15600000	-1.21700000	-21.73700000	3.82000000	-0.03450000	0.02240000	0.99920000	-30.22400000	0.50700000	-21.73000000	4.10000000	-0.01090000	-0.00090000	0.99990000	662.64000000	277.68000000	102.00000000	73.00000000	104.00000000	72.00000000	652.33000000	339.22000000	674.05000000	263.42000000
56	31.15600000	-1.21700000	-21.73700000	3.78000000	-0.03140000	0.02420000	0.99920000	-30.22400000	0.50700000	-21.73000000	4.08000000	-0.00890000	-0.00160000	1.00000000	659.62000000	278.12000000	101.00000000	73.00000000	102.00000000	72.00000000	648.69000000	337.17000000	671.67000000	264.27000000
56	31.15600000	-1.21700000	-21.73700000	3.66000000	0.02270000	0.02470000	0.99940000	-30.22400000	0.50700000	-21.73000000	3.98000000	0.04870000	0.00980000	0.99880000	593.97000000	267.72000000	96.00000000	73.00000000	98.00000000	70.00000000	585.60000000	336.65000000	603.59000000	250.67000000
57	31.15600000	-1.21700000	-21.73700000	3.64000000	0.03090000	0.02790000	0.99910000	-30.22400000	0.50700000	-21.73000000	3.94000000	0.05400000	0.01320000	0.99850000	586.09000000	263.34000000	96.00000000	71.00000000	98.00000000	68.00000000	576.00000000	332.98000000	597.30000000	246.50000000
58	31.15600000	-1.21800000	-21.73700000	3.64000000	0.03210000	0.02800000	0.99910000	-30.22400000	0.50700000	-21.73000000	3.90000000	0.05320000	0.01740000	0.99840000	586.06000000	259.67000000	95.00000000	71.00000000	96.00000000	68.00000000	574.64000000	332.87000000	598.19000000	241.49000000
59	31.15600000	-1.21800000	-21.73700000	3.62000000	0.03200000	0.03100000	0.99900000	-30.22400000	0.50700000	-21.73000000	3.86000000	0.05450000	0.01630000	0.99840000	585.14000000	259.56000000	95.00000000	71.00000000	96.00000000	68.00000000	574.70000000	329.33000000	596.67000000	242.75000000
60	31.15600000	-1.21800000	-21.73700000	3.60000000	0.03300000	0.03280000	0.99890000	-30.22400000	0.50700000	-21.73000000	3.86000000	0.05400000	0.01610000	0.99840000	584.75000000	259.02000000	95.00000000	71.00000000	96.00000000	68.00000000	573.50000000	327.12000000	597.28000000	243.07000000
61	31.15600000	-1.21800000	-21.73700000	3.58000000	0.03450000	0.03250000	0.99890000	-30.22400000	0.50700000	-21.73000000	3.82000000	0.05350000	0.01700000	0.99840000	584.24000000	258.18000000	94.00000000	70.00000000	96.00000000	68.00000000	571.76000000	327.55000000	597.81000000	241.98000000
61	31.15600000	-1.21800000	-21.73700000	3.62000000	0.03650000	0.03180000	0.99880000	-30.22400000	0.50700000	-21.73000000	3.86000000	0.05500000	0.01070000	0.99840000	581.83000000	264.40000000	95.00000000	70.00000000	96.00000000	68.00000000	569.43000000	328.32000000	596.14000000	249.57000000
62	31.15600000	-1.21800000	-21.73700000	3.58000000	0.03110000	0.02920000	0.99910000	-30.22400000	0.50700000	-21.73000000	3.88000000	0.05120000	-0.00120000	0.99870000	586.48000000	277.65000000	95.00000000	69.00000000	98.00000000	68.00000000	575.71000000	331.46000000	600.76000000	263.82000000
63	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
64	31.15600000	-1.21800000	-21.73700000	3.40000000	0.03140000	0.01440000	0.99940000	-30.22400000	0.50700000	-21.73000000	3.44000000	0.03820000	-0.04190000	0.99840000	578.77000000	399.39000000	95.00000000	42.00000000	98.00000000	44.00000000	575.60000000	348.80000000	616.30000000	312.26000000
64	31.15600000	-1.21800000	-21.73700000	3.58000000	0.02710000	0.01650000	0.99950000	-30.22400000	0.50700000	-21.73000000	3.92000000	0.04740000	-0.01040000	0.99880000	591.67000000	288.81000000	96.00000000	70.00000000	96.00000000	70.00000000	580.62000000	346.31000000	605.38000000	274.82000000
65	31.15600000	-1.21800000	-21.73700000	3.64000000	0.02540000	0.01900000	0.99950000	-30.22400000	0.50700000	-21.73000000	3.92000000	0.05080000	-0.00910000	0.99870000	590.60000000	286.71000000	96.00000000	72.00000000	98.00000000	70.00000000	582.57000000	343.32000000	601.33000000	273.26000000
66	31.15600000	-1.21900000	-21.73700000	3.62000000	0.02640000	0.02180000	0.99940000	-30.22400000	0.50700000	-21.73000000	3.92000000	0.04930000	-0.00330000	0.99880000	591.05000000	280.37000000	96.00000000	71.00000000	98.00000000	68.00000000	581.37000000	340.07000000	603.04000000	266.40000000
67	31.15600000	-1.21900000	-21.73700000	3.62000000	0.02800000	0.02120000	0.99940000	-30.22400000	0.50700000	-21.73000000	3.86000000	0.05130000	-0.00070000	0.99870000	589.11000000	277.85000000	96.00000000	71.00000000	98.00000000	68.00000000	579.45000000	340.78000000	600.66000000	263.24000000
67	31.15600000	-1.21900000	-21.73700000	3.62000000	0.02680000	0.02260000	0.99940000	-30.22400000	0.50700000	-21.73000000	3.86000000	0.05130000	-0.00140000	0.99870000	589.66000000	278.32000000	96.00000000	70.00000000	98.00000000	68.00000000	580.80000000	339.14000000	600.69000000	264.15000000
68	31.15600000	-1.21900000	-21.73700000	3.66000000	0.02680000	0.02400000	0.99940000	-30.22400000	0.50700000	-21.73000000	3.94000000	0.04830000	0.00040000	0.99880000	591.43000000	276.22000000	98.00000000	71.00000000	100.00000000	68.00000000	580.82000000	337.47000000	604.15000000	261.97000000
69	31.15600000	-1.21900000	-21.73700000	3.66000000	0.02560000	0.02420000	0.99940000	-30.22400000	0.50700000	-21.73000000	3.96000000	0.04880000	0.00120000	0.99880000	591.86000000	275.30000000	98.00000000	72.00000000	100.00000000	68.00000000	582.20000000	337.21000000	603.52000000	260.94000000
70	31.15600000	-1.21900000	-21.73700000	3.68000000	0.02450000	0.02250000	0.99950000	-30.22400000	0.50700000	-21.73000000	3.90000000	0.04900000	0.00190000	0.99880000	592.56000000	275.18000000	98.00000000	72.00000000	100.00000000	68.00000000	583.54000000	339.23000000	603.29000000	260.19000000
