segment,frame,trial_condition,target_x,target_y,top_left_x,top_left_y,top_right_x,top_right_y,bottom_left_x,bottom_left_y,bottom_right_x,bottom_right_y
1,1307,dark,964,426,749,335,1196,338,745,510,1190,521
1,1308,dark,964,426,749,335,1196,338,745,510,1190,521
1,1309,dark,965,426,749,335,1196,338,745,510,1190,521
1,1310,dark,965,426,749,335,1196,338,745,510,1190,521
1,1311,dark,965,426,749,335,1196,338,745,511,1190,521
1,1312,dark,965,426,749,336,1196,339,745,511,1190,521
1,1313,dark,965,426,749,335,1196,338,745,510,1190,521
1,1314,dark,965,426,749,335,1196,338,745,510,1190,521
1,1315,dark,965,426,749,335,1196,338,745,510,1190,521
1,1316,dark,965,426,749,335,1196,338,746,510,1191,521
1,1317,dark,965,426,749,335,1196,338,746,510,1191,521
1,1318,dark,965,426,749,335,1196,338,746,510,1191,521
1,1319,dark,966,426,749,335,1197,338,746,510,1191,521
1,1320,dark,966,426,750,335,1197,338,746,510,1191,521
1,1321,dark,966,426,750,335,1197,338,746,510,1191,521
1,1322,dark,966,426,750,335,1197,338,746,510,1191,521
1,1323,dark,966,426,750,335,1197,338,746,511,1191,521
1,1324,dark,965,426,750,335,1197,338,746,511,1191,521
1,1325,dark,965,426,749,335,1197,338,746,510,1191,521
1,1326,dark,965,426,749,335,1197,338,746,510,1191,521
1,1327,dark,965,426,749,335,1197,338,746,511,1191,521
1,1328,dark,965,427,749,335,1197,338,746,511,1191,521
1,1329,dark,965,427,750,335,1197,338,746,511,1191,521
1,1330,dark,965,427,750,336,1197,339,746,511,1191,521
1,1331,dark,966,427,750,336,1197,339,746,511,1191,521
1,1332,dark,965,427,750,336,1197,339,746,511,1191,522
1,1333,dark,966,427,750,336,1197,339,746,511,1191,521
1,1334,dark,966,427,750,336,1197,338,746,511,1191,521
1,1335,dark,966,426,750,335,1197,338,746,511,1191,521
1,1336,dark,966,427,750,335,1197,338,746,511,1191,521
1,1337,dark,966,427,750,336,1197,338,746,511,1191,521
1,1338,dark,965,426,750,336,1197,338,746,511,1191,521
1,1339,dark,965,427,750,336,1197,338,746,511,1191,521
1,1340,dark,965,427,750,336,1197,339,746,511,1191,521
1,1341,dark,966,427,750,336,1197,339,746,511,1191,522
1,1342,dark,965,426,750,336,1197,339,746,511,1191,522
1,1343,dark,966,427,750,336,1197,339,746,511,1191,522
1,1344,dark,966,427,750,336,1197,339,746,511,1191,521
1,1345,dark,966,427,750,336,1197,339,746,511,1191,522
1,1346,dark,966,427,750,336,1197,339,746,511,1191,522
1,1347,dark,966,427,750,336,1197,339,746,511,1191,522
1,1348,dark,966,427,750,336,1197,339,746,511,1191,522
1,1349,dark,966,427,750,336,1197,339,747,511,1192,522
1,1350,dark,966,427,750,336,1197,339,747,511,1192,522
1,1351,dark,966,427,750,336,1197,339,746,511,1192,522
1,1352,dark,967,427,750,336,1197,339,747,511,1192,522
1,1353,dark,967,427,750,336,1198,339,747,511,1192,522
1,1354,dark,966,427,750,336,1197,339,746,511,1192,522
1,1355,dark,966,427,750,336,1197,339,746,511,1192,522
1,1356,dark,966,427,750,336,1197,338,746,511,1192,521
1,1357,dark,966,427,750,336,1197,339,746,511,1192,521
1,1358,dark,966,427,750,336,1197,339,746,511,1192,522
1,1359,dark,966,426,750,336,1197,338,746,511,1192,521
1,1360,dark,967,427,751,336,1198,338,747,511,1192,521
1,1361,dark,966,427,750,336,1198,339,747,511,1192,522
1,1362,dark,967,427,751,336,1198,339,747,511,1192,522
1,1363,dark,967,426,751,336,1198,339,747,511,1192,522
1,1364,dark,967,426,751,336,1198,339,747,511,1192,522
1,1365,dark,967,427,751,336,1198,338,747,511,1192,522
1,1366,dark,967,427,751,336,1198,339,747,511,1192,522
1,1367,dark,966,426,751,336,1198,339,747,511,1192,522
1,1368,dark,966,426,751,336,1198,339,747,511,1192,522
1,1369,dark,967,427,751,336,1198,339,747,511,1192,522
1,1370,dark,966,427,751,336,1198,339,747,511,1192,522
1,1371,dark,966,426,750,336,1198,338,747,511,1192,522
1,1372,dark,966,426,750,335,1198,338,746,511,1192,521
1,1373,dark,966,426,750,335,1197,338,746,511,1191,521
1,1374,dark,966,427,750,335,1197,339,746,511,1191,521
1,1375,dark,966,427,750,336,1197,339,746,511,1191,521
1,1376,dark,966,426,749,335,1197,338,746,510,1191,521
1,1377,dark,966,426,750,335,1197,337,746,510,1191,520
1,1378,dark,966,426,750,334,1197,337,746,509,1191,520
1,1379,dark,966,425,750,334,1197,337,746,510,1191,520
1,1380,dark,966,425,750,334,1198,337,747,509,1192,520
1,1381,dark,967,425,751,334,1198,337,747,509,1192,520
1,1382,dark,967,425,751,334,1198,337,747,509,1192,520
1,1383,dark,967,425,751,334,1199,337,747,509,1192,520
1,1384,dark,967,424,751,333,1199,336,747,508,1193,519
1,1385,dark,967,424,751,333,1198,336,747,508,1192,519
1,1386,dark,967,424,751,333,1198,336,747,508,1192,519
1,1387,dark,967,424,751,333,1198,336,747,508,1192,519
1,1388,dark,966,424,751,333,1198,336,747,508,1192,519
1,1389,dark,966,424,751,333,1198,336,747,508,1192,519
1,1390,dark,967,424,751,333,1198,336,747,509,1192,519
1,1391,dark,967,424,751,333,1199,336,747,508,1193,519
1,1392,dark,967,424,751,333,1199,336,748,509,1193,519
1,1393,dark,967,424,751,333,1199,336,747,509,1193,519
1,1394,dark,968,424,752,333,1199,336,748,509,1193,519
1,1395,dark,967,424,751,333,1199,337,747,509,1193,520
1,1396,dark,967,425,751,334,1199,337,747,509,1193,520
1,1397,dark,967,424,751,333,1199,337,747,509,1192,519
1,1398,dark,967,424,751,333,1199,336,747,508,1193,519
1,1399,dark,967,424,751,333,1198,336,747,508,1192,519
1,1400,dark,967,424,751,333,1198,336,747,508,1192,519
1,1401,dark,967,424,751,333,1199,336,747,508,1193,519
1,1402,dark,967,424,751,333,1199,336,747,508,1193,519
1,1403,dark,967,424,751,333,1199,336,747,508,1193,519
1,1404,dark,967,424,751,333,1199,336,747,508,1193,519
1,1405,dark,968,424,752,333,1199,336,748,508,1193,519
1,1406,dark,968,424,752,333,1199,336,748,508,1193,519
1,1407,dark,967,424,752,333,1199,336,748,508,1193,519
1,1408,dark,967,424,751,333,1199,336,748,508,1193,519
1,1409,dark,967,424,751,333,1199,336,748,508,1193,519
1,1410,dark,968,424,752,333,1199,336,748,508,1193,519
1,1411,dark,968,424,752,333,1200,336,748,508,1193,519
1,1412,dark,968,424,752,333,1200,336,749,508,1194,520
1,1413,dark,968,424,753,333,1200,337,749,508,1194,520
1,1414,dark,969,424,753,333,1200,336,749,508,1194,520
1,1415,dark,968,424,753,333,1200,336,749,508,1194,520
