frame,distance_from_width,distance_from_height,distance_average
1307,886.4301512180762,879.7822932338559,883.106222225966
1307,886.4301512180762,879.7822932338559,883.106222225966
1307,886.4301512180762,879.7822932338559,883.106222225966
1308,886.4301512180762,879.7822932338559,883.106222225966
1308,886.4301512180762,879.7822932338559,883.106222225966
1309,886.4301512180762,879.7822932338559,883.106222225966
1310,886.4301512180762,879.7822932338559,883.106222225966
1310,886.4301512180762,879.7822932338559,883.106222225966
1311,886.4528089305144,877.325899800301,881.8893543654077
1311,886.4528089305144,877.325899800301,881.8893543654077
1311,886.4528089305144,877.325899800301,881.8893543654077
1311,886.4528089305144,877.325899800301,881.8893543654077
1312,886.4465447256007,882.2236295847853,884.3350871551929
1312,886.4465447256007,882.2236295847853,884.3350871551929
1312,886.4465447256007,882.2236295847853,884.3350871551929
1312,886.4465447256007,882.2236295847853,884.3350871551929
1313,886.4301512180762,879.7822932338559,883.106222225966
1313,886.4301512180762,879.7822932338559,883.106222225966
1313,886.4301512180762,879.7822932338559,883.106222225966
1313,886.4301512180762,879.7822932338559,883.106222225966
1314,886.4301512180762,879.7822932338559,883.106222225966
1314,886.4301512180762,879.7822932338559,883.106222225966
1314,886.4301512180762,879.7822932338559,883.106222225966
1314,886.4301512180762,879.7822932338559,883.106222225966
1314,886.4301512180762,879.7822932338559,883.106222225966
1315,886.4301512180762,879.7822932338559,883.106222225966
1315,886.4301512180762,879.7822932338559,883.106222225966
1315,886.4301512180762,879.7822932338559,883.106222225966
1315,886.4301512180762,879.7822932338559,883.106222225966
1316,886.4346068809352,879.9032343924641,883.1689206366997
1316,886.4346068809352,879.9032343924641,883.1689206366997
1317,886.4346068809352,879.9032343924641,883.1689206366997
1317,886.4346068809352,879.9032343924641,883.1689206366997
1317,886.4346068809352,879.9032343924641,883.1689206366997
1317,886.4346068809352,879.9032343924641,883.1689206366997
1318,886.4346068809352,879.9032343924641,883.1689206366997
1318,886.4346068809352,879.9032343924641,883.1689206366997
1318,886.4346068809352,879.9032343924641,883.1689206366997
1318,886.4346068809352,879.9032343924641,883.1689206366997
1319,885.448141366472,879.8454673272214,882.6468043468467
1319,885.448141366472,879.8454673272214,882.6468043468467
