eye_tracker,participant_id,trial_number,trial_condition,target_x,target_y,gaze_x,gaze_y,gaze_angle_x,gaze_angle_y,target_angle_x,target_angle_y,pup_diam_l,pup_diam_r
EyeLink 1000 Plus,199,1,dark,960.0,540.0,1027.0,512.3,1.0044977511244377,-0.4152923538230891,0,0,5.9483600872396,5.556046905435927
EyeLink 1000 Plus,199,1,dark,960.0,540.0,1027.15,512.4,1.006746626686658,-0.4137931034482762,0,0,5.9483600872396,5.556046905435927
EyeLink 1000 Plus,199,1,dark,960.0,540.0,1027.3,512.65,1.0089955022488748,-0.4100449775112447,0,0,5.946759129038824,5.556046905435927
EyeLink 1000 Plus,199,1,dark,960.0,540.0,1027.45,513.0,1.011244377811095,-0.4047976011994003,0,0,5.945157739719622,5.556046905435927
EyeLink 1000 Plus,199,1,dark,960.0,540.0,1027.45,513.4,1.011244377811095,-0.39880059970015025,0,0,5.943555918933516,5.556046905435927
EyeLink 1000 Plus,199,1,dark,960.0,540.0,1027.35,514.15,1.0097451274362805,-0.3875562218890558,0,0,5.941953666331567,5.556046905435927
EyeLink 1000 Plus,199,1,dark,960.0,540.0,1027.3,514.85,1.0089955022488748,-0.37706146926536693,0,0,5.941953666331567,5.556046905435927
EyeLink 1000 Plus,199,1,dark,960.0,540.0,1027.2,515.5,1.0074962518740636,-0.36731634182908546,0,0,5.941953666331567,5.556046905435927
EyeLink 1000 Plus,199,1,dark,960.0,540.0,1027.15,516.1,1.006746626686658,-0.35832083958020955,0,0,5.940350981564361,5.556046905435927
EyeLink 1000 Plus,199,1,dark,960.0,540.0,1027.2,516.75,1.0074962518740636,-0.348575712143928,0,0,5.940350981564361,5.5577604126178946
EyeLink 1000 Plus,199,1,dark,960.0,540.0,1027.25,517.25,1.0082458770614693,-0.3410794602698651,0,0,5.938747864282013,5.5577604126178946
EyeLink 1000 Plus,199,1,dark,960.0,540.0,1027.45,517.55,1.011244377811095,-0.33658170914542795,0,0,5.938747864282013,5.5577604126178946
EyeLink 1000 Plus,199,1,dark,960.0,540.0,1027.7,517.25,1.0149925037481267,-0.3410794602698651,0,0,5.937144314134169,5.5577604126178946
EyeLink 1000 Plus,199,1,dark,960.0,540.0,1027.95,516.9,1.018740629685158,-0.3463268365817095,0,0,5.935540330769998,5.5577604126178946
EyeLink 1000 Plus,199,1,dark,960.0,540.0,1028.2,516.5,1.0224887556221895,-0.3523238380809595,0,0,5.935540330769998,5.5577604126178946
EyeLink 1000 Plus,199,1,dark,960.0,540.0,1028.5,516.1,1.0269865067466266,-0.35832083958020955,0,0,5.933935913838194,5.5577604126178946
EyeLink 1000 Plus,199,1,dark,960.0,540.0,1028.75,515.55,1.0307346326836582,-0.36656671664167984,0,0,5.9323310629869805,5.5577604126178946
EyeLink 1000 Plus,199,1,dark,960.0,540.0,1029.05,515.1,1.0352323838080952,-0.3733133433283355,0,0,5.9323310629869805,5.5577604126178946
EyeLink 1000 Plus,199,1,dark,960.0,540.0,1029.45,514.75,1.0412293853073469,-0.3785607196401799,0,0,5.9323310629869805,5.5577604126178946
EyeLink 1000 Plus,199,1,dark,960.0,540.0,1029.7,515.1,1.0449775112443784,-0.3733133433283355,0,0,5.9323310629869805,5.5577604126178946
EyeLink 1000 Plus,199,1,dark,960.0,540.0,1030.0,515.4,1.0494752623688155,-0.36881559220389837,0,0,5.9323310629869805,5.5577604126178946
EyeLink 1000 Plus,199,1,dark,960.0,540.0,1030.35,515.65,1.0547226386806583,-0.36506746626686687,0,0,5.9323310629869805,5.556046905435927
EyeLink 1000 Plus,199,1,dark,960.0,540.0,1030.6,516.0,1.0584707646176899,-0.35982008995502246,0,0,5.933935913838194,5.556046905435927
EyeLink 1000 Plus,199,1,dark,960.0,540.0,1030.8,516.4,1.0614692653673157,-0.3538230884557724,0,0,5.933935913838194,5.5577604126178946
EyeLink 1000 Plus,199,1,dark,960.0,540.0,1030.95,516.75,1.0637181409295358,-0.348575712143928,0,0,5.935540330769998,5.5577604126178946
EyeLink 1000 Plus,199,1,dark,960.0,540.0,1030.9,517.05,1.0629685157421302,-0.3440779610194909,0,0,5.935540330769998,5.5577604126178946
EyeLink 1000 Plus,199,1,dark,960.0,540.0,1030.9,517.1,1.0629685157421302,-0.3433283358320836,0,0,5.937144314134169,5.5577604126178946
EyeLink 1000 Plus,199,1,dark,960.0,540.0,1030.85,517.3,1.0622188905547212,-0.34032983508245945,0,0,5.938747864282013,5.5577604126178946
EyeLink 1000 Plus,199,1,dark,960.0,540.0,1030.75,517.55,1.06071964017991,-0.33658170914542795,0,0,5.938747864282013,5.5577604126178946
EyeLink 1000 Plus,199,1,dark,960.0,540.0,1030.6,517.8,1.0584707646176899,-0.33283358320839646,0,0,5.940350981564361,5.556046905435927
EyeLink 1000 Plus,199,1,dark,960.0,540.0,1030.5,518.1,1.0569715142428786,-0.32833583208395767,0,0,5.940350981564361,5.556046905435927
EyeLink 1000 Plus,199,1,dark,960.0,540.0,1030.3,518.35,1.0539730134932526,-0.32458770614692617,0,0,5.941953666331567,5.554332869638411
EyeLink 1000 Plus,199,1,dark,960.0,540.0,1030.2,518.55,1.0524737631184413,-0.321589205397302,0,0,5.941953666331567,5.554332869638411
EyeLink 1000 Plus,199,1,dark,960.0,540.0,1030.15,518.75,1.0517241379310358,-0.31859070464767614,0,0,5.943555918933516,5.554332869638411
EyeLink 1000 Plus,199,1,dark,960.0,540.0,1030.15,518.85,1.0517241379310358,-0.3170914542728632,0,0,5.943555918933516,5.556046905435927
EyeLink 1000 Plus,199,1,dark,960.0,540.0,1030.2,518.8,1.0524737631184413,-0.3178410794602705,0,0,5.945157739719622,5.5577604126178946
EyeLink 1000 Plus,199,1,dark,960.0,540.0,1030.35,518.65,1.0547226386806583,-0.3200899550224891,0,0,5.945157739719622,5.5577604126178946
EyeLink 1000 Plus,199,1,dark,960.0,540.0,1030.5,518.55,1.0569715142428786,-0.321589205397302,0,0,5.946759129038824,5.559473391673092
EyeLink 1000 Plus,199,1,dark,960.0,540.0,1030.75,518.4,1.06071964017991,-0.32383808095952055,0,0,5.946759129038824,5.561185843089548
EyeLink 1000 Plus,199,1,dark,960.0,540.0,1031.0,518.3,1.0644677661169415,-0.3253373313343335,0,0,5.946759129038824,5.562897767354537
EyeLink 1000 Plus,199,1,dark,960.0,540.0,1031.25,518.35,1.068215892053973,-0.32458770614692617,0,0,5.946759129038824,5.562897767354537
EyeLink 1000 Plus,199,1,dark,960.0,540.0,1031.45,518.35,1.0712143928035989,-0.32458770614692617,0,0,5.946759129038824,5.562897767354537
EyeLink 1000 Plus,199,1,dark,960.0,540.0,1031.6,518.45,1.0734632683658156,-0.32308845577211326,0,0,5.946759129038824,5.562897767354537
EyeLink 1000 Plus,199,1,dark,960.0,540.0,1031.7,518.65,1.0749625187406304,-0.3200899550224891,0,0,5.946759129038824,5.562897767354537
EyeLink 1000 Plus,199,1,dark,960.0,540.0,1031.65,518.8,1.0742128935532247,-0.3178410794602705,0,0,5.946759129038824,5.562897767354537
