eye_tracker,participant_id,trial_number,trial_condition,target_x,target_y,gaze_x,gaze_y,gaze_angle_x,gaze_angle_y,target_angle_x,target_angle_y,pup_diam_l,pup_diam_r
EyeLink 1000 Plus,332,1,dilated,960.0,540.0,985.65,484.9,0.3805637982195842,-0.8175074183976264,0,0,6.037336224887615,5.585105032369436
EyeLink 1000 Plus,332,1,dilated,960.0,540.0,985.8,484.8,0.3827893175074177,-0.8189910979228484,0,0,6.037336224887615,5.583399917070236
EyeLink 1000 Plus,332,1,dilated,960.0,540.0,985.95,484.5,0.3850148367952529,-0.8234421364985163,0,0,6.03575886725785,5.583399917070236
EyeLink 1000 Plus,332,1,dilated,960.0,540.0,986.0,484.25,0.38575667655786344,-0.8271513353115726,0,0,6.037336224887615,5.581694280886532
EyeLink 1000 Plus,332,1,dilated,960.0,540.0,986.15,483.85,0.387982195845697,-0.8330860534124624,0,0,6.037336224887615,5.581694280886532
EyeLink 1000 Plus,332,1,dilated,960.0,540.0,986.25,483.6,0.38946587537091987,-0.8367952522255189,0,0,6.038913170513278,5.581694280886532
EyeLink 1000 Plus,332,1,dilated,960.0,540.0,986.45,483.4,0.39243323442136563,-0.8397626112759646,0,0,6.038913170513278,5.581694280886532
EyeLink 1000 Plus,332,1,dilated,960.0,540.0,986.7,483.3,0.396142433234422,-0.8412462908011867,0,0,6.037336224887615,5.579988123340671
EyeLink 1000 Plus,332,1,dilated,960.0,540.0,987.1,483.4,0.40207715133531186,-0.8397626112759646,0,0,6.037336224887615,5.578281443954263
EyeLink 1000 Plus,332,1,dilated,960.0,540.0,987.5,483.55,0.40801186943620177,-0.8375370919881303,0,0,6.037336224887615,5.5765742422481885
EyeLink 1000 Plus,332,1,dilated,960.0,540.0,987.9,483.8,0.4139465875370916,-0.833827893175074,0,0,6.037336224887615,5.5765742422481885
EyeLink 1000 Plus,332,1,dilated,960.0,540.0,988.25,483.85,0.4191394658753709,-0.8330860534124624,0,0,6.037336224887615,5.574866517742597
EyeLink 1000 Plus,332,1,dilated,960.0,540.0,988.7,483.9,0.42581602373887306,-0.8323442136498519,0,0,6.03575886725785,5.573158269956901
EyeLink 1000 Plus,332,1,dilated,960.0,540.0,988.95,483.8,0.42952522255192943,-0.833827893175074,0,0,6.034181097300882,5.571449498409773
EyeLink 1000 Plus,332,1,dilated,960.0,540.0,989.1,483.95,0.4317507418397629,-0.8316023738872405,0,0,6.034181097300882,5.571449498409773
EyeLink 1000 Plus,332,1,dilated,960.0,540.0,989.2,483.95,0.4332344213649858,-0.8316023738872405,0,0,6.034181097300882,5.571449498409773
EyeLink 1000 Plus,332,1,dilated,960.0,540.0,989.3,483.95,0.434718100890207,-0.8316023738872405,0,0,6.032602914693192,5.571449498409773
EyeLink 1000 Plus,332,1,dilated,960.0,540.0,989.4,483.85,0.4362017804154299,-0.8330860534124624,0,0,6.031024319110836,5.571449498409773
EyeLink 1000 Plus,332,1,dilated,960.0,540.0,989.45,483.75,0.43694362017804217,-0.8345697329376854,0,0,6.031024319110836,5.571449498409773
EyeLink 1000 Plus,332,1,dilated,960.0,540.0,989.45,483.5,0.43694362017804217,-0.8382789317507418,0,0,6.031024319110836,5.571449498409773
EyeLink 1000 Plus,332,1,dilated,960.0,540.0,989.5,483.35,0.4376854599406528,-0.8405044510385753,0,0,6.031024319110836,5.569740202619152
EyeLink 1000 Plus,332,1,dilated,960.0,540.0,989.55,482.95,0.4384272997032634,-0.8464391691394659,0,0,6.031024319110836,5.569740202619152
EyeLink 1000 Plus,332,1,dilated,960.0,540.0,989.65,482.75,0.43991097922848627,-0.8494065281899109,0,0,6.031024319110836,5.569740202619152
EyeLink 1000 Plus,332,1,dilated,960.0,540.0,989.8,482.45,0.44213649851631975,-0.8538575667655788,0,0,6.031024319110836,5.569740202619152
EyeLink 1000 Plus,332,1,dilated,960.0,540.0,990.05,482.4,0.4458456973293761,-0.8545994065281902,0,0,6.031024319110836,5.569740202619152
EyeLink 1000 Plus,332,1,dilated,960.0,540.0,990.3,482.4,0.44955489614243255,-0.8545994065281902,0,0,6.031024319110836,5.5680303821022346
EyeLink 1000 Plus,332,1,dilated,960.0,540.0,990.6,482.55,0.4540059347181012,-0.8523738872403558,0,0,6.031024319110836,5.5680303821022346
EyeLink 1000 Plus,332,1,dilated,960.0,540.0,991.0,482.75,0.45994065281899105,-0.8494065281899109,0,0,6.031024319110836,5.566320036375474
EyeLink 1000 Plus,332,1,dilated,960.0,540.0,991.4,482.9,0.4658753709198809,-0.8471810089020774,0,0,6.029445310229443,5.564609164954586
EyeLink 1000 Plus,332,1,dilated,960.0,540.0,991.75,483.05,0.4710682492581602,-0.844955489614243,0,0,6.031024319110836,5.564609164954586
EyeLink 1000 Plus,332,1,dilated,960.0,540.0,992.0,483.2,0.4747774480712166,-0.8427299703264096,0,0,6.031024319110836,5.562897767354537
EyeLink 1000 Plus,332,1,dilated,960.0,540.0,992.05,483.35,0.4755192878338272,-0.8405044510385753,0,0,6.031024319110836,5.562897767354537
EyeLink 1000 Plus,332,1,dilated,960.0,540.0,992.15,483.45,0.47700296735905007,-0.8390207715133532,0,0,6.031024319110836,5.562897767354537
EyeLink 1000 Plus,332,1,dilated,960.0,540.0,992.2,483.65,0.47774480712166234,-0.8360534124629083,0,0,6.031024319110836,5.561185843089548
EyeLink 1000 Plus,332,1,dilated,960.0,540.0,992.1,484.0,0.47626112759643946,-0.830860534124629,0,0,6.031024319110836,5.561185843089548
EyeLink 1000 Plus,332,1,dilated,960.0,540.0,992.05,484.3,0.4755192878338272,-0.8264094955489611,0,0,6.031024319110836,5.559473391673092
EyeLink 1000 Plus,332,1,dilated,960.0,540.0,992.0,484.55,0.4747774480712166,-0.8227002967359048,0,0,6.029445310229443,5.559473391673092
EyeLink 1000 Plus,332,1,dilated,960.0,540.0,991.8,484.55,0.4718100890207708,-0.8227002967359048,0,0,6.027865887724223,5.559473391673092
EyeLink 1000 Plus,332,1,dilated,960.0,540.0,991.65,484.5,0.46958456973293733,-0.8234421364985163,0,0,6.026286051269956,5.5577604126178946
EyeLink 1000 Plus,332,1,dilated,960.0,540.0,991.45,484.3,0.46661721068249323,-0.8264094955489611,0,0,6.024705800541,5.5577604126178946
EyeLink 1000 Plus,332,1,dilated,960.0,540.0,991.3,483.8,0.464391691394658,-0.833827893175074,0,0,6.023125135211279,5.5577604126178946
EyeLink 1000 Plus,332,1,dilated,960.0,540.0,991.2,483.1,0.46290801186943686,-0.8442136498516316,0,0,6.023125135211279,5.5577604126178946
