eye_tracker,participant_id,trial_number,trial_condition,target_x,target_y,gaze_x,gaze_y,gaze_angle_x,gaze_angle_y,target_angle_x,target_angle_y,pup_diam_l,pup_diam_r
EyeLink 1000 Plus,210,1,dilated,960.0,540.0,955.4,563.85,-0.06695778748180528,0.34716157205240206,0,0,5.564609164954586,5.600427708713394
EyeLink 1000 Plus,210,1,dilated,960.0,540.0,955.3,563.7,-0.06841339155749702,0.34497816593886527,0,0,5.564609164954586,5.600427708713394
EyeLink 1000 Plus,210,1,dilated,960.0,540.0,955.25,563.6,-0.06914119359534207,0.34352256186317354,0,0,5.564609164954586,5.600427708713394
EyeLink 1000 Plus,210,1,dilated,960.0,540.0,955.15,563.5,-0.0705967976710338,0.3420669577874818,0,0,5.564609164954586,5.600427708713394
EyeLink 1000 Plus,210,1,dilated,960.0,540.0,955.25,563.55,-0.06914119359534207,0.3427947598253268,0,0,5.562897767354537,5.600427708713394
EyeLink 1000 Plus,210,1,dilated,960.0,540.0,955.3,563.7,-0.06841339155749702,0.3444767441860472,0,0,5.562897767354537,5.600427708713394
EyeLink 1000 Plus,210,1,dilated,960.0,540.0,955.45,563.75,-0.06622998544395858,0.345203488372093,0,0,5.562897767354537,5.600427708713394
EyeLink 1000 Plus,210,1,dilated,960.0,540.0,955.5,563.8,-0.06550218340611354,0.3459302325581389,0,0,5.562897767354537,5.602127641279092
EyeLink 1000 Plus,210,1,dilated,960.0,540.0,955.6,563.75,-0.0640465793304218,0.345203488372093,0,0,5.561185843089548,5.602127641279092
EyeLink 1000 Plus,210,1,dilated,960.0,540.0,955.75,563.7,-0.061863173216885003,0.3444767441860472,0,0,5.561185843089548,5.602127641279092
EyeLink 1000 Plus,210,1,dilated,960.0,540.0,955.8,563.65,-0.06113537117903996,0.3442503639010186,0,0,5.561185843089548,5.602127641279092
EyeLink 1000 Plus,210,1,dilated,960.0,540.0,955.8,563.5,-0.06113537117903996,0.3420669577874818,0,0,5.561185843089548,5.602127641279092
EyeLink 1000 Plus,210,1,dilated,960.0,540.0,955.8,563.4,-0.06113537117903996,0.34061135371179,0,0,5.561185843089548,5.602127641279092
EyeLink 1000 Plus,210,1,dilated,960.0,540.0,955.65,563.4,-0.06331877729257675,0.34061135371179,0,0,5.559473391673092,5.602127641279092
EyeLink 1000 Plus,210,1,dilated,960.0,540.0,955.55,563.4,-0.06477438136826849,0.34061135371179,0,0,5.559473391673092,5.602127641279092
EyeLink 1000 Plus,210,1,dilated,960.0,540.0,955.4,563.55,-0.06695778748180528,0.3427947598253268,0,0,5.559473391673092,5.602127641279092
EyeLink 1000 Plus,210,1,dilated,960.0,540.0,955.2,563.65,-0.0698689956331871,0.3442503639010186,0,0,5.559473391673092,5.602127641279092
EyeLink 1000 Plus,210,1,dilated,960.0,540.0,955.0,563.7,-0.07278020378457059,0.34497816593886527,0,0,5.559473391673092,5.602127641279092
EyeLink 1000 Plus,210,1,dilated,960.0,540.0,954.85,563.7,-0.07496360989810738,0.34497816593886527,0,0,5.559473391673092,5.602127641279092
EyeLink 1000 Plus,210,1,dilated,960.0,540.0,954.7,563.75,-0.07714701601164417,0.3457059679767103,0,0,5.559473391673092,5.602127641279092
EyeLink 1000 Plus,210,1,dilated,960.0,540.0,954.7,563.75,-0.07714701601164417,0.3457059679767103,0,0,5.559473391673092,5.602127641279092
EyeLink 1000 Plus,210,1,dilated,960.0,540.0,954.75,563.8,-0.07641921397379912,0.3464337700145554,0,0,5.559473391673092,5.602127641279092
EyeLink 1000 Plus,210,1,dilated,960.0,540.0,954.8,563.9,-0.07569141193595408,0.3478893740902471,0,0,5.559473391673092,5.602127641279092
EyeLink 1000 Plus,210,1,dilated,960.0,540.0,954.8,564.0,-0.07569141193595408,0.34934497816593885,0,0,5.559473391673092,5.600427708713394
EyeLink 1000 Plus,210,1,dilated,960.0,540.0,954.8,564.05,-0.07569141193595408,0.3500727802037839,0,0,5.5577604126178946,5.600427708713394
EyeLink 1000 Plus,210,1,dilated,960.0,540.0,954.85,564.2,-0.07496360989810738,0.35225618631732236,0,0,5.5577604126178946,5.600427708713394
EyeLink 1000 Plus,210,1,dilated,960.0,540.0,954.85,564.2,-0.07496360989810738,0.35225618631732236,0,0,5.556046905435927,5.600427708713394
EyeLink 1000 Plus,210,1,dilated,960.0,540.0,954.8,564.2,-0.07569141193595408,0.35225618631732236,0,0,5.556046905435927,5.598727259999926
EyeLink 1000 Plus,210,1,dilated,960.0,540.0,954.7,564.0,-0.07714701601164417,0.34934497816593885,0,0,5.554332869638411,5.598727259999926
EyeLink 1000 Plus,210,1,dilated,960.0,540.0,954.6,563.85,-0.07860262008733591,0.34716157205240206,0,0,5.554332869638411,5.598727259999926
EyeLink 1000 Plus,210,1,dilated,960.0,540.0,954.5,563.7,-0.08005822416302766,0.34497816593886527,0,0,5.55261830473581,5.598727259999926
EyeLink 1000 Plus,210,1,dilated,960.0,540.0,954.45,563.6,-0.08078602620087269,0.34352256186317354,0,0,5.55261830473581,5.598727259999926
EyeLink 1000 Plus,210,1,dilated,960.0,540.0,954.4,563.6,-0.0815138282387194,0.34352256186317354,0,0,5.55261830473581,5.598727259999926
EyeLink 1000 Plus,210,1,dilated,960.0,540.0,954.35,563.55,-0.08224163027656443,0.3427947598253268,0,0,5.55261830473581,5.598727259999926
EyeLink 1000 Plus,210,1,dilated,960.0,540.0,954.3,563.55,-0.08296943231441115,0.3427947598253268,0,0,5.55261830473581,5.598727259999926
EyeLink 1000 Plus,210,1,dilated,960.0,540.0,954.25,563.7,-0.08369723435225618,0.34497816593886527,0,0,5.55261830473581,5.598727259999926
EyeLink 1000 Plus,210,1,dilated,960.0,540.0,954.15,563.8,-0.08515283842794792,0.3464337700145554,0,0,5.55261830473581,5.598727259999926
EyeLink 1000 Plus,210,1,dilated,960.0,540.0,954.1,563.85,-0.08588064046579297,0.34716157205240206,0,0,5.55261830473581,5.598727259999926
EyeLink 1000 Plus,210,1,dilated,960.0,540.0,954.0,563.8,-0.08733624454148471,0.3464337700145554,0,0,5.554332869638411,5.598727259999926
EyeLink 1000 Plus,210,1,dilated,960.0,540.0,953.95,563.7,-0.08806404657932976,0.34497816593886527,0,0,5.554332869638411,5.598727259999926
EyeLink 1000 Plus,210,1,dilated,960.0,540.0,953.8,563.65,-0.0902474526928682,0.3442503639010186,0,0,5.554332869638411,5.598727259999926
EyeLink 1000 Plus,210,1,dilated,960.0,540.0,953.65,563.6,-0.09243085880640499,0.34352256186317354,0,0,5.554332869638411,5.598727259999926
EyeLink 1000 Plus,210,1,dilated,960.0,540.0,953.55,563.55,-0.09388646288209673,0.3427947598253268,0,0,5.554332869638411,5.598727259999926
EyeLink 1000 Plus,210,1,dilated,960.0,540.0,953.45,563.6,-0.09534206695778681,0.34352256186317354,0,0,5.554332869638411,5.598727259999926
EyeLink 1000 Plus,210,1,dilated,960.0,540.0,953.35,563.55,-0.09679767103347856,0.3427947598253268,0,0,5.554332869638411,5.598727259999926
EyeLink 1000 Plus,210,1,dilated,960.0,540.0,953.25,563.55,-0.0982532751091703,0.3427947598253268,0,0,5.554332869638411,5.598727259999926
EyeLink 1000 Plus,210,1,dilated,960.0,540.0,953.2,563.55,-0.09898107714701534,0.3427947598253268,0,0,5.554332869638411,5.598727259999926
EyeLink 1000 Plus,210,1,dilated,960.0,540.0,953.1,563.55,-0.10043668122270709,0.3427947598253268,0,0,5.554332869638411,5.598727259999926
