eye_tracker,participant_id,trial_number,trial_condition,target_x,target_y,gaze_x,gaze_y,gaze_angle_x,gaze_angle_y,target_angle_x,target_angle_y,pup_diam_l,pup_diam_r
EyeLink 1000 Plus,875,1,dilated,960.0,540.0,942.25,569.35,-0.2661169415292354,0.443353474320242,0,0,3.2304622865543204,3.682259513510869
EyeLink 1000 Plus,875,1,dilated,960.0,540.0,942.3,568.75,-0.26536731634182975,0.4342900302114803,0,0,3.2304622865543204,3.682259513510869
EyeLink 1000 Plus,875,1,dilated,960.0,540.0,942.3,567.9,-0.26536731634182975,0.42145015105740147,0,0,3.2304622865543204,3.682259513510869
EyeLink 1000 Plus,875,1,dilated,960.0,540.0,942.35,567.15,-0.26461769115442246,0.4101208459214498,0,0,3.2304622865543204,3.68484446259266
EyeLink 1000 Plus,875,1,dilated,960.0,540.0,942.1,566.55,-0.2683658170914539,0.4010574018126881,0,0,3.2304622865543204,3.682259513510869
EyeLink 1000 Plus,875,1,dilated,960.0,540.0,941.95,566.2,-0.2706146926536725,0.39577039274924536,0,0,3.227513438576404,3.679672748517566
EyeLink 1000 Plus,875,1,dilated,960.0,540.0,941.9,566.0,-0.2713643178410798,0.39274924471299094,0,0,3.227513438576404,3.6770841637803637
EyeLink 1000 Plus,875,1,dilated,960.0,540.0,941.9,565.8,-0.2713643178410798,0.38972809667673647,0,0,3.227513438576404,3.6744937554533754
EyeLink 1000 Plus,875,1,dilated,960.0,540.0,942.1,565.35,-0.2683658170914539,0.3829305135951665,0,0,3.2304622865543204,3.6744937554533754
EyeLink 1000 Plus,875,1,dilated,960.0,540.0,942.1,564.95,-0.2683658170914539,0.3768882175226593,0,0,3.2304622865543204,3.6744937554533754
EyeLink 1000 Plus,875,1,dilated,960.0,540.0,942.1,564.7,-0.2683658170914539,0.37311178247734206,0,0,3.2304622865543204,3.6744937554533754
EyeLink 1000 Plus,875,1,dilated,960.0,540.0,942.2,564.65,-0.266866566716641,0.3723564954682776,0,0,3.2304622865543204,3.6770841637803637
EyeLink 1000 Plus,875,1,dilated,960.0,540.0,942.3,564.85,-0.26536731634182975,0.37537764350453207,0,0,3.2304622865543204,3.6770841637803637
EyeLink 1000 Plus,875,1,dilated,960.0,540.0,942.3,564.9,-0.26536731634182975,0.3761329305135948,0,0,3.2304622865543204,3.6770841637803637
EyeLink 1000 Plus,875,1,dilated,960.0,540.0,942.25,564.4,-0.2661169415292354,0.3685800604229604,0,0,3.2304622865543204,3.6744937554533754
EyeLink 1000 Plus,875,1,dilated,960.0,540.0,941.95,563.75,-0.2706146926536725,0.35876132930513593,0,0,3.2304622865543204,3.6744937554533754
EyeLink 1000 Plus,875,1,dilated,960.0,540.0,941.65,563.9,-0.2751124437781113,0.36102719033232594,0,0,3.2304622865543204,3.67190151967715
EyeLink 1000 Plus,875,1,dilated,960.0,540.0,941.5,564.25,-0.2773613193403298,0.36631419939577037,0,0,3.2304622865543204,3.67190151967715
EyeLink 1000 Plus,875,1,dilated,960.0,540.0,941.5,564.8,-0.2773613193403298,0.3746223564954676,0,0,3.2304622865543204,3.6693074525786034
EyeLink 1000 Plus,875,1,dilated,960.0,540.0,941.65,565.0,-0.2751124437781113,0.377643504531722,0,0,3.227513438576404,3.6693074525786034
EyeLink 1000 Plus,875,1,dilated,960.0,540.0,942.05,564.75,-0.26911544227886125,0.3738670694864048,0,0,3.227513438576404,3.6693074525786034
EyeLink 1000 Plus,875,1,dilated,960.0,540.0,942.45,564.65,-0.2631184407796095,0.3723564954682776,0,0,3.227513438576404,3.6693074525786034
EyeLink 1000 Plus,875,1,dilated,960.0,540.0,943.25,564.65,-0.25112443778110943,0.3723564954682776,0,0,3.227513438576404,3.6693074525786034
EyeLink 1000 Plus,875,1,dilated,960.0,540.0,944.2,564.35,-0.23688155922038912,0.36782477341389763,0,0,3.227513438576404,3.6693074525786034
EyeLink 1000 Plus,875,1,dilated,960.0,540.0,944.85,564.0,-0.22713643178410758,0.36253776435045315,0,0,3.227513438576404,3.6693074525786034
EyeLink 1000 Plus,875,1,dilated,960.0,540.0,945.3,563.65,-0.22038980509745196,0.3572507552870087,0,0,3.227513438576404,3.6641138088536374
EyeLink 1000 Plus,875,1,dilated,960.0,540.0,945.5,563.5,-0.21739130434782608,0.3549848942598187,0,0,3.2304622865543204,3.658912793018568
EyeLink 1000 Plus,875,1,dilated,960.0,540.0,945.7,563.15,-0.2143928035982002,0.34969788519637424,0,0,3.2304622865543204,3.6563095107302463
EyeLink 1000 Plus,875,1,dilated,960.0,540.0,945.9,563.0,-0.21139430284857605,0.3474320241691843,0,0,3.2304622865543204,3.6563095107302463
EyeLink 1000 Plus,875,1,dilated,960.0,540.0,945.95,563.3,-0.21064467766116873,0.35196374622356424,0,0,3.2304622865543204,3.6537043735909958
EyeLink 1000 Plus,875,1,dilated,960.0,540.0,945.9,563.4,-0.21139430284857605,0.3534743202416915,0,0,3.2304622865543204,3.6537043735909958
EyeLink 1000 Plus,875,1,dilated,960.0,540.0,945.7,563.45,-0.2143928035982002,0.354229607250756,0,0,3.2304622865543204,3.6563095107302463
EyeLink 1000 Plus,875,1,dilated,960.0,540.0,945.55,562.85,-0.21664167916042046,0.3451661631419943,0,0,3.2304622865543204,3.6563095107302463
EyeLink 1000 Plus,875,1,dilated,960.0,540.0,945.3,561.9,-0.22038980509745196,0.33081570996978815,0,0,3.227513438576404,3.658912793018568
EyeLink 1000 Plus,875,1,dilated,960.0,540.0,945.15,561.7,-0.2226386806596705,0.3277945619335354,0,0,3.227513438576404,3.658912793018568
EyeLink 1000 Plus,875,1,dilated,960.0,540.0,944.9,561.7,-0.226386806596702,0.3277945619335354,0,0,3.227513438576404,3.6563095107302463
EyeLink 1000 Plus,875,1,dilated,960.0,540.0,944.75,562.1,-0.22863568215892052,0.3338368580060426,0,0,3.227513438576404,3.6563095107302463
EyeLink 1000 Plus,875,1,dilated,960.0,540.0,944.7,562.45,-0.22938530734632614,0.33912386706948705,0,0,3.227513438576404,3.6537043735909958
