segment,frame,trial_condition,target_x,target_y,top_left_x,top_left_y,top_right_x,top_right_y,bottom_left_x,bottom_left_y,bottom_right_x,bottom_right_y
1,541,dark,750,578,582,515,916,510,582,649,920,643
1,542,dark,750,578,582,515,916,510,582,649,920,643
1,543,dark,750,578,582,515,916,510,582,649,920,643
1,544,dark,750,578,582,515,916,510,582,649,920,643
1,545,dark,750,579,582,515,916,510,582,649,920,643
1,546,dark,750,578,582,515,916,510,583,649,920,643
1,547,dark,750,578,582,515,916,509,583,649,921,642
1,548,dark,750,578,582,515,917,509,583,649,921,642
1,549,dark,750,578,582,515,917,509,583,649,921,642
1,550,dark,750,578,582,515,917,509,583,649,921,642
1,551,dark,751,578,582,515,917,509,583,649,921,642
1,552,dark,751,578,582,515,917,509,583,649,921,642
1,553,dark,750,578,582,515,917,509,583,649,921,642
1,554,dark,750,578,582,515,917,509,583,649,921,642
1,555,dark,751,578,582,515,917,509,583,649,921,642
1,556,dark,751,577,583,515,917,509,583,649,922,642
1,557,dark,751,577,583,514,917,509,583,649,922,642
1,558,dark,751,577,582,515,917,509,583,649,921,642
1,559,dark,751,577,582,514,917,509,583,648,921,642
1,560,dark,751,577,583,514,917,509,583,648,922,642
1,561,dark,751,577,583,514,917,508,583,648,921,642
1,562,dark,751,577,582,514,917,508,583,648,921,641
1,563,dark,751,577,583,514,917,508,583,648,922,641
1,564,dark,751,576,583,513,918,507,583,647,922,641
1,565,dark,751,576,583,512,918,507,583,646,922,640
1,566,dark,751,575,583,512,918,507,584,646,922,640
1,567,dark,752,575,583,512,918,507,584,646,922,640
1,568,dark,752,575,584,512,918,507,584,646,922,640
1,569,dark,752,575,584,512,918,507,584,646,922,640
1,570,dark,752,576,583,513,918,507,584,646,922,640
1,571,dark,751,575,584,513,918,507,584,646,922,640
1,572,dark,751,575,584,513,918,507,584,646,922,640
1,573,dark,751,575,583,513,918,507,584,646,922,640
1,574,dark,752,576,583,513,918,507,584,647,922,640
1,575,dark,752,576,583,513,918,507,584,647,922,640
1,576,dark,751,575,583,513,918,507,584,647,922,640
1,577,dark,752,575,583,512,918,506,584,646,922,639
1,578,dark,751,575,583,512,918,506,584,646,922,639
1,579,dark,751,575,583,512,918,506,584,646,922,639
1,580,dark,751,575,583,512,918,506,584,646,922,639
1,581,dark,751,575,583,512,918,506,583,646,922,639
1,582,dark,751,575,583,512,918,506,583,646,922,639
1,583,dark,751,575,583,512,918,506,583,646,922,639
