eye_tracker,participant_id,trial_number,frame,trial_condition,target_x,target_y,top_left_x,top_left_y,top_right_x,top_right_y,bottom_left_x,bottom_left_y,bottom_right_x,bottom_right_y,pup_diam_l,pup_diam_r,gaze_x,gaze_y
Tobii Glasses 2,875,1,508,dark,930.0054321289062,310.861572265625,693.2952880859375,240.878662109375,1149.449951171875,195.54312133789062,717.6949462890625,423.4694519042969,1161.9715576171875,379.8200378417969,3.14,3.39,941.7122192382812,274.6747741699219
Tobii Glasses 2,875,1,508,dark,930.0054321289062,310.861572265625,693.2952880859375,240.878662109375,1149.449951171875,195.54312133789062,717.6949462890625,423.4694519042969,1161.9715576171875,379.8200378417969,3.18,3.3,942.0938110351562,272.9649963378906
Tobii Glasses 2,875,1,509,dark,930.0054321289062,310.861572265625,693.2953491210938,241.86972045898438,1150.4414672851562,196.53671264648438,717.6950073242188,424.46051025390625,1161.9716186523438,380.81109619140625,3.14,3.39,942.6671752929688,273.3150939941406
Tobii Glasses 2,875,1,509,dark,930.0054321289062,310.861572265625,693.2953491210938,241.86972045898438,1150.4414672851562,196.53671264648438,717.6950073242188,424.46051025390625,1161.9716186523438,380.81109619140625,3.18,3.32,943.0491333007812,272.3534851074219
Tobii Glasses 2,875,1,509,dark,930.0054321289062,310.861572265625,693.2953491210938,241.86972045898438,1150.4414672851562,196.53671264648438,717.6950073242188,424.46051025390625,1161.9716186523438,380.81109619140625,3.14,3.4,942.666748046875,272.4601745605469
Tobii Glasses 2,875,1,509,dark,930.0054321289062,310.861572265625,693.2953491210938,241.86972045898438,1150.4414672851562,196.53671264648438,717.6950073242188,424.46051025390625,1161.9716186523438,380.81109619140625,3.18,3.32,942.4757080078125,272.56695556640625
Tobii Glasses 2,875,1,510,dark,930.0054321289062,310.861572265625,693.2926025390625,240.87716674804688,1149.4447631835938,195.54556274414062,716.6983032226562,423.4693603515625,1160.9749145507812,379.8199462890625,3.13,3.4,941.861328125,271.57598876953125
Tobii Glasses 2,875,1,510,dark,930.0054321289062,310.861572265625,693.2926025390625,240.87716674804688,1149.4447631835938,195.54556274414062,716.6983032226562,423.4693603515625,1160.9749145507812,379.8199462890625,3.17,3.33,942.2433471679688,270.72125244140625
Tobii Glasses 2,875,1,510,dark,930.0054321289062,310.861572265625,693.2926025390625,240.87716674804688,1149.4447631835938,195.54556274414062,716.6983032226562,423.4693603515625,1160.9749145507812,379.8199462890625,3.14,3.42,942.4345703125,270.93505859375
Tobii Glasses 2,875,1,510,dark,930.0054321289062,310.861572265625,693.2926025390625,240.87716674804688,1149.4447631835938,195.54556274414062,716.6983032226562,423.4693603515625,1160.9749145507812,379.8199462890625,3.17,3.33,942.8173828125,271.7901611328125
