frame_idx	gaze_pos_vid_x	gaze_pos_vid_y	pup_diam_l	pup_diam_r	gaze_ori_l_x	gaze_ori_l_y	gaze_ori_l_z	gaze_ori_r_x	gaze_ori_r_y	gaze_ori_r_z	gaze_dir_l_x	gaze_dir_l_y	gaze_dir_l_z	gaze_dir_r_x	gaze_dir_r_y	gaze_dir_r_z
21	843.78800000	513.48200000	4.72747087	4.48048687	-30.53734589	10.35664368	-34.35572815	32.38357162	12.28967667	-36.53312683	0.16882987	-0.04464755	0.98463351	-0.08032686	-0.06242724	0.99481177
21	844.54200000	513.82500000	4.71714020	4.48150063	-30.54349899	10.34201050	-34.35051346	32.37675476	12.26249313	-36.53419495	0.16969007	-0.04403911	0.98451304	-0.08103214	-0.06218440	0.99476975
21	843.08900000	515.06400000	4.72150040	4.48007488	-30.53060532	10.32432556	-34.38491058	32.38900757	12.26944733	-36.53619385	0.16849750	-0.04450095	0.98469704	-0.08123711	-0.06229006	0.99474645
21	843.80400000	513.65300000	4.71034288	4.48474121	-30.50760269	10.41122437	-34.34685135	32.41298676	12.29491806	-36.58695984	0.16708116	-0.04858719	0.98474526	-0.08045638	-0.06662954	0.99452871
21	842.84700000	512.14900000	4.72570705	4.46924639	-30.54809189	10.40687561	-34.37495422	32.37210846	12.32021332	-36.58655930	0.16951929	-0.04975509	0.98427010	-0.07787912	-0.06767633	0.99466318
21	845.32200000	509.79600000	4.73315144	4.48160553	-30.55185318	10.43355942	-34.36680984	32.36556244	12.36949158	-36.58056259	0.17035529	-0.05135332	0.98404366	-0.07718698	-0.06932992	0.99460322
21	845.00100000	509.82600000	4.73102808	4.47940350	-30.55103683	10.43432617	-34.36712265	32.36613464	12.37693405	-36.56767273	0.17037293	-0.05136093	0.98404026	-0.07838379	-0.06933812	0.99450904
22	845.23000000	510.07700000	4.73185682	4.48207951	-30.55602646	10.42512512	-34.37483215	32.36166382	12.36647034	-36.57623291	0.17041694	-0.05096949	0.98405296	-0.07741064	-0.06887991	0.99461710
22	843.15400000	512.01100000	4.73064041	4.46991348	-30.54712677	10.34942627	-34.36545563	32.37228775	12.30259705	-36.54518890	0.16996545	-0.04470055	0.98443568	-0.08017907	-0.06250101	0.99481905
22	844.44100000	510.91100000	4.72351742	4.48550749	-30.54540253	10.37195587	-34.36024475	32.37343216	12.31201935	-36.57431412	0.16959837	-0.04670689	0.98440588	-0.07773852	-0.06452359	0.99488366
27	837.47800000	516.58800000	4.67947388	4.47494841	-30.60285187	10.30359268	-34.34535217	32.31686401	12.27063751	-36.57880402	0.17255156	-0.03766377	0.98428017	-0.07701258	-0.05669120	0.99541712
27	835.46800000	518.53800000	4.66874313	4.49033880	-30.54936218	10.32051468	-34.33109283	32.36766815	12.27024078	-36.59876251	0.17172170	-0.03908894	0.98436975	-0.08176059	-0.05834856	0.99494255
27	836.21500000	519.52100000	4.67487955	4.46914339	-30.56340027	10.26659393	-34.37168121	32.35898590	12.23999023	-36.57455063	0.16952758	-0.03601587	0.98486716	-0.08111658	-0.05499357	0.99518633
27	835.29200000	518.68100000	4.67814255	4.47292566	-30.57275772	10.29664612	-34.34366608	32.34738922	12.25009537	-36.58308411	0.17117935	-0.03785235	0.98451251	-0.07970601	-0.05693590	0.99519110
27	836.44600000	517.56300000	4.67661810	4.48652458	-30.55857849	10.24123383	-34.35474396	32.36052704	12.18600845	-36.60384369	0.16956268	-0.03338543	0.98495382	-0.07880873	-0.05255094	0.99550372
27	838.32900000	519.23800000	4.67239618	4.47732878	-30.56958008	10.21585464	-34.34949493	32.34950638	12.16793442	-36.58592606	0.17058763	-0.03150411	0.98483878	-0.07821863	-0.05056648	0.99565303
27	837.23700000	519.67000000	4.66184473	4.47139978	-30.55620575	10.29164124	-34.30983734	32.36040497	12.21919250	-36.61361694	0.17189254	-0.03573805	0.98446727	-0.07755461	-0.05460946	0.99549139
28	837.59400000	516.64500000	4.66028070	4.47124434	-30.58788300	10.27104187	-34.32667923	32.33287811	12.20530701	-36.59036255	0.17362686	-0.03418666	0.98421794	-0.07677453	-0.05321686	0.99562728
28	837.45600000	515.53000000	4.64831400	4.46392441	-30.54698181	10.27215958	-34.32560730	32.37163162	12.19456482	-36.62367249	0.17200170	-0.03447188	0.98449337	-0.07683492	-0.05325020	0.99562085
28	838.63200000	516.68100000	4.65055704	4.46054411	-30.54918289	10.23997498	-34.34685516	32.36888504	12.18257523	-36.62331390	0.17123242	-0.03295711	0.98467928	-0.07821108	-0.05176487	0.99559200
28	838.42000000	517.32700000	4.64137220	4.46597433	-30.54806519	10.24240112	-34.30268860	32.36943817	12.14824677	-36.62106323	0.17316003	-0.03053898	0.98442012	-0.07810980	-0.04919562	0.99573022
28	836.18600000	518.04400000	4.64272165	4.46750069	-30.56383133	10.27146149	-34.29879379	32.35080338	12.18432617	-36.61898041	0.17470084	-0.03361991	0.98404741	-0.07657950	-0.05219726	0.99569625
28	837.20000000	517.99100000	4.64974785	4.46724987	-30.57665253	10.26468277	-34.32672119	32.34004593	12.21448898	-36.56718826	0.17390147	-0.03493759	0.98414314	-0.07916658	-0.05369314	0.99541432
29	839.01400000	517.47200000	4.64083290	4.45951796	-30.58071899	10.24427795	-34.34606552	32.33691025	12.17812347	-36.60869217	0.17274384	-0.03300084	0.98441380	-0.07564794	-0.05150177	0.99580371
29	838.69100000	517.80700000	4.63896513	4.46477270	-30.54299927	10.30857086	-34.34106827	32.37517548	12.22407532	-36.63964844	0.17063396	-0.03801400	0.98460096	-0.07581446	-0.05636902	0.99552733
29	838.00000000	517.71500000	4.64958811	4.46445656	-30.56916046	10.25351715	-34.35615158	32.34983444	12.17984009	-36.61664581	0.17036393	-0.03453097	0.98477596	-0.07561457	-0.05309128	0.99572277
29	837.02200000	517.26800000	4.62341118	4.45917797	-30.57842636	10.27824402	-34.32252502	32.34049606	12.18754578	-36.62431335	0.17322421	-0.03504112	0.98425889	-0.07475484	-0.05364373	0.99575806
29	838.03000000	519.39900000	4.63357878	4.44596481	-30.59775543	10.25621796	-34.35420227	32.32063675	12.18940735	-36.58309937	0.17383610	-0.03509294	0.98414916	-0.07507595	-0.05343113	0.99574530
29	837.63000000	519.73600000	4.64130592	4.45062304	-30.59223938	10.26164246	-34.38352585	32.32810974	12.21707153	-36.58280182	0.17283471	-0.03682262	0.98426229	-0.07617177	-0.05537554	0.99555588
29	838.72700000	518.27300000	4.62917662	4.44236040	-30.57494736	10.28783798	-34.36042404	32.34339142	12.20047760	-36.59988403	0.17201895	-0.03669253	0.98441005	-0.07606620	-0.05538696	0.99556327
30	839.93400000	519.24100000	4.60801172	4.44321918	-30.57716370	10.25172424	-34.37268066	32.34142685	12.19519043	-36.61009598	0.17309816	-0.03631834	0.98423475	-0.07555735	-0.05491918	0.99562794
30	839.29700000	520.62200000	4.61856079	4.44695377	-30.57127380	10.26870346	-34.35233307	32.34759903	12.20623779	-36.59468842	0.17380279	-0.03642818	0.98410648	-0.07740247	-0.05505642	0.99547863
30	838.83200000	520.41600000	4.62269354	4.44092894	-30.57973862	10.30820847	-34.33428192	32.33821106	12.21520233	-36.58460236	0.17477864	-0.03792406	0.98387712	-0.07657441	-0.05653969	0.99545950
30	840.21700000	520.69800000	4.60692739	4.44613171	-30.57875061	10.29789734	-34.30084229	32.33620453	12.18824005	-36.59902191	0.17743641	-0.03627546	0.98346347	-0.07517294	-0.05494275	0.99565572
30	840.40100000	519.78600000	4.61496639	4.43615389	-30.58989716	10.28834915	-34.31929016	32.32831573	12.21193314	-36.58017731	0.17620872	-0.03712020	0.98365271	-0.07431917	-0.05540434	0.99569428
30	841.03000000	519.51200000	4.62392426	4.43940401	-30.59184265	10.24429321	-34.36225128	32.32953262	12.16500092	-36.62554932	0.17496659	-0.03575259	0.98392504	-0.07247441	-0.05426617	0.99589288
30	841.59500000	519.60600000	4.59878778	4.44839525	-30.61209106	10.21249771	-34.41289520	32.31362152	12.18390656	-36.63073730	0.17373686	-0.03727054	0.98408657	-0.07000944	-0.05531828	0.99601132
31	842.95200000	519.80600000	4.60484982	4.43115091	-30.58013535	10.23089981	-34.40384674	32.34876251	12.22934723	-36.58673096	0.17278813	-0.03888144	0.98419130	-0.07507215	-0.05713870	0.99553972
31	842.72500000	520.34400000	4.61557865	4.43769741	-30.57464600	10.22863770	-34.41455078	32.35403061	12.23146439	-36.59918976	0.17296232	-0.03862593	0.98417079	-0.07502237	-0.05681974	0.99556178
31	843.85400000	518.76600000	4.61753750	4.43509626	-30.59194565	10.22241211	-34.43486023	32.33699799	12.21319199	-36.63007736	0.17235811	-0.04000411	0.98422170	-0.07218751	-0.05799047	0.99570382
31	844.55600000	518.07600000	4.61094475	4.43909550	-30.59666061	10.21970749	-34.44108582	32.33042145	12.17229843	-36.67144775	0.17246394	-0.03950871	0.98422319	-0.07047024	-0.05711157	0.99587762
31	842.82500000	516.64100000	4.61830473	4.42674208	-30.59373856	10.21058655	-34.44714355	32.33404160	12.18665314	-36.64169693	0.17175891	-0.03982937	0.98433352	-0.07302810	-0.05740042	0.99567670
31	842.09800000	519.07400000	4.61326361	4.42926979	-30.58470917	10.18505859	-34.46181107	32.34535980	12.18225479	-36.63977814	0.17034808	-0.03916482	0.98460537	-0.07316439	-0.05697256	0.99569130
32	843.29700000	517.18500000	4.61549091	4.43734980	-30.60246277	10.20613098	-34.48384857	32.32598877	12.23505020	-36.60906982	0.17143413	-0.04051999	0.98436195	-0.07322843	-0.05843794	0.99560165
32	844.66600000	516.53200000	4.60319805	4.44108343	-30.60821152	10.22044373	-34.45262146	32.32044601	12.21165085	-36.59367752	0.17338343	-0.04004282	0.98404002	-0.07216848	-0.05769188	0.99572253
32	842.58000000	515.34600000	4.59983349	4.43117142	-30.61080170	10.21231842	-34.43880463	32.31894684	12.20388031	-36.58331680	0.17400593	-0.03936660	0.98395747	-0.07253768	-0.05727878	0.99571955
32	841.01000000	515.33900000	4.60379696	4.41413116	-30.55715561	10.22411728	-34.41445923	32.37381744	12.17697525	-36.53858566	0.17172332	-0.03794241	0.98441434	-0.07849406	-0.05606111	0.99533707
32	842.77800000	518.18500000	4.58699846	4.42836285	-30.58057404	10.16133881	-34.42121124	32.35344696	12.12143707	-36.56951904	0.17382042	-0.03437037	0.98417741	-0.07464419	-0.05263773	0.99582005
32	845.24600000	516.10500000	4.59456921	4.42288637	-30.55739975	10.19892120	-34.40910339	32.37407303	12.16085434	-36.59151077	0.17322844	-0.03667871	0.98419845	-0.07427376	-0.05469528	0.99573684
32	844.96600000	518.00500000	4.60222054	4.42289829	-30.56187439	10.20826340	-34.42153931	32.37191010	12.18646622	-36.55484390	0.17266431	-0.03666108	0.98429829	-0.07589059	-0.05492656	0.99560219
33	847.02200000	518.82600000	4.60341930	4.42625904	-30.56399536	10.20846939	-34.42090607	32.36951828	12.19841003	-36.55442810	0.17361310	-0.03708696	0.98411542	-0.07453296	-0.05533923	0.99568188
33	848.06200000	518.30600000	4.60434103	4.44699478	-30.56035614	10.21498871	-34.39920807	32.37130737	12.17954636	-36.60533905	0.17515191	-0.03782614	0.98381454	-0.07195873	-0.05583604	0.99584353
33	846.27500000	518.14800000	4.59346771	4.43707132	-30.55131912	10.20407867	-34.38409424	32.38080597	12.13680267	-36.60668945	0.17473535	-0.03608032	0.98395413	-0.07220726	-0.05375670	0.99593991
33	848.35300000	515.68700000	4.59671593	4.42389774	-30.59679031	10.21642303	-34.40489960	32.33634949	12.18544388	-36.55764771	0.17740396	-0.03892229	0.98336816	-0.07136089	-0.05665716	0.99584019
33	846.03900000	517.25000000	4.58875990	4.43892527	-30.58990860	10.18107605	-34.41573334	32.34308624	12.14865875	-36.54064560	0.17584504	-0.03566109	0.98377174	-0.07376039	-0.05347363	0.99584138
33	845.17100000	518.30100000	4.58839226	4.42284822	-30.58227158	10.15704346	-34.41289520	32.35532379	12.17645264	-36.48628998	0.17583351	-0.03464320	0.98381013	-0.07733525	-0.05262510	0.99561530
34	847.07500000	515.98500000	4.58896017	4.42628622	-30.56364441	10.11127853	-34.44147873	32.37533951	12.09407806	-36.52892303	0.17273863	-0.03182105	0.98445356	-0.07761850	-0.04999167	0.99572897
34	847.54500000	516.21100000	4.59426308	4.42790508	-30.57538986	10.10829926	-34.46075058	32.36368179	12.10372162	-36.52812195	0.17262319	-0.03159705	0.98448104	-0.07603423	-0.04958674	0.99587148
34	848.32700000	514.16000000	4.59214878	4.42605066	-30.56953812	10.18133545	-34.43418884	32.36827850	12.15604782	-36.51913071	0.17373028	-0.03643092	0.98411924	-0.07640641	-0.05427034	0.99559873
34	847.13800000	514.77800000	4.58985662	4.43008184	-30.53065872	10.17906189	-34.44370651	32.40949249	12.16276169	-36.52267075	0.17076363	-0.03584468	0.98465985	-0.07959782	-0.05398763	0.99536401
34	848.52100000	511.33700000	4.59317493	4.44074059	-30.53753281	10.17456055	-34.43638992	32.39936447	12.14726257	-36.57773590	0.17217481	-0.03633514	0.98439604	-0.07608499	-0.05452876	0.99560922
34	848.24300000	514.13000000	4.60030794	4.42910290	-30.51547241	10.22567749	-34.43653870	32.42026520	12.21665955	-36.56064606	0.16962564	-0.04103502	0.98465389	-0.07781346	-0.05917278	0.99521035
34	848.80600000	512.60000000	4.60754633	4.44409227	-30.53676224	10.23743439	-34.45568085	32.39980698	12.25121307	-36.53316498	0.17044383	-0.04360192	0.98440230	-0.07861371	-0.06169909	0.99499404
35	848.44700000	515.51000000	4.60938740	4.43941307	-30.54286957	10.22892761	-34.45339966	32.39511108	12.25382996	-36.52084351	0.17160287	-0.04194678	0.98427278	-0.07899546	-0.06018735	0.99505639
35	851.18400000	514.88900000	4.61465549	4.43373680	-30.58103561	10.19174957	-34.47402954	32.35857391	12.17870331	-36.56060791	0.17326985	-0.03982747	0.98406881	-0.07220981	-0.05762642	0.99572331
35	850.97600000	514.82300000	4.61554003	4.43258238	-30.56370163	10.20372009	-34.45350647	32.37597275	12.18193817	-36.55245972	0.17320476	-0.03962056	0.98408860	-0.07423702	-0.05730271	0.99559295
35	850.00400000	515.21100000	4.60757875	4.44045496	-30.53606033	10.21624756	-34.43941116	32.40493393	12.16722488	-36.58072662	0.17230450	-0.04054357	0.98420906	-0.07408953	-0.05817826	0.99555314
35	849.48000000	518.64200000	4.60375500	4.42086935	-30.52175522	10.19872284	-34.41258240	32.41884232	12.16936111	-36.57098389	0.17201772	-0.03987011	0.98428673	-0.07609452	-0.05727688	0.99545419
35	849.82500000	517.73600000	4.60226917	4.41981411	-30.51759338	10.19801331	-34.39321136	32.42220306	12.17959595	-36.55731201	0.17376922	-0.03871122	0.98402530	-0.07726542	-0.05631760	0.99541873
