eye_tracker,participant_id,trial_number,trial_condition,target_x,target_y,gaze_x,gaze_y,gaze_angle_x,gaze_angle_y,target_angle_x,target_angle_y,pup_diam_l,pup_diam_r
EyeLink 1000 Plus,352,1,dilated,960.0,540.0,969.5,508.6,0.14415781487101667,-0.4750378214826018,0,0,6.101656810026121,5.938747864282013
EyeLink 1000 Plus,352,1,dilated,960.0,540.0,969.1,508.45,0.1380880121396058,-0.4773071104387294,0,0,6.1000960843809375,5.937144314134169
EyeLink 1000 Plus,352,1,dilated,960.0,540.0,969.0,508.85,0.13657056145675264,-0.47125567322239004,0,0,6.098534959317784,5.933935913838194
EyeLink 1000 Plus,352,1,dilated,960.0,540.0,969.1,509.7,0.1380880121396058,-0.4583963691376704,0,0,6.096973434529848,5.930725777864102
EyeLink 1000 Plus,352,1,dilated,960.0,540.0,969.1,510.4,0.1380880121396058,-0.44780635400907753,0,0,6.095411509709922,5.929120058116826
EyeLink 1000 Plus,352,1,dilated,960.0,540.0,968.95,510.0,0.13581183611532693,-0.4538577912254161,0,0,6.093849184550411,5.929120058116826
EyeLink 1000 Plus,352,1,dilated,960.0,540.0,968.5,510.15,0.12898330804248861,-0.4515885022692893,0,0,6.092286458743319,5.927513903391942
EyeLink 1000 Plus,352,1,dilated,960.0,540.0,968.15,510.65,0.12367223065250343,-0.443353474320242,0,0,6.090723331980262,5.925907313335764
EyeLink 1000 Plus,352,1,dilated,960.0,540.0,968.1,511.6,0.12291350531107773,-0.4290030211480359,0,0,6.087595874350709,5.922692825812371
EyeLink 1000 Plus,352,1,dilated,960.0,540.0,968.35,512.0,0.12670713201820974,-0.4229607250755287,0,0,6.084466809186718,5.91947659270753
EyeLink 1000 Plus,352,1,dilated,960.0,540.0,968.7,511.85,0.13201820940819492,-0.4252265861027187,0,0,6.081336134006887,5.917867820672736
EyeLink 1000 Plus,352,1,dilated,960.0,540.0,968.8,511.5,0.13353566009104634,-0.4305135951661631,0,0,6.076637097013641,5.914648963855497
EyeLink 1000 Plus,352,1,dilated,960.0,540.0,968.7,511.15,0.13201820940819492,-0.4358006042296076,0,0,6.075069943642122,5.913038878358438
EyeLink 1000 Plus,352,1,dilated,960.0,540.0,968.8,510.9,0.13353566009104634,-0.4395770392749248,0,0,6.068797283276972,5.911428354325199
EyeLink 1000 Plus,352,1,dilated,960.0,540.0,968.95,510.5,0.13581183611532693,-0.445619335347432,0,0,6.065658520572435,5.911428354325199
EyeLink 1000 Plus,352,1,dilated,960.0,540.0,969.2,510.45,0.13960546282245895,-0.447049924357035,0,0,6.064088529988203,5.911428354325199
EyeLink 1000 Plus,352,1,dilated,960.0,540.0,969.35,511.1,0.14188163884673782,-0.43655589123867033,0,0,6.062518132828636,5.913038878358438
EyeLink 1000 Plus,352,1,dilated,960.0,540.0,969.3,512.4,0.14112291350531037,-0.41691842900302145,0,0,6.060947328777699,5.911428354325199
EyeLink 1000 Plus,352,1,dilated,960.0,540.0,969.15,513.3,0.13884673748103152,-0.40332326283987985,0,0,6.060947328777699,5.9098173913972545
EyeLink 1000 Plus,352,1,dilated,960.0,540.0,969.0,513.5,0.13657056145675264,-0.4003021148036254,0,0,6.059376117518951,5.9098173913972545
EyeLink 1000 Plus,352,1,dilated,960.0,540.0,968.95,513.25,0.13581183611532693,-0.4040785498489426,0,0,6.059376117518951,5.90820598921559
EyeLink 1000 Plus,352,1,dilated,960.0,540.0,968.9,512.55,0.1350531107738995,-0.4146525679758315,0,0,6.057804498735541,5.906594147420701
EyeLink 1000 Plus,352,1,dilated,960.0,540.0,968.8,512.25,0.13353566009104634,-0.41918429003021146,0,0,6.057804498735541,5.904981865652594
EyeLink 1000 Plus,352,1,dilated,960.0,540.0,968.75,512.05,0.13277693474962063,-0.42220543806646593,0,0,6.056232472110204,5.903369143550784
EyeLink 1000 Plus,352,1,dilated,960.0,540.0,968.65,511.9,0.13125948406676746,-0.42447129909365594,0,0,6.056232472110204,5.901755980754289
EyeLink 1000 Plus,352,1,dilated,960.0,540.0,968.6,512.0,0.13050075872534175,-0.4229607250755287,0,0,6.0530871940626385,5.898528331630869
