eye_tracker,participant_id,trial_number,frame,trial_condition,target_x,target_y,top_left_x,top_left_y,top_right_x,top_right_y,bottom_left_x,bottom_left_y,bottom_right_x,bottom_right_y,pup_diam_l,pup_diam_r,gaze_x,gaze_y
SMI ETG,503,1,856,dilated,645.9876098632812,294.9146728515625,427.43939208984375,205.39324951171875,867.4066162109375,208.48805236816406,429.72613525390625,380.903564453125,863.1649780273438,383.93719482421875,5.38,4.68,659.896484375,341.9207458496094
SMI ETG,503,1,858,dilated,645.9876098632812,294.9146728515625,427.43939208984375,205.39324951171875,867.4066162109375,208.48805236816406,429.72613525390625,380.903564453125,865.17041015625,382.9349060058594,5.34,4.8,659.8760986328125,332.5226135253906
SMI ETG,503,1,858,dilated,645.9876098632812,294.9146728515625,427.43939208984375,205.39324951171875,867.4066162109375,208.48805236816406,429.72613525390625,380.903564453125,865.17041015625,382.9349060058594,5.32,4.7,657.2455444335938,336.0757141113281
SMI ETG,503,1,859,dilated,645.9876098632812,294.9146728515625,426.43475341796875,205.39077758789062,866.4049682617188,207.48548889160156,427.7201843261719,381.90350341796875,863.1649780273438,383.93719482421875,5.34,4.74,660.2562255859375,332.56268310546875
SMI ETG,503,1,860,dilated,645.9876098632812,294.9146728515625,426.43475341796875,205.39077758789062,867.4066162109375,208.48805236816406,428.7235412597656,381.90423583984375,864.1673583984375,383.9366149902344,5.32,4.7,658.1260375976562,341.49029541015625
SMI ETG,503,1,861,dilated,645.9876098632812,294.9146728515625,427.4417419433594,205.39666748046875,867.406494140625,207.48646545410156,428.7234191894531,380.90264892578125,863.1642456054688,383.93670654296875,5.34,4.76,663.6270751953125,334.1835632324219
SMI ETG,503,1,861,dilated,645.9876098632812,294.9146728515625,427.4417419433594,205.39666748046875,867.406494140625,207.48646545410156,428.7234191894531,380.90264892578125,863.1642456054688,383.93670654296875,5.32,4.7,659.8859252929688,329.7393493652344
SMI ETG,503,1,862,dilated,645.9876098632812,294.9146728515625,426.43878173828125,204.39154052734375,866.406005859375,207.48634338378906,427.7229309082031,380.90252685546875,863.166748046875,382.9349060058594,5.36,4.72,661.9164428710938,338.1568603515625
SMI ETG,503,1,863,dilated,645.9876098632812,294.9146728515625,426.4371032714844,205.3942108154297,867.406494140625,207.48646545410156,428.7226867675781,379.9012145996094,864.1678466796875,381.9339294433594,5.34,4.7,663.02685546875,330.07977294921875
SMI ETG,503,1,863,dilated,645.9876098632812,294.9146728515625,426.4371032714844,205.3942108154297,867.406494140625,207.48646545410156,428.7226867675781,379.9012145996094,864.1678466796875,381.9339294433594,5.38,4.72,661.5965576171875,334.8841552734375
