frame,distance_from_width,distance_from_height,distance_average
856,898.0240053261239,888.9906133218522,893.507309323988
858,895.9728378523293,891.6303114461654,893.8015746492474
858,895.9728378523293,891.6303114461654,893.8015746492474
859,895.9752712575189,884.0212232417616,889.9982472496403
860,894.9462696632418,886.5127502306461,890.729509946944
861,897.00361752202,886.4998256310421,891.751721576531
861,897.00361752202,886.4998256310421,891.751721576531
862,895.973301399369,886.5445823797041,891.2589418895366
863,894.9534596684119,894.1516670722505,894.5525633703312
863,894.9534596684119,894.1516670722505,894.5525633703312
864,894.9544706247402,886.548646831185,890.7515587279627
865,894.9338897979187,883.9536914491986,889.4437906235587
866,894.9488146429418,889.0327883680875,891.9908015055146
867,893.9168597007163,886.5220948200115,890.2194772603639
868,893.9128993955579,879.0222663199532,886.4675828577556
869,895.96204349187,883.9344981603482,889.9482708261091
869,895.96204349187,883.9344981603482,889.9482708261091
870,895.964256865572,888.9862423102625,892.4752495879172
871,896.982663020571,886.4802146430033,891.731438831787
872,896.9836430478823,886.507971564055,891.7458073059686
872,896.9836430478823,886.507971564055,891.7458073059686
873,896.9899406094255,883.9853940248005,890.4876673171129
874,897.0039117206527,889.0371598374102,893.0205357790314
875,896.9894132979873,889.0382204830333,893.0138168905103
876,895.9759163384987,883.9485220721542,889.9622192053264
876,895.9759163384987,883.9485220721542,889.9622192053264
877,896.9970537270526,881.5560007283653,889.276527227709
878,896.9912890872097,878.9996816119095,887.9954853495597
878,896.9912890872097,878.9996816119095,887.9954853495597
880,896.9808275062406,881.3599238143793,889.1703756603099
880,896.9808275062406,881.3599238143793,889.1703756603099
881,898.0185105534823,886.5500654187108,892.2842879860966
882,894.9337837165592,886.5144043578144,890.7240940371869
883,896.9907690674604,878.8850332643087,887.9379011658846
884,895.9764940597099,886.5548008490574,891.2656474543837
884,895.9764940597099,886.5548008490574,891.2656474543837
885,895.9764940597099,886.5548008490574,891.2656474543837
886,893.9210722351529,881.432820205999,887.6769462205759
887,894.9448020760601,881.4907352031556,888.2177686396078
888,895.9753113330312,889.0858925705608,892.5306019517959
889,894.9535136684717,886.5758805745023,890.764697121487
889,894.9535136684717,886.5758805745023,890.764697121487
890,894.9486664280539,883.9460033144076,889.4473348712307
891,894.9484226902854,886.5305492704065,890.739485980346
892,895.9644610044301,886.5185930080014,891.2415270062157
893,894.9441922830488,888.9948496731737,891.9695209781112
893,894.9441922830488,888.9948496731737,891.9695209781112
893,894.9441922830488,888.9948496731737,891.9695209781112
895,895.9758602626711,889.0649380601042,892.5203991613876
895,895.9758602626711,889.0649380601042,892.5203991613876
896,893.9226944241256,883.9999366777043,888.961315550915
897,894.9412186028933,886.4673286942243,890.7042736485588
898,895.9672689793191,886.5264986397766,891.2468838095479
899,895.9635280813061,881.4186235318604,888.6910758065833
900,898.0295380301555,884.0153657351234,891.0224518826394
901,896.999647665712,878.9638576526971,887.9817526592046
901,896.999647665712,878.9638576526971,887.9817526592046
902,895.9751813520884,886.4407186682498,891.207950010169
903,897.0033525128662,883.9939512596733,890.4986518862697
904,895.9518887771859,881.4276355079824,888.6897621425842
904,895.9518887771859,881.4276355079824,888.6897621425842
905,895.9518887771859,881.427635507982,888.689762142584
906,895.9681834981071,886.449837788549,891.209010643328
