frame_idx	gaze_pos_vid_x	gaze_pos_vid_y	pup_diam_l	pup_diam_r	gaze_ori_l_x	gaze_ori_l_y	gaze_ori_l_z	gaze_ori_r_x	gaze_ori_r_y	gaze_ori_r_z	gaze_dir_l_x	gaze_dir_l_y	gaze_dir_l_z	gaze_dir_r_x	gaze_dir_r_y	gaze_dir_r_z
14	755.34900000	542.48700000	3.55493140	3.44011450	-32.05940247	12.02598190	-40.56964874	30.96887207	13.38820648	-40.15724945	0.02090863	-0.08660211	0.99602360	-0.13910519	-0.09271844	0.98592752
14	751.20400000	547.95300000	3.56083560	3.43763947	-32.02523041	11.93107605	-40.53115082	31.00368881	13.29810333	-40.13585281	0.01898338	-0.07769833	0.99679619	-0.14141034	-0.08398836	0.98638183
14	744.16100000	545.39600000	3.55663466	3.43879461	-32.01186371	11.97161865	-40.63349152	31.01173401	13.38272858	-40.09407425	0.00956477	-0.08656388	0.99620038	-0.15310200	-0.09313434	0.98381186
14	741.02400000	543.88000000	3.53239560	3.44207644	-32.01789474	11.91581726	-40.63420105	31.00430298	13.34059143	-40.15630341	0.00813882	-0.08353839	0.99647135	-0.15508154	-0.08983542	0.98380858
14	739.24700000	541.86100000	3.54301167	3.44878149	-32.07376480	11.89381409	-40.71565628	30.94768143	13.34270096	-40.15596771	0.00790638	-0.08509470	0.99634153	-0.15286952	-0.09148595	0.98400265
15	735.41900000	537.63200000	3.56480956	3.44176292	-32.06674957	11.86971664	-40.79864502	30.95273972	13.36693573	-40.14949036	0.00160651	-0.08696065	0.99621046	-0.15562612	-0.09367224	0.98336464
15	737.31400000	539.03700000	3.56327558	3.44203115	-32.06060410	11.93787384	-40.72898483	30.96137047	13.37296295	-40.25169373	0.00413191	-0.09103520	0.99583912	-0.15226863	-0.09761731	0.98350656
15	736.83900000	538.88700000	3.56279659	3.44502878	-32.05448151	11.93240738	-40.72303391	30.96701622	13.37715149	-40.25232697	0.00350601	-0.09081927	0.99586123	-0.15278833	-0.09738548	0.98344892
15	734.52500000	535.51400000	3.56280088	3.45296574	-32.05662537	11.91008759	-40.73218536	30.96290588	13.36655426	-40.20904160	0.00246396	-0.08848742	0.99607426	-0.15492813	-0.09517255	0.98333085
15	734.77700000	537.58500000	3.55356359	3.45796204	-32.08511353	11.94351578	-40.70472717	30.93583870	13.38932800	-40.21868515	0.00564822	-0.09059714	0.99587160	-0.15246844	-0.09722495	0.98351449
17	734.57600000	534.98400000	3.55715632	3.44846940	-32.01745605	11.95638657	-40.69453049	31.00337219	13.35471725	-40.18968201	0.00231156	-0.08933627	0.99599886	-0.16014144	-0.09603250	0.98241156
17	736.21200000	536.96300000	3.48575902	3.45934010	-32.06525421	11.93521500	-40.61102295	30.95243073	13.35187912	-40.01449966	0.01045815	-0.08631828	0.99621272	-0.15844685	-0.09265945	0.98301011
17	738.03900000	535.18400000	3.52203536	3.45546222	-32.04994965	11.89149475	-40.65447235	30.96498489	13.38002777	-40.02480316	0.00628516	-0.08783243	0.99611545	-0.15706711	-0.09476432	0.98303086
17	738.46800000	535.96300000	3.44750953	3.43842864	-32.04441452	11.89912415	-40.60110855	30.97204971	13.38509369	-40.00333405	0.00806146	-0.08917099	0.99598372	-0.15836118	-0.09548227	0.98275375
17	738.94600000	534.90100000	3.44582701	3.42135143	-32.04559326	11.93923950	-40.64984894	30.96690178	13.46661377	-39.98443222	0.00384309	-0.09432226	0.99553430	-0.16123794	-0.10076195	0.98175830
18	737.18900000	535.52800000	3.42789817	3.41233635	-32.01667404	11.95194244	-40.59661102	30.99526405	13.44519043	-39.97357178	0.00468176	-0.09355427	0.99560320	-0.16252050	-0.09968130	0.98165715
18	741.56600000	536.08600000	3.43318796	3.41655684	-32.04956055	11.89222717	-40.61559296	30.96508026	13.41764450	-39.97809601	0.00626075	-0.08965019	0.99595362	-0.15938927	-0.09610975	0.98252630
18	741.14900000	535.68000000	3.43670321	3.41508460	-32.05566788	11.92674255	-40.62710571	30.95589828	13.45096207	-39.94622803	0.00667922	-0.09243036	0.99569678	-0.15669021	-0.09906887	0.98266655
18	741.64200000	535.71300000	3.43977165	3.41994524	-32.02899933	11.94328690	-40.63720703	30.98413849	13.43664169	-39.97100830	0.00368632	-0.09295085	0.99566388	-0.15797865	-0.09959412	0.98240715
18	741.64300000	537.96300000	3.44138503	3.41420531	-32.01364517	11.89328003	-40.66364288	31.00002289	13.40829849	-39.93760681	0.00062295	-0.08920519	0.99601310	-0.15960349	-0.09605671	0.98249674
18	740.14800000	537.02300000	3.44244123	3.39329267	-32.03059387	11.95341110	-40.67402649	30.98008728	13.48614502	-39.94572449	0.00195712	-0.09469265	0.99550468	-0.15980873	-0.10151789	0.98191410
18	741.24000000	536.66000000	3.43421435	3.37902665	-32.04162598	12.01228714	-40.65330505	30.96891594	13.51730347	-39.96896362	0.00477839	-0.09713122	0.99526012	-0.15775827	-0.10366799	0.98202103
18	739.59400000	537.33900000	3.42107821	3.34672689	-32.04111099	11.96596146	-40.63300323	30.96820831	13.44834137	-39.92063904	0.00569605	-0.09355237	0.99559808	-0.15758985	-0.10013749	0.98241436
18	738.18900000	538.57700000	3.41210675	3.36022258	-32.03561401	11.91838074	-40.62565613	30.97906113	13.37497711	-40.01251221	0.00478032	-0.08969305	0.99595803	-0.15493295	-0.09625309	0.98322487
18	739.99200000	540.10100000	3.41430306	3.34964848	-32.04645157	11.94548798	-40.65953064	30.96450806	13.44470978	-39.91756821	0.00296951	-0.09174866	0.99577779	-0.15791646	-0.09833291	0.98254418
19	741.28900000	539.79400000	3.41267252	3.35129333	-32.04091644	11.89004517	-40.66680145	30.96842194	13.40324020	-39.92599487	0.00200361	-0.08780036	0.99613613	-0.15906337	-0.09441993	0.98274297
19	741.37400000	541.00200000	3.40794444	3.35626340	-32.02535248	11.97343826	-40.62947083	30.98184967	13.47640610	-39.89435577	0.00337650	-0.09343652	0.99561954	-0.15899533	-0.10006146	0.98219562
19	739.75500000	538.72800000	3.39332008	3.36085725	-31.99344254	11.96614075	-40.59368134	31.01974297	13.41024399	-39.97996521	0.00266041	-0.09221219	0.99573582	-0.15886779	-0.09862225	0.98236179
19	741.33200000	537.10200000	3.40215278	3.36644769	-32.04209900	11.97568893	-40.63568878	30.96966553	13.45740509	-39.95338821	0.00569739	-0.09414686	0.99554205	-0.15599279	-0.10073752	0.98260790
19	739.89000000	540.32800000	3.39393115	3.37214160	-32.04204559	11.97401428	-40.59489822	30.97261047	13.41888809	-39.99761963	0.00650849	-0.09191626	0.99574554	-0.15445597	-0.09843328	0.98308408
19	740.18600000	539.14500000	3.39879322	3.36487603	-32.04570007	11.91036987	-40.61866760	30.96996307	13.37031555	-39.97192383	0.00726652	-0.08757366	0.99613160	-0.15545270	-0.09414412	0.98334700
19	740.62300000	536.33500000	3.39982677	3.35318184	-32.09344482	11.91871643	-40.61897278	30.92061806	13.41325760	-39.94887161	0.00992104	-0.08899372	0.99598277	-0.15293223	-0.09552261	0.98360926
19	741.55600000	534.16200000	3.39741611	3.33017063	-32.09794998	11.94913483	-40.60672379	30.91680527	13.43318176	-39.96514130	0.01077328	-0.09213053	0.99568868	-0.15068792	-0.09850267	0.98366171
