segment,frame,trial_condition,target_x,target_y,top_left_x,top_left_y,top_right_x,top_right_y,bottom_left_x,bottom_left_y,bottom_right_x,bottom_right_y
1,1364,dilated,625,478,483,420,770,420,482,533,772,534
1,1365,dilated,625,478,483,420,770,420,482,533,772,534
1,1366,dilated,625,478,483,420,770,420,482,533,772,534
1,1367,dilated,625,478,483,420,770,420,482,533,772,533
1,1368,dilated,625,478,483,420,770,419,482,533,772,533
1,1369,dilated,625,478,483,420,770,419,482,533,772,533
1,1370,dilated,625,479,483,420,770,420,482,533,772,533
1,1371,dilated,625,478,483,420,770,420,482,533,772,534
1,1372,dilated,625,478,483,420,770,420,482,533,772,533
1,1373,dilated,625,478,483,420,770,420,482,533,772,533
1,1374,dilated,625,478,483,420,770,420,482,533,772,534
1,1375,dilated,625,478,483,420,770,420,482,533,772,534
1,1376,dilated,625,478,483,420,770,420,482,533,772,534
1,1377,dilated,625,479,483,420,770,420,482,533,772,533
1,1378,dilated,624,479,483,421,770,420,482,533,772,534
1,1379,dilated,625,478,483,420,770,420,482,533,772,534
1,1380,dilated,625,479,483,421,770,420,482,533,772,534
1,1381,dilated,625,479,483,421,770,420,482,534,772,534
1,1382,dilated,626,478,483,421,770,420,482,534,772,534
1,1383,dilated,625,479,483,421,770,420,482,534,772,534
1,1384,dilated,626,479,483,421,770,420,482,534,772,534
1,1385,dilated,625,479,483,421,770,420,482,534,772,534
1,1386,dilated,625,479,483,421,770,420,482,534,772,534
1,1387,dilated,625,479,483,421,770,420,482,534,772,534
1,1388,dilated,625,479,483,421,770,420,482,534,772,534
1,1389,dilated,625,479,483,421,770,420,482,534,772,534
1,1390,dilated,625,479,483,421,770,420,482,534,772,534
1,1391,dilated,625,479,483,421,770,420,482,534,772,534
1,1392,dilated,625,479,483,421,770,420,482,533,772,534
1,1393,dilated,625,479,483,421,770,420,482,534,772,534
1,1394,dilated,625,479,483,421,770,420,482,534,772,534
1,1395,dilated,625,479,483,421,770,420,482,534,772,534
1,1396,dilated,625,479,483,421,770,420,482,534,772,534
1,1397,dilated,625,479,483,421,770,420,482,534,772,534
1,1398,dilated,625,479,483,421,770,420,482,534,772,534
1,1399,dilated,624,479,483,421,770,420,482,534,772,534
1,1400,dilated,626,478,483,421,770,420,482,534,772,534
1,1401,dilated,625,479,482,421,770,420,481,534,772,534
1,1402,dilated,625,479,482,421,769,420,481,534,772,534
1,1403,dilated,625,479,482,421,769,420,481,534,772,534
1,1404,dilated,625,479,482,421,769,420,481,534,772,534
1,1405,dilated,625,479,482,421,769,420,481,534,772,534
1,1406,dilated,625,479,482,421,769,420,481,534,772,534
1,1407,dilated,625,479,482,421,769,420,481,534,772,534
1,1408,dilated,625,479,482,421,769,420,481,534,772,534
1,1409,dilated,625,479,482,421,769,420,481,534,772,534
1,1410,dilated,624,479,482,421,769,420,481,534,771,534
1,1411,dilated,624,479,482,421,769,420,481,534,771,534
1,1412,dilated,624,479,482,421,769,420,481,534,771,534
1,1413,dilated,624,479,482,421,769,421,481,534,771,534
1,1414,dilated,624,479,482,421,769,420,481,534,771,534
1,1415,dilated,624,479,482,421,769,421,481,534,771,534
1,1416,dilated,624,479,482,421,769,421,481,534,771,534
1,1417,dilated,624,479,482,421,769,420,481,534,771,534
1,1418,dilated,624,479,482,421,769,420,481,534,771,534
1,1419,dilated,624,479,482,421,769,420,481,534,771,534
1,1420,dilated,624,479,482,421,769,420,481,534,771,534
1,1421,dilated,624,479,482,421,769,420,481,534,771,534
1,1422,dilated,624,479,482,421,769,420,481,534,771,534
1,1423,dilated,624,479,482,421,769,420,481,534,771,534
1,1424,dilated,624,479,482,421,769,420,481,534,771,534
1,1425,dilated,624,479,482,421,769,420,481,534,771,534
1,1426,dilated,624,479,482,421,769,420,481,534,771,534
1,1427,dilated,624,479,482,421,769,420,481,534,771,534
1,1428,dilated,624,479,482,421,769,420,481,534,771,534
1,1429,dilated,624,479,482,421,769,420,481,534,771,534
1,1430,dilated,624,479,482,421,769,420,481,534,771,534
1,1431,dilated,624,479,482,421,769,421,481,534,771,534
1,1432,dilated,624,479,482,421,769,420,481,534,771,534
1,1433,dilated,624,479,482,421,769,420,481,534,771,534
1,1434,dilated,624,479,482,421,769,420,481,534,771,534
1,1435,dilated,624,479,482,421,769,420,481,534,771,534
1,1436,dilated,624,479,482,421,769,420,481,534,771,534
1,1437,dilated,624,479,482,421,769,420,481,534,771,534
1,1438,dilated,624,479,482,421,769,420,481,534,771,534
1,1439,dilated,624,479,482,421,769,421,481,534,771,534
1,1440,dilated,624,479,482,421,769,421,481,534,771,534
1,1441,dilated,624,479,482,421,769,420,481,534,771,535
1,1442,dilated,624,479,482,421,769,421,481,534,771,534
1,1443,dilated,624,479,482,421,769,420,481,534,771,534
1,1444,dilated,624,479,482,421,769,420,481,534,771,534
1,1445,dilated,624,479,482,421,769,420,480,533,771,534
1,1446,dilated,624,479,481,421,769,420,480,533,771,534
1,1447,dilated,624,479,481,421,769,420,480,533,771,534
1,1448,dilated,624,479,482,421,769,420,480,533,771,534
1,1449,dilated,624,479,481,421,769,420,480,534,771,534
1,1450,dilated,624,479,482,421,769,420,480,534,771,534
1,1451,dilated,624,479,482,421,769,420,481,534,771,534
1,1452,dilated,624,479,482,421,769,420,481,534,771,534
1,1453,dilated,624,479,482,421,769,420,481,534,771,534
1,1454,dilated,624,479,482,421,769,420,480,534,771,534
1,1455,dilated,624,479,481,421,769,420,480,534,771,534
1,1456,dilated,624,479,481,421,769,420,480,533,771,534
1,1457,dilated,624,479,481,421,769,420,480,534,771,534
1,1458,dilated,624,479,481,421,769,420,480,534,771,534
1,1459,dilated,624,479,482,421,769,420,480,534,771,534
1,1460,dilated,624,479,482,421,769,420,481,534,771,534
1,1461,dilated,624,479,482,421,769,420,481,534,771,534
1,1462,dilated,624,479,482,421,769,420,481,534,771,534
1,1463,dilated,624,479,481,421,769,420,480,534,771,534
1,1464,dilated,624,479,481,421,769,420,480,534,771,534
1,1465,dilated,624,479,481,421,769,420,480,534,771,534
1,1466,dilated,624,479,481,421,769,420,480,534,771,534
