frame_idx	gaze_ori_l_x	gaze_ori_l_y	gaze_ori_l_z	pup_diam_l	gaze_dir_l_x	gaze_dir_l_y	gaze_dir_l_z	gaze_ori_r_x	gaze_ori_r_y	gaze_ori_r_z	pup_diam_r	gaze_dir_r_x	gaze_dir_r_y	gaze_dir_r_z	gaze_pos_vid_x	gaze_pos_vid_y	pup_diam_l_px_x	pup_diam_l_px_y	pup_diam_r_px_x	pup_diam_r_px_y	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]
13	29.84500000	0.86600000	-20.41400000	4.38000000	-0.01990000	-0.07860000	0.99670000	-29.52100000	2.60700000	-20.76000000	4.38000000	0.01810000	-0.08560000	0.99620000	637.45000000	384.47000000	112.00000000	83.00000000	108.00000000	80.00000000	578.88000000	408.54000000	562.12000000	390.47000000
14	29.84600000	0.86600000	-20.41400000	4.40000000	-0.02000000	-0.07940000	0.99660000	-29.52100000	2.60700000	-20.76000000	4.38000000	0.01880000	-0.08490000	0.99620000	637.05000000	384.57000000	112.00000000	84.00000000	108.00000000	80.00000000	578.92000000	409.50000000	561.26000000	389.59000000
15	29.84600000	0.86600000	-20.41400000	4.40000000	-0.02080000	-0.08130000	0.99650000	-29.52100000	2.60700000	-20.75900000	4.38000000	0.01820000	-0.08550000	0.99620000	637.94000000	386.07000000	112.00000000	84.00000000	108.00000000	80.00000000	579.99000000	411.73000000	562.01000000	390.35000000
15	29.84700000	0.86600000	-20.41300000	4.42000000	-0.02020000	-0.08090000	0.99650000	-29.52100000	2.60700000	-20.75900000	4.38000000	0.01910000	-0.08580000	0.99610000	637.02000000	386.14000000	112.00000000	84.00000000	108.00000000	80.00000000	579.28000000	411.25000000	560.88000000	390.75000000
16	29.84700000	0.86600000	-20.41300000	4.42000000	-0.01990000	-0.08250000	0.99640000	-29.52100000	2.60700000	-20.75900000	4.40000000	0.01830000	-0.08550000	0.99620000	637.35000000	386.52000000	112.00000000	84.00000000	108.00000000	80.00000000	578.95000000	413.13000000	561.89000000	390.31000000
17	29.84800000	0.86600000	-20.41300000	4.44000000	-0.01710000	-0.08200000	0.99650000	-29.52100000	2.60700000	-20.75900000	4.40000000	0.01900000	-0.08630000	0.99610000	635.27000000	386.25000000	112.00000000	84.00000000	108.00000000	80.00000000	575.65000000	412.51000000	561.02000000	391.26000000
18	29.84900000	0.86600000	-20.41300000	4.44000000	-0.01770000	-0.08370000	0.99630000	-29.52100000	2.60700000	-20.75800000	4.36000000	0.01930000	-0.08650000	0.99610000	635.46000000	387.55000000	112.00000000	84.00000000	108.00000000	80.00000000	576.35000000	414.55000000	560.73000000	391.56000000
18	29.84900000	0.86600000	-20.41300000	4.42000000	-0.01650000	-0.08350000	0.99640000	-29.52000000	2.60700000	-20.75800000	4.40000000	0.01910000	-0.08740000	0.99600000	634.93000000	387.69000000	111.00000000	84.00000000	108.00000000	80.00000000	575.03000000	414.30000000	560.99000000	392.62000000
19	29.85000000	0.86600000	-20.41300000	4.42000000	-0.01680000	-0.08420000	0.99630000	-29.52000000	2.60700000	-20.75800000	4.40000000	0.01870000	-0.08840000	0.99590000	635.29000000	388.64000000	111.00000000	85.00000000	108.00000000	82.00000000	575.33000000	415.13000000	561.42000000	393.72000000
20	29.85000000	0.86600000	-20.41300000	4.42000000	-0.01790000	-0.08160000	0.99650000	-29.52000000	2.60700000	-20.75800000	4.36000000	0.01890000	-0.08620000	0.99610000	635.80000000	386.15000000	111.00000000	84.00000000	108.00000000	80.00000000	576.54000000	412.08000000	561.19000000	391.17000000
21	29.85100000	0.86600000	-20.41200000	4.40000000	-0.02080000	-0.08030000	0.99660000	-29.52000000	2.60700000	-20.75700000	4.38000000	0.01760000	-0.08660000	0.99610000	638.22000000	386.06000000	110.00000000	84.00000000	108.00000000	80.00000000	579.89000000	410.55000000	562.69000000	391.57000000
21	29.85200000	0.86600000	-20.41200000	4.38000000	-0.02140000	-0.07990000	0.99660000	-29.52000000	2.60700000	-20.75700000	4.36000000	0.01730000	-0.08710000	0.99610000	638.75000000	386.31000000	110.00000000	83.00000000	108.00000000	78.00000000	580.60000000	410.07000000	563.02000000	392.25000000
23	29.85200000	0.86600000	-20.41200000	4.38000000	-0.02090000	-0.08200000	0.99640000	-29.52000000	2.60700000	-20.75700000	4.34000000	0.01740000	-0.08690000	0.99610000	638.41000000	387.18000000	110.00000000	84.00000000	108.00000000	80.00000000	580.11000000	412.48000000	562.86000000	392.01000000
23	29.85300000	0.86600000	-20.41200000	4.36000000	-0.02110000	-0.08180000	0.99640000	-29.52000000	2.60700000	-20.75600000	4.34000000	0.01940000	-0.08650000	0.99610000	637.35000000	387.34000000	110.00000000	84.00000000	108.00000000	80.00000000	580.26000000	412.34000000	560.57000000	391.58000000
24	29.85300000	0.86600000	-20.41200000	4.34000000	-0.02060000	-0.08230000	0.99640000	-29.52000000	2.60700000	-20.75600000	4.26000000	0.01890000	-0.08660000	0.99610000	637.37000000	387.38000000	110.00000000	83.00000000	108.00000000	78.00000000	579.68000000	412.87000000	561.20000000	391.63000000
25	29.85400000	0.86600000	-20.41200000	4.28000000	-0.02230000	-0.08250000	0.99630000	-29.52000000	2.60700000	-20.75600000	4.22000000	0.01790000	-0.08570000	0.99620000	638.90000000	387.10000000	107.00000000	81.00000000	104.00000000	76.00000000	581.63000000	413.10000000	562.31000000	390.57000000
26	29.85500000	0.86600000	-20.41100000	4.24000000	-0.02290000	-0.08320000	0.99630000	-29.51900000	2.60700000	-20.75600000	4.18000000	0.01790000	-0.08270000	0.99640000	639.24000000	385.81000000	107.00000000	81.00000000	104.00000000	76.00000000	582.33000000	413.87000000	562.27000000	387.01000000
26	29.85500000	0.86700000	-20.41100000	4.24000000	-0.02170000	-0.08350000	0.99630000	-29.51900000	2.60700000	-20.75500000	4.10000000	0.02080000	-0.08310000	0.99630000	636.89000000	386.62000000	106.00000000	81.00000000	102.00000000	76.00000000	580.95000000	414.21000000	558.95000000	387.54000000
27	29.85600000	0.86700000	-20.41100000	4.22000000	-0.02160000	-0.08280000	0.99630000	-29.51900000	2.60600000	-20.75500000	4.08000000	0.02100000	-0.08480000	0.99620000	636.67000000	387.27000000	105.00000000	80.00000000	102.00000000	76.00000000	580.83000000	413.47000000	558.64000000	389.50000000
28	29.85600000	0.86700000	-20.41100000	4.18000000	-0.02290000	-0.08240000	0.99630000	-29.51900000	2.60600000	-20.75500000	4.02000000	0.02100000	-0.08170000	0.99640000	637.47000000	385.50000000	103.00000000	79.00000000	100.00000000	74.00000000	582.36000000	412.94000000	558.67000000	385.90000000
29	29.85700000	0.86700000	-20.41100000	4.12000000	-0.02190000	-0.07890000	0.99660000	-29.51900000	2.60600000	-20.75500000	4.00000000	0.02140000	-0.08160000	0.99640000	636.63000000	383.34000000	103.00000000	77.00000000	100.00000000	72.00000000	581.16000000	408.92000000	558.15000000	385.86000000
30	29.85700000	0.86700000	-20.41100000	4.12000000	-0.02210000	-0.07900000	0.99660000	-29.51900000	2.60600000	-20.75400000	4.00000000	0.02150000	-0.07990000	0.99660000	636.72000000	382.41000000	102.00000000	77.00000000	98.00000000	72.00000000	581.41000000	409.00000000	558.06000000	383.83000000
30	29.85800000	0.86700000	-20.41100000	4.08000000	-0.02310000	-0.08080000	0.99650000	-29.51900000	2.60600000	-20.75400000	3.98000000	0.02160000	-0.08090000	0.99650000	637.26000000	384.31000000	102.00000000	77.00000000	98.00000000	72.00000000	582.62000000	411.11000000	557.94000000	384.98000000
31	29.85900000	0.86700000	-20.41000000	4.06000000	-0.02450000	-0.08130000	0.99640000	-29.51900000	2.60600000	-20.75400000	3.98000000	0.02170000	-0.08000000	0.99660000	637.96000000	384.39000000	101.00000000	77.00000000	98.00000000	72.00000000	584.18000000	411.65000000	557.78000000	383.88000000
32	29.85900000	0.86700000	-20.41000000	4.02000000	-0.02380000	-0.08090000	0.99640000	-29.51900000	2.60600000	-20.75400000	3.94000000	0.02210000	-0.08020000	0.99650000	637.37000000	384.23000000	100.00000000	77.00000000	98.00000000	72.00000000	583.42000000	411.22000000	557.37000000	384.15000000
33	29.86000000	0.86700000	-20.41000000	4.02000000	-0.02340000	-0.08130000	0.99640000	-29.51900000	2.60600000	-20.75300000	3.94000000	0.02270000	-0.08120000	0.99640000	636.76000000	385.08000000	100.00000000	77.00000000	98.00000000	72.00000000	582.92000000	411.69000000	556.68000000	385.34000000
34	29.86000000	0.86700000	-20.41000000	4.00000000	-0.02370000	-0.08030000	0.99650000	-29.51800000	2.60600000	-20.75300000	3.92000000	0.02390000	-0.08270000	0.99630000	636.23000000	385.75000000	100.00000000	76.00000000	98.00000000	72.00000000	583.24000000	410.53000000	555.29000000	387.11000000
35	29.86100000	0.86700000	-20.41000000	4.00000000	-0.02430000	-0.08020000	0.99650000	-29.51800000	2.60600000	-20.75300000	3.92000000	0.02460000	-0.08280000	0.99630000	636.17000000	386.00000000	100.00000000	75.00000000	98.00000000	72.00000000	583.94000000	410.34000000	554.48000000	387.20000000
35	29.86100000	0.86700000	-20.41000000	3.98000000	-0.02420000	-0.07900000	0.99660000	-29.51800000	2.60500000	-20.75300000	3.90000000	0.02280000	-0.08170000	0.99640000	637.15000000	384.24000000	100.00000000	75.00000000	98.00000000	72.00000000	583.81000000	408.99000000	556.54000000	385.90000000
36	29.86200000	0.86700000	-20.41000000	3.98000000	-0.02580000	-0.07700000	0.99670000	-29.51800000	2.60500000	-20.75200000	3.88000000	0.02030000	-0.08200000	0.99640000	639.54000000	383.18000000	99.00000000	76.00000000	96.00000000	72.00000000	585.64000000	406.72000000	559.46000000	386.31000000
37	29.86300000	0.86700000	-20.41000000	3.98000000	-0.02560000	-0.07680000	0.99670000	-29.51800000	2.60500000	-20.75200000	3.86000000	0.02030000	-0.08330000	0.99630000	639.39000000	383.83000000	99.00000000	75.00000000	96.00000000	72.00000000	585.36000000	406.48000000	559.45000000	387.79000000
38	29.86300000	0.86700000	-20.41000000	3.98000000	-0.02400000	-0.07710000	0.99670000	-29.51800000	2.60500000	-20.75200000	3.86000000	0.02250000	-0.08310000	0.99630000	637.21000000	384.01000000	99.00000000	76.00000000	96.00000000	72.00000000	583.56000000	406.83000000	556.91000000	387.60000000
38	29.86400000	0.86700000	-20.40900000	4.00000000	-0.02400000	-0.07900000	0.99660000	-29.51800000	2.60500000	-20.75200000	3.84000000	0.02140000	-0.08230000	0.99640000	637.88000000	384.27000000	98.00000000	75.00000000	94.00000000	70.00000000	583.62000000	408.95000000	558.19000000	386.68000000
39	29.86400000	0.86700000	-20.40900000	4.00000000	-0.02540000	-0.07710000	0.99670000	-29.51800000	2.60500000	-20.75100000	3.84000000	0.02080000	-0.08080000	0.99650000	639.02000000	382.45000000	98.00000000	75.00000000	94.00000000	70.00000000	585.16000000	406.79000000	558.89000000	384.85000000
40	29.86500000	0.86700000	-20.40900000	4.00000000	-0.02570000	-0.07590000	0.99680000	-29.51800000	2.60500000	-20.75100000	3.88000000	0.01900000	-0.08020000	0.99660000	640.26000000	381.10000000	99.00000000	75.00000000	96.00000000	70.00000000	585.56000000	405.40000000	560.94000000	384.15000000
41	29.86500000	0.86700000	-20.40900000	3.96000000	-0.02700000	-0.07490000	0.99680000	-29.51800000	2.60500000	-20.75100000	3.88000000	0.01930000	-0.08040000	0.99660000	640.82000000	381.03000000	98.00000000	76.00000000	96.00000000	72.00000000	587.02000000	404.28000000	560.58000000	384.33000000
42	29.86600000	0.86700000	-20.40900000	3.96000000	-0.02570000	-0.07710000	0.99670000	-29.51800000	2.60500000	-20.75100000	3.90000000	0.02030000	-0.08070000	0.99650000	639.48000000	382.32000000	99.00000000	75.00000000	96.00000000	72.00000000	585.47000000	406.81000000	559.48000000	384.68000000
43	29.86700000	0.86700000	-20.40900000	3.98000000	-0.02460000	-0.07750000	0.99670000	-29.51700000	2.60500000	-20.75000000	3.92000000	0.01990000	-0.08050000	0.99660000	639.09000000	382.17000000	99.00000000	76.00000000	96.00000000	72.00000000	584.30000000	407.30000000	559.88000000	384.55000000
43	29.86700000	0.86700000	-20.40900000	4.00000000	-0.02520000	-0.07700000	0.99670000	-29.51700000	2.60400000	-20.75000000	3.90000000	0.02030000	-0.08020000	0.99660000	639.18000000	381.88000000	99.00000000	75.00000000	96.00000000	70.00000000	584.90000000	406.68000000	559.46000000	384.19000000
44	29.86800000	0.86800000	-20.40900000	4.02000000	-0.02560000	-0.07850000	0.99660000	-29.51700000	2.60400000	-20.75000000	3.90000000	0.01990000	-0.07980000	0.99660000	639.63000000	382.53000000	99.00000000	76.00000000	96.00000000	72.00000000	585.42000000	408.44000000	559.86000000	383.72000000
45	29.86800000	0.86800000	-20.40900000	4.00000000	-0.02590000	-0.07960000	0.99650000	-29.51700000	2.60400000	-20.75000000	3.88000000	0.01850000	-0.08050000	0.99660000	640.65000000	383.33000000	99.00000000	76.00000000	96.00000000	72.00000000	585.85000000	409.72000000	561.48000000	384.51000000
45	29.86900000	0.86800000	-20.40900000	3.98000000	-0.02650000	-0.07730000	0.99670000	-29.51700000	2.60400000	-20.74900000	3.90000000	0.01990000	-0.07990000	0.99660000	640.16000000	382.07000000	99.00000000	74.00000000	96.00000000	70.00000000	586.42000000	406.99000000	559.88000000	383.83000000
46	29.86900000	0.86800000	-20.40900000	4.02000000	-0.02660000	-0.07990000	0.99650000	-29.51700000	2.60400000	-20.74900000	3.90000000	0.01830000	-0.08110000	0.99650000	641.17000000	383.90000000	99.00000000	76.00000000	96.00000000	72.00000000	586.57000000	409.99000000	561.82000000	385.19000000
47	29.87000000	0.86800000	-20.40900000	4.00000000	-0.02640000	-0.07800000	0.99660000	-29.51700000	2.60400000	-20.74900000	3.88000000	0.01990000	-0.08200000	0.99640000	640.08000000	383.70000000	99.00000000	75.00000000	96.00000000	70.00000000	586.31000000	407.81000000	559.87000000	386.23000000
48	29.87100000	0.86800000	-20.40900000	3.96000000	-0.02720000	-0.07730000	0.99660000	-29.51700000	2.60400000	-20.74900000	3.84000000	0.02140000	-0.08210000	0.99640000	639.74000000	383.90000000	99.00000000	74.00000000	96.00000000	70.00000000	587.27000000	407.00000000	558.23000000	386.37000000
49	29.87100000	0.86800000	-20.40900000	3.92000000	-0.02840000	-0.07700000	0.99660000	-29.51700000	2.60400000	-20.74800000	3.84000000	0.01980000	-0.08010000	0.99660000	641.36000000	382.39000000	98.00000000	74.00000000	96.00000000	70.00000000	588.65000000	406.61000000	560.04000000	383.99000000
49	29.87200000	0.86800000	-20.40900000	3.90000000	-0.02800000	-0.07780000	0.99660000	-29.51700000	2.60400000	-20.74800000	3.82000000	0.01840000	-0.08030000	0.99660000	641.89000000	382.56000000	98.00000000	74.00000000	96.00000000	70.00000000	588.14000000	407.58000000	561.62000000	384.21000000
50	29.87200000	0.86800000	-20.40900000	3.86000000	-0.02800000	-0.07860000	0.99650000	-29.51700000	2.60400000	-20.74800000	3.82000000	0.02010000	-0.08020000	0.99660000	640.97000000	383.40000000	98.00000000	73.00000000	96.00000000	70.00000000	588.23000000	408.51000000	559.71000000	384.20000000
51	29.87300000	0.86800000	-20.40900000	3.86000000	-0.02830000	-0.07940000	0.99640000	-29.51700000	2.60400000	-20.74800000	3.78000000	0.01800000	-0.07940000	0.99670000	642.33000000	382.95000000	97.00000000	74.00000000	94.00000000	70.00000000	588.58000000	409.44000000	562.07000000	383.15000000
52	29.87400000	0.86900000	-20.40900000	3.88000000	-0.02900000	-0.07530000	0.99670000	-29.51600000	2.60300000	-20.74700000	3.78000000	0.01740000	-0.07690000	0.99690000	643.09000000	379.15000000	96.00000000	73.00000000	92.00000000	70.00000000	589.30000000	404.71000000	562.79000000	380.30000000
53	29.87400000	0.86900000	-20.40900000	3.92000000	-0.02780000	-0.07320000	0.99690000	-29.51600000	2.60300000	-20.74700000	3.78000000	0.01940000	-0.07760000	0.99680000	641.26000000	378.50000000	97.00000000	73.00000000	94.00000000	70.00000000	587.94000000	402.18000000	560.48000000	381.07000000
54	29.87500000	0.86900000	-20.40900000	3.86000000	-0.02760000	-0.07480000	0.99680000	-29.51600000	2.60300000	-20.74700000	3.82000000	0.01800000	-0.07890000	0.99670000	641.91000000	379.88000000	97.00000000	73.00000000	94.00000000	70.00000000	587.68000000	404.09000000	562.08000000	382.64000000
54	29.87500000	0.86900000	-20.40800000	3.90000000	-0.02760000	-0.07250000	0.99700000	-29.51600000	2.60300000	-20.74700000	3.80000000	0.01850000	-0.07820000	0.99680000	641.61000000	378.29000000	97.00000000	74.00000000	94.00000000	70.00000000	587.62000000	401.40000000	561.52000000	381.84000000
55	29.87600000	0.86900000	-20.40800000	3.84000000	-0.02620000	-0.07430000	0.99690000	-29.51600000	2.60300000	-20.74600000	3.80000000	0.01970000	-0.07710000	0.99680000	640.12000000	378.58000000	96.00000000	73.00000000	94.00000000	70.00000000	586.06000000	403.54000000	560.10000000	380.55000000
56	29.87700000	0.86900000	-20.40800000	3.86000000	-0.02780000	-0.07380000	0.99690000	-29.51600000	2.60300000	-20.74600000	3.80000000	0.01810000	-0.07660000	0.99690000	641.96000000	377.95000000	97.00000000	73.00000000	94.00000000	70.00000000	587.89000000	402.89000000	561.93000000	379.93000000
57	29.87700000	0.86900000	-20.40800000	3.86000000	-0.02680000	-0.07510000	0.99680000	-29.51600000	2.60300000	-20.74600000	3.82000000	0.01820000	-0.07590000	0.99700000	641.30000000	378.13000000	97.00000000	73.00000000	94.00000000	70.00000000	586.74000000	404.48000000	561.78000000	379.14000000
57	29.87800000	0.86900000	-20.40800000	3.86000000	-0.02730000	-0.07590000	0.99670000	-29.51600000	2.60300000	-20.74600000	3.84000000	0.02090000	-0.07740000	0.99680000	640.01000000	380.20000000	97.00000000	73.00000000	94.00000000	70.00000000	587.31000000	405.43000000	558.65000000	380.88000000
58	29.87800000	0.86900000	-20.40800000	3.90000000	-0.02620000	-0.07330000	0.99700000	-29.51600000	2.60200000	-20.74500000	3.84000000	0.01980000	-0.07760000	0.99680000	640.03000000	378.35000000	98.00000000	73.00000000	96.00000000	70.00000000	586.03000000	402.38000000	559.96000000	381.13000000
59	29.87900000	0.86900000	-20.40800000	3.92000000	-0.02610000	-0.07370000	0.99690000	-29.51600000	2.60200000	-20.74500000	3.86000000	0.01920000	-0.07800000	0.99680000	640.32000000	378.61000000	99.00000000	73.00000000	96.00000000	70.00000000	585.90000000	402.81000000	560.67000000	381.54000000
60	29.88000000	0.86900000	-20.40800000	3.96000000	-0.02560000	-0.07380000	0.99690000	-29.51600000	2.60200000	-20.74500000	3.84000000	0.01970000	-0.07750000	0.99680000	639.79000000	378.39000000	99.00000000	75.00000000	96.00000000	70.00000000	585.39000000	402.99000000	560.11000000	380.95000000
60	29.88000000	0.86900000	-20.40800000	4.00000000	-0.02650000	-0.07380000	0.99690000	-29.51600000	2.60200000	-20.74500000	3.88000000	0.01880000	-0.07570000	0.99700000	640.79000000	377.27000000	99.00000000	75.00000000	96.00000000	70.00000000	586.35000000	402.91000000	561.13000000	378.88000000
61	29.88100000	0.86900000	-20.40800000	4.04000000	-0.02650000	-0.07620000	0.99670000	-29.51600000	2.60200000	-20.74400000	3.90000000	0.01910000	-0.07630000	0.99690000	640.65000000	379.14000000	99.00000000	75.00000000	96.00000000	70.00000000	586.40000000	405.77000000	560.83000000	379.63000000
62	29.88100000	0.86900000	-20.40800000	4.02000000	-0.02740000	-0.07450000	0.99680000	-29.51600000	2.60200000	-20.74400000	3.94000000	0.01620000	-0.07700000	0.99690000	642.81000000	378.09000000	100.00000000	75.00000000	98.00000000	70.00000000	587.40000000	403.81000000	564.15000000	380.33000000
63	29.88200000	0.86900000	-20.40800000	4.04000000	-0.02650000	-0.07660000	0.99670000	-29.51600000	2.60200000	-20.74400000	4.00000000	0.01650000	-0.07830000	0.99680000	642.11000000	379.87000000	102.00000000	77.00000000	100.00000000	74.00000000	586.39000000	406.14000000	563.80000000	381.84000000
64	29.88200000	0.87000000	-20.40800000	4.04000000	-0.02630000	-0.07640000	0.99670000	-29.51600000	2.60100000	-20.74400000	4.02000000	0.01610000	-0.07880000	0.99680000	642.31000000	379.96000000	103.00000000	77.00000000	100.00000000	74.00000000	586.25000000	405.95000000	564.34000000	382.46000000
65	29.88300000	0.87000000	-20.40800000	4.08000000	-0.02600000	-0.07560000	0.99680000	-29.51600000	2.60100000	-20.74300000	4.02000000	0.01660000	-0.07950000	0.99670000	641.83000000	379.98000000	103.00000000	77.00000000	100.00000000	74.00000000	585.86000000	405.03000000	563.77000000	383.26000000
66	29.88300000	0.87000000	-20.40700000	4.10000000	-0.02650000	-0.07580000	0.99680000	-29.51600000	2.60100000	-20.74300000	4.02000000	0.01590000	-0.08010000	0.99670000	642.48000000	380.46000000	103.00000000	78.00000000	100.00000000	74.00000000	586.41000000	405.30000000	564.53000000	383.99000000
66	29.88400000	0.87000000	-20.40700000	4.12000000	-0.02660000	-0.07730000	0.99670000	-29.51600000	2.60100000	-20.74300000	4.04000000	0.01560000	-0.08180000	0.99650000	642.74000000	382.25000000	103.00000000	78.00000000	100.00000000	74.00000000	586.51000000	407.03000000	565.00000000	385.96000000
67	29.88400000	0.87000000	-20.40700000	4.12000000	-0.02740000	-0.07560000	0.99680000	-29.51600000	2.60100000	-20.74300000	4.00000000	0.01540000	-0.07990000	0.99670000	643.34000000	380.26000000	103.00000000	78.00000000	100.00000000	74.00000000	587.50000000	404.98000000	565.16000000	383.72000000
68	29.88500000	0.87000000	-20.40700000	4.10000000	-0.02710000	-0.07480000	0.99680000	-29.51600000	2.60100000	-20.74200000	4.04000000	0.01400000	-0.08250000	0.99650000	643.96000000	381.19000000	103.00000000	77.00000000	100.00000000	74.00000000	587.06000000	404.12000000	566.87000000	386.84000000
69	29.88500000	0.87000000	-20.40700000	4.06000000	-0.02930000	-0.07630000	0.99670000	-29.51600000	2.60100000	-20.74200000	3.98000000	0.01430000	-0.07820000	0.99680000	645.05000000	379.83000000	101.00000000	75.00000000	98.00000000	70.00000000	589.62000000	405.87000000	566.43000000	381.76000000
69	29.88600000	0.87000000	-20.40700000	4.04000000	-0.02790000	-0.07750000	0.99660000	-29.51600000	2.60100000	-20.74200000	3.94000000	0.01590000	-0.07920000	0.99670000	643.31000000	381.12000000	101.00000000	75.00000000	98.00000000	70.00000000	588.01000000	407.21000000	564.60000000	382.93000000
