eye_tracker,participant_id,trial_number,frame,trial_condition,target_x,target_y,top_left_x,top_left_y,top_right_x,top_right_y,bottom_left_x,bottom_left_y,bottom_right_x,bottom_right_y,pup_diam_l,pup_diam_r,gaze_x,gaze_y,distance_average,gaze_angle_x,gaze_angle_y,target_angle_x,target_angle_y,distance_to_target
SMI ETG,375,1,453,dark,629.9938354492188,375.9882507324219,417.5684509277344,289.70013427734375,845.2015991210938,291.8083190917969,416.7091674804687,459.9971618652344,843.1002197265625,461.0032653808594,5.8,5.62,657.5473022460938,375.4503784179687,918.7857468670776,1.3937859975356799,-0.02721351768958961,0.0,0.0,1.3940516426845786
SMI ETG,375,1,453,dark,629.9938354492188,375.9882507324219,417.5684509277344,289.70013427734375,845.2015991210938,291.8083190917969,416.7091674804687,459.9971618652344,843.1002197265625,461.0032653808594,5.82,5.7,658.3675537109375,379.2418212890625,918.7857468670776,1.435261130863334,0.16461316293706996,0.0,0.0,1.4446702070643123
SMI ETG,375,1,454,dark,629.9938354492188,375.9882507324219,415.5623779296875,288.69537353515625,844.201416015625,291.8081970214844,415.708984375,459.9970397949219,842.1000366210938,462.0037231445313,5.86,5.56,661.7477416992188,379.8120422363281,915.5448291862868,1.6061641496460202,0.19346352926946334,0.0,0.0,1.617773597499205
SMI ETG,375,1,455,dark,629.9938354492188,375.9882507324219,416.56256103515625,288.69549560546875,845.2015991210938,291.8083190917969,416.7091674804687,459.9971618652344,843.1002197265625,461.0032653808594,5.82,5.68,658.3074340820312,377.1310729980469,916.8891540403596,1.4322444222643054,0.05782173064585951,0.0,0.0,1.433411119547388
SMI ETG,375,1,456,dark,629.9938354492188,375.9882507324219,416.5682678222656,289.70001220703125,844.201416015625,291.8081970214844,415.708984375,459.9970397949219,842.1000366210938,462.0037231445313,5.88,5.66,657.947509765625,381.6525268554687,917.4334893559604,1.414014985816598,0.28657881947709085,0.0,0.0,1.4427632515027533
SMI ETG,375,1,457,dark,629.9938354492188,375.9882507324219,416.5682678222656,289.70001220703125,843.198974609375,291.80938720703125,415.7089538574219,458.995849609375,842.1000366210938,462.0037231445313,5.82,5.66,656.9072265625,377.5610656738281,919.3355676551516,1.3614165927579245,0.07957592724825142,0.0,0.0,1.3637402491801784
SMI ETG,375,1,457,dark,629.9938354492188,375.9882507324219,416.5682678222656,289.70001220703125,843.198974609375,291.80938720703125,415.7089538574219,458.995849609375,842.1000366210938,462.0037231445313,5.86,5.62,660.1875610351562,378.4715270996094,919.3355676551516,1.5272783157951852,0.12564022928089674,0.0,0.0,1.5324374444367814
SMI ETG,375,1,458,dark,629.9938354492188,375.9882507324219,416.5682678222656,289.70001220703125,843.198974609375,291.80938720703125,415.7089538574219,458.995849609375,842.1000366210938,462.0037231445313,5.82,5.66,656.0372924804688,380.3620300292969,919.3355676551516,1.3174266575532951,0.22128861264978866,0.0,0.0,1.3358823481581434
SMI ETG,375,1,459,dark,629.9938354492188,375.9882507324219,417.5684509277344,289.70013427734375,844.1991577148438,291.80950927734375,416.7091674804687,459.9971618652344,843.1002197265625,462.00384521484375,5.82,5.72,655.5673217773438,379.0616455078125,917.9874033324436,1.293656528615562,0.15549632809984684,0.0,0.0,1.302968273628411
SMI ETG,375,1,460,dark,629.9938354492188,375.9882507324219,416.56256103515625,288.69549560546875,844.197998046875,292.811767578125,416.7091674804687,459.9971618652344,843.1002197265625,462.00384521484375,5.9,5.68,659.3576049804688,379.6719970703125,917.4382970459432,1.4853407371992478,0.18638020128116425,0.0,0.0,1.4969885387046928
