eye_tracker,participant_id,trial_number,frame,trial_condition,target_x,target_y,top_left_x,top_left_y,top_right_x,top_right_y,bottom_left_x,bottom_left_y,bottom_right_x,bottom_right_y,pup_diam_l,pup_diam_r,gaze_x,gaze_y,distance_average,gaze_angle_x,gaze_angle_y,target_angle_x,target_angle_y,distance_to_target
Tobii Glasses 2,276,1,963,dark,943.9598388671876,314.8293762207031,714.1748657226562,234.9021148681641,1165.3658447265625,212.4056701660156,727.6453247070312,416.4911193847656,1169.9581298828125,393.7513427734375,4.21,3.98,931.8158569335938,323.4017028808594,871.3038916653459,-0.6118231468427403,0.43188864400793453,0.0,0.0,0.7489027732860694
Tobii Glasses 2,276,1,963,dark,943.9598388671876,314.8293762207031,714.1748657226562,234.9021148681641,1165.3658447265625,212.4056701660156,727.6453247070312,416.4911193847656,1169.9581298828125,393.7513427734375,4.25,3.96,930.8587646484376,322.97320556640625,871.3038916653459,-0.6600380819606133,0.4103009656328678,0.0,0.0,0.7771725368523447
Tobii Glasses 2,276,1,963,dark,943.9598388671876,314.8293762207031,714.1748657226562,234.9021148681641,1165.3658447265625,212.4056701660156,727.6453247070312,416.4911193847656,1169.9581298828125,393.7513427734375,4.21,3.99,931.4330444335938,323.2945556640625,871.3038916653459,-0.6311079988029353,0.42649058256652894,0.0,0.0,0.761703041329745
Tobii Glasses 2,276,1,964,dark,943.9598388671876,314.8293762207031,714.1748657226562,234.9021148681641,1165.3658447265625,212.4056701660156,727.6453247070312,416.4911193847656,1169.9581298828125,393.7513427734375,4.24,3.95,931.2416381835938,323.6158752441406,871.3038916653459,-0.6407503714311072,0.442678593930342,0.0,0.0,0.7787973908618637
Tobii Glasses 2,276,1,964,dark,943.9598388671876,314.8293762207031,714.1748657226562,234.9021148681641,1165.3658447265625,212.4056701660156,727.6453247070312,416.4911193847656,1169.9581298828125,393.7513427734375,4.2,3.97,931.62451171875,323.2945556640625,871.3038916653459,-0.6214625156716026,0.42649058256652894,0.0,0.0,0.7537306384928333
Tobii Glasses 2,276,1,964,dark,943.9598388671876,314.8293762207031,714.1748657226562,234.9021148681641,1165.3658447265625,212.4056701660156,727.6453247070312,416.4911193847656,1169.9581298828125,393.7513427734375,4.24,3.95,932.5814819335938,323.0804138183594,871.3038916653459,-0.5732530313951112,0.4157021244479949,0.0,0.0,0.7081153114248134
Tobii Glasses 2,276,1,964,dark,943.9598388671876,314.8293762207031,714.1748657226562,234.9021148681641,1165.3658447265625,212.4056701660156,727.6453247070312,416.4911193847656,1169.9581298828125,393.7513427734375,4.2,3.97,934.6869506835938,322.00958251953125,871.3038916653459,-0.4671826399458158,0.36175325700207694,0.0,0.0,0.5908680377363058
Tobii Glasses 2,276,1,965,dark,943.9598388671876,314.8293762207031,714.1748657226562,234.9021148681641,1165.3658447265625,212.4056701660156,727.6453247070312,416.4911193847656,1169.9613037109375,394.7447509765625,4.24,3.95,937.9407348632812,320.8320617675781,870.1522572100216,-0.3032555398995788,0.30242835774060584,0.0,0.0,0.42828359067966276
Tobii Glasses 2,276,1,965,dark,943.9598388671876,314.8293762207031,714.1748657226562,234.9021148681641,1165.3658447265625,212.4056701660156,727.6453247070312,416.4911193847656,1169.9613037109375,394.7447509765625,4.2,3.97,939.0891723632812,321.0465087890625,870.1522572100216,-0.24539555397121116,0.31323245368860075,0.0,0.0,0.3979114825593992
Tobii Glasses 2,276,1,965,dark,943.9598388671876,314.8293762207031,714.1748657226562,234.9021148681641,1165.3658447265625,212.4056701660156,727.6453247070312,416.4911193847656,1169.9613037109375,394.7447509765625,4.24,3.94,940.0462646484376,321.26092529296875,870.1522572100216,-0.19717543661138695,0.3240349898537904,0.0,0.0,0.379310990418729
Tobii Glasses 2,276,1,966,dark,943.9598388671876,314.8293762207031,714.17333984375,235.89317321777344,1165.3658447265625,212.4056701660156,727.6453247070312,416.4911193847656,1169.9613037109375,394.7447509765625,4.21,3.96,942.1512451171876,319.7622375488281,871.2954357312528,-0.09112224585574054,0.24853064019413884,0.0,0.0,0.26470878868126485
Tobii Glasses 2,276,1,966,dark,943.9598388671876,314.8293762207031,714.17333984375,235.89317321777344,1165.3658447265625,212.4056701660156,727.6453247070312,416.4911193847656,1169.9613037109375,394.7447509765625,4.22,3.93,943.29931640625,318.7987976074219,871.2954357312528,-0.03327907887303774,0.1999904221271999,0.0,0.0,0.20274039072975436
Tobii Glasses 2,276,1,967,dark,943.9598388671876,314.8293762207031,714.1748657226562,234.9021148681641,1165.3658447265625,212.4056701660156,727.6453247070312,416.4911193847656,1169.9613037109375,394.7447509765625,4.21,3.95,948.8480834960938,315.4816589355469,870.1522572100216,0.24628117007349715,0.032863723932767826,0.0,0.0,0.2484641605614379
Tobii Glasses 2,276,1,967,dark,943.9598388671876,314.8293762207031,714.1748657226562,234.9021148681641,1165.3658447265625,212.4056701660156,727.6453247070312,416.4911193847656,1169.9613037109375,394.7447509765625,4.22,3.91,949.8046264648438,314.732666015625,870.1522572100216,0.29447325750639297,-0.004872515781460283,0.0,0.0,0.2945135664047872
Tobii Glasses 2,276,1,967,dark,943.9598388671876,314.8293762207031,714.1748657226562,234.9021148681641,1165.3658447265625,212.4056701660156,727.6453247070312,416.4911193847656,1169.9613037109375,394.7447509765625,4.2,3.96,945.0214233398438,317.62152099609375,870.1522572100216,0.05348541658214273,0.14067535237247047,0.0,0.0,0.15049998190061048
Tobii Glasses 2,276,1,967,dark,943.9598388671876,314.8293762207031,714.1748657226562,234.9021148681641,1165.3658447265625,212.4056701660156,727.6453247070312,416.4911193847656,1169.9613037109375,394.7447509765625,4.23,3.92,946.934814453125,316.551513671875,870.1522572100216,0.14988679269162905,0.08676577107654725,0.0,0.0,0.17318876884455062
Tobii Glasses 2,276,1,968,dark,943.9598388671876,314.8293762207031,713.1809692382812,234.9036407470703,1165.3658447265625,212.4056701660156,727.6453247070312,416.4911193847656,1169.9581298828125,393.7513427734375,4.21,3.94,950.187255859375,314.5187072753906,870.7273649291151,0.3137545986730389,-0.015652522110817975,0.0,0.0,0.31414479087979374
Tobii Glasses 2,276,1,968,dark,943.9598388671876,314.8293762207031,713.1809692382812,234.9036407470703,1165.3658447265625,212.4056701660156,727.6453247070312,416.4911193847656,1169.9581298828125,393.7513427734375,4.22,3.91,950.1871948242188,314.4116516113281,870.7273649291151,0.3137515236134839,-0.021046337755064298,0.0,0.0,0.3144566216550111
Tobii Glasses 2,276,1,968,dark,943.9598388671876,314.8293762207031,713.1809692382812,234.9036407470703,1165.3658447265625,212.4056701660156,727.6453247070312,416.4911193847656,1169.9581298828125,393.7513427734375,4.2,3.94,949.9957885742188,314.30450439453125,870.7273649291151,0.3041081280490416,-0.02644476575294215,0.0,0.0,0.305255760275249
Tobii Glasses 2,276,1,968,dark,943.9598388671876,314.8293762207031,713.1809692382812,234.9036407470703,1165.3658447265625,212.4056701660156,727.6453247070312,416.4911193847656,1169.9581298828125,393.7513427734375,4.21,3.91,949.23046875,314.6253356933594,870.7273649291151,0.26554975438606854,-0.010280232250822592,0.0,0.0,0.26574866929042595
Tobii Glasses 2,276,1,969,dark,943.9598388671876,314.8293762207031,713.1809692382812,234.9036407470703,1165.3658447265625,212.4056701660156,727.6453247070312,416.4911193847656,1168.967041015625,393.7481384277344,4.19,3.94,946.3616333007812,318.906982421875,871.2441139601932,0.12101171924639746,0.20544504095352642,0.0,0.0,0.23843552807282112
Tobii Glasses 2,276,1,969,dark,943.9598388671876,314.8293762207031,713.1809692382812,234.9036407470703,1165.3658447265625,212.4056701660156,727.6453247070312,416.4911193847656,1168.967041015625,393.7481384277344,4.03,3.92,938.9024047851562,343.6561584472656,871.2441139601932,-0.25481184392979794,1.4520962775555892,0.0,0.0,1.4742837837735658
