eye_tracker,participant_id,trial_number,frame,trial_condition,target_x,target_y,top_left_x,top_left_y,top_right_x,top_right_y,bottom_left_x,bottom_left_y,bottom_right_x,bottom_right_y,pup_diam_l,pup_diam_r,gaze_x,gaze_y
Tobii Glasses 2,276,1,948,dilated,943.9598388671875,314.8293762207031,714.17724609375,233.9096221923828,1166.3411865234375,210.4342498779297,727.6524658203125,414.490966796875,1169.9434814453125,392.7567443847656,4.2,3.93,979.9948120117188,314.3852233886719
Tobii Glasses 2,276,1,949,dilated,943.9598388671875,314.8293762207031,713.182373046875,233.90940856933594,1165.3448486328125,211.4250946044922,726.6561279296875,415.4818115234375,1168.9471435546875,393.7475891113281,4.16,3.94,979.3795776367188,314.092041015625
Tobii Glasses 2,276,1,949,dilated,943.9598388671875,314.8293762207031,713.182373046875,233.90940856933594,1165.3448486328125,211.4250946044922,726.6561279296875,415.4818115234375,1168.9471435546875,393.7475891113281,4.19,3.93,979.1876220703125,313.556640625
Tobii Glasses 2,276,1,949,dilated,943.9598388671875,314.8293762207031,713.182373046875,233.90940856933594,1165.3448486328125,211.4250946044922,726.6561279296875,415.4818115234375,1168.9471435546875,393.7475891113281,4.15,3.94,978.8051147460938,313.55621337890625
Tobii Glasses 2,276,1,949,dilated,943.9598388671875,314.8293762207031,713.182373046875,233.90940856933594,1165.3448486328125,211.4250946044922,726.6561279296875,415.4818115234375,1168.9471435546875,393.7475891113281,4.19,3.93,978.804443359375,313.02105712890625
Tobii Glasses 2,276,1,950,dilated,943.9598388671875,314.8293762207031,713.1837158203125,234.9022979736328,1165.3531494140625,212.4125518798828,727.6505126953125,416.47711181640625,1169.94384765625,393.7479553222656,4.15,3.94,979.8001708984375,312.1651916503906
Tobii Glasses 2,276,1,950,dilated,943.9598388671875,314.8293762207031,713.1837158203125,234.9022979736328,1165.3531494140625,212.4125518798828,727.6505126953125,416.47711181640625,1169.94384765625,393.7479553222656,4.19,3.93,979.4171752929688,311.8436584472656
Tobii Glasses 2,276,1,950,dilated,943.9598388671875,314.8293762207031,713.1837158203125,234.9022979736328,1165.3531494140625,212.4125518798828,727.6505126953125,416.47711181640625,1169.94384765625,393.7479553222656,4.16,3.94,980.3726196289062,310.9886169433594
Tobii Glasses 2,276,1,950,dilated,943.9598388671875,314.8293762207031,713.1837158203125,234.9022979736328,1165.3531494140625,212.4125518798828,727.6505126953125,416.47711181640625,1169.94384765625,393.7479553222656,4.2,3.91,981.7106323242188,310.2410583496094
Tobii Glasses 2,276,1,952,dilated,943.9598388671875,314.8293762207031,713.183349609375,233.9110870361328,1165.352783203125,211.4213409423828,727.650146484375,415.48590087890625,1169.9466552734375,393.7500305175781,4.19,3.97,955.8866577148438,312.7579040527344
Tobii Glasses 2,276,1,952,dilated,943.9598388671875,314.8293762207031,713.183349609375,233.9110870361328,1165.352783203125,211.4213409423828,727.650146484375,415.48590087890625,1169.9466552734375,393.7500305175781,4.19,3.92,947.2755126953125,311.89691162109375
Tobii Glasses 2,276,1,953,dilated,943.9598388671875,314.8293762207031,714.1785888671875,234.90252685546875,1166.352294921875,212.41148376464844,728.6444702148438,416.48126220703125,1169.952392578125,393.7471618652344,4.19,3.93,941.001220703125,313.3931579589844
Tobii Glasses 2,276,1,953,dilated,943.9598388671875,314.8293762207031,714.1785888671875,234.90252685546875,1166.352294921875,212.41148376464844,728.6444702148438,416.48126220703125,1169.952392578125,393.7471618652344,4.18,3.97,941.9575805664062,311.89483642578125
Tobii Glasses 2,276,1,953,dilated,943.9598388671875,314.8293762207031,714.1785888671875,234.90252685546875,1166.352294921875,212.41148376464844,728.6444702148438,416.48126220703125,1169.952392578125,393.7471618652344,4.2,3.92,942.7227783203125,311.3598937988281
Tobii Glasses 2,276,1,953,dilated,943.9598388671875,314.8293762207031,714.1785888671875,234.90252685546875,1166.352294921875,212.41148376464844,728.6444702148438,416.48126220703125,1169.952392578125,393.7471618652344,4.18,3.97,943.297119140625,312.109375
Tobii Glasses 2,276,1,954,dilated,943.9598388671875,314.8293762207031,715.172119140625,233.9097900390625,1166.3519287109375,211.4202423095703,728.6441040039062,415.4900207519531,1170.9462890625,393.7524719238281,4.18,3.97,941.0008544921875,312.40191650390625
Tobii Glasses 2,276,1,954,dilated,943.9598388671875,314.8293762207031,715.172119140625,233.9097900390625,1166.3519287109375,211.4202423095703,728.6441040039062,415.4900207519531,1170.9462890625,393.7524719238281,4.19,3.93,941.0007934570312,312.29486083984375
