frame_idx	gaze_ori_l_x	gaze_ori_l_y	gaze_ori_l_z	pup_diam_l	gaze_dir_l_x	gaze_dir_l_y	gaze_dir_l_z	gaze_ori_r_x	gaze_ori_r_y	gaze_ori_r_z	pup_diam_r	gaze_dir_r_x	gaze_dir_r_y	gaze_dir_r_z	gaze_pos_vid_x	gaze_pos_vid_y	pup_diam_l_px_x	pup_diam_l_px_y	pup_diam_r_px_x	pup_diam_r_px_y	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]
0	28.07600000	0.97400000	-22.84900000	3.10000000	-0.02580000	-0.11750000	0.99270000	-28.44300000	1.97200000	-23.02000000	2.82000000	0.00660000	-0.11270000	0.99360000	647.80000000	422.33000000	65.00000000	49.00000000	62.00000000	46.00000000	690.50000000	203.57000000	654.41000000	178.75000000
0	28.07600000	0.97400000	-22.84900000	3.12000000	-0.02590000	-0.11820000	0.99270000	-28.44300000	1.97200000	-23.02000000	2.92000000	0.00520000	-0.11310000	0.99360000	648.71000000	422.60000000	65.00000000	49.00000000	62.00000000	46.00000000	690.66000000	204.39000000	656.15000000	179.20000000
1	28.07600000	0.97400000	-22.84900000	3.16000000	-0.02790000	-0.11700000	0.99270000	-28.44300000	1.97200000	-23.02000000	2.88000000	0.00550000	-0.11180000	0.99370000	649.66000000	421.81000000	66.00000000	49.00000000	62.00000000	46.00000000	692.98000000	202.97000000	655.77000000	177.62000000
2	28.07600000	0.97400000	-22.84900000	3.18000000	-0.02870000	-0.11740000	0.99270000	-28.44300000	1.97200000	-23.02000000	2.94000000	0.00440000	-0.11410000	0.99350000	650.79000000	423.13000000	68.00000000	50.00000000	64.00000000	46.00000000	693.94000000	203.40000000	657.17000000	180.54000000
3	28.07600000	0.97400000	-22.84900000	3.20000000	-0.02740000	-0.11880000	0.99250000	-28.44300000	1.97200000	-23.02000000	2.96000000	0.00660000	-0.11730000	0.99310000	648.72000000	425.97000000	68.00000000	51.00000000	64.00000000	48.00000000	692.37000000	205.14000000	654.42000000	184.45000000
4	28.07600000	0.97400000	-22.84900000	3.20000000	-0.02770000	-0.11920000	0.99250000	-28.44300000	1.97200000	-23.02000000	2.98000000	0.00530000	-0.11990000	0.99280000	649.65000000	427.45000000	68.00000000	51.00000000	64.00000000	48.00000000	692.75000000	205.66000000	655.98000000	187.72000000
4	28.07600000	0.97400000	-22.84900000	3.20000000	-0.02740000	-0.11920000	0.99250000	-28.44300000	1.97200000	-23.02000000	2.98000000	0.00470000	-0.11910000	0.99290000	649.88000000	426.75000000	68.00000000	51.00000000	64.00000000	48.00000000	692.45000000	205.65000000	656.78000000	186.77000000
5	28.07600000	0.97400000	-22.84900000	3.20000000	-0.02680000	-0.12020000	0.99240000	-28.44300000	1.97200000	-23.02000000	3.00000000	0.00370000	-0.11850000	0.99290000	650.09000000	426.55000000	68.00000000	51.00000000	64.00000000	48.00000000	691.72000000	206.88000000	657.99000000	186.00000000
6	28.07600000	0.97400000	-22.84900000	3.22000000	-0.02730000	-0.12000000	0.99240000	-28.44300000	1.97200000	-23.02000000	3.02000000	0.00400000	-0.12010000	0.99280000	650.17000000	427.52000000	68.00000000	51.00000000	64.00000000	48.00000000	692.28000000	206.59000000	657.57000000	187.94000000
7	28.07600000	0.97400000	-22.84900000	3.22000000	-0.02670000	-0.12000000	0.99240000	-28.44300000	1.97200000	-23.02000000	3.02000000	0.00450000	-0.12040000	0.99270000	649.54000000	427.66000000	68.00000000	51.00000000	64.00000000	48.00000000	691.57000000	206.57000000	656.96000000	188.31000000
