segment,frame,trial_condition,target_x,target_y,top_left_x,top_left_y,top_right_x,top_right_y,bottom_left_x,bottom_left_y,bottom_right_x,bottom_right_y
1,432,dark,663,427,452,348,875,339,453,516,880,509
1,433,dark,663,427,451,348,874,339,453,517,879,508
1,434,dark,663,427,451,348,875,340,454,516,878,509
1,435,dark,663,428,452,348,874,339,453,516,879,509
1,436,dark,663,428,451,348,874,339,454,516,879,509
1,437,dark,662,428,451,349,874,340,453,516,877,509
1,438,dark,662,428,451,348,874,339,452,515,878,507
1,439,dark,662,428,451,348,875,339,452,516,878,509
1,440,dark,662,428,450,348,875,340,453,516,877,509
1,441,dark,662,428,451,349,874,340,452,516,877,509
1,442,dark,662,428,451,348,873,340,452,516,877,509
1,443,dark,662,428,452,348,873,340,453,515,877,509
1,444,dark,662,428,452,349,873,340,453,515,877,509
1,445,dark,662,428,452,349,874,340,453,515,878,509
1,446,dark,662,428,452,349,874,340,452,515,877,509
1,447,dark,662,427,451,348,874,340,452,515,877,508
1,448,dark,662,428,451,348,874,340,452,516,878,509
1,449,dark,662,428,451,348,874,340,452,515,878,509
1,450,dark,662,428,451,348,874,340,452,516,877,510
1,451,dark,663,429,451,348,873,340,452,517,877,509
1,452,dark,662,428,451,348,873,341,452,516,877,509
1,453,dark,662,428,451,348,873,341,452,516,878,510
1,454,dark,662,428,451,348,874,340,453,515,878,510
1,455,dark,662,428,451,348,874,340,453,515,877,510
1,456,dark,662,428,451,348,873,341,453,515,877,510
1,457,dark,662,428,450,348,873,340,452,516,876,509
1,458,dark,662,428,450,348,873,340,452,516,877,510
1,459,dark,662,428,450,349,874,340,453,515,877,510
1,460,dark,662,428,450,348,873,341,452,516,877,509
1,461,dark,662,428,450,348,873,340,453,515,877,509
1,462,dark,662,427,451,348,874,340,452,516,878,508
1,463,dark,662,428,451,348,874,340,452,516,878,509
1,464,dark,662,428,451,348,874,340,453,515,877,509
1,465,dark,662,427,451,347,874,339,452,516,877,509
1,466,dark,662,427,450,347,874,340,452,516,877,509
1,467,dark,662,427,451,347,874,340,453,516,877,508
1,468,dark,662,427,451,346,874,340,452,516,877,508
1,469,dark,662,427,451,347,874,340,453,516,877,508
1,470,dark,662,427,450,348,873,340,452,515,877,509
1,471,dark,662,427,451,348,873,340,451,516,877,509
1,472,dark,661,428,450,348,873,340,452,516,877,509
1,473,dark,661,428,450,347,874,340,452,517,877,509
1,474,dark,662,428,450,348,874,340,452,516,878,510
1,475,dark,662,428,451,348,874,341,452,516,877,509
1,476,dark,662,428,450,349,874,340,452,515,877,509
1,477,dark,662,427,451,348,873,339,451,516,877,509
1,478,dark,662,427,450,348,874,340,451,516,878,509
1,479,dark,662,427,451,348,874,339,452,516,877,509
1,480,dark,662,427,450,347,874,339,452,515,877,508
1,481,dark,661,427,450,348,874,339,452,517,877,508
1,482,dark,661,427,450,347,874,339,452,515,877,508
1,483,dark,661,427,450,347,874,339,452,515,877,509
1,484,dark,661,427,449,347,874,339,452,515,877,508
1,485,dark,661,426,450,347,873,339,452,514,877,509
1,486,dark,661,427,449,348,873,339,451,515,877,508
1,487,dark,661,427,449,347,874,340,451,516,877,509
1,488,dark,661,427,450,348,873,339,451,516,877,508
1,489,dark,662,427,450,348,873,339,452,516,877,508
1,490,dark,661,427,450,348,873,339,452,515,877,509
1,491,dark,661,427,450,346,874,338,451,515,877,508
1,492,dark,661,427,450,346,873,339,452,515,876,509
1,493,dark,661,427,450,346,873,340,451,515,877,508
1,494,dark,661,427,449,347,874,338,451,515,876,509
1,495,dark,661,427,449,348,873,339,451,515,877,509
1,496,dark,661,427,450,347,873,339,452,516,876,509
1,497,dark,661,426,449,348,873,339,452,515,876,508
1,498,dark,662,427,451,347,874,338,452,514,877,508
1,499,dark,661,427,450,347,874,339,452,515,877,507
1,500,dark,661,427,449,347,873,339,452,514,877,508
1,501,dark,661,427,450,347,873,339,452,515,877,508
1,502,dark,661,427,450,347,873,339,451,514,877,508
1,503,dark,661,427,450,347,873,340,451,515,876,508
1,504,dark,661,428,450,348,873,340,452,516,876,509
1,505,dark,661,427,450,347,873,340,452,515,876,508
1,506,dark,661,427,450,347,873,339,452,515,877,508
1,507,dark,661,427,450,348,873,339,452,515,876,509
1,508,dark,661,427,449,347,873,339,451,515,877,508
1,509,dark,661,427,450,347,872,340,451,515,876,509
1,510,dark,661,427,450,347,873,340,451,514,876,509
1,511,dark,661,426,449,347,873,339,451,514,876,510
1,512,dark,661,426,450,346,873,339,451,515,876,508
1,513,dark,661,427,450,346,873,339,451,514,876,508
1,514,dark,661,427,450,347,872,339,451,515,876,508
1,515,dark,660,427,450,347,872,339,451,514,876,508
1,516,dark,661,426,450,347,873,339,451,515,877,508
1,517,dark,661,427,450,348,872,339,451,515,876,509
1,518,dark,661,427,450,348,873,339,452,516,876,509
1,519,dark,661,427,449,347,872,339,452,515,875,508
1,520,dark,661,426,449,347,872,339,451,514,877,507
1,521,dark,661,427,450,347,874,338,451,514,876,507
1,522,dark,661,427,450,347,874,339,451,515,876,507
1,523,dark,661,426,450,347,873,339,451,514,877,508
1,524,dark,661,427,450,346,872,339,452,515,877,508
1,525,dark,661,427,449,346,873,339,452,515,876,509
1,526,dark,661,427,450,347,872,339,451,514,876,508
1,527,dark,661,426,450,347,873,340,452,514,876,508
1,528,dark,661,427,449,346,872,339,451,515,876,507
1,529,dark,661,427,449,346,872,340,451,515,876,507
1,530,dark,661,427,449,346,873,339,450,515,876,508
1,531,dark,661,426,448,346,872,339,451,515,877,507
1,532,dark,661,427,449,347,872,340,451,515,876,509
1,533,dark,660,427,449,347,872,340,451,515,876,509
1,534,dark,660,426,449,347,872,339,450,514,875,508
1,535,dark,660,426,449,346,872,340,450,514,875,508
1,536,dark,661,426,449,346,873,339,450,514,876,509
1,537,dark,660,426,449,346,872,339,450,514,876,508
1,538,dark,661,427,449,347,872,339,451,515,876,508
1,539,dark,660,427,449,347,872,340,451,515,877,508
1,540,dark,661,427,449,348,872,340,451,516,875,508
1,541,dark,660,428,449,347,872,340,451,514,876,508
1,542,dark,660,427,450,347,872,340,450,515,875,507
1,543,dark,660,427,449,348,871,339,450,514,875,509
1,544,dark,660,427,449,348,872,340,450,515,874,510
1,545,dark,660,428,449,348,871,340,450,514,874,509
1,546,dark,660,428,449,348,872,340,450,516,875,509
1,547,dark,660,428,449,348,871,340,450,515,874,510
1,548,dark,660,427,449,348,872,340,451,515,875,509
1,549,dark,660,427,449,348,872,340,450,516,875,508
1,550,dark,661,427,450,348,872,340,451,515,876,509
2,767,bright,658,433,447,351,870,348,447,519,872,516
2,768,bright,657,432,447,350,869,347,447,518,872,516
2,769,bright,658,432,447,350,870,347,448,518,872,516
2,770,bright,658,432,448,351,870,347,448,518,872,516
2,771,bright,657,432,448,351,870,347,447,518,872,516
2,772,bright,658,432,448,351,870,347,448,518,872,516
2,773,bright,658,432,448,351,870,347,448,518,873,516
2,774,bright,659,432,448,351,870,347,448,518,873,516
2,775,bright,659,432,448,351,870,347,448,518,873,515
2,776,bright,659,432,448,351,871,347,448,518,873,515
2,777,bright,659,432,448,351,870,347,448,518,873,516
2,778,bright,658,432,448,351,870,347,448,518,873,516
2,779,bright,658,432,448,351,870,347,448,518,873,516
2,780,bright,658,432,448,350,870,347,448,518,873,516
2,781,bright,659,432,448,351,870,347,448,518,873,516
2,782,bright,658,432,448,351,870,347,448,519,873,516
2,783,bright,658,431,448,350,870,347,448,518,873,515
2,784,bright,658,431,448,350,871,346,448,518,873,515
2,785,bright,659,431,448,350,870,346,448,518,873,515
2,786,bright,658,431,448,350,870,346,448,518,873,515
2,787,bright,658,431,448,349,870,346,448,517,873,515
2,788,bright,658,431,448,350,870,346,448,518,873,515
2,789,bright,658,431,448,350,870,346,448,517,873,515
2,790,bright,659,431,448,350,870,346,448,517,873,515
2,791,bright,658,431,448,350,870,346,448,518,873,515
2,792,bright,655,434,447,350,870,346,447,517,873,515
2,793,bright,661,434,447,350,870,346,447,517,872,515
2,794,bright,655,434,447,350,870,346,447,517,872,515
2,795,bright,658,431,447,350,870,346,447,517,872,515
2,796,bright,658,431,448,350,870,346,448,517,873,514
2,797,bright,658,431,448,350,870,346,448,517,873,515
2,798,bright,657,431,447,350,870,346,447,517,872,515
2,799,bright,657,430,447,349,870,345,447,517,872,514
2,800,bright,657,430,447,349,870,345,447,516,872,514
2,801,bright,658,430,447,349,870,345,447,517,872,514
2,802,bright,658,430,447,349,870,345,447,517,872,514
2,803,bright,658,430,447,349,870,345,447,517,872,514
2,804,bright,658,430,447,349,870,345,447,517,872,514
2,805,bright,658,430,447,349,870,345,447,517,873,514
2,806,bright,658,430,447,349,870,345,448,517,872,514
2,807,bright,658,430,447,349,870,345,447,517,872,514
2,808,bright,657,430,447,349,870,345,447,517,872,514
2,809,bright,658,430,447,349,870,345,447,517,872,514
2,810,bright,658,430,447,349,870,345,447,517,872,514
2,811,bright,658,430,447,349,870,345,448,517,872,514
2,812,bright,658,430,448,349,870,345,448,517,873,514
2,813,bright,659,431,448,350,870,345,448,517,873,514
2,814,bright,658,430,448,349,870,345,448,517,872,514
2,815,bright,658,430,447,349,870,345,448,516,872,513
2,816,bright,658,430,448,349,870,345,448,517,873,514
2,817,bright,658,430,448,349,870,345,448,517,872,514
2,818,bright,658,430,448,349,870,345,448,517,872,514
2,819,bright,658,430,448,350,870,345,448,517,872,514
2,820,bright,658,431,448,350,870,345,448,517,872,514
2,821,bright,659,430,448,349,870,345,448,517,872,514
2,822,bright,658,430,448,350,870,345,448,517,873,514
2,823,bright,658,430,448,349,870,345,448,517,872,514
2,824,bright,658,430,448,349,870,345,448,517,873,513
2,825,bright,659,431,448,350,870,345,448,517,873,514
2,826,bright,659,431,448,350,870,345,448,517,873,514
2,827,bright,659,431,448,350,871,345,448,517,873,514
2,828,bright,659,431,448,350,871,345,449,517,873,514
2,829,bright,659,431,448,350,870,346,449,518,873,514
2,830,bright,658,431,448,350,870,345,448,517,873,514
2,831,bright,659,431,448,350,870,345,449,517,873,514
2,832,bright,659,431,449,350,871,346,449,518,873,514
