segment,frame,trial_condition,target_x,target_y,top_left_x,top_left_y,top_right_x,top_right_y,bottom_left_x,bottom_left_y,bottom_right_x,bottom_right_y
1,874,dark,636,440,487,393,779,369,495,508,790,485
1,875,dark,636,440,487,392,779,369,495,508,790,485
1,876,dark,636,440,487,393,779,369,495,508,790,485
1,877,dark,636,440,487,393,779,369,495,508,790,486
1,878,dark,636,440,487,393,779,369,495,508,790,486
1,879,dark,636,440,487,393,779,369,495,508,789,486
1,880,dark,636,440,487,393,778,369,495,508,789,486
1,881,dark,636,440,486,393,778,369,494,508,789,486
1,882,dark,635,440,487,393,778,369,495,508,789,486
1,883,dark,637,439,487,393,779,369,495,508,790,486
1,884,dark,636,440,487,392,779,369,495,508,790,486
1,885,dark,636,440,487,393,779,369,495,508,790,486
1,886,dark,636,440,487,393,779,369,495,508,790,486
1,887,dark,636,440,487,393,779,370,495,509,790,486
1,888,dark,636,440,487,393,779,370,495,508,790,486
1,889,dark,636,440,487,393,779,369,495,508,790,485
1,890,dark,636,440,487,393,779,369,495,508,790,485
1,891,dark,636,439,487,392,779,369,495,507,789,485
1,892,dark,636,439,487,392,779,369,495,507,789,485
1,893,dark,636,439,487,392,779,369,495,508,789,485
1,894,dark,636,440,487,392,779,369,495,508,790,485
1,895,dark,636,440,487,392,779,369,495,508,790,485
1,896,dark,636,440,487,393,779,369,495,508,790,485
1,897,dark,637,441,487,393,779,369,495,509,790,486
1,898,dark,636,440,487,393,779,369,495,508,790,486
1,899,dark,636,440,487,393,779,369,495,508,790,485
1,900,dark,636,440,487,393,779,369,495,508,790,486
1,901,dark,636,440,487,393,779,369,495,508,790,486
1,902,dark,631,437,487,393,779,369,495,508,790,485
1,903,dark,636,440,487,393,779,369,495,508,790,486
1,904,dark,636,440,487,393,779,369,495,509,790,486
1,905,dark,636,440,487,393,779,369,495,508,790,486
1,906,dark,637,440,487,393,779,369,495,508,790,486
1,907,dark,636,440,487,393,779,369,495,509,790,486
1,908,dark,636,440,487,393,779,369,495,509,790,486
1,909,dark,636,441,487,394,779,370,495,509,790,486
1,910,dark,636,441,487,394,779,370,495,509,790,486
1,911,dark,636,440,487,394,779,370,495,509,790,486
1,912,dark,636,440,487,393,779,369,495,508,790,485
1,913,dark,636,439,487,392,779,368,495,508,790,485
1,914,dark,636,440,487,392,779,368,495,508,790,485
1,915,dark,631,438,487,393,779,368,495,508,790,485
1,916,dark,636,440,487,392,779,369,495,508,790,485
1,917,dark,636,440,487,393,779,368,495,508,790,485
1,918,dark,636,440,487,393,779,369,495,508,790,485
1,919,dark,636,440,487,393,779,369,495,508,790,485
1,920,dark,636,440,487,393,779,369,495,508,790,485
1,921,dark,636,439,487,392,779,368,495,508,790,485
1,922,dark,636,439,487,392,779,368,495,507,790,485
1,923,dark,636,439,487,392,779,368,495,507,790,485
1,924,dark,636,439,487,392,779,368,495,507,790,485
1,925,dark,636,439,487,392,779,368,495,507,790,485
1,926,dark,636,439,487,392,779,368,495,507,790,485
1,927,dark,636,439,487,392,779,368,495,507,790,484
1,928,dark,637,439,487,392,779,368,495,507,790,485
1,929,dark,637,439,488,392,779,368,496,507,790,485
1,930,dark,637,439,488,392,780,368,496,508,791,485
1,931,dark,637,439,488,392,780,368,496,507,791,485
1,932,dark,637,439,488,392,780,368,496,508,791,484
1,933,dark,637,439,488,392,780,368,496,508,791,485
1,934,dark,637,438,488,391,779,368,496,507,790,484
1,935,dark,637,438,488,391,780,367,496,506,790,483
1,936,dark,637,438,488,390,779,367,495,506,790,483
1,937,dark,637,438,487,391,779,367,495,506,790,483
1,938,dark,637,438,488,391,779,367,496,506,790,483
1,939,dark,637,438,488,391,780,367,496,506,790,484
1,940,dark,637,438,488,391,780,367,496,507,791,484
1,941,dark,637,438,488,391,780,367,496,507,790,484
1,942,dark,637,438,488,391,779,368,496,507,790,484
1,943,dark,637,438,488,391,780,367,496,507,791,484
1,944,dark,637,438,488,391,780,367,496,507,791,484
1,945,dark,637,438,488,391,780,368,496,507,790,484
1,946,dark,637,438,487,391,779,368,495,507,790,484
1,947,dark,637,438,487,391,779,368,495,507,790,484
1,948,dark,637,438,487,391,779,368,495,507,790,484
1,949,dark,637,439,487,392,779,368,495,507,790,484
1,950,dark,636,439,487,392,779,368,495,507,790,484
1,951,dark,637,439,487,392,779,368,495,507,790,484
1,952,dark,637,439,487,392,779,368,496,507,790,485
1,953,dark,635,439,488,392,780,368,496,508,791,485
1,954,dark,637,440,488,393,780,369,496,508,791,485
1,955,dark,637,440,487,392,779,369,495,508,790,485
1,956,dark,637,438,488,391,779,368,496,507,790,484
1,957,dark,637,438,488,391,780,367,496,507,790,484
1,958,dark,637,439,487,392,779,368,495,507,790,484
1,959,dark,637,439,487,392,779,368,495,508,790,485
1,960,dark,637,439,488,392,779,368,495,507,790,485
1,961,dark,637,439,488,392,779,368,495,507,790,485
1,962,dark,636,439,487,392,779,368,495,508,790,485
1,963,dark,636,440,487,392,779,369,495,508,790,485
1,964,dark,637,439,487,392,779,369,495,508,790,485
1,965,dark,636,439,487,392,779,369,495,508,790,485
1,966,dark,636,439,487,392,779,369,495,508,790,485
1,967,dark,636,440,487,392,779,368,495,507,790,485
1,968,dark,636,439,487,392,779,368,495,508,790,485
1,969,dark,636,439,487,392,779,369,495,508,790,485
1,970,dark,636,440,487,392,779,369,495,508,790,485
1,971,dark,637,440,487,393,779,369,495,508,790,485
1,972,dark,636,440,487,392,779,369,495,508,790,485
1,973,dark,637,440,488,392,779,369,495,508,790,485
1,974,dark,637,440,488,393,780,369,496,508,791,486
1,975,dark,637,440,488,393,780,369,496,508,790,486
1,976,dark,637,440,488,393,779,369,496,508,790,485
1,977,dark,638,440,488,392,780,368,496,508,791,485
1,978,dark,637,439,488,392,780,368,496,507,791,484
1,979,dark,633,437,488,392,780,368,496,508,791,485
1,980,dark,637,440,488,392,780,369,496,508,791,485
1,981,dark,637,440,488,392,780,369,496,508,791,485
1,982,dark,637,439,488,392,780,369,496,508,791,485
1,983,dark,637,440,488,393,779,369,496,508,790,485
1,984,dark,637,440,488,393,779,369,496,508,790,485
1,985,dark,637,440,488,393,779,369,496,508,790,485
1,986,dark,637,440,488,393,780,369,496,508,790,485
1,987,dark,637,440,488,393,779,369,496,508,790,485
1,988,dark,637,440,487,393,779,369,495,508,790,485
1,989,dark,636,440,487,393,779,369,495,508,790,486
1,990,dark,636,440,487,393,779,369,495,508,790,485
1,991,dark,637,440,487,393,779,369,495,508,790,486
1,992,dark,637,440,487,393,779,369,495,508,790,486
1,993,dark,637,440,488,393,779,369,495,508,790,486
1,994,dark,637,441,488,393,780,370,496,509,791,486
1,995,dark,637,441,488,393,780,370,496,509,791,486
1,996,dark,638,436,487,393,779,370,495,509,790,486
1,997,dark,638,436,487,393,779,370,495,509,790,486
1,998,dark,637,439,488,392,780,369,496,508,791,485
1,999,dark,637,440,488,393,780,369,496,508,790,485
1,1000,dark,637,440,488,393,780,369,496,508,790,486
1,1001,dark,637,440,488,393,780,369,496,508,790,486
1,1002,dark,637,440,488,393,780,369,496,508,790,486
