segment,frame,trial_condition,target_x,target_y,top_left_x,top_left_y,top_right_x,top_right_y,bottom_left_x,bottom_left_y,bottom_right_x,bottom_right_y
1,538,dark,787,493,622,432,958,424,623,563,960,561
1,539,dark,788,493,622,432,959,424,623,563,960,561
1,540,dark,788,493,622,432,959,424,623,563,960,561
1,541,dark,787,494,622,432,959,424,623,564,960,561
1,542,dark,787,494,622,432,959,424,623,564,960,561
1,543,dark,788,493,622,432,959,424,623,563,960,561
1,544,dark,788,493,622,431,959,423,624,563,961,560
1,545,dark,788,493,622,431,959,423,624,563,961,560
1,546,dark,788,493,622,431,959,424,624,563,961,561
1,547,dark,788,493,622,431,959,424,624,563,961,561
1,548,dark,788,493,622,431,959,424,624,563,961,561
1,549,dark,788,493,623,432,959,424,624,564,961,561
1,550,dark,789,493,623,432,960,424,624,564,961,561
1,551,dark,789,493,623,432,960,424,624,564,961,561
1,552,dark,789,493,623,432,960,424,624,563,961,561
1,553,dark,789,493,623,432,960,424,625,563,961,561
1,554,dark,789,493,623,432,960,424,625,563,961,561
1,555,dark,789,493,623,432,960,424,625,563,961,561
1,556,dark,789,493,623,432,960,424,625,563,961,561
1,557,dark,789,493,623,432,960,424,625,563,961,561
1,558,dark,788,493,623,432,960,424,624,563,961,561
1,559,dark,789,493,623,432,960,424,625,563,961,561
1,560,dark,789,493,623,432,960,424,625,564,961,561
1,561,dark,789,494,623,432,960,424,625,564,962,561
1,562,dark,789,494,623,432,960,424,625,564,962,561
1,563,dark,789,494,623,432,960,424,625,564,962,561
1,564,dark,789,494,623,432,960,424,625,564,962,561
1,565,dark,789,494,623,432,960,424,625,564,962,561
1,566,dark,789,494,623,432,960,424,625,564,962,561
1,567,dark,789,494,624,432,960,424,625,564,962,561
1,568,dark,789,494,624,432,961,424,625,564,962,561
1,569,dark,789,494,624,432,961,424,625,564,962,562
1,570,dark,789,494,624,432,961,424,625,564,962,562
1,571,dark,789,494,623,433,960,425,625,564,962,562
1,572,dark,789,494,623,432,960,425,625,564,961,562
1,573,dark,789,494,623,432,960,424,624,564,961,562
1,574,dark,789,494,623,432,960,425,624,564,961,562
1,575,dark,788,494,623,433,960,425,624,565,961,562
1,576,dark,789,495,623,433,960,425,624,565,961,562
1,577,dark,789,495,623,433,960,425,625,565,961,562
1,578,dark,789,495,623,433,960,425,625,565,961,562
1,579,dark,789,495,623,433,960,425,625,565,962,562
1,580,dark,789,495,624,433,961,425,625,565,962,562
1,581,dark,789,495,624,433,961,425,625,565,962,562
1,582,dark,789,495,624,433,961,425,625,565,962,562
1,583,dark,790,495,624,433,961,425,625,565,962,562
1,584,dark,790,495,624,433,961,425,625,565,962,562
1,585,dark,790,495,624,433,961,425,625,565,962,562
1,586,dark,790,495,624,433,961,426,625,565,962,562
1,587,dark,790,495,624,433,961,426,625,565,962,563
1,588,dark,790,495,624,433,961,426,625,565,962,563
1,589,dark,789,495,624,434,961,426,625,565,962,563
1,590,dark,789,495,624,434,961,426,625,565,962,563
1,591,dark,789,495,624,434,961,426,625,565,962,563
1,592,dark,789,494,624,433,961,425,626,565,962,562
1,593,dark,790,494,624,432,961,424,626,564,963,562
1,594,dark,790,493,625,431,962,424,626,563,963,561
1,595,dark,790,492,625,431,962,423,627,563,963,560
1,596,dark,791,492,625,430,962,422,627,562,963,559
1,597,dark,791,492,625,430,962,422,627,562,964,559
1,598,dark,791,492,625,430,962,422,627,562,964,559
1,599,dark,791,492,625,430,962,422,627,562,964,559
1,600,dark,791,492,625,430,962,422,627,562,964,559
1,601,dark,791,492,625,430,962,422,626,562,963,560
1,602,dark,790,492,624,430,962,422,626,562,963,559
1,603,dark,791,492,624,430,962,422,626,562,963,559
1,604,dark,791,492,625,430,962,422,626,562,963,559
1,605,dark,790,491,625,430,962,422,626,562,963,559
1,606,dark,791,492,625,430,962,422,626,562,963,560
1,607,dark,791,492,625,430,962,422,626,562,963,560
1,608,dark,791,492,625,430,962,422,627,562,964,560
1,609,dark,791,492,625,430,962,423,627,562,964,560
1,610,dark,791,492,625,430,962,422,627,562,963,560
1,611,dark,790,491,625,429,962,422,626,561,963,558
1,612,dark,790,489,624,428,961,420,625,560,962,557
1,613,dark,789,489,623,427,960,420,624,559,962,556
1,614,dark,788,489,622,427,960,419,624,559,961,556
1,615,dark,787,488,622,426,959,418,624,558,961,556
1,616,dark,787,487,622,426,959,418,623,558,961,555
1,617,dark,788,487,622,425,959,417,623,557,961,554
1,618,dark,787,486,622,425,960,416,624,556,961,554
1,619,dark,789,486,622,424,960,416,624,556,962,553
1,620,dark,789,485,623,424,960,416,625,556,962,553
1,621,dark,789,486,623,424,961,416,625,556,962,553
1,622,dark,789,486,623,424,961,416,625,556,963,553
1,623,dark,789,485,624,424,961,416,626,556,963,553
1,624,dark,789,486,624,425,961,416,626,556,963,553
1,625,dark,790,486,624,425,961,416,626,557,963,554
1,626,dark,790,486,624,425,961,417,626,557,963,554
1,627,dark,790,487,624,425,961,417,626,557,963,554
1,628,dark,790,487,624,426,961,417,626,557,963,554
1,629,dark,790,487,624,426,961,418,626,558,963,555
1,630,dark,790,487,624,426,961,418,625,558,963,555
1,631,dark,790,487,624,426,961,417,626,558,963,554
1,632,dark,790,487,624,426,961,417,626,558,963,554
