eye_tracker,participant_id,trial_number,frame,trial_condition,target_x,target_y,top_left_x,top_left_y,top_right_x,top_right_y,bottom_left_x,bottom_left_y,bottom_right_x,bottom_right_y,pup_diam_l,pup_diam_r,gaze_x,gaze_y,distance_average,gaze_angle_x,gaze_angle_y,target_angle_x,target_angle_y,distance_to_target
Pupil Neon,352,1,556,dilated,786.9755859375,492.1330871582031,616.64599609375,427.0263366699219,962.6229248046876,418.5158996582031,620.9805297851562,562.2593383789062,961.1673583984376,560.1903076171875,5.74042177,5.68263674,789.9523315429688,467.9187622070313,887.8310985103269,0.1925542310239874,-1.5659474743864776,0.0,0.0,1.5777416215662903
Pupil Neon,352,1,556,dilated,786.9755859375,492.1330871582031,616.64599609375,427.0263366699219,962.6229248046876,418.5158996582031,620.9805297851562,562.2593383789062,961.1673583984376,560.1903076171875,5.75071192,5.71974516,788.8775024414062,468.0226745605469,887.8310985103269,0.12302794203087357,-1.5592307566006136,0.0,0.0,1.564076860914985
Pupil Neon,352,1,556,dilated,786.9755859375,492.1330871582031,616.64599609375,427.0263366699219,962.6229248046876,418.5158996582031,620.9805297851562,562.2593383789062,961.1673583984376,560.1903076171875,5.74809837,5.70219231,788.4495849609375,466.7815551757813,887.8310985103269,0.0953476019270945,-1.6394517490522142,0.0,0.0,1.6422220320844598
Pupil Neon,352,1,556,dilated,786.9755859375,492.1330871582031,616.64599609375,427.0263366699219,962.6229248046876,418.5158996582031,620.9805297851562,562.2593383789062,961.1673583984376,560.1903076171875,5.74655104,5.69216251,789.2378540039062,467.1415100097656,887.8310985103269,0.14633765810247482,-1.6161863564411094,0.0,0.0,1.6227979076044268
Pupil Neon,352,1,557,dilated,786.9755859375,492.1330871582031,616.64599609375,427.0263366699219,962.6229248046876,418.5158996582031,620.9805297851562,562.2593383789062,961.1673583984376,560.1903076171875,5.74430037,5.70039797,788.2205810546875,469.5160217285156,887.8310985103269,0.08053419870122734,-1.462698691716254,0.0,0.0,1.4649140657079138
Pupil Neon,352,1,557,dilated,786.9755859375,492.1330871582031,616.64599609375,427.0263366699219,962.6229248046876,418.5158996582031,620.9805297851562,562.2593383789062,961.1673583984376,560.1903076171875,5.75014353,5.68022585,789.380859375,471.7909851074219,887.8310985103269,0.1555880964535371,-1.3156260716844472,0.0,0.0,1.3247941788269926
Pupil Neon,352,1,557,dilated,786.9755859375,492.1330871582031,616.64599609375,427.0263366699219,962.6229248046876,418.5158996582031,620.9805297851562,562.2593383789062,961.1673583984376,560.1903076171875,5.74842024,5.67574739,789.0802612304688,471.5281982421875,887.8310985103269,0.13614361094897764,-1.3326157306061115,0.0,0.0,1.3395520774725733
Pupil Neon,352,1,557,dilated,786.9755859375,492.1330871582031,616.64599609375,427.0263366699219,962.6229248046876,418.5158996582031,620.9805297851562,562.2593383789062,961.1673583984376,560.1903076171875,5.74056149,5.6729188,789.4839477539062,469.0751647949219,887.8310985103269,0.16225646122191492,-1.4911971937149056,0.0,0.0,1.499998743249963
Pupil Neon,352,1,557,dilated,786.9755859375,492.1330871582031,616.64599609375,427.0263366699219,962.6229248046876,418.5158996582031,620.9805297851562,562.2593383789062,961.1673583984376,560.1903076171875,5.7442317,5.66843939,789.3659057617188,469.3762817382813,887.8310985103269,0.15462080813695084,-1.4717320422885527,0.0,0.0,1.4798320170234722
Pupil Neon,352,1,557,dilated,786.9755859375,492.1330871582031,616.64599609375,427.0263366699219,962.6229248046876,418.5158996582031,620.9805297851562,562.2593383789062,961.1673583984376,560.1903076171875,5.73597574,5.66507673,789.371826171875,471.07122802734375,887.8310985103269,0.155003775358578,-1.3621591438230005,0.0,0.0,1.3709499274138433
