timestamp	frame_idx	gaze_dir_l_x	gaze_dir_l_y	gaze_dir_l_z	gaze_ori_l_x	gaze_ori_l_y	gaze_ori_l_z	pup_diam_l	gaze_dir_r_x	gaze_dir_r_y	gaze_dir_r_z	gaze_ori_r_x	gaze_ori_r_y	gaze_ori_r_z	pup_diam_r	gaze_pos_vid_x	gaze_pos_vid_y	gaze_pos_3d_x	gaze_pos_3d_y	gaze_pos_3d_z
-639.61200000	0	0.11900000	0.26470000	0.95700000	30.79000000	-25.05000000	-29.61000000	2.64000000	0.16530000	0.28390000	0.94450000	-31.83000000	-24.99000000	-28.27000000	2.56000000	810.04800000	238.89600000	154.87000000	274.61000000	1009.60000000
-629.62300000	0	0.11770000	0.26620000	0.95670000	30.80000000	-25.25000000	-29.54000000	2.64000000	0.16820000	0.28380000	0.94400000	-32.13000000	-24.85000000	-28.31000000	2.65000000	809.08800000	238.46400000	150.01000000	264.72000000	972.21000000
-619.63300000	0	0.11960000	0.26540000	0.95670000	30.79000000	-25.06000000	-29.58000000	2.63000000	0.16680000	0.28610000	0.94360000	-31.83000000	-25.00000000	-28.25000000	2.56000000	808.51200000	237.60000000	150.13000000	264.99000000	970.20000000
-609.63800000	0	0.11830000	0.26800000	0.95610000	30.81000000	-25.26000000	-29.50000000	2.64000000	0.16900000	0.28440000	0.94370000	-32.13000000	-24.85000000	-28.29000000	2.64000000	808.12800000	236.62800000	152.78000000	269.86000000	985.20000000
-599.64400000	0	0.12050000	0.26760000	0.95600000	30.79000000	-25.06000000	-29.56000000	2.62000000	0.16720000	0.28730000	0.94310000	-31.83000000	-25.00000000	-28.24000000	2.55000000	807.74400000	234.79200000	154.54000000	273.90000000	993.98000000
-589.65900000	0	0.11790000	0.27310000	0.95470000	30.81000000	-25.26000000	-29.48000000	2.65000000	0.17070000	0.28440000	0.94340000	-32.13000000	-24.85000000	-28.29000000	2.64000000	807.36000000	232.63200000	157.62000000	280.54000000	1011.44000000
-579.66400000	0	0.12080000	0.27010000	0.95520000	30.79000000	-25.06000000	-29.54000000	2.61000000	0.16740000	0.28840000	0.94280000	-31.84000000	-25.00000000	-28.23000000	2.54000000	807.36000000	231.87600000	158.30000000	282.66000000	1016.65000000
-569.67300000	0	0.11400000	0.27560000	0.95450000	30.81000000	-25.25000000	-29.47000000	2.65000000	0.17300000	0.28690000	0.94220000	-32.13000000	-24.85000000	-28.28000000	2.63000000	807.74400000	231.44400000	141.41000000	253.22000000	909.30000000
-559.67700000	0	0.11920000	0.27300000	0.95460000	30.78000000	-25.08000000	-29.49000000	2.60000000	0.25730000	0.29850000	0.91910000	-31.64000000	-25.06000000	-28.05000000	2.52000000	737.47200000	252.82800000	77.63000000	92.79000000	357.39000000
-549.69100000	0	0.19200000	0.28240000	0.93990000	31.18000000	-25.23000000	-29.66000000	2.64000000	0.30620000	0.29430000	0.90530000	-31.65000000	-24.67000000	-28.53000000	2.64000000	657.02400000	233.71200000	125.16000000	119.83000000	433.95000000
-299.83800000	0	0.20830000	0.28110000	0.93680000	31.27000000	-25.10000000	-29.66000000	2.61000000	0.27730000	0.29660000	0.91390000	-31.31000000	-24.88000000	-28.48000000	2.57000000	673.72800000	218.48400000	191.20000000	202.27000000	698.67000000
-289.81600000	0	0.21300000	0.28780000	0.93370000	31.38000000	-25.25000000	-29.71000000	2.65000000	0.27760000	0.28990000	0.91590000	-31.52000000	-24.59000000	-28.70000000	2.65000000	672.38400000	214.70400000	222.76000000	237.20000000	810.05000000
-279.81900000	0	0.21710000	0.28360000	0.93400000	31.36000000	-25.11000000	-29.68000000	2.62000000	0.27390000	0.29520000	0.91530000	-31.25000000	-24.85000000	-28.54000000	2.57000000	672.57600000	212.65200000	236.54000000	253.64000000	860.84000000
-269.83300000	0	0.21530000	0.28990000	0.93250000	31.42000000	-25.26000000	-29.70000000	2.66000000	0.27610000	0.28940000	0.91650000	-31.50000000	-24.58000000	-28.72000000	2.65000000	672.38400000	212.11200000	238.58000000	256.12000000	867.82000000
-259.83800000	0	0.21760000	0.28340000	0.93400000	31.37000000	-25.11000000	-29.67000000	2.62000000	0.27340000	0.29580000	0.91530000	-31.25000000	-24.85000000	-28.54000000	2.58000000	672.76800000	212.22000000	239.06000000	256.77000000	870.23000000
-249.84700000	0	0.21530000	0.28960000	0.93260000	31.42000000	-25.26000000	-29.69000000	2.66000000	0.27590000	0.28950000	0.91660000	-31.50000000	-24.58000000	-28.71000000	2.65000000	672.57600000	212.22000000	239.26000000	256.98000000	870.87000000
-239.85400000	0	0.21810000	0.28310000	0.93400000	31.37000000	-25.10000000	-29.67000000	2.62000000	0.27330000	0.29590000	0.91530000	-31.25000000	-24.85000000	-28.54000000	2.58000000	672.57600000	212.22000000	240.04000000	257.68000000	873.29000000
-229.86500000	0	0.21550000	0.28920000	0.93270000	31.43000000	-25.26000000	-29.68000000	2.65000000	0.27550000	0.28960000	0.91660000	-31.50000000	-24.58000000	-28.71000000	2.65000000	672.96000000	212.22000000	241.19000000	259.16000000	878.51000000
-219.87400000	0	0.21800000	0.28280000	0.93410000	31.38000000	-25.10000000	-29.67000000	2.62000000	0.27270000	0.29620000	0.91540000	-31.25000000	-24.85000000	-28.53000000	2.57000000	672.96000000	212.22000000	240.18000000	258.16000000	875.07000000
-209.87800000	0	0.21490000	0.28910000	0.93290000	31.43000000	-25.27000000	-29.66000000	2.66000000	0.27580000	0.28930000	0.91670000	-31.50000000	-24.59000000	-28.70000000	2.65000000	672.96000000	212.86800000	237.84000000	255.24000000	866.67000000
-199.88700000	0	0.21750000	0.28220000	0.93440000	31.38000000	-25.11000000	-29.65000000	2.63000000	0.27310000	0.29590000	0.91530000	-31.25000000	-24.86000000	-28.51000000	2.57000000	672.96000000	213.19200000	236.07000000	253.00000000	860.05000000
-189.90100000	0	0.21460000	0.28840000	0.93310000	31.44000000	-25.27000000	-29.65000000	2.66000000	0.27590000	0.28960000	0.91650000	-31.50000000	-24.59000000	-28.69000000	2.65000000	672.96000000	213.30000000	235.31000000	252.15000000	857.40000000
-179.90700000	0	0.21690000	0.28210000	0.93450000	31.38000000	-25.11000000	-29.64000000	2.63000000	0.27280000	0.29590000	0.91540000	-31.25000000	-24.86000000	-28.50000000	2.58000000	673.34400000	213.40800000	234.45000000	251.49000000	855.55000000
-169.88400000	0	0.21390000	0.28770000	0.93350000	31.44000000	-25.28000000	-29.64000000	2.66000000	0.27470000	0.28980000	0.91680000	-31.50000000	-24.59000000	-28.68000000	2.66000000	674.30400000	213.62400000	235.94000000	253.69000000	863.54000000
-159.88700000	0	0.21660000	0.28170000	0.93470000	31.38000000	-25.11000000	-29.63000000	2.64000000	0.27130000	0.29580000	0.91590000	-31.25000000	-24.86000000	-28.49000000	2.59000000	674.88000000	213.62400000	237.42000000	255.75000000	870.46000000
-149.90300000	0	0.21360000	0.28740000	0.93370000	31.44000000	-25.28000000	-29.63000000	2.66000000	0.27400000	0.28940000	0.91720000	-31.50000000	-24.59000000	-28.67000000	2.66000000	675.26400000	213.94800000	237.10000000	255.42000000	870.29000000
-139.91100000	0	0.21620000	0.28120000	0.93500000	31.39000000	-25.12000000	-29.62000000	2.64000000	0.27080000	0.29550000	0.91620000	-31.25000000	-24.86000000	-28.48000000	2.59000000	675.45600000	214.16400000	236.83000000	255.26000000	870.14000000
-129.91600000	0	0.21320000	0.28740000	0.93380000	31.44000000	-25.28000000	-29.62000000	2.67000000	0.27370000	0.28900000	0.91740000	-31.50000000	-24.59000000	-28.67000000	2.67000000	675.64800000	214.38000000	236.85000000	255.16000000	870.44000000
-119.92300000	0	0.21580000	0.28100000	0.93510000	31.38000000	-25.12000000	-29.61000000	2.64000000	0.27040000	0.29490000	0.91650000	-31.25000000	-24.86000000	-28.48000000	2.60000000	676.22400000	214.70400000	237.63000000	256.23000000	874.83000000
-109.93300000	0	0.21310000	0.28770000	0.93370000	31.44000000	-25.28000000	-29.61000000	2.68000000	0.27240000	0.28860000	0.91790000	-31.51000000	-24.59000000	-28.67000000	2.68000000	676.99200000	213.94800000	241.71000000	261.82000000	892.05000000
-99.94400000	0	0.21620000	0.28160000	0.93480000	31.38000000	-25.12000000	-29.60000000	2.65000000	0.26850000	0.29510000	0.91700000	-31.26000000	-24.86000000	-28.48000000	2.61000000	677.56800000	213.30000000	247.01000000	268.65000000	913.56000000
-89.95100000	0	0.21390000	0.28830000	0.93330000	31.44000000	-25.29000000	-29.60000000	2.69000000	0.27080000	0.28850000	0.91840000	-31.51000000	-24.59000000	-28.67000000	2.69000000	677.76000000	212.86800000	251.92000000	274.63000000	932.45000000
-79.95400000	0	0.21770000	0.28130000	0.93460000	31.38000000	-25.13000000	-29.59000000	2.66000000	0.26750000	0.29520000	0.91720000	-31.26000000	-24.86000000	-28.47000000	2.61000000	677.76000000	212.76000000	255.82000000	278.80000000	946.45000000
-69.96900000	0	0.21510000	0.28840000	0.93300000	31.44000000	-25.29000000	-29.59000000	2.70000000	0.27070000	0.28790000	0.91860000	-31.51000000	-24.59000000	-28.67000000	2.69000000	677.37600000	212.65200000	258.69000000	281.81000000	956.28000000
-59.97400000	0	0.21810000	0.28230000	0.93420000	31.38000000	-25.13000000	-29.58000000	2.67000000	0.26790000	0.29520000	0.91710000	-31.26000000	-24.87000000	-28.46000000	2.62000000	677.18400000	211.89600000	259.86000000	283.50000000	959.86000000
-49.98300000	0	0.21640000	0.28820000	0.93280000	31.44000000	-25.29000000	-29.58000000	2.71000000	0.26940000	0.28710000	0.91930000	-31.51000000	-24.59000000	-28.66000000	2.70000000	677.95200000	212.43600000	271.91000000	296.89000000	1006.98000000
-39.95900000	0	0.21780000	0.28420000	0.93370000	31.38000000	-25.14000000	-29.56000000	2.68000000	0.26710000	0.28670000	0.92000000	-31.27000000	-24.82000000	-28.50000000	2.63000000	679.29600000	214.59600000	286.91000000	312.63000000	1067.00000000
-29.97000000	0	0.21780000	0.28800000	0.93250000	31.44000000	-25.30000000	-29.56000000	2.72000000	0.26770000	0.28230000	0.92120000	-31.52000000	-24.57000000	-28.68000000	2.71000000	678.91200000	214.81200000	289.03000000	314.43000000	1073.88000000
-19.98000000	0	0.21840000	0.28530000	0.93320000	31.38000000	-25.14000000	-29.55000000	2.69000000	0.26790000	0.28460000	0.92050000	-31.28000000	-24.81000000	-28.53000000	2.64000000	678.33600000	215.02800000	290.01000000	314.62000000	1075.47000000
-9.98500000	0	0.21860000	0.28880000	0.93210000	31.44000000	-25.31000000	-29.56000000	2.73000000	0.26790000	0.28120000	0.92150000	-31.52000000	-24.57000000	-28.68000000	2.72000000	678.33600000	214.81200000	291.84000000	316.79000000	1082.13000000
0.00700000	0	0.21870000	0.28580000	0.93300000	31.38000000	-25.14000000	-29.55000000	2.69000000	0.26720000	0.28460000	0.92060000	-31.29000000	-24.81000000	-28.53000000	2.64000000	678.72000000	214.38000000	295.84000000	322.03000000	1098.58000000
9.99400000	0	0.21850000	0.28980000	0.93180000	31.44000000	-25.31000000	-29.55000000	2.73000000	0.26770000	0.28170000	0.92140000	-31.52000000	-24.57000000	-28.68000000	2.72000000	678.52800000	213.84000000	291.92000000	317.98000000	1083.01000000
19.99000000	0	0.21880000	0.28570000	0.93300000	31.38000000	-25.14000000	-29.55000000	2.70000000	0.26850000	0.28870000	0.91900000	-31.27000000	-24.83000000	-28.50000000	2.65000000	677.37600000	212.22000000	285.72000000	311.55000000	1055.97000000
29.98000000	1	0.21900000	0.28920000	0.93190000	31.45000000	-25.32000000	-29.54000000	2.74000000	0.26950000	0.28440000	0.92000000	-31.51000000	-24.59000000	-28.66000000	2.72000000	676.60800000	212.65200000	286.97000000	311.83000000	1058.24000000
39.97600000	1	0.21980000	0.28540000	0.93290000	31.38000000	-25.15000000	-29.54000000	2.70000000	0.26960000	0.28550000	0.91970000	-31.28000000	-24.81000000	-28.52000000	2.65000000	676.22400000	214.38000000	288.97000000	311.87000000	1063.86000000
49.96200000	1	0.22000000	0.28630000	0.93250000	31.45000000	-25.32000000	-29.53000000	2.73000000	0.27130000	0.28380000	0.91970000	-31.51000000	-24.58000000	-28.66000000	2.73000000	674.88000000	215.13600000	284.38000000	304.94000000	1042.58000000
59.95200000	1	0.22100000	0.28390000	0.93300000	31.38000000	-25.16000000	-29.53000000	2.71000000	0.27230000	0.28600000	0.91870000	-31.27000000	-24.80000000	-28.53000000	2.66000000	673.15200000	215.56800000	280.56000000	298.80000000	1022.97000000
69.94800000	2	0.22130000	0.28460000	0.93280000	31.46000000	-25.33000000	-29.52000000	2.73000000	0.27450000	0.28530000	0.91830000	-31.51000000	-24.58000000	-28.66000000	2.74000000	671.42400000	216.00000000	274.27000000	290.09000000	994.27000000
79.97200000	2	0.22190000	0.28250000	0.93320000	31.39000000	-25.16000000	-29.52000000	2.72000000	0.27520000	0.28790000	0.91730000	-31.26000000	-24.80000000	-28.52000000	2.68000000	670.08000000	216.00000000	267.44000000	281.62000000	965.50000000
89.96100000	2	0.22160000	0.28300000	0.93320000	31.47000000	-25.34000000	-29.51000000	2.73000000	0.27700000	0.28720000	0.91690000	-31.50000000	-24.59000000	-28.65000000	2.75000000	668.92800000	216.64800000	260.27000000	272.51000000	936.01000000
99.95200000	2	0.22270000	0.28040000	0.93370000	31.39000000	-25.18000000	-29.50000000	2.72000000	0.27780000	0.28970000	0.91590000	-31.25000000	-24.81000000	-28.51000000	2.71000000	667.00800000	217.29600000	252.54000000	262.42000000	903.10000000
109.94300000	3	0.22240000	0.28070000	0.93370000	31.47000000	-25.35000000	-29.50000000	2.73000000	0.27900000	0.28890000	0.91580000	-31.50000000	-24.59000000	-28.64000000	2.77000000	666.43200000	217.83600000	249.70000000	258.54000000	891.29000000
119.94100000	3	0.22320000	0.27920000	0.93390000	31.38000000	-25.18000000	-29.48000000	2.72000000	0.27810000	0.29050000	0.91560000	-31.25000000	-24.81000000	-28.51000000	2.72000000	666.43200000	217.94400000	249.17000000	257.92000000	889.23000000
129.92500000	3	0.22250000	0.28080000	0.93360000	31.47000000	-25.36000000	-29.48000000	2.74000000	0.27850000	0.28940000	0.91580000	-31.50000000	-24.59000000	-28.63000000	2.79000000	666.81600000	217.40400000	250.78000000	260.21000000	895.91000000
139.91900000	3	0.22290000	0.27990000	0.93380000	31.39000000	-25.19000000	-29.47000000	2.74000000	0.27750000	0.29100000	0.91560000	-31.25000000	-24.81000000	-28.50000000	2.74000000	667.00800000	216.97200000	250.33000000	260.33000000	895.11000000
149.91100000	4	0.22170000	0.28200000	0.93350000	31.48000000	-25.35000000	-29.48000000	2.77000000	0.27840000	0.28930000	0.91590000	-31.50000000	-24.59000000	-28.63000000	2.81000000	667.39200000	216.75600000	250.25000000	260.73000000	895.73000000
159.90500000	4	0.22670000	0.28470000	0.93140000	31.38000000	-25.19000000	-29.47000000	2.75000000	0.28040000	0.29610000	0.91310000	-31.25000000	-24.82000000	-28.49000000	2.76000000	662.20800000	209.62800000	255.96000000	267.89000000	901.05000000
169.89300000	4	0.22050000	0.30040000	0.92800000	31.38000000	-25.42000000	-29.38000000	2.83000000	0.28260000	0.31790000	0.90510000	-31.87000000	-25.10000000	-28.01000000	2.66000000	661.24800000	187.70400000	212.53000000	236.11000000	745.82000000
179.91500000	4	0.18510000	0.31590000	0.93060000	30.96000000	-25.12000000	-29.47000000	2.81000000	0.18400000	0.30240000	0.93520000	-31.90000000	-24.87000000	-28.54000000	2.64000000	752.25600000	193.42800000	158.85000000	241.91000000	776.50000000
189.91000000	5	0.09690000	0.29900000	0.94930000	30.78000000	-25.35000000	-29.36000000	2.80000000	0.13540000	0.29230000	0.94670000	-32.35000000	-24.56000000	-28.85000000	2.78000000	843.26400000	205.52400000	183.98000000	445.12000000	1478.43000000
199.90200000	5	0.06290000	0.28470000	0.95650000	30.39000000	-25.18000000	-29.35000000	2.83000000	0.09740000	0.29110000	0.95170000	-32.40000000	-24.83000000	-28.76000000	2.74000000	888.19200000	216.32400000	137.51000000	472.41000000	1619.34000000
209.88800000	5	-0.00210000	0.27880000	0.96040000	30.23000000	-25.48000000	-29.22000000	2.83000000	0.03770000	0.26180000	0.96440000	-32.84000000	-24.58000000	-29.01000000	2.82000000	964.41600000	244.18800000	22.53000000	336.85000000	1259.24000000
219.88400000	5	-0.04620000	0.24940000	0.96730000	29.95000000	-25.21000000	-29.45000000	2.93000000	-0.00240000	0.26310000	0.96480000	-32.83000000	-24.94000000	-28.82000000	2.85000000	1015.48800000	263.08800000	-33.01000000	308.42000000	1228.07000000
229.87500000	6	-0.05150000	0.25510000	0.96550000	29.89000000	-25.62000000	-29.18000000	2.99000000	-0.01120000	0.23410000	0.97210000	-33.11000000	-24.70000000	-29.02000000	2.94000000	1024.32000000	279.39600000	-39.73000000	271.86000000	1147.22000000
239.87100000	6	-0.05580000	0.22440000	0.97290000	29.85000000	-25.31000000	-29.45000000	2.93000000	-0.01150000	0.24440000	0.96960000	-32.95000000	-24.99000000	-28.86000000	2.88000000	1026.81600000	293.22000000	-41.03000000	249.54000000	1109.04000000
249.85600000	6	-0.05500000	0.24040000	0.96910000	29.86000000	-25.66000000	-29.19000000	2.97000000	-0.00970000	0.22250000	0.97490000	-33.15000000	-24.73000000	-29.01000000	2.95000000	1025.28000000	296.67600000	-40.21000000	250.54000000	1128.72000000
259.84800000	6	-0.05720000	0.22100000	0.97360000	29.84000000	-25.32000000	-29.47000000	2.94000000	-0.00720000	0.23590000	0.97170000	-32.97000000	-25.01000000	-28.86000000	2.87000000	1024.89600000	301.21200000	-38.59000000	237.70000000	1090.07000000
269.84300000	7	-0.05970000	0.23410000	0.97040000	29.87000000	-25.59000000	-29.30000000	2.97000000	-0.00570000	0.21770000	0.97600000	-33.15000000	-24.75000000	-28.99000000	2.94000000	1025.85600000	306.07200000	-36.36000000	214.62000000	1003.74000000
279.83500000	7	-0.06250000	0.21770000	0.97400000	29.85000000	-25.29000000	-29.49000000	2.93000000	-0.00280000	0.23030000	0.97310000	-32.97000000	-25.01000000	-28.84000000	2.86000000	1025.85600000	309.63600000	-34.42000000	200.29000000	950.69000000
289.82500000	7	-0.06100000	0.23120000	0.97100000	29.87000000	-25.58000000	-29.30000000	2.96000000	-0.00320000	0.21410000	0.97680000	-33.15000000	-24.75000000	-28.98000000	2.93000000	1025.28000000	311.58000000	-33.67000000	196.85000000	941.94000000
299.84600000	7	-0.06320000	0.21760000	0.97400000	29.85000000	-25.30000000	-29.47000000	2.93000000	-0.00050000	0.22740000	0.97380000	-32.97000000	-25.01000000	-28.83000000	2.85000000	1024.89600000	312.33600000	-32.70000000	192.07000000	921.88000000
309.83700000	8	-0.06170000	0.23240000	0.97070000	29.88000000	-25.60000000	-29.27000000	2.96000000	-0.00160000	0.21190000	0.97730000	-33.15000000	-24.75000000	-28.97000000	2.93000000	1024.89600000	313.84800000	-31.18000000	182.11000000	879.55000000
319.83500000	8	-0.06590000	0.21970000	0.97330000	29.85000000	-25.32000000	-29.41000000	2.92000000	0.00520000	0.22120000	0.97520000	-32.97000000	-25.02000000	-28.81000000	2.84000000	1023.36000000	317.41200000	-28.40000000	169.52000000	831.31000000
329.81900000	8	-0.06040000	0.23240000	0.97070000	29.89000000	-25.63000000	-29.20000000	2.95000000	0.00170000	0.20750000	0.97820000	-33.15000000	-24.76000000	-28.93000000	2.92000000	1022.20800000	318.49200000	-27.14000000	165.85000000	817.05000000
339.81500000	8	-0.06550000	0.21990000	0.97330000	29.86000000	-25.34000000	-29.36000000	2.92000000	0.00700000	0.21940000	0.97560000	-32.97000000	-25.02000000	-28.77000000	2.84000000	1022.01600000	319.14000000	-26.90000000	165.00000000	814.87000000
349.80500000	9	-0.06010000	0.23240000	0.97080000	29.89000000	-25.64000000	-29.16000000	2.95000000	0.00160000	0.20640000	0.97850000	-33.15000000	-24.76000000	-28.90000000	2.93000000	1022.20800000	319.57200000	-26.85000000	163.65000000	809.72000000
359.79800000	9	-0.06600000	0.22040000	0.97320000	29.86000000	-25.35000000	-29.34000000	2.92000000	0.00740000	0.21810000	0.97590000	-32.98000000	-25.02000000	-28.74000000	2.85000000	1022.20800000	320.00400000	-26.66000000	162.08000000	803.40000000
369.78700000	9	-0.05910000	0.23260000	0.97080000	29.90000000	-25.66000000	-29.12000000	2.95000000	0.00120000	0.20600000	0.97860000	-33.16000000	-24.76000000	-28.87000000	2.94000000	1021.82400000	319.46400000	-26.81000000	165.17000000	817.04000000
379.77800000	9	-0.06380000	0.22220000	0.97290000	29.86000000	-25.37000000	-29.29000000	2.92000000	0.00620000	0.21800000	0.97590000	-32.99000000	-25.02000000	-28.72000000	2.86000000	1021.44000000	317.62800000	-27.33000000	171.48000000	841.67000000
389.77400000	10	-0.05560000	0.23540000	0.97030000	29.91000000	-25.69000000	-29.06000000	2.95000000	-0.00050000	0.20830000	0.97810000	-33.17000000	-24.76000000	-28.86000000	2.95000000	1020.67200000	314.92800000	-27.30000000	177.23000000	860.01000000
399.79600000	10	-0.06120000	0.22560000	0.97230000	29.86000000	-25.39000000	-29.23000000	2.95000000	0.00040000	0.21930000	0.97570000	-32.99000000	-25.02000000	-28.71000000	2.88000000	1022.97600000	311.79600000	-32.22000000	198.90000000	952.24000000
409.75200000	10	-0.05920000	0.23870000	0.96930000	29.91000000	-25.51000000	-29.33000000	3.08000000	-0.00180000	0.21150000	0.97740000	-33.20000000	-24.73000000	-28.90000000	2.98000000	1023.74400000	311.36400000	-28.75000000	174.41000000	833.53000000
419.74700000	11	-0.05570000	0.25010000	0.96660000	29.92000000	-25.17000000	-29.75000000	3.15000000	-0.00530000	0.20160000	0.97950000	-33.00000000	-24.93000000	-28.83000000	2.92000000	1024.89600000	321.08400000	-20.67000000	116.68000000	581.07000000
429.76900000	11	nan	nan	nan	nan	nan	nan	nan	0.02240000	0.21470000	0.97640000	-33.16000000	-24.64000000	-29.16000000	2.91000000	1032.57600000	341.28000000	-21.15000000	91.22000000	497.90000000
439.76500000	11	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
449.75000000	11	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
459.74100000	12	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
469.73700000	12	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
479.72900000	12	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
489.71800000	12	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
499.71100000	13	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
509.70100000	13	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
519.69800000	13	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
529.69800000	13	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
539.69800000	14	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
549.69800000	14	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
559.69400000	14	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
569.68200000	14	nan	nan	nan	nan	nan	nan	nan	-0.26850000	-0.15380000	0.95090000	-33.18000000	-24.43000000	-29.32000000	4.82000000	1405.82400000	809.67600000	-178.29000000	-107.47000000	484.79000000
579.67300000	15	nan	nan	nan	nan	nan	nan	nan	0.04910000	0.22980000	0.97200000	-35.36000000	-26.29000000	-33.15000000	5.08000000	1005.50400000	322.27200000	-8.87000000	95.55000000	478.33000000
589.66700000	15	-0.04570000	0.18620000	0.98150000	30.07000000	-25.47000000	-29.68000000	2.79000000	0.08440000	0.18000000	0.98000000	-34.05000000	-25.15000000	-30.91000000	3.64000000	964.41600000	386.96400000	7.59000000	64.66000000	451.40000000
599.66000000	15	-0.05490000	0.13880000	0.98880000	30.17000000	-25.11000000	-30.08000000	2.72000000	0.06250000	0.11860000	0.99100000	-33.47000000	-24.96000000	-30.16000000	3.22000000	982.27200000	450.90000000	0.37000000	42.95000000	492.03000000
609.64600000	15	nan	nan	nan	nan	nan	nan	nan	0.04180000	0.13540000	0.98990000	-33.30000000	-24.62000000	-29.72000000	2.98000000	992.44800000	431.46000000	-5.17000000	66.41000000	636.03000000
