segment,frame,trial_condition,target_x,target_y,top_left_x,top_left_y,top_right_x,top_right_y,bottom_left_x,bottom_left_y,bottom_right_x,bottom_right_y
1,389,dark,636,403,424,317,850,320,422,487,850,490
1,390,dark,636,403,424,317,850,320,422,487,850,490
1,391,dark,636,404,424,317,851,320,423,487,850,490
1,392,dark,636,404,424,316,851,319,422,486,850,490
1,393,dark,637,403,425,317,851,319,423,486,849,489
1,394,dark,636,404,424,318,850,320,422,487,849,490
1,395,dark,636,404,424,317,850,320,422,488,849,490
1,396,dark,636,403,423,317,850,320,422,488,849,490
1,397,dark,636,404,423,317,850,321,422,488,849,490
1,398,dark,636,404,424,317,851,320,422,488,849,490
1,399,dark,636,404,423,317,849,320,422,487,849,489
1,400,dark,636,404,423,317,850,321,422,487,850,490
1,401,dark,636,404,423,317,850,321,422,487,849,491
1,402,dark,635,404,423,317,849,321,422,487,848,490
1,403,dark,635,404,423,317,850,320,421,488,849,490
1,404,dark,635,404,423,317,849,321,422,487,849,491
1,405,dark,635,403,422,317,849,321,421,488,849,489
1,406,dark,635,403,423,317,849,320,422,487,848,490
1,407,dark,636,404,423,317,849,320,421,488,848,491
1,408,dark,635,404,422,317,849,320,421,488,847,492
1,409,dark,635,404,423,317,849,320,421,487,848,491
1,410,dark,635,404,423,317,849,321,421,487,848,491
1,411,dark,635,404,423,317,849,321,421,488,847,492
1,412,dark,635,404,422,317,849,321,421,487,848,490
1,413,dark,635,404,422,317,849,321,421,487,848,491
1,414,dark,635,403,422,316,849,321,420,487,848,490
1,415,dark,634,403,422,317,849,321,421,487,848,490
1,416,dark,635,404,422,317,848,321,421,487,848,490
1,417,dark,635,403,422,317,849,320,420,488,848,490
1,418,dark,635,404,422,317,849,321,421,488,848,491
1,419,dark,635,404,423,318,850,321,421,488,848,491
1,420,dark,635,404,423,317,850,321,422,487,849,490
1,421,dark,635,403,423,317,850,321,421,487,848,491
1,422,dark,635,404,423,317,850,321,421,487,848,490
1,423,dark,635,403,422,317,850,321,421,488,849,491
1,424,dark,635,404,423,317,849,321,421,487,848,491
1,425,dark,635,404,423,317,849,321,421,487,848,491
1,426,dark,635,404,423,317,850,321,421,487,848,490
1,427,dark,635,404,423,318,849,322,422,488,848,491
1,428,dark,635,404,422,318,849,321,421,487,848,490
1,429,dark,635,404,423,318,849,322,421,488,848,490
1,430,dark,635,404,422,318,849,321,421,488,848,490
1,431,dark,635,404,422,317,849,321,421,488,849,490
1,432,dark,635,404,422,318,849,321,421,488,849,490
1,433,dark,635,404,422,318,849,321,421,488,849,490
1,434,dark,635,403,422,317,849,321,421,487,848,490
1,435,dark,635,403,422,317,849,320,421,487,848,490
1,436,dark,635,403,422,317,850,320,422,487,848,490
1,437,dark,635,403,422,317,849,321,422,487,848,490
1,438,dark,636,403,422,316,850,320,421,487,849,490
1,439,dark,636,403,423,316,850,320,421,487,849,490
1,440,dark,635,403,422,317,850,320,421,487,849,491
1,441,dark,635,403,422,316,849,321,422,487,849,490
1,442,dark,635,403,423,317,850,320,421,487,849,490
1,443,dark,635,403,423,316,850,320,421,487,850,490
1,444,dark,635,404,423,316,850,320,422,487,849,490
1,445,dark,635,403,423,318,849,320,421,487,849,490
1,446,dark,635,404,422,317,849,320,421,487,849,490
1,447,dark,635,404,422,318,849,321,421,487,850,490
1,448,dark,636,404,422,318,850,321,422,487,849,490
1,449,dark,636,404,423,317,850,321,422,488,849,490
1,450,dark,635,403,423,318,850,321,422,488,849,489
1,451,dark,635,404,423,318,850,322,421,488,849,490
1,452,dark,635,404,423,317,850,320,422,488,849,490
1,453,dark,635,404,423,317,849,322,422,488,850,490
1,454,dark,635,404,423,317,850,321,421,488,850,490
1,455,dark,635,404,423,318,850,321,422,488,850,490
1,456,dark,636,404,422,318,850,322,422,488,850,490
1,457,dark,635,404,423,318,850,320,422,488,850,490
1,458,dark,636,404,423,318,850,320,422,488,850,490
1,459,dark,636,404,423,318,850,321,422,488,849,491
1,460,dark,635,404,422,318,849,321,421,488,849,491
1,461,dark,635,404,422,318,849,321,421,488,850,490
1,462,dark,636,405,422,318,850,321,421,489,849,491
1,463,dark,636,405,423,319,850,322,422,489,849,491
1,464,dark,636,404,424,319,851,321,422,489,850,491
1,465,dark,636,404,424,319,850,321,422,489,850,491
1,466,dark,636,405,424,319,851,320,423,488,851,491
1,467,dark,636,405,424,319,850,322,423,488,850,492
1,468,dark,636,405,424,319,850,322,422,489,850,492
1,469,dark,637,405,424,319,851,322,422,489,850,492
1,470,dark,636,406,424,318,851,322,423,489,850,492
1,471,dark,637,405,424,319,851,321,423,489,850,492
1,472,dark,637,405,425,319,851,322,423,489,851,492
1,473,dark,637,405,425,320,851,322,423,489,851,491
1,474,dark,638,405,425,319,852,322,424,489,850,492
1,475,dark,637,405,425,320,852,322,424,489,851,491
1,476,dark,638,406,425,320,852,322,424,489,851,492
1,477,dark,637,406,425,320,851,322,424,489,850,492
1,478,dark,637,405,425,320,851,323,424,489,851,491
1,479,dark,636,406,424,319,851,322,423,489,849,493
1,480,dark,636,406,424,319,851,322,422,489,850,492
1,481,dark,636,406,423,319,850,322,422,490,849,493
1,482,dark,636,406,423,319,850,322,422,489,849,493
1,483,dark,636,406,424,320,850,324,422,490,849,491
1,484,dark,635,406,423,320,850,323,422,489,849,492
1,485,dark,636,406,424,320,850,323,423,490,850,493
1,486,dark,636,406,423,320,850,323,422,490,849,493
1,487,dark,636,406,424,320,850,322,422,490,850,493
1,488,dark,636,406,422,320,850,323,422,490,849,492
1,489,dark,636,406,423,320,850,323,422,490,849,493
1,490,dark,635,407,423,320,850,324,422,490,848,493
1,491,dark,636,407,423,320,850,323,422,490,849,493
1,492,dark,636,406,423,320,850,323,422,491,848,493
1,493,dark,635,406,423,321,850,323,422,490,849,493
