frame_idx	gaze_pos_vid_x	gaze_pos_vid_y	pup_diam_l	pup_diam_r	gaze_ori_l_x	gaze_ori_l_y	gaze_ori_l_z	gaze_ori_r_x	gaze_ori_r_y	gaze_ori_r_z	gaze_dir_l_x	gaze_dir_l_y	gaze_dir_l_z	gaze_dir_r_x	gaze_dir_r_y	gaze_dir_r_z
13	761.70500000	634.93200000	4.42198181	4.41357279	-31.88289261	2.53684235	-37.62116623	31.06086922	4.00903320	-37.81235886	0.10576364	0.13352032	0.98538643	-0.15089142	0.11500469	0.98183793
13	759.98400000	635.25200000	4.43081331	4.40523815	-31.83777237	2.44305420	-37.66018295	31.10925484	3.98576736	-37.74733734	0.09971559	0.13918208	0.98523355	-0.15654053	0.12068994	0.98026985
13	760.53100000	635.46200000	4.42255640	4.40384388	-31.83690643	2.51329041	-37.64454269	31.10652542	3.97901154	-37.80934906	0.10167032	0.13347673	0.98582309	-0.15466441	0.11466732	0.98129016
14	759.41800000	633.11700000	4.42725849	4.40528584	-31.80183029	2.51228333	-37.58611679	31.14049530	3.96791458	-37.75141907	0.10239585	0.13781103	0.98515141	-0.15766850	0.11917057	0.98027498
14	759.33800000	633.36300000	4.43924093	4.41906309	-31.79336929	2.45124435	-37.68663025	31.15303040	3.93722153	-37.77065277	0.09594946	0.13934641	0.98558426	-0.15896888	0.12098010	0.97984320
14	760.51100000	632.10500000	4.45140076	4.42556143	-31.82485580	2.55139923	-37.69040298	31.11630249	4.00801086	-37.79756165	0.10106264	0.13053960	0.98627877	-0.15518878	0.11239318	0.98147047
14	759.56500000	631.86200000	4.45426798	4.45054054	-31.81015778	2.48234177	-37.70684052	31.12864494	3.96753311	-37.79936981	0.09837040	0.13319603	0.98619580	-0.15886387	0.11458738	0.98062837
14	761.42700000	633.66200000	4.44442511	4.42643547	-31.81571198	2.57501221	-37.65725327	31.12639236	4.01266098	-37.84536743	0.10031916	0.12821718	0.98665923	-0.15417014	0.10964984	0.98194122
14	760.64600000	634.78300000	4.44527388	4.42327595	-31.84789276	2.57603455	-37.68496704	31.09294701	3.98522186	-37.85312653	0.10250968	0.12925136	0.98629910	-0.15100482	0.11115585	0.98226368
14	760.39600000	635.84300000	4.44285631	4.42847061	-31.84551620	2.53471375	-37.66999054	31.09418869	3.96254730	-37.82722473	0.10370074	0.13196577	0.98581499	-0.15168315	0.11336694	0.98190641
14	762.50300000	634.64300000	4.42658329	4.42964840	-31.80500793	2.50211716	-37.62625122	31.13424683	3.92469025	-37.83913422	0.10223798	0.13585304	0.98543966	-0.15362872	0.11749336	0.98111850
14	760.07000000	635.70500000	4.42015982	4.42875957	-31.77270508	2.48995209	-37.63908768	31.16774368	3.89945221	-37.84355164	0.09778022	0.13750193	0.98566335	-0.15663843	0.11875594	0.98049045
17	759.49500000	634.58000000	4.41423130	4.43371868	-31.79909515	2.40039444	-37.60949707	31.13885117	3.82659912	-37.77080536	0.10025153	0.14508815	0.98432672	-0.15926032	0.12637855	0.97911423
17	760.02100000	635.96000000	4.62423134	4.54465675	-31.81830978	2.46403503	-37.74948120	31.11677361	3.84807968	-37.77944946	0.09965609	0.14017963	0.98509812	-0.15902208	0.12212076	0.97969311
17	761.62000000	635.98600000	4.62132168	4.50974607	-31.84250641	2.40431976	-37.68697357	31.09187698	3.84300613	-37.70583344	0.10507742	0.14577493	0.98372173	-0.16125779	0.12753229	0.97863758
17	759.62000000	636.44100000	4.62517166	4.51599693	-31.84136200	2.44499207	-37.70486832	31.09600258	3.89205170	-37.69239807	0.10163710	0.14034098	0.98487276	-0.16124351	0.12197132	0.97934854
17	760.57900000	635.00500000	4.61155415	4.51464558	-31.79349518	2.45526123	-37.71117401	31.14403725	3.82442474	-37.76027679	0.09901181	0.14085180	0.98506725	-0.16065682	0.12252184	0.97937626
17	761.73800000	637.77900000	4.61448765	4.53219461	-31.80775070	2.47613907	-37.66746521	31.12966919	3.81546783	-37.78143311	0.10192793	0.14158161	0.98466510	-0.15774909	0.12368014	0.97970325
17	762.02400000	635.67500000	4.61167717	4.53212118	-31.79663849	2.49454498	-37.67153549	31.14205551	3.82797241	-37.78714371	0.09992142	0.14061114	0.98500979	-0.15800722	0.12276249	0.97977710
17	762.44500000	632.00300000	4.63189173	4.53834105	-31.79381561	2.51914978	-37.63883972	31.14012909	3.80387115	-37.80506134	0.10106148	0.14116406	0.98481441	-0.15706041	0.12375324	0.97980469
18	761.40600000	632.93000000	4.63084316	4.52785349	-31.74278259	2.58537292	-37.64318466	31.19056702	3.85633850	-37.85404968	0.09698652	0.13606432	0.98594123	-0.16087425	0.11833858	0.97985482
18	759.25500000	636.21000000	4.62347889	4.53548861	-31.80664825	2.64556122	-37.62435150	31.12273216	3.89439011	-37.85135651	0.10267444	0.13225196	0.98588407	-0.15505393	0.11452461	0.98124534
18	760.10000000	635.28000000	4.64956427	4.52647781	-31.82311249	2.60551453	-37.66440201	31.10770988	3.88451004	-37.82785797	0.10205288	0.13427629	0.98567498	-0.15556535	0.11622633	0.98096430
18	760.47700000	635.02600000	4.64719772	4.51764107	-31.82704926	2.57608032	-37.60134888	31.10065842	3.85553741	-37.78890228	0.10473885	0.13893795	0.98474669	-0.15406659	0.12119238	0.98059982
18	759.80500000	637.13700000	4.63628387	4.50555134	-31.81352615	2.53885269	-37.59989166	31.11631584	3.86276245	-37.73586655	0.10476874	0.14169535	0.98435050	-0.15749662	0.12368404	0.97974342
18	759.80300000	636.35500000	4.64417124	4.49707270	-31.79891586	2.55519104	-37.61008453	31.13125229	3.92642975	-37.68164062	0.10133836	0.14036116	0.98490065	-0.16141711	0.12225126	0.97928506
18	758.85200000	637.84400000	4.63648129	4.50205517	-31.77479553	2.55180740	-37.61054230	31.15717697	3.86451340	-37.73337555	0.10101987	0.14119135	0.98481470	-0.16177763	0.12317595	0.97910964
18	757.48000000	637.10800000	4.64516830	4.50772285	-31.79066086	2.57342529	-37.62751007	31.13961029	3.91921997	-37.75628281	0.10168702	0.13869204	0.98510116	-0.15971997	0.12070130	0.97975546
18	758.15400000	637.58900000	4.65774584	4.53594828	-31.81723785	2.57729340	-37.61415863	31.11412048	3.93990326	-37.73129272	0.10568881	0.13786948	0.98479533	-0.15963376	0.11977821	0.97988278
18	758.74800000	638.60600000	4.65021706	4.54831791	-31.79277420	2.52116394	-37.62614441	31.14175415	3.85121155	-37.83053589	0.10201494	0.14177041	0.98462892	-0.15715356	0.12430530	0.97971988
19	758.70900000	639.04600000	4.66118908	4.54404020	-31.81289673	2.52172470	-37.65251923	31.12175369	3.86747360	-37.78695679	0.10262446	0.14095305	0.98468292	-0.15701690	0.12344143	0.97985101
19	757.15600000	635.17600000	4.68914747	4.55671978	-31.80517578	2.60857391	-37.64694977	31.12613297	3.92194748	-37.79078293	0.10325043	0.13645168	0.98525143	-0.15758143	0.11922040	0.98028296
19	759.64500000	633.83100000	4.69344664	4.54898262	-31.85580826	2.56272888	-37.67438889	31.07724953	3.94616699	-37.73867798	0.10496805	0.13780066	0.98488212	-0.15760335	0.12030368	0.98014706
19	759.82500000	634.50900000	4.69359398	4.56380081	-31.80778885	2.49101257	-37.65138626	31.12709427	3.83399200	-37.79393005	0.10103241	0.14349614	0.98448026	-0.15641868	0.12610008	0.97960812
19	759.98700000	636.06400000	4.68538284	4.55270052	-31.76935196	2.50288010	-37.64074707	31.16386414	3.81876373	-37.77981567	0.10007502	0.14480542	0.98438632	-0.15978800	0.12713131	0.97893077
19	759.94200000	637.37100000	4.69734859	4.57128048	-31.80068588	2.52317429	-37.64776230	31.12957954	3.87722778	-37.76610565	0.10192817	0.14133391	0.98470068	-0.15832660	0.12385569	0.97958791
19	759.66200000	634.55400000	4.69143438	4.55729532	-31.79691315	2.54429626	-37.63048553	31.13298416	3.84447098	-37.83273315	0.10257912	0.14092344	0.98469186	-0.15686695	0.12314367	0.97991246
19	760.36000000	635.93100000	4.68476486	4.54595089	-31.81923676	2.53561020	-37.66366959	31.11156082	3.85990906	-37.80281830	0.10215799	0.14102376	0.98472130	-0.15621226	0.12348531	0.97997409
19	757.97400000	638.15700000	4.69322491	4.55065489	-31.83226776	2.56101990	-37.72274780	31.09920311	3.92316437	-37.78397369	0.10105266	0.13691919	0.98541439	-0.15761347	0.11908346	0.98029441
19	757.13200000	634.48100000	4.70173597	4.57896137	-31.80204391	2.50084686	-37.70381927	31.12406540	3.86977386	-37.84605026	0.10028429	0.13950977	0.98512948	-0.15748000	0.12218760	0.97993386
20	757.02700000	635.38100000	4.70825148	4.58760500	-31.80031204	2.53211212	-37.68257904	31.12721443	3.87897110	-37.84985352	0.10067168	0.13878827	0.98519188	-0.15646981	0.12149318	0.98018193
20	757.98500000	633.72400000	4.72206068	4.58192587	-31.80492020	2.48826981	-37.73162079	31.12575722	3.83300400	-37.86211395	0.09881490	0.13970359	0.98525047	-0.15538426	0.12238909	0.98024315
20	758.87900000	634.44800000	4.72444725	4.59284306	-31.80442429	2.49729538	-37.74517059	31.12857056	3.82197571	-37.86753464	0.09937527	0.13923709	0.98526019	-0.15419531	0.12181928	0.98050189
20	759.14300000	634.48100000	4.71540022	4.59708977	-31.80563354	2.47012711	-37.72260284	31.12813950	3.76657867	-37.90048981	0.10042618	0.14260218	0.98467213	-0.15261917	0.12516519	0.98032707
20	759.32600000	635.96500000	4.71967316	4.59787941	-31.79488754	2.47013092	-37.70291138	31.13413620	3.80592346	-37.86754990	0.09987884	0.14247179	0.98474669	-0.15540379	0.12522277	0.97988212
20	761.51100000	636.84100000	4.71606159	4.58034039	-31.82443237	2.40751648	-37.69357681	31.11099052	3.74433517	-37.83966064	0.10165497	0.14906275	0.98358864	-0.15222031	0.13199094	0.97949344
20	761.00700000	633.43700000	4.72292328	4.58089495	-31.78981781	2.45801544	-37.70301056	31.14441109	3.82838440	-37.81364059	0.09782155	0.14395976	0.98473680	-0.15738283	0.12636651	0.97941929
20	759.77400000	635.33400000	4.72386169	4.58603716	-31.75510025	2.49060822	-37.72014236	31.17691040	3.82077789	-37.86505890	0.09467422	0.14154857	0.98539376	-0.15775335	0.12398309	0.97966427
20	760.88000000	635.52700000	4.71564722	4.57587099	-31.73926926	2.50809097	-37.67255402	31.18878174	3.86148071	-37.83546448	0.09595466	0.14025399	0.98545504	-0.16050506	0.12246232	0.97940856
20	760.00000000	634.28400000	4.71001244	4.57973576	-31.73879623	2.52392197	-37.67744446	31.18986130	3.82178497	-37.88331223	0.09604378	0.14064950	0.98538995	-0.15718810	0.12270012	0.97991663
21	759.63300000	636.10000000	4.70120525	4.57275677	-31.76093674	2.45067978	-37.69525909	31.17145538	3.80023193	-37.84858322	0.09565791	0.14498544	0.98479885	-0.15794821	0.12684542	0.97926641
21	760.18700000	639.67900000	4.69686556	4.59828949	-31.76511383	2.42338562	-37.70759583	31.16800690	3.79678345	-37.81593704	0.09337286	0.14667341	0.98476821	-0.16066173	0.12877519	0.97857285
21	760.70400000	640.01500000	4.69826937	4.58947945	-31.75237274	2.34350204	-37.67617035	31.18033409	3.71205139	-37.79405975	0.09264617	0.15425766	0.98367745	-0.16263124	0.13629164	0.97722858
21	760.28400000	639.19900000	4.67932701	4.59569311	-31.81018829	2.41870499	-37.67980194	31.12563133	3.77668762	-37.80341339	0.09759983	0.14890753	0.98402280	-0.15754470	0.13098434	0.97878641
21	760.27700000	636.95000000	4.70339680	4.60848713	-31.80509186	2.35939407	-37.69686890	31.12827492	3.74227905	-37.82225037	0.09710048	0.15004285	0.98389971	-0.15779617	0.13225764	0.97857463
21	761.32600000	638.36700000	4.67849970	4.61548567	-31.81436539	2.42593384	-37.68472290	31.11992836	3.79144287	-37.83992004	0.09700572	0.14785853	0.98423970	-0.15626994	0.12984817	0.97914207
21	761.97700000	640.93800000	4.65857220	4.58880377	-31.82114410	2.34766388	-37.68239594	31.11595154	3.75355530	-37.76044846	0.09628594	0.15450689	0.98328871	-0.15853333	0.13630511	0.97789985
21	761.55500000	637.84700000	4.65750980	4.60024452	-31.80530167	2.39774704	-37.69460297	31.13060760	3.74906921	-37.80383301	0.09504305	0.15238501	0.98374069	-0.15945508	0.13416925	0.97804540
21	762.37300000	635.43900000	4.66997480	4.57504368	-31.84097672	2.46421432	-37.71905136	31.09206772	3.84748459	-37.79553223	0.09746836	0.14575535	0.98450762	-0.15630476	0.12770136	0.97941881
21	761.14400000	640.78600000	4.66271591	4.55224848	-31.78912354	2.40312195	-37.65266418	31.14338303	3.78780746	-37.69850922	0.09483472	0.15285507	0.98368782	-0.16588996	0.13435674	0.97694874
22	759.52500000	637.60500000	4.62472868	4.55894899	-31.79118729	2.40588379	-37.71820831	31.14088058	3.81813049	-37.74851227	0.09219055	0.14917214	0.98450428	-0.16240872	0.13119186	0.97796327
22	759.95300000	638.19000000	4.63827658	4.57130909	-31.76879883	2.42904663	-37.70497131	31.16269302	3.84046173	-37.75401306	0.09103256	0.14663333	0.98499334	-0.16470271	0.12869148	0.97791183
22	759.57400000	641.07600000	4.63019085	4.54720211	-31.77749634	2.41246796	-37.67912292	31.15679932	3.83518219	-37.72326279	0.09316693	0.14770454	0.98463356	-0.16827162	0.12940006	0.97721052
22	760.11900000	638.92600000	4.63075972	4.52085400	-31.83150864	2.47975922	-37.69370270	31.10540771	3.94098282	-37.66092300	0.09696388	0.14235085	0.98505545	-0.16189314	0.12429678	0.97894889
22	760.12000000	643.05600000	4.61719227	4.55274343	-31.82226181	2.43042755	-37.68830109	31.11697960	3.84479904	-37.72990799	0.09529143	0.14804317	0.98437941	-0.16140227	0.13038938	0.97823721
22	760.86400000	640.45900000	4.60795307	4.53023291	-31.81087494	2.36830902	-37.68228912	31.13198090	3.78410339	-37.70883942	0.09500224	0.15461335	0.98339683	-0.16079074	0.13630511	0.97753119
22	759.96400000	640.02700000	4.60553932	4.54772854	-31.79869080	2.32495880	-37.69560242	31.14560127	3.67966461	-37.79413605	0.09347795	0.15711476	0.98314643	-0.15884900	0.13878636	0.97749954
22	757.38800000	637.76900000	4.57439947	4.53454113	-31.77280807	2.41757202	-37.67774963	31.16649246	3.78641129	-37.79556274	0.09124127	0.14937548	0.98456186	-0.15998048	0.13094722	0.97839618
22	756.89800000	634.73700000	4.58809137	4.52228451	-31.77843094	2.46013641	-37.72353363	31.16045380	3.85704803	-37.76264954	0.09077682	0.14501762	0.98525608	-0.16423742	0.12650816	0.97827488
23	756.69400000	636.19600000	4.57586813	4.52239513	-31.78636551	2.45147324	-37.72581100	31.15169525	3.82686996	-37.79482651	0.09189818	0.14530270	0.98511010	-0.16290702	0.12643473	0.97850680
23	756.30100000	633.79700000	4.56093311	4.49970293	-31.81343460	2.50648880	-37.73783875	31.12758827	3.91804123	-37.75565338	0.08970967	0.13970253	0.98612136	-0.16160795	0.12104719	0.97940314
23	756.61700000	634.15300000	4.57164097	4.49375200	-31.83788300	2.53322983	-37.74753571	31.10306931	3.94515991	-37.80654907	0.09361084	0.13585810	0.98629588	-0.15685928	0.11724582	0.98063684
23	755.99100000	634.96500000	4.54637384	4.49907446	-31.83031082	2.49649429	-37.72370148	31.10996246	3.83760834	-37.83881378	0.09450459	0.14128152	0.98544836	-0.15432657	0.12287286	0.98034972
23	756.25600000	641.63700000	4.51862907	4.49469471	-31.87339783	2.46088028	-37.73014832	31.07196808	3.87164688	-37.82656860	0.09699292	0.14038444	0.98533475	-0.15231512	0.12223044	0.98074454
23	756.07900000	637.52400000	4.52087164	4.49432516	-31.83547211	2.54490280	-37.70016479	31.10676765	3.90578461	-37.87671661	0.09833356	0.13551478	0.98588353	-0.15169750	0.11731508	0.98144031
23	755.22900000	640.24100000	4.48833227	4.50633860	-31.78617096	2.50132751	-37.68722534	31.15445709	3.82075500	-37.91022110	0.09342645	0.13858651	0.98593372	-0.15412791	0.12067550	0.98065388
24	756.23000000	639.32200000	4.48958874	4.47742748	-31.80353165	2.56105042	-37.69113159	31.13580513	3.88415909	-37.85719299	0.09560512	0.13517851	0.98619801	-0.15443794	0.11694393	0.98105711
24	759.01900000	635.58100000	4.48866081	4.46226692	-31.74095917	2.54677582	-37.68399811	31.19833946	3.86899948	-37.81884766	0.09050640	0.13846856	0.98622262	-0.16210483	0.11986982	0.97946584
24	756.22200000	631.61600000	4.46597004	4.47934103	-31.72457886	2.57722855	-37.66712952	31.21173477	3.93535233	-37.80879211	0.09017982	0.13582611	0.98661995	-0.16338076	0.11751290	0.97953945
24	754.04900000	633.02600000	4.45840645	4.46151876	-31.74916077	2.57373047	-37.69834900	31.18762016	3.90739441	-37.87339020	0.09126183	0.13615100	0.98647565	-0.16052976	0.11821193	0.97992665
24	753.68700000	632.37100000	4.42474079	4.42953539	-31.74752808	2.58885956	-37.71031952	31.19280815	3.97929382	-37.78897476	0.08934236	0.13462359	0.98686093	-0.16171490	0.11667530	0.97991592
24	752.13400000	633.46400000	4.41334391	4.41812944	-31.74303436	2.56441498	-37.68799591	31.19543457	3.99750137	-37.72145081	0.09025153	0.13655227	0.98651314	-0.16590260	0.11787811	0.97907156
24	752.29800000	634.95900000	4.40154314	4.40935707	-31.73886108	2.57879257	-37.63407898	31.20162964	3.98765945	-37.75087738	0.09230033	0.13860278	0.98603749	-0.16491009	0.12000734	0.97898054
25	753.31700000	636.48100000	4.40795279	4.39167166	-31.78657150	2.57735443	-37.67942047	31.15395546	4.03244781	-37.70473099	0.09241069	0.13652667	0.98631680	-0.16285148	0.11794298	0.97957587
25	754.03500000	636.29500000	4.42262506	4.38513708	-31.81177139	2.62798309	-37.66672897	31.12926102	4.08477402	-37.72396088	0.09455805	0.13363267	0.98650956	-0.15941490	0.11541241	0.98044223
25	754.96800000	638.23000000	4.41493750	4.37795258	-31.74797440	2.59703827	-37.68978500	31.19384575	4.04190063	-37.75354767	0.09079724	0.13531339	0.98663378	-0.16246252	0.11726666	0.97972167
25	756.03300000	634.75400000	4.41279554	4.36612225	-31.82065964	2.66979218	-37.65371704	31.11847305	4.07878876	-37.76810074	0.09763043	0.13107298	0.98655373	-0.15397510	0.11310067	0.98158032
25	756.28600000	635.26000000	4.40743208	4.36147738	-31.83393097	2.67355347	-37.66001892	31.10428238	4.09271622	-37.76182556	0.09797521	0.13095929	0.98653460	-0.15259300	0.11337025	0.98176503
25	757.08500000	637.44000000	4.41490746	4.35617399	-31.79022217	2.59411621	-37.68421936	31.15198517	4.00596237	-37.80886078	0.09380167	0.13554065	0.98632145	-0.15492640	0.11756156	0.98090631
25	758.10800000	636.93500000	4.38108301	4.36252642	-31.82197571	2.61714172	-37.72055054	31.12071991	4.04254913	-37.79857635	0.09421524	0.13111290	0.98688042	-0.15145923	0.11365473	0.98190773
26	757.36000000	640.24200000	4.37979078	4.30771971	-31.76797867	2.59817505	-37.65903473	31.17128372	4.02883148	-37.71272278	0.09387001	0.13793737	0.98598260	-0.16048837	0.11997207	0.97971946
26	757.30600000	638.99600000	4.37293911	4.30631161	-31.74053574	2.59276581	-37.67425537	31.19576454	4.09954453	-37.63618088	0.09040257	0.13682000	0.98646224	-0.16733761	0.11833362	0.97877234
26	756.61300000	639.18200000	4.37543726	4.33612251	-31.77462006	2.47830200	-37.65694809	31.16680527	3.91423035	-37.75287628	0.09249146	0.14534421	0.98504841	-0.15848830	0.12751952	0.97909158
26	756.79000000	636.01400000	4.38883591	4.32650614	-31.80261230	2.51443481	-37.64968872	31.13860893	3.98893356	-37.69879913	0.09413687	0.14545071	0.98487681	-0.15767729	0.12773019	0.97919500
26	754.60600000	635.24300000	4.33567333	4.30916882	-31.81887054	2.52559280	-37.63464737	31.12031746	3.97554016	-37.70402908	0.09702355	0.14482607	0.98468870	-0.15733601	0.12712139	0.97932911
26	753.84800000	635.91500000	4.36294413	4.31360912	-31.75122833	2.53654480	-37.63848877	31.18788719	3.96149445	-37.73520660	0.09239490	0.14461717	0.98516452	-0.16122013	0.12652755	0.97877419
27	754.61800000	636.93600000	4.36242962	4.32415819	-31.80954742	2.53312683	-37.60821533	31.13223267	4.00285721	-37.64813995	0.09638082	0.14453931	0.98479396	-0.15916058	0.12689354	0.97906381
27	757.44500000	635.34200000	4.35014677	4.30830050	-31.78285217	2.55830383	-37.58000183	31.15984344	4.05205154	-37.60740662	0.09562813	0.14430033	0.98490238	-0.16146357	0.12654151	0.97873223
27	759.59000000	636.62500000	4.32066917	4.32557392	-31.83140564	2.49462891	-37.57509613	31.11578751	4.00115585	-37.62543869	0.09774102	0.14710134	0.98428041	-0.15687524	0.12917015	0.97913498
27	757.92800000	641.03200000	4.29455614	4.28685951	-31.80694199	2.56793976	-37.49000549	31.13449478	4.00840378	-37.63607407	0.10315298	0.14612448	0.98387355	-0.15872017	0.12714127	0.97910321
27	758.66000000	639.96200000	4.30130911	4.27912331	-31.81762314	2.51038361	-37.51249695	31.12483597	3.95282364	-37.63415527	0.10346031	0.14991860	0.98327029	-0.15441133	0.13136628	0.97923446
27	756.79800000	637.15000000	4.31856298	4.28422451	-31.73947906	2.53128815	-37.53433228	31.20623398	3.99650955	-37.63177490	0.09541470	0.14649370	0.98459923	-0.16161281	0.12771425	0.97855526
