eye_tracker,participant_id,trial_number,trial_condition,target_x,target_y,gaze_x,gaze_y,gaze_angle_x,gaze_angle_y,target_angle_x,target_angle_y,pup_diam_l,pup_diam_r
EyeLink 1000 Plus,231,1,dilated,960.0,540.0,976.25,494.0,0.2382697947214076,-0.6744868035190615,0,0,6.013632418302849,5.751409696742913
EyeLink 1000 Plus,231,1,dilated,960.0,540.0,976.3,493.75,0.23900293255131896,-0.6781524926686217,0,0,6.01521557810869,5.751409696742913
EyeLink 1000 Plus,231,1,dilated,960.0,540.0,976.4,493.6,0.24046920821114334,-0.6803519061583574,0,0,6.016798321348318,5.751409696742913
EyeLink 1000 Plus,231,1,dilated,960.0,540.0,976.4,493.45,0.24046920821114334,-0.682551319648094,0,0,6.018380648350387,5.753065016879862
EyeLink 1000 Plus,231,1,dilated,960.0,540.0,976.5,493.35,0.24193548387096772,-0.6840175953079175,0,0,6.019962559443115,5.753065016879862
EyeLink 1000 Plus,231,1,dilated,960.0,540.0,976.5,493.5,0.24193548387096772,-0.6818181818181818,0,0,6.019962559443115,5.753065016879862
EyeLink 1000 Plus,231,1,dilated,960.0,540.0,976.55,493.7,0.24266862170087908,-0.6788856304985339,0,0,6.018380648350387,5.753065016879862
EyeLink 1000 Plus,231,1,dilated,960.0,540.0,976.5,493.85,0.24193548387096772,-0.6766862170087973,0,0,6.018380648350387,5.753065016879862
EyeLink 1000 Plus,231,1,dilated,960.0,540.0,976.5,493.9,0.24193548387096772,-0.6759530791788859,0,0,6.016798321348318,5.7547198608711945
EyeLink 1000 Plus,231,1,dilated,960.0,540.0,976.45,494.05,0.24120234604105636,-0.6737536656891494,0,0,6.016798321348318,5.7547198608711945
EyeLink 1000 Plus,231,1,dilated,960.0,540.0,976.45,494.05,0.24120234604105636,-0.6737536656891494,0,0,6.016798321348318,5.7547198608711945
EyeLink 1000 Plus,231,1,dilated,960.0,540.0,976.45,494.1,0.24120234604105636,-0.6730205278592372,0,0,6.01521557810869,5.7547198608711945
EyeLink 1000 Plus,231,1,dilated,960.0,540.0,976.35,494.0,0.23973607038123199,-0.6744868035190615,0,0,6.016798321348318,5.756374229127555
EyeLink 1000 Plus,231,1,dilated,960.0,540.0,976.35,493.95,0.23973607038123199,-0.6752199413489738,0,0,6.016798321348318,5.756374229127555
EyeLink 1000 Plus,231,1,dilated,960.0,540.0,976.25,493.95,0.2382697947214076,-0.6752199413489738,0,0,6.018380648350387,5.758028122059004
EyeLink 1000 Plus,231,1,dilated,960.0,540.0,976.15,493.95,0.23680351906158323,-0.6752199413489738,0,0,6.018380648350387,5.758028122059004
EyeLink 1000 Plus,231,1,dilated,960.0,540.0,976.05,494.0,0.23533724340175885,-0.6744868035190615,0,0,6.018380648350387,5.75968154007501
EyeLink 1000 Plus,231,1,dilated,960.0,540.0,975.9,494.05,0.23313782991202311,-0.6737536656891494,0,0,6.018380648350387,5.75968154007501
EyeLink 1000 Plus,231,1,dilated,960.0,540.0,975.9,494.05,0.23313782991202311,-0.6737536656891494,0,0,6.019962559443115,5.761334483584451
EyeLink 1000 Plus,231,1,dilated,960.0,540.0,975.85,494.1,0.23240469208211176,-0.6730205278592372,0,0,6.019962559443115,5.761334483584451
EyeLink 1000 Plus,231,1,dilated,960.0,540.0,975.8,494.05,0.23167155425219874,-0.6737536656891494,0,0,6.021544054954294,5.761334483584451
EyeLink 1000 Plus,231,1,dilated,960.0,540.0,975.85,494.0,0.23240469208211176,-0.6744868035190615,0,0,6.021544054954294,5.761334483584451
EyeLink 1000 Plus,231,1,dilated,960.0,540.0,975.95,494.0,0.23387096774193614,-0.6744868035190615,0,0,6.021544054954294,5.762986952995626
EyeLink 1000 Plus,231,1,dilated,960.0,540.0,976.0,494.0,0.2346041055718475,-0.6744868035190615,0,0,6.023125135211279,5.762986952995626
EyeLink 1000 Plus,231,1,dilated,960.0,540.0,976.1,494.05,0.23607038123167187,-0.6737536656891494,0,0,6.023125135211279,5.762986952995626
EyeLink 1000 Plus,231,1,dilated,960.0,540.0,976.15,494.2,0.23680351906158323,-0.6715542521994137,0,0,6.023125135211279,5.76463894871624
EyeLink 1000 Plus,231,1,dilated,960.0,540.0,976.2,494.3,0.23753665689149625,-0.6700879765395893,0,0,6.023125135211279,5.76463894871624
EyeLink 1000 Plus,231,1,dilated,960.0,540.0,976.25,494.6,0.2382697947214076,-0.6656891495601169,0,0,6.023125135211279,5.76463894871624
EyeLink 1000 Plus,231,1,dilated,960.0,540.0,976.25,494.85,0.2382697947214076,-0.6620234604105568,0,0,6.023125135211279,5.7662904711534235
EyeLink 1000 Plus,231,1,dilated,960.0,540.0,976.3,495.05,0.23900293255131896,-0.659090909090909,0,0,6.023125135211279,5.7662904711534235
EyeLink 1000 Plus,231,1,dilated,960.0,540.0,976.25,495.25,0.2382697947214076,-0.656158357771261,0,0,6.023125135211279,5.7662904711534235
EyeLink 1000 Plus,231,1,dilated,960.0,540.0,976.25,495.35,0.2382697947214076,-0.6546920821114366,0,0,6.024705800541,5.7662904711534235
