frame,distance_from_width,distance_from_height,distance_average
402,879.1282649628511,869.862870552493,874.495567757672
402,879.1282649628511,869.862870552493,874.495567757672
402,879.1282649628511,869.862870552493,874.495567757672
402,879.1282649628511,869.862870552493,874.495567757672
402,879.1282649628511,869.862870552493,874.495567757672
402,879.1282649628511,869.862870552493,874.495567757672
402,879.1282649628511,869.862870552493,874.495567757672
403,879.1282649628511,869.862870552493,874.495567757672
403,879.1282649628511,869.862870552493,874.495567757672
403,879.1282649628511,869.862870552493,874.495567757672
403,879.1282649628511,869.862870552493,874.495567757672
403,879.1282649628511,869.862870552493,874.495567757672
403,879.1282649628511,869.862870552493,874.495567757672
404,879.0060989894951,866.5835473157482,872.7948231526216
404,879.0060989894951,866.5835473157482,872.7948231526216
404,879.0060989894951,866.5835473157482,872.7948231526216
404,879.0060989894951,866.5835473157482,872.7948231526216
404,879.0060989894951,866.5835473157482,872.7948231526216
404,879.0060989894951,866.5835473157482,872.7948231526216
404,879.0060989894951,866.5835473157482,872.7948231526216
405,879.0060989894951,866.5835473157482,872.7948231526216
405,879.0060989894951,866.5835473157482,872.7948231526216
405,879.0060989894951,866.5835473157482,872.7948231526216
405,879.0060989894951,866.5835473157482,872.7948231526216
405,879.0060989894951,866.5835473157482,872.7948231526216
405,879.0060989894951,866.5835473157482,872.7948231526216
406,879.0060989894951,866.5835473157482,872.7948231526216
406,879.0060989894951,866.5835473157482,872.7948231526216
406,879.0060989894951,866.5835473157482,872.7948231526216
406,879.0060989894951,866.5835473157482,872.7948231526216
406,879.0060989894951,866.5835473157482,872.7948231526216
406,879.0060989894951,866.5835473157482,872.7948231526216
406,879.0060989894951,866.5835473157482,872.7948231526216
407,879.1282649628511,869.862870552493,874.495567757672
407,879.1282649628511,869.862870552493,874.495567757672
407,879.1282649628511,869.862870552493,874.495567757672
407,879.1282649628511,869.862870552493,874.495567757672
407,879.1282649628511,869.862870552493,874.495567757672
407,879.1282649628511,869.862870552493,874.495567757672
407,879.1282649628511,869.862870552493,874.495567757672
408,879.1282649628511,869.862870552493,874.495567757672
408,879.1282649628511,869.862870552493,874.495567757672
408,879.1282649628511,869.862870552493,874.495567757672
408,879.1282649628511,869.862870552493,874.495567757672
408,879.1282649628511,869.862870552493,874.495567757672
408,879.1282649628511,869.862870552493,874.495567757672
409,879.0677975120678,869.6903014064169,874.3790494592424
409,879.0677975120678,869.6903014064169,874.3790494592424
409,879.0677975120678,869.6903014064169,874.3790494592424
409,879.0677975120678,869.6903014064169,874.3790494592424
409,879.0677975120678,869.6903014064169,874.3790494592424
409,879.0677975120678,869.6903014064169,874.3790494592424
409,879.0677975120678,869.6903014064169,874.3790494592424
410,879.1899806371785,872.9932247422529,876.0916026897157
410,879.1899806371785,872.9932247422529,876.0916026897157
410,879.1899806371785,872.9932247422529,876.0916026897157
410,879.1899806371785,872.9932247422529,876.0916026897157
410,879.1899806371785,872.9932247422529,876.0916026897157
410,879.1899806371785,872.9932247422529,876.0916026897157
410,879.1899806371785,872.9932247422529,876.0916026897157
411,877.7875687394987,869.852639536731,873.8201041381149
411,877.7875687394987,869.852639536731,873.8201041381149
411,877.7875687394987,869.852639536731,873.8201041381149
411,877.7875687394987,869.852639536731,873.8201041381149
411,877.7875687394987,869.852639536731,873.8201041381149
411,877.7875687394987,869.852639536731,873.8201041381149
412,879.0326296922104,873.3796772899929,876.2061534911016
412,879.0326296922104,873.3796772899929,876.2061534911016
412,879.0326296922104,873.3796772899929,876.2061534911016
412,879.0326296922104,873.3796772899929,876.2061534911016
412,879.0326296922104,873.3796772899929,876.2061534911016
412,879.0326296922104,873.3796772899929,876.2061534911016
412,879.0326296922104,873.3796772899929,876.2061534911016
413,879.1127069019678,870.203071456466,874.6578891792169
413,879.1127069019678,870.203071456466,874.6578891792169
413,879.1127069019678,870.203071456466,874.6578891792169
413,879.1127069019678,870.203071456466,874.6578891792169
413,879.1127069019678,870.203071456466,874.6578891792169
413,879.1127069019678,870.203071456466,874.6578891792169
413,879.1127069019678,870.203071456466,874.6578891792169
414,877.8493426897755,870.3126113425201,874.0809770161478
414,877.8493426897755,870.3126113425201,874.0809770161478
414,877.8493426897755,870.3126113425201,874.0809770161478
414,877.8493426897755,870.3126113425201,874.0809770161478
414,877.8493426897755,870.3126113425201,874.0809770161478
414,877.8493426897755,870.3126113425201,874.0809770161478
415,879.1310988260101,870.0889883384348,874.6100435822225
415,879.1310988260101,870.0889883384348,874.6100435822225
415,879.1310988260101,870.0889883384348,874.6100435822225
415,879.1310988260101,870.0889883384348,874.6100435822225
415,879.1310988260101,870.0889883384348,874.6100435822225
415,879.1310988260101,870.0889883384348,874.6100435822225
415,879.1310988260101,870.0889883384348,874.6100435822225
416,879.1310988260101,870.0889883384349,874.6100435822225
416,879.1310988260101,870.0889883384349,874.6100435822225
416,879.1310988260101,870.0889883384349,874.6100435822225
416,879.1310988260101,870.0889883384349,874.6100435822225
416,879.1310988260101,870.0889883384349,874.6100435822225
416,879.1310988260101,870.0889883384349,874.6100435822225
416,879.1310988260101,870.0889883384349,874.6100435822225
417,879.1310988260101,870.0889883384349,874.6100435822225
417,879.1310988260101,870.0889883384349,874.6100435822225
417,879.1310988260101,870.0889883384349,874.6100435822225
417,879.1310988260101,870.0889883384349,874.6100435822225
417,879.1310988260101,870.0889883384349,874.6100435822225
417,879.1310988260101,870.0889883384349,874.6100435822225
418,879.1310988260101,870.0889883384349,874.6100435822225
418,879.1310988260101,870.0889883384349,874.6100435822225
418,879.1310988260101,870.0889883384349,874.6100435822225
418,879.1310988260101,870.0889883384349,874.6100435822225
418,879.1310988260101,870.0889883384349,874.6100435822225
418,879.1310988260101,870.0889883384349,874.6100435822225
418,879.1310988260101,870.0889883384349,874.6100435822225
419,879.1310988260101,870.0889883384349,874.6100435822225
419,879.1310988260101,870.0889883384349,874.6100435822225
419,879.1310988260101,870.0889883384349,874.6100435822225
419,879.1310988260101,870.0889883384349,874.6100435822225
419,879.1310988260101,870.0889883384349,874.6100435822225
419,879.1310988260101,870.0889883384349,874.6100435822225
419,879.1310988260101,870.0889883384349,874.6100435822225
420,879.1310988260101,870.0889883384349,874.6100435822225
420,879.1310988260101,870.0889883384349,874.6100435822225
420,879.1310988260101,870.0889883384349,874.6100435822225
420,879.1310988260101,870.0889883384349,874.6100435822225
420,879.1310988260101,870.0889883384349,874.6100435822225
420,879.1310988260101,870.0889883384349,874.6100435822225
421,877.8750584653028,870.3856138819095,874.1303361736061
421,877.8750584653028,870.3856138819095,874.1303361736061
421,877.8750584653028,870.3856138819095,874.1303361736061
421,877.8750584653028,870.3856138819095,874.1303361736061
421,877.8750584653028,870.3856138819095,874.1303361736061
421,877.8750584653028,870.3856138819095,874.1303361736061
421,877.8750584653028,870.3856138819095,874.1303361736061
422,879.1991344936921,870.4475678869253,874.8233511903087
422,879.1991344936921,870.4475678869253,874.8233511903087
422,879.1991344936921,870.4475678869253,874.8233511903087
422,879.1991344936921,870.4475678869253,874.8233511903087
422,879.1991344936921,870.4475678869253,874.8233511903087
422,879.1991344936921,870.4475678869253,874.8233511903087
422,879.1991344936921,870.4475678869253,874.8233511903087
423,879.1991344936921,870.4475678869251,874.8233511903086
423,879.1991344936921,870.4475678869251,874.8233511903086
423,879.1991344936921,870.4475678869251,874.8233511903086
423,879.1991344936921,870.4475678869251,874.8233511903086
423,879.1991344936921,870.4475678869251,874.8233511903086
423,879.1991344936921,870.4475678869251,874.8233511903086
424,878.0218015365602,873.4758417258465,875.7488216312033
424,878.0218015365602,873.4758417258465,875.7488216312033
424,878.0218015365602,873.4758417258465,875.7488216312033
424,878.0218015365602,873.4758417258465,875.7488216312033
424,878.0218015365602,873.4758417258465,875.7488216312033
424,878.0218015365602,873.4758417258465,875.7488216312033
424,878.0218015365602,873.4758417258465,875.7488216312033
425,879.3626503962677,873.483794214453,876.4232223053604
425,879.3626503962677,873.483794214453,876.4232223053604
425,879.3626503962677,873.483794214453,876.4232223053604
425,879.3626503962677,873.483794214453,876.4232223053604
425,879.3626503962677,873.483794214453,876.4232223053604
425,879.3626503962677,873.483794214453,876.4232223053604
425,879.3626503962677,873.483794214453,876.4232223053604
426,879.3626503962677,873.483794214453,876.4232223053604
426,879.3626503962677,873.483794214453,876.4232223053604
426,879.3626503962677,873.483794214453,876.4232223053604
426,879.3626503962677,873.483794214453,876.4232223053604
426,879.3626503962677,873.483794214453,876.4232223053604
426,879.3626503962677,873.483794214453,876.4232223053604
427,879.3626503962677,873.483794214453,876.4232223053604
427,879.3626503962677,873.483794214453,876.4232223053604
427,879.3626503962677,873.483794214453,876.4232223053604
427,879.3626503962677,873.483794214453,876.4232223053604
427,879.3626503962677,873.483794214453,876.4232223053604
427,879.3626503962677,873.483794214453,876.4232223053604
427,879.3626503962677,873.483794214453,876.4232223053604
428,879.3211388276485,873.7550170355622,876.5380779316054
428,879.3211388276485,873.7550170355622,876.5380779316054
428,879.3211388276485,873.7550170355622,876.5380779316054
428,879.3211388276485,873.7550170355622,876.5380779316054
428,879.3211388276485,873.7550170355622,876.5380779316054
428,879.3211388276485,873.7550170355622,876.5380779316054
