frame_idx	gaze_pos_vid_x	gaze_pos_vid_y	pup_diam_l	pup_diam_r	gaze_ori_l_x	gaze_ori_l_y	gaze_ori_l_z	gaze_ori_r_x	gaze_ori_r_y	gaze_ori_r_z	gaze_dir_l_x	gaze_dir_l_y	gaze_dir_l_z	gaze_dir_r_x	gaze_dir_r_y	gaze_dir_r_z
16	795.32400000	448.74300000	3.03070140	3.13956404	-31.00097656	11.82617188	-36.23229980	32.02148438	13.30078125	-36.99279785	0.06729405	-0.15014368	0.98637134	-0.00427575	-0.15687008	0.98760998
16	794.78800000	448.02600000	3.08444357	3.12716198	-31.05957031	11.78710938	-36.36901855	31.96289062	13.27148438	-36.92443848	0.06421355	-0.14597185	0.98720253	-0.00213644	-0.15232345	0.98832840
16	796.33200000	444.42700000	3.05274940	3.08582163	-30.89355469	11.74804688	-36.25793457	32.12402344	13.17382812	-36.95007324	0.06067842	-0.13894948	0.98843879	-0.01386205	-0.14454895	0.98940057
17	795.66700000	443.36900000	3.06515145	3.12440586	-30.90820312	11.74804688	-36.20239258	32.11914062	13.18359375	-37.09960938	0.06575181	-0.14350531	0.98746288	-0.00442831	-0.15014368	0.98865432
17	794.12900000	446.87200000	3.15610003	3.08719969	-30.90332031	11.76757812	-36.26647949	32.11425781	13.23242188	-36.90734863	0.05722425	-0.14407463	0.98791087	-0.01857968	-0.14929058	0.98861879
17	794.22600000	444.08500000	3.06377363	3.16299009	-30.94238281	11.57226562	-36.30065918	32.08496094	13.05664062	-37.06115723	0.06104880	-0.12859322	0.98981661	0.00051870	-0.13543572	0.99078602
17	795.09500000	448.08800000	3.16850233	3.09408975	-31.04003906	11.76757812	-36.33483887	31.98730469	13.28125000	-36.93725586	0.06093310	-0.14758402	0.98717076	-0.00282089	-0.15488137	0.98792911
17	795.30200000	451.62400000	3.12164998	3.18090439	-30.96679688	11.77734375	-36.15539551	32.05566406	13.18359375	-37.06542969	0.06746416	-0.14265135	0.98747110	0.00040737	-0.14853214	0.98890752
17	793.49700000	448.10800000	3.09546781	3.09546781	-30.92773438	11.65039062	-36.29211426	32.09960938	13.10546875	-36.95007324	0.05603503	-0.13885458	0.98872620	-0.01297255	-0.14464381	0.98939878
18	794.51700000	447.56000000	3.18228221	3.12302804	-30.88378906	11.79687500	-36.32629395	32.13867188	13.20312500	-37.09960938	0.05232509	-0.14673057	0.98779160	-0.00460932	-0.15393408	0.98807037
18	792.47300000	445.30700000	3.09822369	3.09408975	-30.91796875	11.81640625	-36.24084473	32.10449219	13.34960938	-36.94152832	0.05973195	-0.14957500	0.98694450	-0.01289085	-0.15592322	0.98768508
18	793.66200000	446.52300000	3.12302804	3.10235786	-31.00097656	11.82617188	-36.30065918	32.02636719	13.33007812	-36.89880371	0.06084064	-0.15241818	0.98644167	-0.00611864	-0.15743823	0.98750991
18	793.97800000	447.53000000	3.08168769	3.06515145	-30.96191406	11.57226562	-36.51855469	32.05566406	13.15429688	-36.94152832	0.05120893	-0.13762021	0.98916042	-0.00787385	-0.14464380	0.98945248
