eye_tracker,participant_id,trial_number,trial_condition,target_x,target_y,gaze_x,gaze_y,gaze_angle_x,gaze_angle_y,target_angle_x,target_angle_y,pup_diam_l,pup_diam_r
EyeLink 1000 Plus,695,1,dark,960.0,540.0,893.8,602.55,-0.991017964071857,0.9406015037593978,0,0,4.486543570725534,4.522478769349047
EyeLink 1000 Plus,695,1,dark,960.0,540.0,893.95,602.85,-0.9887724550898197,0.9451127819548876,0,0,4.486543570725534,4.52037284198487
EyeLink 1000 Plus,695,1,dark,960.0,540.0,894.15,603.1,-0.9857784431137728,0.9488721804511282,0,0,4.486543570725534,4.518265933065019
EyeLink 1000 Plus,695,1,dark,960.0,540.0,894.4,603.2,-0.982035928143713,0.9503759398496248,0,0,4.486543570725534,4.518265933065019
EyeLink 1000 Plus,695,1,dark,960.0,540.0,894.5,603.1,-0.9805389221556887,0.9488721804511282,0,0,4.486543570725534,4.518265933065019
EyeLink 1000 Plus,695,1,dark,960.0,540.0,894.65,602.55,-0.978293413173653,0.9406015037593978,0,0,4.488665369647988,4.52037284198487
EyeLink 1000 Plus,695,1,dark,960.0,540.0,894.65,601.7,-0.978293413173653,0.9292168674698801,0,0,4.490786166066648,4.522478769349047
EyeLink 1000 Plus,695,1,dark,960.0,540.0,894.35,601.4,-0.9827844311377243,0.9246987951807225,0,0,4.490786166066648,4.522478769349047
EyeLink 1000 Plus,695,1,dark,960.0,540.0,894.0,601.3,-0.9880239520958084,0.9231927710843366,0,0,4.488665369647988,4.52037284198487
EyeLink 1000 Plus,695,1,dark,960.0,540.0,893.65,601.65,-0.9932634730538926,0.927067669172932,0,0,4.488665369647988,4.52037284198487
EyeLink 1000 Plus,695,1,dark,960.0,540.0,893.55,601.75,-0.9947604790419169,0.9285714285714286,0,0,4.486543570725534,4.52037284198487
EyeLink 1000 Plus,695,1,dark,960.0,540.0,893.65,601.3,-0.9932634730538926,0.9231927710843366,0,0,4.488665369647988,4.52037284198487
EyeLink 1000 Plus,695,1,dark,960.0,540.0,893.75,601.15,-0.9917664670658684,0.9209337349397586,0,0,4.488665369647988,4.522478769349047
EyeLink 1000 Plus,695,1,dark,960.0,540.0,893.95,601.05,-0.9887724550898197,0.9194277108433727,0,0,4.490786166066648,4.522478769349047
EyeLink 1000 Plus,695,1,dark,960.0,540.0,893.95,601.15,-0.9887724550898197,0.9209337349397586,0,0,4.490786166066648,4.524583716528112
EyeLink 1000 Plus,695,1,dark,960.0,540.0,893.8,600.75,-0.991017964071857,0.9149096385542168,0,0,4.490786166066648,4.524583716528112
EyeLink 1000 Plus,695,1,dark,960.0,540.0,893.65,600.05,-0.9932634730538926,0.9043674698795173,0,0,4.490786166066648,4.5266876848894535
EyeLink 1000 Plus,695,1,dark,960.0,540.0,893.45,599.4,-0.9962574850299395,0.8945783132530116,0,0,4.488665369647988,4.5266876848894535
