eye_tracker,participant_id,trial_number,trial_condition,target_x,target_y,gaze_x,gaze_y,gaze_angle_x,gaze_angle_y,target_angle_x,target_angle_y,pup_diam_l,pup_diam_r
EyeLink 1000 Plus,503,1,dilated,960.0,540.0,964.25,466.85,0.06343283582089553,-1.0967016491754118,0,0,6.881962292373602,6.120354474312737
EyeLink 1000 Plus,503,1,dilated,960.0,540.0,964.25,466.85,0.06343283582089553,-1.0967016491754118,0,0,6.881962292373602,6.121910035266644
EyeLink 1000 Plus,503,1,dilated,960.0,540.0,964.25,466.9,0.06343283582089553,-1.0959520239880063,0,0,6.881962292373602,6.121910035266644
EyeLink 1000 Plus,503,1,dilated,960.0,540.0,964.15,467.3,0.06194029850746235,-1.0899550224887553,0,0,6.881962292373602,6.121910035266644
EyeLink 1000 Plus,503,1,dilated,960.0,540.0,963.65,467.75,0.05447761194029817,-1.0832083958020988,0,0,6.881962292373602,6.123465201057072
EyeLink 1000 Plus,503,1,dilated,960.0,540.0,962.4,468.0,0.03576751117734691,-1.0794602698650675,0,0,6.881962292373602,6.123465201057072
EyeLink 1000 Plus,503,1,dilated,960.0,540.0,959.6,468.25,-0.005961251862890869,-1.075712143928036,0,0,6.880578566152242,6.123465201057072
EyeLink 1000 Plus,503,1,dilated,960.0,540.0,954.7,468.05,-0.07898658718330782,-1.0787106446776609,0,0,6.881962292373602,6.121910035266644
EyeLink 1000 Plus,503,1,dilated,960.0,540.0,947.6,467.5,-0.1847988077496271,-1.0869565217391304,0,0,6.881962292373602,6.121910035266644
EyeLink 1000 Plus,503,1,dilated,960.0,540.0,939.2,466.8,-0.30998509687034215,-1.0974512743628184,0,0,6.881962292373602,6.121910035266644
EyeLink 1000 Plus,503,1,dilated,960.0,540.0,940.3,452.2,-0.29359165424739264,-1.3163418290854574,0,0,6.894403331077934,6.128128330455588
EyeLink 1000 Plus,503,1,dilated,960.0,540.0,948.2,452.5,-0.17585692995528995,-1.3118440779610194,0,0,6.894403331077934,6.128128330455588
EyeLink 1000 Plus,503,1,dilated,960.0,540.0,954.85,452.9,-0.07675111773472396,-1.3058470764617693,0,0,6.894403331077934,6.128128330455588
EyeLink 1000 Plus,503,1,dilated,960.0,540.0,959.4,453.4,-0.00894187779433715,-1.2983508245877065,0,0,6.894403331077934,6.128128330455588
EyeLink 1000 Plus,503,1,dilated,960.0,540.0,961.15,453.9,0.017164179104477272,-1.2908545727136436,0,0,6.894403331077934,6.128128330455588
EyeLink 1000 Plus,503,1,dilated,960.0,540.0,960.9,454.7,0.013432835820895182,-1.2788605697151425,0,0,6.893022102308974,6.128128330455588
EyeLink 1000 Plus,503,1,dilated,960.0,540.0,958.85,455.3,-0.017138599105811884,-1.2698650674662666,0,0,6.891640596712914,6.128128330455588
EyeLink 1000 Plus,503,1,dilated,960.0,540.0,956.35,455.8,-0.05439642324888193,-1.2623688155922037,0,0,6.891640596712914,6.126574348351116
EyeLink 1000 Plus,503,1,dilated,960.0,540.0,953.9,455.75,-0.09090909090909126,-1.26311844077961,0,0,6.890258814123244,6.126574348351116
EyeLink 1000 Plus,503,1,dilated,960.0,540.0,951.75,455.45,-0.12295081967213116,-1.267616191904048,0,0,6.890258814123244,6.125019971985023
EyeLink 1000 Plus,503,1,dilated,960.0,540.0,950.0,455.15,-0.1490312965722802,-1.272113943028486,0,0,6.890258814123244,6.125019971985023
