eye_tracker,participant_id,trial_number,trial_condition,target_x,target_y,gaze_x,gaze_y,gaze_angle_x,gaze_angle_y,target_angle_x,target_angle_y,pup_diam_l,pup_diam_r
EyeLink 1000 Plus,844,1,dark,960.0,540.0,914.7,559.15,-0.6661764705882346,0.2820324005891013,0,0,6.156032929605324,5.566320036375474
EyeLink 1000 Plus,844,1,dark,960.0,540.0,914.75,559.25,-0.6654411764705882,0.28350515463917525,0,0,6.156032929605324,5.566320036375474
EyeLink 1000 Plus,844,1,dark,960.0,540.0,914.8,559.3,-0.6647058823529418,0.2842415316642114,0,0,6.156032929605324,5.566320036375474
EyeLink 1000 Plus,844,1,dark,960.0,540.0,914.75,559.4,-0.6654411764705882,0.28571428571428537,0,0,6.156032929605324,5.566320036375474
EyeLink 1000 Plus,844,1,dark,960.0,540.0,914.8,559.5,-0.6647058823529418,0.28718703976435933,0,0,6.156032929605324,5.566320036375474
EyeLink 1000 Plus,844,1,dark,960.0,540.0,914.85,559.55,-0.6639705882352938,0.2879234167893955,0,0,6.156032929605324,5.566320036375474
EyeLink 1000 Plus,844,1,dark,960.0,540.0,915.0,559.55,-0.6617647058823529,0.2879234167893955,0,0,6.156032929605324,5.566320036375474
EyeLink 1000 Plus,844,1,dark,960.0,540.0,915.1,559.5,-0.6602941176470585,0.28718703976435933,0,0,6.156032929605324,5.566320036375474
EyeLink 1000 Plus,844,1,dark,960.0,540.0,915.2,559.35,-0.658823529411764,0.2849779086892492,0,0,6.156032929605324,5.566320036375474
EyeLink 1000 Plus,844,1,dark,960.0,540.0,915.4,559.3,-0.6558823529411768,0.2842415316642114,0,0,6.156032929605324,5.566320036375474
EyeLink 1000 Plus,844,1,dark,960.0,540.0,915.5,559.3,-0.6544117647058824,0.2842415316642114,0,0,6.156032929605324,5.564609164954586
EyeLink 1000 Plus,844,1,dark,960.0,540.0,915.65,559.25,-0.6522058823529415,0.28350515463917525,0,0,6.156032929605324,5.564609164954586
EyeLink 1000 Plus,844,1,dark,960.0,540.0,915.8,559.25,-0.6500000000000007,0.28350515463917525,0,0,6.15448599330006,5.564609164954586
EyeLink 1000 Plus,844,1,dark,960.0,540.0,915.75,559.2,-0.6507352941176471,0.2827687776141391,0,0,6.15448599330006,5.564609164954586
EyeLink 1000 Plus,844,1,dark,960.0,540.0,915.85,559.3,-0.6492647058823526,0.2842415316642114,0,0,6.15448599330006,5.564609164954586
EyeLink 1000 Plus,844,1,dark,960.0,540.0,915.85,559.35,-0.6492647058823526,0.2849779086892492,0,0,6.15448599330006,5.564609164954586
EyeLink 1000 Plus,844,1,dark,960.0,540.0,915.9,559.35,-0.6485294117647062,0.2849779086892492,0,0,6.152938668073016,5.564609164954586
EyeLink 1000 Plus,844,1,dark,960.0,540.0,915.95,559.35,-0.6477941176470582,0.2849779086892492,0,0,6.152938668073016,5.564609164954586
EyeLink 1000 Plus,844,1,dark,960.0,540.0,915.95,559.35,-0.6477941176470582,0.2849779086892492,0,0,6.152938668073016,5.564609164954586
EyeLink 1000 Plus,844,1,dark,960.0,540.0,916.0,559.35,-0.6470588235294118,0.2849779086892492,0,0,6.152938668073016,5.564609164954586
EyeLink 1000 Plus,844,1,dark,960.0,540.0,916.15,559.4,-0.644852941176471,0.28571428571428537,0,0,6.152938668073016,5.564609164954586
EyeLink 1000 Plus,844,1,dark,960.0,540.0,916.25,559.35,-0.6433823529411765,0.2849779086892492,0,0,6.152938668073016,5.562897767354537
EyeLink 1000 Plus,844,1,dark,960.0,540.0,916.35,559.35,-0.6419117647058821,0.2849779086892492,0,0,6.151390953630703,5.562897767354537
EyeLink 1000 Plus,844,1,dark,960.0,540.0,916.4,559.35,-0.6411764705882357,0.2849779086892492,0,0,6.151390953630703,5.562897767354537
EyeLink 1000 Plus,844,1,dark,960.0,540.0,916.35,559.4,-0.6419117647058821,0.28571428571428537,0,0,6.151390953630703,5.561185843089548
EyeLink 1000 Plus,844,1,dark,960.0,540.0,916.35,559.4,-0.6419117647058821,0.28571428571428537,0,0,6.151390953630703,5.561185843089548
EyeLink 1000 Plus,844,1,dark,960.0,540.0,916.15,559.5,-0.644852941176471,0.28718703976435933,0,0,6.149842849679263,5.561185843089548
EyeLink 1000 Plus,844,1,dark,960.0,540.0,916.05,559.55,-0.6463235294117654,0.2879234167893955,0,0,6.149842849679263,5.561185843089548
EyeLink 1000 Plus,844,1,dark,960.0,540.0,915.95,559.6,-0.6477941176470582,0.2886597938144333,0,0,6.149842849679263,5.561185843089548
EyeLink 1000 Plus,844,1,dark,960.0,540.0,915.8,559.7,-0.6500000000000007,0.29013254786450726,0,0,6.149842849679263,5.559473391673092
EyeLink 1000 Plus,844,1,dark,960.0,540.0,915.7,559.8,-0.6514705882352935,0.29160530191457956,0,0,6.148294355924469,5.559473391673092
EyeLink 1000 Plus,844,1,dark,960.0,540.0,915.65,559.75,-0.6522058823529415,0.2908689248895434,0,0,6.148294355924469,5.559473391673092
EyeLink 1000 Plus,844,1,dark,960.0,540.0,915.65,559.75,-0.6522058823529415,0.2908689248895434,0,0,6.1467454720717205,5.559473391673092
EyeLink 1000 Plus,844,1,dark,960.0,540.0,915.75,559.65,-0.6507352941176471,0.28939617083946945,0,0,6.145196197826047,5.559473391673092
EyeLink 1000 Plus,844,1,dark,960.0,540.0,915.8,559.55,-0.6500000000000007,0.2879234167893955,0,0,6.145196197826047,5.559473391673092
EyeLink 1000 Plus,844,1,dark,960.0,540.0,915.85,559.45,-0.6492647058823526,0.2864506627393232,0,0,6.1436465328921095,5.559473391673092
EyeLink 1000 Plus,844,1,dark,960.0,540.0,915.95,559.3,-0.6477941176470582,0.2842415316642114,0,0,6.1436465328921095,5.559473391673092
EyeLink 1000 Plus,844,1,dark,960.0,540.0,916.05,559.3,-0.6463235294117654,0.2842415316642114,0,0,6.142096476974189,5.5577604126178946
EyeLink 1000 Plus,844,1,dark,960.0,540.0,916.1,559.25,-0.6455882352941174,0.28350515463917525,0,0,6.142096476974189,5.5577604126178946
EyeLink 1000 Plus,844,1,dark,960.0,540.0,916.15,559.25,-0.644852941176471,0.28350515463917525,0,0,6.142096476974189,5.556046905435927
EyeLink 1000 Plus,844,1,dark,960.0,540.0,916.15,559.2,-0.644852941176471,0.2827687776141391,0,0,6.142096476974189,5.554332869638411
EyeLink 1000 Plus,844,1,dark,960.0,540.0,916.15,559.2,-0.644852941176471,0.2827687776141391,0,0,6.142096476974189,5.55261830473581
EyeLink 1000 Plus,844,1,dark,960.0,540.0,916.15,559.25,-0.644852941176471,0.28350515463917525,0,0,6.142096476974189,5.55261830473581
EyeLink 1000 Plus,844,1,dark,960.0,540.0,916.1,559.3,-0.6455882352941174,0.2842415316642114,0,0,6.140546029776201,5.550903210237834
EyeLink 1000 Plus,844,1,dark,960.0,540.0,916.0,559.35,-0.6470588235294118,0.2849779086892492,0,0,6.140546029776201,5.550903210237834
EyeLink 1000 Plus,844,1,dark,960.0,540.0,915.9,559.35,-0.6485294117647062,0.2849779086892492,0,0,6.140546029776201,5.549187585653436
EyeLink 1000 Plus,844,1,dark,960.0,540.0,915.75,559.4,-0.6507352941176471,0.28571428571428537,0,0,6.140546029776201,5.549187585653436
EyeLink 1000 Plus,844,1,dark,960.0,540.0,915.65,559.5,-0.6522058823529415,0.28718703976435933,0,0,6.140546029776201,5.547471430490807
EyeLink 1000 Plus,844,1,dark,960.0,540.0,915.55,559.55,-0.653676470588236,0.2879234167893955,0,0,6.140546029776201,5.545754744257381
EyeLink 1000 Plus,844,1,dark,960.0,540.0,915.45,559.55,-0.6551470588235287,0.2879234167893955,0,0,6.140546029776201,5.545754744257381
EyeLink 1000 Plus,844,1,dark,960.0,540.0,915.35,559.5,-0.6566176470588232,0.28718703976435933,0,0,6.140546029776201,5.544037526459823
EyeLink 1000 Plus,844,1,dark,960.0,540.0,915.3,559.4,-0.6573529411764713,0.28571428571428537,0,0,6.140546029776201,5.544037526459823
EyeLink 1000 Plus,844,1,dark,960.0,540.0,915.25,559.25,-0.6580882352941176,0.28350515463917525,0,0,6.138995191001682,5.542319776604042
EyeLink 1000 Plus,844,1,dark,960.0,540.0,915.2,559.1,-0.658823529411764,0.28129602356406513,0,0,6.138995191001682,5.542319776604042
EyeLink 1000 Plus,844,1,dark,960.0,540.0,915.15,559.0,-0.6595588235294121,0.2798232695139911,0,0,6.138995191001682,5.542319776604042
EyeLink 1000 Plus,844,1,dark,960.0,540.0,915.1,558.95,-0.6602941176470585,0.279086892488955,0,0,6.138995191001682,5.5406014941951724
EyeLink 1000 Plus,844,1,dark,960.0,540.0,915.0,559.0,-0.6617647058823529,0.2798232695139911,0,0,6.137443960353796,5.538882678737589
EyeLink 1000 Plus,844,1,dark,960.0,540.0,914.9,559.1,-0.6632352941176474,0.28129602356406513,0,0,6.135892337535331,5.537163329734894
EyeLink 1000 Plus,844,1,dark,960.0,540.0,914.8,559.35,-0.6647058823529418,0.2849779086892492,0,0,6.135892337535331,5.537163329734894
EyeLink 1000 Plus,844,1,dark,960.0,540.0,914.6,559.55,-0.667647058823529,0.2879234167893955,0,0,6.134340322248702,5.535443446689916
EyeLink 1000 Plus,844,1,dark,960.0,540.0,914.5,559.75,-0.6691176470588235,0.2908689248895434,0,0,6.134340322248702,5.535443446689916
EyeLink 1000 Plus,844,1,dark,960.0,540.0,914.25,559.85,-0.6727941176470589,0.2923416789396174,0,0,6.134340322248702,5.5337230291047135
EyeLink 1000 Plus,844,1,dark,960.0,540.0,914.0,559.85,-0.6764705882352942,0.2923416789396174,0,0,6.134340322248702,5.5337230291047135
EyeLink 1000 Plus,844,1,dark,960.0,540.0,913.8,559.8,-0.679411764705883,0.29160530191457956,0,0,6.135892337535331,5.532002076480572
EyeLink 1000 Plus,844,1,dark,960.0,540.0,913.55,559.7,-0.6830882352941183,0.29013254786450726,0,0,6.135892337535331,5.532002076480572
EyeLink 1000 Plus,844,1,dark,960.0,540.0,913.35,559.55,-0.6860294117647056,0.2879234167893955,0,0,6.135892337535331,5.530280588318
EyeLink 1000 Plus,844,1,dark,960.0,540.0,913.2,559.4,-0.6882352941176464,0.28571428571428537,0,0,6.137443960353796,5.530280588318
EyeLink 1000 Plus,844,1,dark,960.0,540.0,913.05,559.2,-0.6904411764705889,0.2827687776141391,0,0,6.137443960353796,5.528558564116726
EyeLink 1000 Plus,844,1,dark,960.0,540.0,912.95,559.1,-0.6919117647058817,0.28129602356406513,0,0,6.137443960353796,5.526836003375703
EyeLink 1000 Plus,844,1,dark,960.0,540.0,912.85,559.0,-0.6933823529411761,0.2798232695139911,0,0,6.135892337535331,5.525112905593098
EyeLink 1000 Plus,844,1,dark,960.0,540.0,912.8,558.95,-0.6941176470588242,0.279086892488955,0,0,6.135892337535331,5.523389270266304
EyeLink 1000 Plus,844,1,dark,960.0,540.0,912.7,558.85,-0.695588235294117,0.277614138438881,0,0,6.134340322248702,5.521665096891919
EyeLink 1000 Plus,844,1,dark,960.0,540.0,912.7,558.75,-0.695588235294117,0.27614138438880703,0,0,6.134340322248702,5.5199403849657624
EyeLink 1000 Plus,844,1,dark,960.0,540.0,912.7,558.65,-0.695588235294117,0.27466863033873307,0,0,6.134340322248702,5.518215133982862
EyeLink 1000 Plus,844,1,dark,960.0,540.0,912.6,558.55,-0.6970588235294114,0.2731958762886591,0,0,6.134340322248702,5.5164893434374545
EyeLink 1000 Plus,844,1,dark,960.0,540.0,912.5,558.4,-0.6985294117647058,0.270986745213549,0,0,6.134340322248702,5.514763012822991
EyeLink 1000 Plus,844,1,dark,960.0,540.0,912.55,558.2,-0.6977941176470595,0.2680412371134027,0,0,6.134340322248702,5.513036141632125
EyeLink 1000 Plus,844,1,dark,960.0,540.0,912.7,558.0,-0.695588235294117,0.2650957290132548,0,0,6.132787914195943,5.509580775487827
EyeLink 1000 Plus,844,1,dark,960.0,540.0,912.9,557.8,-0.6926470588235297,0.2621502209131068,0,0,6.132787914195943,5.507852279515725
EyeLink 1000 Plus,844,1,dark,960.0,540.0,913.05,557.6,-0.6904411764705889,0.25920471281296054,0,0,6.132787914195943,5.506123240929873
EyeLink 1000 Plus,844,1,dark,960.0,540.0,913.15,557.5,-0.6889705882352944,0.25773195876288657,0,0,6.132787914195943,5.504393659218934
EyeLink 1000 Plus,844,1,dark,960.0,540.0,913.3,557.6,-0.6867647058823536,0.25920471281296054,0,0,6.132787914195943,5.500932864372428
EyeLink 1000 Plus,844,1,dark,960.0,540.0,913.45,557.75,-0.6845588235294111,0.26141384388807065,0,0,6.132787914195943,5.49920165021016
EyeLink 1000 Plus,844,1,dark,960.0,540.0,913.6,557.9,-0.6823529411764703,0.26362297496318077,0,0,6.132787914195943,5.497469890869405
EyeLink 1000 Plus,844,1,dark,960.0,540.0,913.6,558.15,-0.6823529411764703,0.2673048600883649,0,0,6.131235113078714,5.497469890869405
EyeLink 1000 Plus,844,1,dark,960.0,540.0,913.65,558.5,-0.6816176470588239,0.27245949926362295,0,0,6.131235113078714,5.495737585834787
EyeLink 1000 Plus,844,1,dark,960.0,540.0,913.75,558.75,-0.6801470588235294,0.27614138438880703,0,0,6.131235113078714,5.494004734590123
EyeLink 1000 Plus,844,1,dark,960.0,540.0,913.8,559.05,-0.679411764705883,0.28055964653902726,0,0,6.131235113078714,5.492271336618413
EyeLink 1000 Plus,844,1,dark,960.0,540.0,913.8,559.15,-0.679411764705883,0.2820324005891013,0,0,6.131235113078714,5.4905373914018405
EyeLink 1000 Plus,844,1,dark,960.0,540.0,913.9,559.2,-0.6779411764705886,0.2827687776141391,0,0,6.131235113078714,5.488802898421771
EyeLink 1000 Plus,844,1,dark,960.0,540.0,913.8,559.45,-0.679411764705883,0.2864506627393232,0,0,6.131235113078714,5.485332267092511
EyeLink 1000 Plus,844,1,dark,960.0,540.0,913.65,559.7,-0.6816176470588239,0.29013254786450726,0,0,6.131235113078714,5.483596127701947
EyeLink 1000 Plus,844,1,dark,960.0,540.0,913.6,559.95,-0.6823529411764703,0.29381443298969134,0,0,6.131235113078714,5.481859438465135
EyeLink 1000 Plus,844,1,dark,960.0,540.0,913.5,560.15,-0.6838235294117647,0.29675994108983766,0,0,6.129681918598294,5.48012219885933
EyeLink 1000 Plus,844,1,dark,960.0,540.0,913.35,560.3,-0.6860294117647056,0.2989690721649478,0,0,6.129681918598294,5.476646066445579
EyeLink 1000 Plus,844,1,dark,960.0,540.0,913.3,560.5,-0.6867647058823536,0.3019145802650957,0,0,6.129681918598294,5.474907172587984
EyeLink 1000 Plus,844,1,dark,960.0,540.0,913.15,560.6,-0.6889705882352944,0.3033873343151697,0,0,6.128128330455588,5.473167726262084
EyeLink 1000 Plus,844,1,dark,960.0,540.0,913.05,560.55,-0.6904411764705889,0.30265095729013186,0,0,6.128128330455588,5.4714277269409655
EyeLink 1000 Plus,844,1,dark,960.0,540.0,913.0,560.45,-0.6911764705882353,0.30117820324005956,0,0,6.128128330455588,5.467946067201232
EyeLink 1000 Plus,844,1,dark,960.0,540.0,912.8,560.35,-0.6941176470588242,0.2997054491899856,0,0,6.128128330455588,5.464462189136681
EyeLink 1000 Plus,844,1,dark,960.0,540.0,912.5,560.25,-0.6985294117647058,0.29823269513991163,0,0,6.128128330455588,5.462719416906379
EyeLink 1000 Plus,844,1,dark,960.0,540.0,912.25,560.1,-0.7022058823529411,0.2960235640648015,0,0,6.128128330455588,5.459232203389868
EyeLink 1000 Plus,844,1,dark,960.0,540.0,912.05,560.0,-0.7051470588235301,0.2945508100147275,0,0,6.129681918598294,5.457487761037171
EyeLink 1000 Plus,844,1,dark,960.0,540.0,911.85,559.9,-0.7080882352941174,0.2930780559646535,0,0,6.129681918598294,5.453997202470271
EyeLink 1000 Plus,844,1,dark,960.0,540.0,911.6,559.85,-0.7117647058823526,0.2923416789396174,0,0,6.129681918598294,5.452251085184454
EyeLink 1000 Plus,844,1,dark,960.0,540.0,911.35,559.7,-0.7154411764705879,0.29013254786450726,0,0,6.129681918598294,5.448757171922611
EyeLink 1000 Plus,844,1,dark,960.0,540.0,911.2,559.65,-0.7176470588235287,0.28939617083946945,0,0,6.129681918598294,5.448757171922611
EyeLink 1000 Plus,844,1,dark,960.0,540.0,911.05,559.55,-0.7198529411764713,0.2879234167893955,0,0,6.129681918598294,5.44700937486981
EyeLink 1000 Plus,844,1,dark,960.0,540.0,911.0,559.55,-0.7205882352941176,0.2879234167893955,0,0,6.129681918598294,5.445261016816469
EyeLink 1000 Plus,844,1,dark,960.0,540.0,910.9,559.6,-0.7220588235294121,0.2886597938144333,0,0,6.129681918598294,5.443512097222034
EyeLink 1000 Plus,844,1,dark,960.0,540.0,910.85,559.65,-0.7227941176470585,0.28939617083946945,0,0,6.129681918598294,5.443512097222034
EyeLink 1000 Plus,844,1,dark,960.0,540.0,910.9,559.75,-0.7220588235294121,0.2908689248895434,0,0,6.128128330455588,5.441762615545089
