eye_tracker,participant_id,trial_number,trial_condition,target_x,target_y,gaze_x,gaze_y,gaze_angle_x,gaze_angle_y,target_angle_x,target_angle_y,pup_diam_l,pup_diam_r
EyeLink 1000 Plus,299,1,dark,960.0,540.0,912.65,596.4,-0.7088323353293416,0.8481203007518794,0,0,5.415452569644283,5.1468079256907
EyeLink 1000 Plus,299,1,dark,960.0,540.0,912.6,596.05,-0.709580838323353,0.8428571428571422,0,0,5.415452569644283,5.1468079256907
EyeLink 1000 Plus,299,1,dark,960.0,540.0,912.55,595.65,-0.710329341317366,0.8368421052631575,0,0,5.415452569644283,5.1468079256907
EyeLink 1000 Plus,299,1,dark,960.0,540.0,912.45,595.45,-0.7118263473053885,0.8338345864661661,0,0,5.417210548125793,5.148657632102867
EyeLink 1000 Plus,299,1,dark,960.0,540.0,912.45,595.4,-0.7118263473053885,0.833082706766917,0,0,5.417210548125793,5.148657632102867
EyeLink 1000 Plus,299,1,dark,960.0,540.0,912.55,595.45,-0.710329341317366,0.8338345864661661,0,0,5.417210548125793,5.148657632102867
EyeLink 1000 Plus,299,1,dark,960.0,540.0,912.6,595.6,-0.709580838323353,0.8360902255639101,0,0,5.417210548125793,5.148657632102867
EyeLink 1000 Plus,299,1,dark,960.0,540.0,912.65,595.75,-0.7088323353293416,0.8383458646616542,0,0,5.418967956297936,5.148657632102867
EyeLink 1000 Plus,299,1,dark,960.0,540.0,912.8,595.95,-0.7065868263473061,0.8413533834586473,0,0,5.418967956297936,5.148657632102867
EyeLink 1000 Plus,299,1,dark,960.0,540.0,912.95,596.1,-0.7043413173652688,0.8436090225563914,0,0,5.418967956297936,5.148657632102867
EyeLink 1000 Plus,299,1,dark,960.0,540.0,913.0,596.35,-0.7035928143712575,0.8473684210526319,0,0,5.417210548125793,5.148657632102867
EyeLink 1000 Plus,299,1,dark,960.0,540.0,913.0,596.35,-0.7035928143712575,0.8473684210526319,0,0,5.417210548125793,5.150506674228233
EyeLink 1000 Plus,299,1,dark,960.0,540.0,912.9,596.45,-0.7050898203592818,0.8488721804511286,0,0,5.417210548125793,5.150506674228233
EyeLink 1000 Plus,299,1,dark,960.0,540.0,912.9,596.5,-0.7050898203592818,0.849624060150376,0,0,5.417210548125793,5.150506674228233
EyeLink 1000 Plus,299,1,dark,960.0,540.0,912.8,596.5,-0.7065868263473061,0.849624060150376,0,0,5.417210548125793,5.150506674228233
EyeLink 1000 Plus,299,1,dark,960.0,540.0,912.75,596.5,-0.7073353293413174,0.849624060150376,0,0,5.417210548125793,5.150506674228233
EyeLink 1000 Plus,299,1,dark,960.0,540.0,912.55,596.45,-0.710329341317366,0.8488721804511286,0,0,5.417210548125793,5.150506674228233
EyeLink 1000 Plus,299,1,dark,960.0,540.0,912.35,596.35,-0.7133233532934129,0.8473684210526319,0,0,5.417210548125793,5.150506674228233
EyeLink 1000 Plus,299,1,dark,960.0,540.0,912.2,596.2,-0.7155688622754485,0.8451127819548879,0,0,5.417210548125793,5.150506674228233
