eye_tracker,frame,trial_condition,segment,target_x,target_y,timestamp,gaze_ori_l_x,gaze_ori_l_y,gaze_ori_l_z,pup_diam_l,gaze_dir_l_x,gaze_dir_l_y,gaze_dir_l_z,gaze_ori_r_x,gaze_ori_r_y,gaze_ori_r_z,pup_diam_r,gaze_dir_r_x,gaze_dir_r_y,gaze_dir_r_z,gaze_pos_vid_x,gaze_pos_vid_y,gaze_pos_3d_x,gaze_pos_3d_y,gaze_pos_3d_z,confidence,gaze_target_angle
Pupil Core,2649,dilated,1,662,369,89481.84565934,-39.48818515,14.46777548,-21.28204625,4.05852688,0.1850903,-0.10649982,0.97693366,20.35015939,15.23267059,-19.81179912,4.79078659,-0.07245907,-0.07023966,0.99489501,647.50568871,375.89775884,3.79767208,-5.63117283,208.00993511,1.0,1.158679608796395
Pupil Core,2649,dilated,1,662,369,89485.92265934,-39.48818515,14.46777548,-21.28204625,4.03333644,0.1850903,-0.10649982,0.97693366,20.35015939,15.23267059,-19.81179912,4.79078659,-0.07329228,-0.06939403,0.99489332,647.02861621,376.44212467,3.65995721,-5.46938889,207.29475183,1.0,1.2068519216600953
Pupil Core,2649,dilated,1,662,369,89489.91165934,-39.48818515,14.46777548,-21.28204625,4.03333644,0.189361,-0.10952498,0.97578004,20.35015939,15.23267059,-19.81179912,4.80739952,-0.07329228,-0.06939403,0.99489332,648.41529152,376.00594131,3.94705803,-5.47935393,203.42354077,1.0,1.1033735315834572
Pupil Core,2649,dilated,1,662,369,89493.91415934,-39.48818515,14.46777548,-21.28204625,4.03333644,0.18902311,-0.10442563,0.9764044,20.35015939,15.23267059,-19.81179912,4.73314302,-0.07329228,-0.06939403,0.99489332,648.29241266,378.21442927,3.9210189,-4.91973839,203.72019714,1.0,1.1924569948184358
Pupil Core,2649,dilated,1,662,369,89497.88965934,-39.48818515,14.46777548,-21.28204625,,0.18902311,-0.10442563,0.9764044,20.35015939,15.23267059,-19.81179912,4.73314302,-0.07427944,-0.06729678,0.99496417,647.72804595,379.34426085,3.76134074,-4.61131389,202.92642206,1.0,1.27260634185859
Pupil Core,2649,dilated,1,662,369,89501.92365934,-39.48818515,14.46777548,-21.28204625,,0.18683303,-0.10844707,0.97638755,20.35015939,15.23267059,-19.81179912,4.76260927,-0.07427944,-0.06729678,0.99496417,647.03111647,377.07369001,3.61813097,-5.24277171,204.89308081,1.0,1.2277136720426645
Pupil Core,2650,dilated,1,662,369,89505.91215934,-39.48818515,14.46777548,-21.28204625,4.04533429,0.18683303,-0.10844707,0.97638755,20.35015939,15.23267059,-19.81179912,4.76260927,-0.07298744,-0.0676234,0.99503764,647.77319495,376.66156484,3.83033514,-5.37830723,206.00100005,1.0,1.1664586699705224
Pupil Core,2650,dilated,1,662,369,89509.87015934,-39.48818515,14.46777548,-21.28204625,,0.18683303,-0.10844707,0.97638755,20.35015939,15.23267059,-19.81179912,4.76260927,-0.0774758,-0.06731788,0.99471896,645.18975357,377.72976172,3.10118231,-5.00586494,202.18077127,1.0,1.3672839939873416
Pupil Core,2650,dilated,1,662,369,89513.84315934,-39.48818515,14.46777548,-21.28204625,,0.18615323,-0.10753233,0.97661854,20.35015939,15.23267059,-19.81179912,4.78302778,-0.0774758,-0.06731788,0.99471896,644.96847484,377.99270434,3.05384083,-4.95344512,202.7808058,0.95452446,1.3902445925523264
Pupil Core,2650,dilated,1,662,369,89517.94215934,-39.48818515,14.46777548,-21.28204625,,0.18615323,-0.10753233,0.97661854,20.35015939,15.23267059,-19.81179912,4.78302778,-0.07834356,-0.0634846,0.99490301,644.4740131,379.86312438,2.91793642,-4.46056471,202.12561753,0.92618358,1.488498876378633
Pupil Core,2650,dilated,1,662,369,89522.00265934,-39.48818515,14.46777548,-21.28204625,,0.18474142,-0.10877724,0.97674875,20.35015939,15.23267059,-19.81179912,,-0.07834356,-0.0634846,0.99490301,644.02322283,379.00109279,2.82058436,-4.70925079,203.3766333,0.97165912,1.4849372920289392
Pupil Core,2650,dilated,1,662,369,89525.92915934,-39.48818515,14.46777548,-21.28204625,,0.18373329,-0.10613882,0.97722906,20.35015939,15.23267059,-19.81179912,4.7994595,-0.07834356,-0.0634846,0.99490301,643.69309335,379.96305542,2.74802738,-4.48218464,204.274423,0.97165912,1.5403485286759615
Pupil Core,2650,dilated,1,662,369,89529.87215934,-39.48818515,14.46777548,-21.28204625,4.05677273,0.18373329,-0.10613882,0.97722906,20.35015939,15.23267059,-19.81179912,4.7994595,-0.08116264,-0.06668843,0.99446733,642.05825759,379.14179546,2.29961418,-4.63747487,201.82934639,1.0,1.61482221427846
Pupil Core,2650,dilated,1,662,369,89533.87415934,-39.48818515,14.46777548,-21.28204625,4.05677273,0.17951321,-0.10847186,0.97775706,20.35015939,15.23267059,-19.81179912,4.80001356,-0.08116264,-0.06668843,0.99446733,640.7152102,377.19123521,1.99483791,-5.22964074,205.59150495,1.0,1.645923594090177
Pupil Core,2651,dilated,1,662,369,89537.87165934,-39.48818515,14.46777548,-21.28204625,4.05541624,0.17951321,-0.10847186,0.97775706,20.35015939,15.23267059,-19.81179912,4.80001356,-0.08497522,-0.06732071,0.9941062,638.50422227,377.70706734,1.3997535,-5.01485568,202.32708685,1.0,1.8082744099530543
Pupil Core,2651,dilated,1,662,369,89541.86765934,-39.48818515,14.46777548,-21.28204625,4.05541624,0.18466323,-0.11033614,0.97658867,20.35015939,15.23267059,-19.81179912,4.81341465,-0.08497522,-0.06732071,0.9941062,640.15362924,377.97986854,1.78005792,-4.83672432,197.88446571,1.0,1.704656835344816
Pupil Core,2651,dilated,1,662,369,89545.85165934,-39.48818515,14.46777548,-21.28204625,4.05838962,0.18466323,-0.11033614,0.97658867,20.35015939,15.23267059,-19.81179912,4.81341465,-0.08052242,-0.06246965,0.99479329,642.74452652,379.18933135,2.4716544,-4.62092334,201.63324353,1.0,1.57247834125953
Pupil Core,2651,dilated,1,662,369,89549.78615934,-39.48818515,14.46777548,-21.28204625,4.05838962,0.18311962,-0.10242501,0.97774042,20.35015939,15.23267059,-19.81179912,4.78455993,-0.08052242,-0.06246965,0.99479329,642.23049289,382.39398252,2.35663036,-3.83156439,202.98499611,1.0,1.7238347835192829
Pupil Core,2651,dilated,1,662,369,89553.86415934,-39.48818515,14.46777548,-21.28204625,4.05493233,0.18311962,-0.10242501,0.97774042,20.35015939,15.23267059,-19.81179912,4.78455993,-0.07985264,-0.06186528,0.99488504,642.61868411,382.51908171,2.46285911,-3.81039811,203.56367814,1.0,1.7058925332847128
Pupil Core,2651,dilated,1,662,369,89557.87715934,-39.48818515,14.46777548,-21.28204625,4.05493233,0.17880486,-0.10703668,0.97804497,20.35015939,15.23267059,-19.81179912,4.82187282,-0.07985264,-0.06186528,0.99488504,641.25197363,379.52711515,2.1532238,-4.6662972,207.47373906,1.0,1.6792814861562648
Pupil Core,2651,dilated,1,662,369,89561.79265934,-39.48818515,14.46777548,-21.28204625,4.07673852,0.17880486,-0.10703668,0.97804497,20.35015939,15.23267059,-19.81179912,4.82187282,-0.07903512,-0.0614027,0.99497897,641.72472701,379.55958918,2.28475925,-4.67421372,208.20365702,1.0,1.650037252154886
Pupil Core,2651,dilated,1,662,369,89565.84215934,-39.48818515,14.46777548,-21.28204625,4.07673852,0.17792042,-0.10426998,0.97850503,20.35015939,15.23267059,-19.81179912,4.81528712,-0.07903512,-0.0614027,0.99497897,641.43668249,380.60262421,2.21784119,-4.4175983,209.02059623,1.0,1.7042677518372213
Pupil Core,2651,dilated,1,662,369,89569.82765934,-39.48818515,14.46777548,-21.28204625,4.06075972,0.17792042,-0.10426998,0.97850503,20.35015939,15.23267059,-19.81179912,4.81528712,-0.08088284,-0.0617566,0.99480857,640.36911264,380.83394195,1.9216067,-4.32236588,207.3793297,1.0,1.7796835886006561
Pupil Core,2652,dilated,1,662,369,89573.86965934,-39.48818515,14.46777548,-21.28204625,4.07901988,0.17792042,-0.10426998,0.97850503,20.35015939,15.23267059,-19.81179912,4.81528712,-0.08584797,-0.06147123,0.99441008,637.49264722,382.00160962,1.14626387,-3.93409634,203.10305383,1.0,2.002334823030097
Pupil Core,2652,dilated,1,662,369,89577.81715934,-39.48818515,14.46777548,-21.28204625,4.07901988,0.1802571,-0.1032139,0.97818928,20.35015939,15.23267059,-19.81179912,,-0.08584797,-0.06147123,0.99441008,638.23310468,382.98089304,1.32213068,-3.64617604,201.0537819,1.0,1.9902857282521844
Pupil Core,2652,dilated,1,662,369,89581.80915934,-39.48818515,14.46777548,-21.28204625,4.07901988,0.19026674,-0.1089522,0.97566797,20.35015939,15.23267059,-19.81179912,4.90727896,-0.08584797,-0.06147123,0.99441008,641.4562645,382.59054954,2.04893198,-3.58893201,192.6626458,1.0,1.7781300072029058
Pupil Core,2652,dilated,1,662,369,89585.73565934,-39.48818515,14.46777548,-21.28204625,4.07320249,0.19026674,-0.1089522,0.97566797,20.35015939,15.23267059,-19.81179912,4.90727896,-0.07935647,-0.06268731,0.99487328,645.22111418,380.68377311,3.04084001,-4.15945434,197.752843,1.0,1.4760753418622117
Pupil Core,2652,dilated,1,662,369,89589.70015934,-39.48818515,14.46777548,-21.28204625,4.07320249,0.18658911,-0.10830648,0.9764498,20.35015939,15.23267059,-19.81179912,4.80381448,-0.07935647,-0.06268731,0.99487328,644.03244523,380.17464262,2.78869554,-4.35488486,200.91508191,1.0,1.5274323446254894
Pupil Core,2652,dilated,1,662,369,89593.72965934,-39.48818515,14.46777548,-21.28204625,4.07590449,0.18658911,-0.10830648,0.9764498,20.35015939,15.23267059,-19.81179912,4.80381448,-0.07915529,-0.06562594,0.99469979,644.14377969,378.83665285,2.81852477,-4.69652814,201.02621175,1.0,1.4715707917608514
Pupil Core,2652,dilated,1,662,369,89597.69065934,-39.48818515,14.46777548,-21.28204625,4.07590449,0.18427756,-0.10675217,0.97705975,20.35015939,15.23267059,-19.81179912,4.792617,-0.07915529,-0.06562594,0.99469979,643.39688948,379.03328008,2.65597747,-4.69359288,203.05838,1.0,1.5256674573235014
Pupil Core,2652,dilated,1,662,369,89601.59715934,-39.48818515,14.46777548,-21.28204625,4.08156902,0.18427756,-0.10675217,0.97705975,20.35015939,15.23267059,-19.81179912,4.792617,-0.07933557,-0.06616459,0.99464974,643.29181709,378.83368035,2.62701091,-4.74090058,202.89559527,1.0,1.5255693980973226
Pupil Core,2653,dilated,1,662,369,89605.72965934,-39.48818515,14.46777548,-21.28204625,4.08156902,0.18805758,-0.10632972,0.97638534,20.35015939,15.23267059,-19.81179912,4.81880726,-0.07933557,-0.06616459,0.99464974,644.50699908,379.8401275,2.88965977,-4.41045098,199.59234722,1.0,1.4856010353036764
Pupil Core,2653,dilated,1,662,369,89609.86165934,-39.48818515,14.46777548,-21.28204625,4.08781141,0.18805758,-0.10632972,0.97638534,20.35015939,15.23267059,-19.81179912,4.81880726,-0.07637945,-0.06588379,0.99489975,646.21394497,379.34504977,3.35964281,-4.59096493,202.04596625,1.0,1.3625520855006052
Pupil Core,2653,dilated,1,662,369,89613.89515934,-39.48818515,14.46777548,-21.28204625,4.08781141,0.18339838,-0.1076776,0.97712362,20.35015939,15.23267059,-19.81179912,4.80151265,-0.07637945,-0.06588379,0.99489975,644.71790841,377.73806264,3.0406289,-5.10377465,206.22411195,1.0,1.3978399438914502
Pupil Core,2653,dilated,1,662,369,89617.83015934,-39.48818515,14.46777548,-21.28204625,4.10120231,0.18339838,-0.1076776,0.97712362,20.35015939,15.23267059,-19.81179912,4.80151265,-0.08237968,-0.0675441,0.9943095,641.24821348,378.25788566,2.08611131,-4.84467018,201.09212642,1.0,1.6400214553204766
Pupil Core,2653,dilated,1,662,369,89621.84865934,-39.48818515,14.46777548,-21.28204625,,0.18339838,-0.1076776,0.97712362,20.35015939,15.23267059,-19.81179912,4.80151265,-0.08470455,-0.06921442,0.99399925,639.89614165,378.00668254,1.72680552,-4.86075447,199.14367221,1.0,1.722576129309902
Pupil Core,2653,dilated,1,662,369,89625.82065934,-39.48818515,14.46777548,-21.28204625,,0.18166347,-0.10503128,0.97773555,20.35015939,15.23267059,-19.81179912,4.79587129,-0.08470455,-0.06921442,0.99399925,639.33554161,378.81842935,1.59805823,-4.69173701,200.63581063,1.0,1.7826067873492257
Pupil Core,2653,dilated,1,662,369,89629.82415934,-39.48818515,14.46777548,-21.28204625,4.05620213,0.18166347,-0.10503128,0.97773555,20.35015939,15.23267059,-19.81179912,4.79587129,-0.08798231,-0.07022735,0.99364341,637.42682083,379.05778436,1.10075917,-4.56873336,197.93368812,1.0,1.91618030720458
Pupil Core,2653,dilated,1,662,369,89633.78415934,-39.48818515,14.46777548,-21.28204625,4.05620213,0.18546037,-0.11248906,0.97619192,20.35015939,15.23267059,-19.81179912,4.84336652,-0.08798231,-0.07022735,0.99364341,638.65784446,376.52758021,1.38518525,-5.11727319,194.7679862,1.0,1.769850679373352
Pupil Core,2654,dilated,1,662,369,89637.82465934,-39.48818515,14.46777548,-21.28204625,4.05620213,0.18110039,-0.10875813,0.97743251,20.35015939,15.23267059,-19.81179912,4.78794473,-0.08798231,-0.07022735,0.99364341,637.25548258,377.26517583,1.06066802,-5.02840091,198.41349036,1.0,1.8825929786324145
Pupil Core,2654,dilated,1,662,369,89641.86615934,-39.48818515,14.46777548,-21.28204625,4.04438745,0.18110039,-0.10875813,0.97743251,20.35015939,15.23267059,-19.81179912,4.78794473,-0.0839158,-0.06680851,0.99423074,639.62663673,377.92460352,1.68162859,-4.94729054,201.83349255,1.0,1.738379455699156
Pupil Core,2654,dilated,1,662,369,89645.80765934,-39.48818515,14.46777548,-21.28204625,4.04438745,0.18136628,-0.10594355,0.9776923,20.35015939,15.23267059,-19.81179912,4.78603967,-0.0839158,-0.06680851,0.99423074,639.70501524,379.24160311,1.69950934,-4.6066692,201.59836583,1.0,1.7707530152317654
Pupil Core,2654,dilated,1,662,369,89649.72915934,-39.48818515,14.46777548,-21.28204625,4.07026641,0.18136628,-0.10594355,0.9776923,20.35015939,15.23267059,-19.81179912,4.78603967,-0.0841978,-0.06712345,0.99418568,639.54079512,379.16180357,1.65583535,-4.62141073,201.35697589,0.98725638,1.7791327180418848
Pupil Core,2654,dilated,1,662,369,89653.75965934,-39.48818515,14.46777548,-21.28204625,4.058386,0.18136628,-0.10594355,0.9776923,20.35015939,15.23267059,-19.81179912,4.78603967,-0.08238064,-0.06738941,0.99431992,640.59402923,378.66467234,1.93744987,-4.78353027,202.87629249,1.0,1.695111179398965
Pupil Core,2654,dilated,1,662,369,89659.75415934,-39.48818515,14.46777548,-21.28204625,4.058386,0.18656952,-0.10560441,0.97674947,20.35015939,15.23267059,-19.81179912,4.80770754,-0.08238064,-0.06738941,0.99431992,642.26075573,379.94059452,2.31064195,-4.35796874,198.36131019,1.0,1.6290345282387249
Pupil Core,2654,dilated,1,662,369,89663.71065934,-39.48818515,14.46777548,-21.28204625,4.0787843,0.18656952,-0.10560441,0.97674947,20.35015939,15.23267059,-19.81179912,4.80770754,-0.08823963,-0.06924879,0.99368927,638.84987049,380.34995234,1.42410096,-4.15486512,193.6745252,1.0,1.8608507147552478
Pupil Core,2654,dilated,1,662,369,89667.74615934,-39.48818515,14.46777548,-21.28204625,4.0787843,0.18000579,-0.10669254,0.97786227,20.35015939,15.23267059,-19.81179912,4.84043522,-0.08823963,-0.06924879,0.99368927,636.75431406,378.44156495,0.93890198,-4.75165509,199.15385264,1.0,1.945080927435713
Pupil Core,2655,dilated,1,662,369,89671.80215934,-39.48818515,14.46777548,-21.28204625,4.04383394,0.18000579,-0.10669254,0.97786227,20.35015939,15.23267059,-19.81179912,4.84043522,-0.08595267,-0.06471588,0.99419515,638.0939656,379.96182872,1.28746571,-4.41317148,201.12766294,1.0,1.8980683883464968
Pupil Core,2655,dilated,1,662,369,89675.74015934,-39.48818515,14.46777548,-21.28204625,4.04383394,0.18460041,-0.10554473,0.97712998,20.35015939,15.23267059,-19.81179912,,-0.08595267,-0.06471588,0.99419515,639.55873149,381.47167575,1.6259856,-3.95151639,197.19653299,1.0,1.8531237148133903
Pupil Core,2655,dilated,1,662,369,89681.77965934,-39.48818515,14.46777548,-21.28204625,4.08549455,0.18460041,-0.10554473,0.97712998,20.35015939,15.23267059,-19.81179912,,-0.08454581,-0.06854355,0.99405925,640.36966065,379.48541847,1.83729424,-4.46943026,198.2590124,1.0,1.7349391010396191
Pupil Core,2655,dilated,1,662,369,89685.87515934,-39.48818515,14.46777548,-21.28204625,4.08549455,0.18196096,-0.1061708,0.97755715,20.35015939,15.23267059,-19.81179912,4.79190215,-0.08454581,-0.06854355,0.99405925,639.52654306,378.63491984,1.64540679,-4.73553369,200.52370965,1.0,1.764702938946906
Pupil Core,2655,dilated,1,662,369,89689.85365934,-39.48818515,14.46777548,-21.28204625,4.08549455,0.18086471,-0.10955869,0.97738674,20.35015939,15.23267059,-19.81179912,4.86724077,-0.08454581,-0.06854355,0.99405925,639.18440334,376.88210553,1.56651447,-5.20353266,201.47962044,1.0,1.7419629180408613
Pupil Core,2655,dilated,1,662,369,89693.80915934,-39.48818515,14.46777548,-21.28204625,4.03423851,0.18086471,-0.10955869,0.97738674,20.35015939,15.23267059,-19.81179912,4.86724077,-0.08224172,-0.06751218,0.99432309,640.52261797,376.85689243,1.924629,-5.26068693,203.43945016,1.0,1.650422513013071
Pupil Core,2655,dilated,1,662,369,89697.82515934,-39.48818515,14.46777548,-21.28204625,4.08549302,0.18086471,-0.10955869,0.97738674,20.35015939,15.23267059,-19.81179912,4.86724077,-0.07847566,-0.06433682,0.99483785,642.70557398,377.47066248,2.52429308,-5.18624505,206.7451658,1.0,1.5208649723382865
Pupil Core,2655,dilated,1,662,369,89701.83565934,-39.48818515,14.46777548,-21.28204625,4.08549302,0.18224867,-0.11209732,0.97684165,20.35015939,15.23267059,-19.81179912,,-0.07847566,-0.06433682,0.99483785,643.15443231,376.63315652,2.62517587,-5.37181994,205.48750179,1.0,1.4674733482316196
Pupil Core,2656,dilated,1,662,369,89705.74265934,-39.48818515,14.46777548,-21.28204625,4.08557828,0.18224867,-0.11209732,0.97684165,20.35015939,15.23267059,-19.81179912,,-0.07649142,-0.07050315,0.99457447,644.28816144,373.50993911,2.94167115,-6.22983436,207.08915736,1.0,1.3189159078702164
Pupil Core,2656,dilated,1,662,369,89709.64265934,-39.48818515,14.46777548,-21.28204625,4.08557828,0.17920905,-0.11723936,0.97680041,20.35015939,15.23267059,-19.81179912,4.85083026,-0.07649142,-0.07050315,0.99457447,643.32910933,370.57074849,2.72852258,-7.09351715,209.91752739,1.0,1.3518479122830167
Pupil Core,2656,dilated,1,662,369,89713.71665934,-39.48818515,14.46777548,-21.28204625,4.08557828,0.180904,-0.10926609,0.97741223,20.35015939,15.23267059,-19.81179912,,-0.07649142,-0.07050315,0.99457447,643.85073868,374.48813181,2.84437499,-6.00991661,208.32798132,1.0,1.3683291411226675
Pupil Core,2656,dilated,1,662,369,89717.74115934,-39.48818515,14.46777548,-21.28204625,4.10785173,0.180904,-0.10926609,0.97741223,20.35015939,15.23267059,-19.81179912,,-0.07743752,-0.06956735,0.99456715,643.3071623,375.09498618,2.6910972,-5.82745928,207.51268231,1.0,1.4189078315808334
Pupil Core,2656,dilated,1,662,369,89721.70865934,-39.48818515,14.46777548,-21.28204625,4.09333608,0.180904,-0.10926609,0.97741223,20.35015939,15.23267059,-19.81179912,,-0.07989519,-0.07117594,0.99425889,641.88572154,374.89610628,2.29526296,-5.817818,205.33864161,1.0,1.5125872386398724
Pupil Core,2656,dilated,1,662,369,89725.70165934,-39.48818515,14.46777548,-21.28204625,4.09333608,0.17988314,-0.11040506,0.97747265,20.35015939,15.23267059,-19.81179912,4.82982523,-0.07989519,-0.07117594,0.99425889,641.56256135,374.16972816,2.22172007,-6.03310589,206.26589427,1.0,1.5212136976703305
Pupil Core,2656,dilated,1,662,369,89729.76165934,-39.48818515,14.46777548,-21.28204625,4.12214976,0.17988314,-0.11040506,0.97747265,20.35015939,15.23267059,-19.81179912,4.82982523,-0.08163358,-0.06902671,0.99426922,640.56093375,375.47530154,1.94752736,-5.65299539,204.806573,1.0,1.6161264458830864
Pupil Core,2656,dilated,1,662,369,89733.74915934,-39.48818515,14.46777548,-21.28204625,4.12214976,0.18482666,-0.10846393,0.97676746,20.35015939,15.23267059,-19.81179912,4.78016763,-0.08163358,-0.06902671,0.99426922,642.1377461,377.40354572,2.303969,-5.04502841,200.44075512,1.0,1.5565462719790017
Pupil Core,2656,dilated,1,662,369,89737.78765934,-39.48818515,14.46777548,-21.28204625,4.06357748,0.18482666,-0.10846393,0.97676746,20.35015939,15.23267059,-19.81179912,4.78016763,-0.07911802,-0.06801227,0.99454244,643.59488129,377.32656906,2.7000792,-5.11810394,202.55846783,1.0,1.4580431623425985
Pupil Core,2657,dilated,1,662,369,89741.84965934,-39.48818515,14.46777548,-21.28204625,4.06357748,0.17826791,-0.10947856,0.97787269,20.35015939,15.23267059,-19.81179912,,-0.07911802,-0.06801227,0.99454244,641.50010899,375.46954838,2.22926609,-5.75645683,208.49788846,1.0,1.5512872417387686
Pupil Core,2657,dilated,1,662,369,89745.79065934,-39.48818515,14.46777548,-21.28204625,,0.17826791,-0.10947856,0.97787269,20.35015939,15.23267059,-19.81179912,,-0.07870047,-0.068134,0.99456724,641.7408601,375.32965897,2.29655292,-5.8035097,208.86637819,0.97290289,1.5316870322679936
Pupil Core,2657,dilated,1,662,369,89749.68465934,-39.48818515,14.46777548,-21.28204625,,0.18239476,-0.10948589,0.97711053,20.35015939,15.23267059,-19.81179912,4.90131765,-0.07870047,-0.068134,0.99456724,643.05844839,376.20738143,2.59526039,-5.47142103,205.08406741,0.97290289,1.462649443056988
Pupil Core,2657,dilated,1,662,369,89753.76215934,-39.48818515,14.46777548,-21.28204625,,0.17804898,-0.11086359,0.97775653,20.35015939,15.23267059,-19.81179912,4.83932985,-0.07870047,-0.068134,0.99456724,641.67448189,374.66521877,2.28138028,-5.98447815,209.07182148,0.97290289,1.5226364503171939
Pupil Core,2657,dilated,1,662,369,89757.80915934,-39.48818515,14.46777548,-21.28204625,4.0817468,0.17804898,-0.11086359,0.97775653,20.35015939,15.23267059,-19.81179912,4.83932985,-0.07537353,-0.0674198,0.99487356,643.59205779,374.2920384,2.82665576,-6.17091985,212.09079577,1.0,1.3822047536778719
Pupil Core,2657,dilated,1,662,369,89761.70215934,-39.48818515,14.46777548,-21.28204625,4.10626758,0.17804898,-0.11086359,0.97775653,20.35015939,15.23267059,-19.81179912,4.83932985,-0.07949935,-0.06594745,0.99465109,641.21725491,375.79094402,2.15401753,-5.66940942,208.40638409,1.0,1.5778263912708892
Pupil Core,2657,dilated,1,662,369,89765.63415934,-39.48818515,14.46777548,-21.28204625,4.10626758,0.18133574,-0.10779342,0.97749574,20.35015939,15.23267059,-19.81179912,4.84004691,-0.07949935,-0.06594745,0.99465109,642.25800147,377.86491239,2.39198429,-5.05018262,205.39415095,1.0,1.5619412966309634
Pupil Core,2657,dilated,1,662,369,89769.70515934,-39.48818515,14.46777548,-21.28204625,4.11487353,0.18133574,-0.10779342,0.97749574,20.35015939,15.23267059,-19.81179912,4.84004691,-0.08337959,-0.06496192,0.99439821,640.01392997,379.10875584,1.78246824,-4.65226884,202.11141141,1.0,1.746499098552016
Pupil Core,2658,dilated,1,663,369,89773.69315934,-39.48818515,14.46777548,-21.28204625,4.11487353,0.18036296,-0.1029837,0.97819403,20.35015939,15.23267059,-19.81179912,4.8561954,-0.08337959,-0.06496192,0.99439821,639.69258673,381.04981385,1.70776284,-4.17504389,202.96321706,1.0,1.893802372207138
Pupil Core,2658,dilated,1,663,369,89777.74165934,-39.48818515,14.46777548,-21.28204625,4.11487353,0.18765403,-0.10136265,0.97699108,20.35015939,15.23267059,-19.81179912,4.90218343,-0.08337959,-0.06496192,0.99439821,642.02433033,383.36160734,2.23235014,-3.47262889,196.68257207,1.0,1.8351433537142543
Pupil Core,2658,dilated,1,663,369,89781.75365934,-39.48818515,14.46777548,-21.28204625,4.1023921,0.18765403,-0.10136265,0.97699108,20.35015939,15.23267059,-19.81179912,4.90218343,-0.08544927,-0.06611332,0.99414659,640.81983226,383.29047706,1.91768725,-3.46073808,195.02135046,1.0,1.9046463670676763
Pupil Core,2658,dilated,1,663,369,89785.69715934,-39.48818515,14.46777548,-21.28204625,4.1023921,0.18437237,-0.10070743,0.97768341,20.35015939,15.23267059,-19.81179912,4.85453582,-0.08544927,-0.06611332,0.99414659,639.76484051,382.86763908,1.68193386,-3.61478145,197.76294245,1.0,1.9531798763100077
Pupil Core,2658,dilated,1,663,369,89789.63515934,-39.48818515,14.46777548,-21.28204625,4.09064699,0.18437237,-0.10070743,0.97768341,20.35015939,15.23267059,-19.81179912,4.85453582,-0.0834494,-0.0619504,0.99458451,640.93350255,384.2817975,1.98990363,-3.29031298,199.46578159,1.0,1.9376497113616278
Pupil Core,2658,dilated,1,663,369,89793.70565934,-39.48818515,14.46777548,-21.28204625,4.12463501,0.18437237,-0.10070743,0.97768341,20.35015939,15.23267059,-19.81179912,4.85453582,-0.08320299,-0.06549047,0.99437833,641.07019628,382.66843461,2.02567911,-3.69856863,199.60136802,1.0,1.8653228473787422
Pupil Core,2658,dilated,1,663,369,89797.70465934,-39.48818515,14.46777548,-21.28204625,4.12463501,0.18280078,-0.09936516,0.97811576,20.35015939,15.23267059,-19.81179912,4.8457129,-0.08320299,-0.06549047,0.99437833,640.56399153,382.92702822,1.91133646,-3.65816656,200.95813606,1.0,1.9061911615189484
Pupil Core,2658,dilated,1,663,369,89801.72265934,-39.48818515,14.46777548,-21.28204625,4.12463501,0.18953503,-0.10258051,0.97650075,20.35015939,15.23267059,-19.81179912,,-0.08320299,-0.06549047,0.99437833,642.73528301,382.95558187,2.39087328,-3.54725018,195.24593506,1.0,1.7762688519106213
Pupil Core,2659,dilated,1,663,368,89805.71215934,-39.48818515,14.46777548,-21.28204625,4.08580604,0.18953503,-0.10258051,0.97650075,20.35015939,15.23267059,-19.81179912,,-0.08356646,-0.0625128,0.99453949,642.52934897,384.34935229,2.33739264,-3.20033285,195.01398779,1.0,1.8914259468777024
Pupil Core,2659,dilated,1,663,368,89809.76815934,-39.48818515,14.46777548,-21.28204625,4.08580604,0.18200798,-0.10292026,0.97789596,20.35015939,15.23267059,-19.81179912,,-0.08356646,-0.0625128,0.99453949,640.11335013,382.55292241,1.80133656,-3.76134202,201.40809315,1.0,1.9578118972358551
Pupil Core,2659,dilated,1,663,368,89813.79965934,-39.48818515,14.46777548,-21.28204625,4.0885062,0.18200798,-0.10292026,0.97789596,20.35015939,15.23267059,-19.81179912,,-0.08051061,-0.07010951,0.99428502,641.8695908,378.56631232,2.27405555,-4.83147026,203.83398455,0.99129438,1.7052553258364453
Pupil Core,2659,dilated,1,663,368,89817.81765934,-39.48818515,14.46777548,-21.28204625,4.0885062,0.18691213,-0.10672964,0.97656164,20.35015939,15.23267059,-19.81179912,4.91586411,-0.08051061,-0.07010951,0.99428502,643.45243823,377.91790225,2.6240036,-4.89299842,199.54043069,0.99129438,1.5822151989303739
Pupil Core,2659,dilated,1,663,368,89821.82215934,-39.48818515,14.46777548,-21.28204625,4.12012349,0.18691213,-0.10672964,0.97656164,20.35015939,15.23267059,-19.81179912,4.91586411,-0.08613829,-0.06718274,0.99401543,640.19085839,380.39081816,1.76383485,-4.17493933,195.07645867,1.0,1.8736339701595681
Pupil Core,2659,dilated,1,663,368,89825.73765934,-39.48818515,14.46777548,-21.28204625,4.10591977,0.18691213,-0.10672964,0.97656164,20.35015939,15.23267059,-19.81179912,4.91586411,-0.08231403,-0.06933074,0.99419196,642.4089591,378.6387829,2.34450546,-4.67718909,198.08752158,1.0,1.6729598942851243
