eye_tracker,frame,trial_condition,segment,target_x,target_y,gaze_pos_vid_x,gaze_pos_vid_y,pup_diam_l,pup_diam_r,gaze_ori_l_x,gaze_ori_l_y,gaze_ori_l_z,gaze_ori_r_x,gaze_ori_r_y,gaze_ori_r_z,gaze_dir_l_x,gaze_dir_l_y,gaze_dir_l_z,gaze_dir_r_x,gaze_dir_r_y,gaze_dir_r_z,gaze_target_angle
Pupil Neon,2569,dilated,3,771,405,763.672,381.835,5.78841305,5.99476767,-30.94330215,15.02364349,-39.43625259,32.01460648,14.87966537,-38.52906418,-0.0015964,-0.25312629,0.96743196,-0.02482547,-0.25917232,0.96551204,1.5634092045957249
Pupil Neon,2569,dilated,3,771,405,764.191,382.903,5.79867029,6.01842213,-30.88515854,15.02320862,-39.39694977,32.07244873,14.84674454,-38.5618248,-0.00464145,-0.25240928,0.96760947,-0.02651958,-0.25846541,0.96565646,1.4879125001163567
Pupil Neon,2570,dilated,3,770,405,764.32,382.729,5.77862263,5.99607706,-30.92240143,15.00762558,-39.39657593,32.03541565,14.85054779,-38.54280853,-0.00133638,-0.2510758,0.96796656,-0.02617154,-0.25694221,0.96607238,1.4791914344213288
Pupil Neon,2570,dilated,3,770,405,763.672,386.786,5.78576612,5.99126387,-30.96452713,15.00860214,-39.41916656,31.99439049,14.86103058,-38.49500275,0.00141192,-0.25126377,0.96791762,-0.02771799,-0.25678417,0.96607125,1.2407502217835629
Pupil Neon,2570,dilated,3,770,405,766.447,387.881,5.77138233,5.96875572,-30.99983978,15.0305748,-39.4671936,31.95372009,14.92504501,-38.4153595,0.00014233,-0.25448531,0.96707666,-0.02857208,-0.26015383,0.9651444,1.1253968435761748
Pupil Neon,2570,dilated,3,770,405,767.365,385.52,5.7687912,5.95824814,-31.00218201,15.00927734,-39.45289612,31.95236397,14.92284775,-38.38969803,0.00061277,-0.25192395,0.96774685,-0.03004935,-0.25746062,0.9658215,1.265331063037922
Pupil Neon,2570,dilated,3,770,405,767.926,384.911,5.77669525,5.99287176,-30.96513367,15.03525543,-39.42180634,31.9883709,14.9385643,-38.4317131,-0.00106143,-0.2538076,0.96725416,-0.02834906,-0.25948912,0.96532989,1.2999755668307094
Pupil Neon,2570,dilated,3,770,405,765.583,383.118,5.76465654,5.99345446,-30.91314316,15.06537628,-39.3846817,32.04118347,14.93243408,-38.41677094,-0.00500231,-0.25364894,0.96728343,-0.03334084,-0.25979295,0.96508861,1.436807256641198
Pupil Neon,2571,dilated,3,770,405,764.626,383.303,5.77714872,5.99805832,-30.96317291,15.06817627,-39.37940216,31.99065781,14.92666626,-38.42684174,0.00033509,-0.25322559,0.96740723,-0.02775404,-0.25911081,0.9654488,1.438596255110907
Pupil Neon,2571,dilated,3,770,405,764.424,386.2,5.77728176,5.99092579,-30.93596649,15.05096436,-39.43055725,32.01691055,14.92322922,-38.43295288,-0.00435481,-0.25378132,0.96725184,-0.02982631,-0.25969106,0.96523106,1.2619811078741143
Pupil Neon,2571,dilated,3,770,405,764.512,386.96,5.79598427,5.99793577,-30.9943428,15.00269318,-39.46702576,31.96338272,14.9101944,-38.42674255,0.00042944,-0.2511231,0.96795505,-0.02645201,-0.2571252,0.96601605,1.2135020523559086
Pupil Neon,2571,dilated,3,770,405,764.658,381.596,5.79058075,5.99106646,-30.95080948,15.03714752,-39.41330719,32.00634384,14.93753433,-38.43787384,-0.00243488,-0.25408536,0.96717876,-0.0290958,-0.25992671,0.96518993,1.5450092027251643
Pupil Neon,2571,dilated,3,770,405,763.8,381.733,5.78042173,5.99316835,-30.95133209,15.02014542,-39.43659592,32.00582504,14.92704391,-38.42063904,-0.00452691,-0.25279221,0.96751004,-0.0293869,-0.25898346,0.96543461,1.549603355870463
Pupil Neon,2571,dilated,3,770,405,763.519,386.152,5.7876296,5.97461653,-30.98203659,15.02102661,-39.46932983,31.97419739,14.9237442,-38.43078995,-0.00334852,-0.25329617,0.96738303,-0.02427185,-0.25959793,0.96541172,1.2825243480194128
Pupil Neon,2571,dilated,3,770,405,764.556,385.949,5.78123426,5.95811939,-30.97891998,15.04192352,-39.44519806,31.97668457,14.95336151,-38.38537598,-0.00216982,-0.25387624,0.96723431,-0.02761363,-0.26006854,0.9651953,1.2751420065066188
Pupil Neon,2572,dilated,3,770,405,764.559,382.66,5.79153156,5.95259762,-30.98558426,15.02866745,-39.43153381,31.96988297,14.93671417,-38.37572479,-0.00080548,-0.25317466,0.96742028,-0.02879715,-0.25928962,0.96537018,1.4798088636931448
Pupil Neon,2572,dilated,3,770,405,764.005,384.601,5.78574896,5.9639225,-30.96993256,15.00140381,-39.49267197,31.9880867,14.89576721,-38.42073822,-0.00374382,-0.25171918,0.96779311,-0.02778185,-0.25779971,0.96579885,1.3682828590147316
Pupil Neon,2572,dilated,3,770,405,762.32,383.034,5.77966928,5.95286512,-30.93621826,15.0109024,-39.44702148,32.02062225,14.89010239,-38.37485504,-0.00556238,-0.25118116,0.96792412,-0.03210162,-0.25690582,0.96590316,1.497264226179003
Pupil Neon,2572,dilated,3,770,405,764.724,386.097,5.80095577,5.9524951,-30.96460342,14.9442215,-39.53531647,31.99188614,14.83317566,-38.45697403,-0.00643246,-0.24871531,0.96855527,-0.02959488,-0.25462329,0.96658736,1.2630584211844804
Pupil Neon,2572,dilated,3,770,405,762.354,387.909,5.78982782,5.96083117,-30.95919037,14.96779633,-39.4803772,31.99601173,14.85186768,-38.42542267,-0.00370399,-0.2492934,0.96842092,-0.02902445,-0.25511089,0.96647608,1.2044381546775842
Pupil Neon,2572,dilated,3,770,405,765.393,383.963,5.79340172,5.9591651,-30.95756912,15.02705383,-39.39051056,31.99915123,14.84857559,-38.49567413,-0.00073422,-0.25073895,0.96805447,-0.02658264,-0.2563006,0.96623158,1.386089051665062
Pupil Neon,2572,dilated,3,770,405,763.945,381.69,5.77972984,5.9675746,-30.96538925,15.04138947,-39.43314362,31.98916245,14.89364624,-38.45259857,-0.001817,-0.25245526,0.9676069,-0.02822089,-0.25819227,0.96568131,1.5499246320843056
Pupil Neon,2573,dilated,3,770,405,761.742,385.786,5.7658639,5.97179794,-30.94535828,14.99472809,-39.41313934,32.0109024,14.85437775,-38.44902802,-0.00228132,-0.24802293,0.96875149,-0.02865712,-0.25382954,0.96682441,1.345359650709648
Pupil Neon,2573,dilated,3,770,405,764.066,381.738,5.78085184,5.97598982,-30.98764801,15.00974655,-39.44398499,31.96787643,14.88071442,-38.46219635,0.00018146,-0.2512902,0.96791178,-0.02500975,-0.25730905,0.9660055,1.5450067298089738
Pupil Neon,2573,dilated,3,770,405,764.012,383.824,5.78373957,5.97212505,-30.96059418,14.97567749,-39.46141052,31.99855804,14.84197235,-38.48019409,-0.00246933,-0.24907601,0.96848083,-0.02646407,-0.25493845,0.96659505,1.4162226278398815
Pupil Neon,2573,dilated,3,770,405,762.417,382.163,5.7824173,5.98219919,-30.957901,14.96527863,-39.44262695,32.00298691,14.82455444,-38.5019989,-0.00278739,-0.24737686,0.96891534,-0.02602937,-0.25331646,0.96703321,1.5483533252214903
Pupil Neon,2573,dilated,3,770,405,764.443,383.521,5.78184271,5.97993469,-31.00141907,14.98879242,-39.39935684,31.95727539,14.84494781,-38.46835327,0.00286762,-0.24807987,0.96873534,-0.02563538,-0.25362679,0.9669624,1.427861546595753
Pupil Neon,2573,dilated,3,770,405,763.19,383.586,5.78335619,5.97833538,-30.9578743,15.00925064,-39.38792038,32.00078583,14.85479355,-38.48789978,0.0002953,-0.24890478,0.96852791,-0.0271358,-0.2547093,0.96663684,1.4459837672475968
Pupil Neon,2574,dilated,3,770,405,763.5,384.001,5.77374554,5.96979427,-30.94910431,15.02793121,-39.35936737,32.00906372,14.89208984,-38.41602325,0.00258102,-0.25023085,0.9681828,-0.03011196,-0.25607258,0.96618849,1.414570977950669
Pupil Neon,2574,dilated,3,770,405,764.621,387.448,5.76722479,5.96536446,-30.94054413,15.02212524,-39.33543396,32.01575851,14.87973022,-38.39347839,0.00212757,-0.24917068,0.96845728,-0.03205952,-0.25499919,0.96640968,1.18142005112504
Pupil Neon,2574,dilated,3,770,405,763.33,385.351,5.79210901,5.95780182,-30.99552917,15.00667572,-39.426651,31.95667267,14.90816116,-38.39440155,0.00103032,-0.25176427,0.96778804,-0.02760164,-0.25745556,0.96589589,1.3352297676815115
Pupil Neon,2574,dilated,3,770,405,763.264,385.525,5.79606724,5.96333456,-30.94602966,15.00305939,-39.427948,32.0080719,14.89845276,-38.41137695,-0.00357378,-0.2517029,0.96779799,-0.03032208,-0.25740844,0.96582681,1.3259944418987082
Pupil Neon,2574,dilated,3,770,405,764.584,388.352,5.79869366,5.95909262,-30.97499466,15.04625702,-39.44445038,31.9797554,14.93400955,-38.39947128,-0.00258354,-0.25468743,0.96702003,-0.02713175,-0.26052466,0.96508592,1.1266222844601446
Pupil Neon,2574,dilated,3,770,405,765.041,385.415,5.78508472,5.96109819,-30.97199249,14.97441101,-39.46167755,31.98751068,14.86959457,-38.4577713,-0.00286511,-0.24951667,0.96836627,-0.02587586,-0.25542408,0.96648282,1.3002838216867272
Pupil Neon,2574,dilated,3,770,405,764.034,383.724,5.79343176,5.97154903,-30.94247818,14.98232269,-39.45366287,32.01601028,14.86556244,-38.47037888,-0.00493416,-0.25009036,0.96820992,-0.02859814,-0.25605583,0.96623886,1.422038528172294
Pupil Neon,2575,dilated,3,770,405,765.462,382.918,5.81794357,5.98523664,-30.98807526,15.01042175,-39.48342133,31.97154617,14.90592957,-38.47581482,-0.00301855,-0.25305733,0.96744657,-0.02421935,-0.25883135,0.96561885,1.450964110392626
Pupil Neon,2575,dilated,3,770,405,764.531,386.699,5.81569624,5.9916811,-30.92041016,15.04413986,-39.45267105,32.0398407,14.91238022,-38.47550964,-0.00648617,-0.25433269,0.96709508,-0.02934973,-0.26065737,0.96498513,1.229241302739328
Pupil Neon,2575,dilated,3,770,405,764.364,387.543,5.79360676,5.9738965,-31.00973511,15.01916504,-39.4726944,31.94907761,14.91912079,-38.42693329,-0.00098475,-0.25381234,0.96725303,-0.0237431,-0.25988239,0.96534836,1.180505048878215
Pupil Neon,2575,dilated,3,770,405,765.749,386.321,5.80629063,5.96505928,-31.02770233,14.9643898,-39.51980591,31.93485069,14.88084793,-38.45945358,-0.00200649,-0.25057313,0.9680956,-0.02162788,-0.25636464,0.96633816,1.2330054160377302
Pupil Neon,2575,dilated,3,770,405,765.682,386.149,5.79385757,5.96403646,-31.02715302,14.9573822,-39.54505157,31.93503952,14.87518311,-38.45666504,-0.00277321,-0.2493771,0.9684025,-0.02454658,-0.2551699,0.96658462,1.24475196634285
Pupil Neon,2575,dilated,3,770,405,763.304,385.253,5.7795558,5.97684765,-30.97937012,15.00178528,-39.44116974,31.98236084,14.9125061,-38.47819138,-0.00267202,-0.25124183,0.96792066,-0.02454693,-0.25724074,0.96603554,1.341738256174595
Pupil Neon,2575,dilated,3,770,405,765.223,384.714,5.77727699,5.96191549,-31.00104523,14.9889946,-39.43431091,31.96195412,14.91814423,-38.45333099,-0.00070306,-0.25136691,0.96789163,-0.02561944,-0.25713798,0.96603507,1.341359218759544
Pupil Neon,2576,dilated,3,770,405,764.532,384.681,5.78701305,5.95715284,-30.99102783,14.97335815,-39.40927124,31.9699192,14.88105774,-38.47113419,0.00210912,-0.24893215,0.96851861,-0.02418271,-0.2545554,0.96675581,1.3542125165560406
Pupil Neon,2576,dilated,3,770,405,765.082,383.799,5.78581762,5.97283459,-30.98162079,14.99830627,-39.3901329,31.97874451,14.90124512,-38.51837921,0.00210389,-0.2510519,0.96797132,-0.0218974,-0.25696319,0.96617311,1.400757788378698
Pupil Neon,2576,dilated,3,770,405,765.846,386.805,5.78877211,5.96842003,-30.98339462,14.96591187,-39.44130325,31.97555161,14.87940979,-38.47691345,0.00140799,-0.24852122,0.96862543,-0.02428317,-0.25447354,0.96677482,1.2012525896006607
Pupil Neon,2576,dilated,3,770,405,766.168,386.566,5.76754808,5.97179651,-30.99315262,14.95557785,-39.43899536,31.96632195,14.86306763,-38.50801086,0.00106946,-0.24844177,0.96864623,-0.02146649,-0.25469467,0.96678329,1.2118977939146547
Pupil Neon,2576,dilated,3,770,405,768.032,386.59,5.77640009,5.94629812,-31.00802994,14.96549225,-39.41114044,31.94982338,14.88105011,-38.45757294,0.00452923,-0.2484211,0.96864158,-0.02259186,-0.25415549,0.96689951,1.1918117149164233
Pupil Neon,2576,dilated,3,770,405,769.084,389.205,5.76474237,5.94028759,-31.06083298,15.02310944,-39.42757416,31.89783859,14.91812134,-38.47071075,0.0086486,-0.2519725,0.96769577,-0.01796229,-0.25767013,0.966066,1.018458720725181
Pupil Neon,2577,dilated,3,770,405,765.413,385.762,5.77154493,5.94119167,-31.00006104,14.98971939,-39.40496063,31.95973969,14.89463043,-38.44172668,0.0032647,-0.25001407,0.96823674,-0.02336928,-0.25564212,0.96648902,1.2729208933258225
Pupil Neon,2577,dilated,3,770,405,764.944,388.321,5.76436853,5.95529318,-30.98271942,15.03320312,-39.39046478,31.9750061,14.91792297,-38.47081757,0.00225866,-0.2511963,0.96793354,-0.02412423,-0.25672969,0.96618217,1.121643068583972
Pupil Neon,2577,dilated,3,770,405,765.857,385.462,5.79978609,5.97153854,-30.97988892,15.02641678,-39.4464798,31.97870255,14.9442749,-38.44216919,-0.00171429,-0.25430396,0.96712285,-0.02430516,-0.26042306,0.96518868,1.285525623452093
Pupil Neon,2577,dilated,3,770,405,765.823,384.78,5.79307032,5.97033834,-30.9422493,15.06011963,-39.37556458,32.01809311,14.94061279,-38.47175598,-0.0016647,-0.25510907,0.9669109,-0.02521545,-0.26109916,0.96498263,1.3289349174278613
Pupil Neon,2577,dilated,3,770,405,765.23,384.09,5.7973752,5.96983671,-30.93587875,15.01081085,-39.39838409,32.02265549,14.89787674,-38.45343018,-0.00307209,-0.25051218,0.96810859,-0.02771934,-0.25633457,0.96619064,1.380384643431659
Pupil Neon,2577,dilated,3,770,405,763.247,384.086,5.80630589,5.94674826,-30.99124146,14.98581696,-39.42921448,31.96889877,14.89193726,-38.44129562,-0.00026918,-0.24885398,0.96854097,-0.02491053,-0.25453222,0.96674341,1.4142179598822286
Pupil Neon,2577,dilated,3,770,405,764.878,385.408,5.8164258,5.96711826,-30.97747421,14.99892426,-39.46795654,31.98367119,14.90950775,-38.46785736,-0.00329043,-0.2520918,0.96769774,-0.02448649,-0.25768155,0.96591961,1.303313859294735
Pupil Neon,2578,dilated,3,770,406,763.995,384.763,5.79314661,5.92853498,-30.93956757,15.03797531,-39.3770752,32.0194664,14.8926239,-38.46112061,-0.00136618,-0.25194159,0.96774149,-0.02871791,-0.25751776,0.96584672,1.4203464909200585
Pupil Neon,2578,dilated,3,770,406,766.741,384.781,5.79390717,5.9435153,-30.95678329,15.02799225,-39.3873291,32.00223541,14.91460419,-38.45933533,-0.00033702,-0.25321859,0.96740907,-0.02590274,-0.25863215,0.9656285,1.3818612172169955
Pupil Neon,2578,dilated,3,770,406,765.16,386.332,5.80916405,5.94311047,-30.98290253,14.97333527,-39.43887329,31.97780228,14.8631897,-38.45446777,-0.00143119,-0.24967262,0.96832931,-0.02443254,-0.25518271,0.96658409,1.3036714651144616
Pupil Neon,2578,dilated,3,770,406,766.554,382.227,5.78376865,5.93940258,-30.97261429,15.01032257,-39.36325073,31.98588943,14.89742279,-38.41687012,0.00325363,-0.25160125,0.96782553,-0.02704173,-0.25704789,0.96602029,1.546180030609088
Pupil Neon,2578,dilated,3,770,406,765.738,382.722,5.78712606,5.93850756,-30.96843338,15.01348114,-39.40769577,31.98815155,14.92088318,-38.41952515,0.0003885,-0.2519297,0.96774548,-0.027646,-0.25746673,0.96589166,1.523204870213883
Pupil Neon,2578,dilated,3,770,406,767.587,385.348,5.77931738,5.95396185,-30.95903778,15.0165596,-39.40527344,32.00078964,14.88059616,-38.50996399,0.00079426,-0.25237444,0.96762937,-0.02190035,-0.25826702,0.96582532,1.3384175442355537
Pupil Neon,2578,dilated,3,770,406,766.237,387.375,5.77410936,5.9436841,-30.96604156,15.02927399,-39.38247681,31.99155807,14.89765549,-38.47388458,0.00237513,-0.25238582,0.96762383,-0.0216529,-0.25836682,0.96580416,1.2230957708857602
Pupil Neon,2579,dilated,3,770,405,768.821,384.422,5.80774832,5.94054747,-30.9912529,15.02312469,-39.41079712,31.96502304,14.92253113,-38.40921021,0.00307412,-0.25311258,0.96743196,-0.02287594,-0.25867522,0.96569347,1.3267097980289644
Pupil Neon,2579,dilated,3,770,405,768.272,384.566,5.8093853,5.94848013,-30.96165085,15.00796509,-39.41472626,31.99487686,14.92019653,-38.37345123,0.00024466,-0.25163749,0.9678216,-0.02922233,-0.25731641,0.96588522,1.3199895508947443
Pupil Neon,2579,dilated,3,770,405,765.706,384.441,5.78044748,5.92923021,-30.96154022,15.03344727,-39.42705536,31.99516487,14.94755173,-38.3794632,-0.00192475,-0.25353894,0.9673233,-0.02888666,-0.25923562,0.96538204,1.35181879626017
Pupil Neon,2579,dilated,3,770,405,766.943,385.588,5.77644396,5.93887329,-30.92481613,15.02079773,-39.41192627,32.03179932,14.91965485,-38.4369812,-0.0039585,-0.25206202,0.96770304,-0.02910591,-0.25807685,0.9656859,1.2649223629216342
Pupil Neon,2579,dilated,3,770,405,765.379,384.693,5.78892183,5.94424152,-30.94298553,15.03702164,-39.43473434,32.01294708,14.94536591,-38.43070602,-0.00343519,-0.25347,0.96733719,-0.02888802,-0.25942421,0.96533132,1.3404278274967198
Pupil Neon,2579,dilated,3,770,405,764.534,384.256,5.78862858,5.96680307,-30.94616318,15.08834839,-39.38668823,32.01205826,14.97142029,-38.4800415,-0.00135169,-0.256845,0.9664517,-0.02522339,-0.26280093,0.96452034,1.3806165788011644
Pupil Neon,2580,dilated,3,770,405,765.55,385.996,5.79422808,5.98021984,-30.92185593,15.04602432,-39.443367,32.0355835,14.96127319,-38.49929047,-0.00439358,-0.25462711,0.96702939,-0.02516285,-0.26079202,0.96506703,1.2562494690149355
Pupil Neon,2580,dilated,3,770,405,765.894,383.23,5.80118322,5.96900082,-30.96250534,15.10887909,-39.39554214,31.99573517,14.97822571,-38.54904938,0.00081963,-0.25859925,0.9659844,-0.01954108,-0.26474157,0.9641214,1.4259203670661311
Pupil Neon,2580,dilated,3,770,405,765.036,384.858,5.78818846,5.95935392,-31.01490784,15.08554459,-39.41020203,31.94444656,14.98031235,-38.48216248,0.00410719,-0.25633124,0.96658033,-0.01928955,-0.2619513,0.96488827,1.3351463748879802
Pupil Neon,2580,dilated,3,770,405,765.145,384.739,5.79733706,5.98383331,-30.99243546,15.10658264,-39.39460754,31.96717453,14.94636154,-38.53868484,0.00360777,-0.25647998,0.96654284,-0.01895964,-0.26227894,0.96480584,1.340945289167008
Pupil Neon,2580,dilated,3,770,405,765.074,384.731,5.79551363,5.97437,-30.95304871,15.07726288,-39.36045837,32.00661469,14.92955017,-38.52797318,0.00141471,-0.25513417,0.96690464,-0.02120379,-0.26085794,0.96514434,1.3425098066939785
Pupil Neon,2580,dilated,3,770,405,767.142,387.985,5.79013777,5.98395872,-30.94205475,15.02840042,-39.38241577,32.01917267,14.87686157,-38.58326721,0.00016155,-0.25010917,0.96821767,-0.01983927,-0.25600988,0.9664706,1.1106093198076072
Pupil Neon,2580,dilated,3,770,405,767.943,388.023,5.80335617,5.9603982,-30.93525696,15.063591,-39.43822479,32.02313614,14.92314911,-38.52060699,-0.00410926,-0.25352809,0.96731931,-0.02471997,-0.25931752,0.96547574,1.100835022467491
Pupil Neon,2581,dilated,3,770,405,767.536,385.958,5.79221201,5.97089195,-30.94960785,15.07401276,-39.41966248,32.00655365,14.94282532,-38.51142883,-0.00107893,-0.25508898,0.96691698,-0.02354329,-0.26055446,0.96517205,1.235947421263927
Pupil Neon,2581,dilated,3,770,405,768.033,389.524,5.77484131,5.98617601,-30.95999908,15.07714081,-39.33243561,31.99712563,14.90074921,-38.54906464,0.00393369,-0.25253245,0.96758044,-0.02113195,-0.25790846,0.96593827,1.0042580196769835
Pupil Neon,2581,dilated,3,770,405,769.615,387.718,5.77642298,5.98332977,-30.98929596,15.08526611,-39.31539917,31.96580505,14.90204239,-38.52936554,0.00726176,-0.25385281,0.96721566,-0.02117699,-0.25918126,0.96559656,1.1126767683590923
Pupil Neon,2581,dilated,3,770,405,768.191,387.288,5.76188564,5.98523617,-30.97407913,15.09395981,-39.32071686,31.98221397,14.89994431,-38.49332047,0.00692512,-0.25315133,0.96740192,-0.02188748,-0.25856766,0.96574515,1.1460725313349711
Pupil Neon,2581,dilated,3,770,405,769.073,387.272,5.76062107,5.99384117,-30.94171143,15.07778931,-39.31199265,32.01764679,14.88327026,-38.57207489,0.00315087,-0.25277951,0.96751881,-0.02125756,-0.25842014,0.96579874,1.1426986488012936
Pupil Neon,2581,dilated,3,770,405,768.788,389.431,5.77059555,5.99025774,-30.96536255,15.05652618,-39.38355255,31.99347496,14.89789963,-38.53057861,0.00232293,-0.25229505,0.96764761,-0.02238408,-0.25816599,0.96584123,1.005251946536982
Pupil Neon,2581,dilated,3,770,405,769.481,387.985,5.78750849,6.0020237,-30.93946075,15.03219604,-39.435215,32.01613998,14.90659332,-38.45654297,-0.00425552,-0.25168005,0.96780115,-0.02806223,-0.25767592,0.96582383,1.0957404385465337
Pupil Neon,2582,dilated,3,770,405,770.455,385.59,5.76304197,5.99491453,-30.93689346,15.0628624,-39.39357758,32.01939011,14.93503571,-38.44390869,-0.0019107,-0.25483206,0.96698344,-0.02852388,-0.26075935,0.96498239,1.2495784967707992
Pupil Neon,2582,dilated,3,770,405,768.684,385.957,5.76659536,5.99070692,-30.90910339,15.04228973,-39.37910461,32.04843521,14.90342712,-38.49191284,-0.00311438,-0.25306609,0.967444,-0.02884966,-0.2591131,0.96541607,1.2286993528316912
Pupil Neon,2582,dilated,3,770,405,769.24,383.272,5.7797451,5.9847455,-30.9230957,15.07066345,-39.44525909,32.03384781,14.91748047,-38.49638367,-0.0051611,-0.2551215,0.96689522,-0.02591857,-0.2613157,0.96490538,1.39935722353145
Pupil Neon,2582,dilated,3,770,405,767.857,388.471,5.76152945,5.97769833,-30.90463638,15.04901886,-39.40807343,32.05382919,14.89881516,-38.49543762,-0.00444282,-0.25346744,0.96733373,-0.02738912,-0.25942329,0.9653753,1.0729154512809316
Pupil Neon,2582,dilated,3,770,405,769.398,384.867,5.78555393,5.97684145,-30.92711639,15.05426025,-39.44485474,32.02957153,14.92999649,-38.44869614,-0.00455766,-0.25506237,0.96691388,-0.02983393,-0.26093045,0.9648965,1.2964455625159144
Pupil Neon,2582,dilated,3,770,405,769.862,388.778,5.78016567,5.98817492,-30.93363953,15.06519318,-39.45458603,32.02433014,14.94731903,-38.47798157,-0.00465059,-0.25612521,0.96663243,-0.02690609,-0.26219323,0.96464026,1.044205687598167
Pupil Neon,2583,dilated,3,770,405,769.272,390.06,5.76811504,5.97813463,-30.88299561,15.06119156,-39.39097595,32.07355118,14.91309357,-38.47679138,-0.0042557,-0.25363636,0.96729028,-0.03218887,-0.25967517,0.96515942,0.962858923966923
Pupil Neon,2583,dilated,3,770,405,770.344,388.785,5.78571081,5.9705596,-30.92004395,15.07055283,-39.41834259,32.03664398,14.93943024,-38.47098541,-0.00444324,-0.25502849,0.96692336,-0.02922854,-0.26108721,0.96487266,1.0438971055614386
Pupil Neon,2583,dilated,3,770,405,768.419,389.253,5.77520895,5.96608973,-30.93611145,15.03704071,-39.41965485,32.02251434,14.88612747,-38.49014282,-0.00181341,-0.25011194,0.96821529,-0.02816383,-0.25627235,0.96619427,1.0187799986841601
Pupil Neon,2583,dilated,3,770,405,769.134,389.68,5.75672626,5.96191549,-30.92380524,15.09519577,-39.35889435,32.03563309,14.92000961,-38.47758484,-0.00062622,-0.25338233,0.96736604,-0.02748983,-0.25945172,0.96536475,0.9877545165130509
Pupil Neon,3477,dilated,5,761,412,759.403,394.705,5.36976767,5.39901114,-30.99373245,14.69961166,-40.07259369,31.96403885,14.72505951,-39.03547668,-0.01985218,-0.24986169,0.96807802,-0.0225259,-0.25765207,0.96597517,1.1182508960226751
Pupil Neon,3477,dilated,5,761,412,757.305,393.299,5.36695194,5.39363384,-31.00047684,14.6901741,-40.08633423,31.95979691,14.72171402,-39.04966736,-0.01978214,-0.24821165,0.96850383,-0.02159594,-0.25592226,0.96645612,1.2273098669717692
Pupil Neon,3477,dilated,5,761,412,756.974,393.74,5.3754015,5.41119719,-30.97763824,14.65818405,-40.10735703,31.9826107,14.70219421,-39.08659363,-0.02233721,-0.24691552,0.96877956,-0.02116766,-0.2549729,0.96671647,1.20386622008779
Pupil Neon,3478,dilated,5,761,412,758.73,391.393,5.38227463,5.39579058,-31.04154205,14.70344543,-40.06565475,31.91693878,14.75711823,-39.03147507,-0.01676946,-0.2499553,0.96811217,-0.0207067,-0.25768799,0.96600628,1.33472453882444
Pupil Neon,3478,dilated,5,761,412,758.845,392.313,5.37242413,5.39113379,-31.00620651,14.681633,-40.09738922,31.95194054,14.74409103,-39.03347778,-0.02065815,-0.24802998,0.96853209,-0.02325885,-0.25572395,0.96647006,1.2750581635206324
Pupil Neon,3478,dilated,5,761,412,758.213,391.058,5.37873363,5.42179346,-30.99937439,14.69585419,-40.14698792,31.95650291,14.78184509,-39.03158951,-0.02474743,-0.25148645,0.96754438,-0.02184235,-0.2593649,0.96553242,1.3601621250897973
Pupil Neon,3478,dilated,5,761,412,759.949,390.53,5.37338448,5.41122675,-30.96430969,14.66470337,-40.09441757,31.99295044,14.73429108,-39.03316498,-0.02311812,-0.24942732,0.96811754,-0.02549392,-0.25731662,0.96599078,1.3838046723263613
Pupil Neon,3478,dilated,5,761,412,758.826,395.743,5.36507988,5.40113974,-30.96623993,14.65556717,-40.11618423,31.99120522,14.71984863,-39.0219574,-0.0238445,-0.24802108,0.96846116,-0.02752167,-0.25594002,0.96630085,1.0560458240614436
Pupil Neon,3478,dilated,5,761,412,759.257,390.153,5.36165619,5.42069101,-31.00240326,14.64992142,-40.11994934,31.95505333,14.74055481,-39.04355621,-0.0212333,-0.24834962,0.96843773,-0.02348907,-0.25614989,0.96635169,1.4109358489464732
Pupil Neon,3478,dilated,5,761,412,759.238,391.69,5.37093925,5.41114426,-30.9752655,14.63023758,-40.12779236,31.98269272,14.72128296,-38.99895477,-0.02412771,-0.24669406,0.96879303,-0.02779407,-0.25476071,0.96660459,1.3124709729742057
Pupil Neon,3479,dilated,5,761,412,758.073,395.499,5.35114527,5.41678047,-31.01218796,14.65807343,-40.07620239,31.94361687,14.7437706,-38.9878273,-0.01883447,-0.24728389,0.96876001,-0.02594966,-0.25489292,0.9666211,1.0790210069716555
Pupil Neon,3479,dilated,5,761,412,757.077,395.747,5.35890865,5.41966724,-31.04366302,14.64614868,-40.15639496,31.91460609,14.72057343,-39.03478241,-0.02092596,-0.24814397,0.96849716,-0.0221498,-0.25608405,0.96640074,1.0764788325743124
Pupil Neon,3479,dilated,5,761,412,758.54,393.009,5.36068296,5.4414463,-30.98142242,14.70866394,-40.08217239,31.97536278,14.75905609,-39.06389236,-0.02235093,-0.25238779,0.96736801,-0.0230453,-0.26044893,0.96521258,1.23291940946429
Pupil Neon,3479,dilated,5,761,412,757.834,393.52,5.35154819,5.43062735,-30.98423004,14.63306427,-40.12367249,31.97424698,14.7080307,-39.02112579,-0.02328404,-0.24662012,0.96883249,-0.02769145,-0.25440288,0.96670181,1.2071538848348147
Pupil Neon,3479,dilated,5,761,412,759.358,391.202,5.33767939,5.40597534,-31.01177597,14.66266632,-40.11107254,31.9486618,14.72301865,-39.06115723,-0.02104639,-0.248763,0.96833575,-0.0214338,-0.2568292,0.96621913,1.3431220902193408
