frame,distance_from_width,distance_from_height,distance_average
1126,910.8572733104496,899.3146755649964,905.085974437723
1127,909.8613256924888,901.6284715647788,905.7448986286338
1128,910.8162134581777,901.9746011980254,906.3954073281016
1129,911.9781819050608,901.8048132233968,906.8914975642288
1130,911.0084096482828,901.7196204591164,906.3640150536996
1131,912.020805627123,904.1881510297367,908.1044783284299
1131,912.020805627123,904.1881510297367,908.1044783284299
1132,911.932090049569,904.4794422146554,908.2057661321121
1133,910.964136633241,904.5475539711122,907.7558453021766
1134,910.8701612031585,904.5546150371156,907.7123881201371
1134,910.8701612031585,904.5546150371156,907.7123881201371
1135,909.8572970681442,901.8009038279488,905.8291004480466
1135,909.8572970681442,901.8009038279488,905.8291004480466
1136,910.9192373111542,901.72237184152,906.3208045763372
1137,910.8651857712739,904.5398661745594,907.7025259729166
1138,910.8664242133004,899.1109550172455,904.988689615273
1139,909.7513269883301,901.7783871208247,905.7648570545774
1140,912.934650939627,901.7083086821661,907.3214798108966
1141,910.8651857712739,904.5398661745594,907.7025259729166
1142,910.7670245365081,899.3274537227612,905.0472391296346
1142,910.7670245365081,899.3274537227612,905.0472391296346
1143,912.9906651595818,904.5437989710355,908.7672320653087
1144,910.8659451081345,899.3204327015845,905.0931889048595
1145,909.8523667827726,901.7861480111867,905.8192573969797
1145,909.8523667827726,901.7861480111867,905.8192573969797
1146,910.8664242133004,899.1109550172455,904.988689615273
1147,910.8664242133004,899.1109550172455,904.988689615273
1148,909.8068568608253,899.1852138623605,904.4960353615929
1149,909.8109380530962,904.4125964357978,907.111767244447
1150,909.803015304565,894.0215630101089,901.912289157337
1150,909.803015304565,894.0215630101089,901.912289157337
1150,909.803015304565,894.0215630101089,901.912289157337
1152,909.8535778324555,901.8453767636391,905.8494772980473
1153,908.701162313939,901.7149534521063,905.2080578830227
1153,908.701162313939,901.7149534521063,905.2080578830227
1154,910.8705149590883,904.3369731656023,907.6037440623453
1155,910.964615088309,904.3341433178659,907.6493792030874
1156,908.7509640467902,904.3224116408857,906.5366878438379
1156,908.7509640467902,904.3224116408857,906.5366878438379
1157,909.8535778324555,901.8453767636391,905.8494772980473
1158,910.8654564002353,904.3325862659666,907.599021333101
1159,909.7089868629268,904.4627747790339,907.0858808209804
1160,910.8178389397873,901.7147563497983,906.2662976447928
1161,911.8787018809375,901.7933548548298,906.8360283678836
1161,911.8787018809375,901.7933548548298,906.8360283678836
1162,912.9906651595818,904.5437989710355,908.7672320653087
1163,911.9738902291856,901.6226898924313,906.7982900608084
1164,910.869734482922,909.6133165242373,910.2415255035796
1165,910.8649437414871,909.6174890709747,910.2412164062309
1165,910.8649437414871,909.6174890709747,910.2412164062309
1166,910.8152274542156,901.6444397652991,906.2298336097574
1167,910.9197275124749,901.9337112387814,906.4267193756282
1167,910.9197275124749,901.9337112387814,906.4267193756282
1168,909.906598238346,899.1965907351133,904.5515944867296
1170,909.8169408588051,909.5319615669723,909.6744512128887
1170,909.8169408588051,909.5319615669723,909.6744512128887
1171,910.8222573674686,901.6562297042375,906.2392435358531
1172,909.8177859586473,904.2613699192231,907.0395779389352
1173,911.9857486008066,901.5890623897053,906.7874054952559
1173,911.9857486008066,901.5890623897053,906.7874054952559
1174,910.8281813917629,901.955278344678,906.3917298682204
1175,909.9150878264936,909.7723316028836,909.8437097146887
1176,910.876046409776,904.5691669699238,907.72260668985
1176,910.876046409776,904.5691669699238,907.72260668985
1177,910.9246336599456,901.9482947433659,906.4364642016558
1178,909.8178528178034,904.6880159506853,907.2529343842443
1179,911.8814052141527,901.8118167730205,906.8466109935866
1180,911.8814052141527,901.8118167730205,906.8466109935866
1180,911.8814052141527,901.8118167730205,906.8466109935866
1181,910.8755576875633,904.3559205878531,907.6157391377083
1182,913.100446866495,904.363055979669,908.731751423082
1183,911.986599205508,896.4101192264039,904.198359215956
1184,909.7697545228705,901.8766029258574,905.823178724364
1185,909.7697545228705,901.8766029258574,905.823178724364
1185,909.7697545228705,901.8766029258574,905.823178724364
1186,910.8321775811874,907.2153210272934,909.0237493042404
1187,911.9902536007806,901.8302443313245,906.9102489660526
1187,911.9902536007806,901.8302443313245,906.9102489660526
1188,911.9375176344356,899.2221735222554,905.5798455783455
1190,910.9270786164238,901.9672485822189,906.4471635993214
1190,910.9270786164238,901.9672485822189,906.4471635993214
1191,910.8817725281009,904.408547632743,907.6451600804219
1192,913.0516114118403,907.001401122977,910.0265062674086
1193,911.9374333921428,904.2654769674806,908.1014551798116
1193,911.9374333921428,904.2654769674806,908.1014551798116
1194,910.9285510233256,906.7474611913613,908.8380061073434
1195,910.9752967211873,904.3632401500129,907.6692684356001
1195,910.9752967211873,904.3632401500129,907.6692684356001
1196,910.9290398024061,906.993118434839,908.9610791186226
1197,910.8811692149484,904.3659910242203,907.6235801195844
1198,910.9310044534394,907.2184100752195,909.0747072643294
1199,910.881280129204,904.3701993264277,907.6257397278159
1200,912.0420031818455,904.5109560806374,908.2764796312415
1201,910.8860115676038,904.3804541290003,907.633232848302
1201,910.8860115676038,904.3804541290003,907.633232848302
1202,911.9886782592696,906.9062578751905,909.44746806723
1203,911.9882890826697,907.1370614992571,909.5626752909634
1204,909.8678131939255,906.9023679001688,908.3850905470472
1204,909.8678131939255,906.9023679001688,908.3850905470472
1205,911.8939521338206,907.1390899347498,909.5165210342852
1206,911.892971712106,906.8498720982881,909.371421905197
1207,910.8751767432191,904.2815038724198,907.5783403078194
1208,911.9416880389635,904.2174512451952,908.0795696420794
1208,911.9416880389635,904.2174512451952,908.0795696420794
1209,912.0402603311388,909.4981431648832,910.769201748011
1210,909.8218553173932,904.4454912439028,907.133673280648
1210,909.8218553173932,904.4454912439028,907.133673280648
1211,910.881280129204,904.3701993264277,907.6257397278159
1212,910.9800353420695,904.3734958936976,907.6767656178836
1213,910.9800353420695,904.3734958936976,907.6767656178836
1214,910.881280129204,904.3701993264277,907.6257397278159
1215,909.7706323000825,901.8763547249309,905.8234935125067
1215,909.7706323000825,901.8763547249309,905.8234935125067
1216,909.8231086713362,904.4993560755472,907.1612323734416
1217,910.8769510361394,899.1500451575204,905.0134980968298
1218,910.7773963777303,904.3584063050123,907.5679013413712
1219,909.7706323000825,901.8763547249309,905.8234935125067
1220,909.7196952299213,904.4917691191769,907.1057321745491
1221,911.8379813133782,904.4380784427188,908.1380298780485
1221,911.8379813133782,904.4380784427188,908.1380298780485
1222,911.9843076023519,896.6286935912059,904.306500596779
1223,911.9380802853411,899.2181182333584,905.5780992593498
1224,910.8723440529582,899.1296813257729,905.0010126893656
1224,910.8723440529582,899.1296813257729,905.0010126893656
1225,909.7149782565533,894.0536985554751,901.8843384060142
1225,909.7149782565533,894.0536985554751,901.8843384060142
1227,909.7143956680445,899.2105148875794,904.462455277812
1227,909.7143956680445,899.2105148875794,904.462455277812
1228,910.9250137849692,901.7367606007915,906.3308871928804
1229,912.0317955801712,904.4278079319809,908.2298017560761
1230,910.8277218601004,906.9854895855291,908.9066057228147
1231,909.8173788927307,904.2020961643484,907.0097375285395
1232,909.8177859586473,904.2613699192231,907.0395779389352
1232,909.8177859586473,904.2613699192231,907.0395779389352
1233,909.7616653564867,906.8197733850227,908.2907193707547
1234,910.9177484185133,901.726509106944,906.3221287627287
1235,910.9704234016763,904.3486913970258,907.6595573993511
1235,910.9704234016763,904.3486913970258,907.6595573993511
1236,910.9241666109394,906.9784857564761,908.9513261837078
1237,909.8177560598816,904.2565187860181,907.0371374229499
1238,910.9712702948593,899.1372144645885,905.054242379724
1239,910.9250137849692,901.7367606007915,906.3308871928804
