timestamp	frame_idx	gaze_dir_l_x	gaze_dir_l_y	gaze_dir_l_z	gaze_ori_l_x	gaze_ori_l_y	gaze_ori_l_z	pup_diam_l	gaze_dir_r_x	gaze_dir_r_y	gaze_dir_r_z	gaze_ori_r_x	gaze_ori_r_y	gaze_ori_r_z	pup_diam_r	gaze_pos_vid_x	gaze_pos_vid_y	gaze_pos_3d_x	gaze_pos_3d_y	gaze_pos_3d_z
-59.94500000	2	0.00340000	0.06470000	0.99790000	32.34000000	-27.65000000	-27.99000000	3.22000000	0.07190000	0.06780000	0.99510000	-32.87000000	-26.49000000	-27.23000000	3.19000000	938.49600000	505.65600000	35.49000000	35.77000000	917.57000000
-49.96000000	2	0.00450000	0.07270000	0.99730000	32.29000000	-27.82000000	-27.95000000	3.22000000	0.07090000	0.06120000	0.99560000	-32.88000000	-26.24000000	-27.24000000	3.18000000	938.49600000	504.57600000	35.83000000	37.07000000	926.34000000
-39.96400000	2	0.00420000	0.06510000	0.99790000	32.34000000	-27.63000000	-28.02000000	3.20000000	0.07100000	0.06990000	0.99500000	-32.87000000	-26.48000000	-27.25000000	3.17000000	938.68800000	503.49600000	36.19000000	38.37000000	937.98000000
-29.97100000	3	0.00450000	0.07270000	0.99730000	32.29000000	-27.80000000	-27.98000000	3.20000000	0.07050000	0.06320000	0.99550000	-32.88000000	-26.22000000	-27.27000000	3.17000000	938.88000000	502.95600000	36.14000000	38.93000000	939.76000000
-19.97500000	3	0.00400000	0.06540000	0.99780000	32.34000000	-27.61000000	-28.04000000	3.18000000	0.07030000	0.07190000	0.99490000	-32.87000000	-26.46000000	-27.29000000	3.15000000	939.26400000	502.09200000	35.86000000	39.67000000	940.34000000
-9.99200000	3	0.00410000	0.07330000	0.99730000	32.29000000	-27.77000000	-28.01000000	3.18000000	0.07030000	0.06500000	0.99540000	-32.88000000	-26.21000000	-27.30000000	3.14000000	939.26400000	501.44400000	35.91000000	40.22000000	940.66000000
0.00000000	3	0.00380000	0.06590000	0.99780000	32.35000000	-27.59000000	-28.07000000	3.17000000	0.07040000	0.07310000	0.99480000	-32.88000000	-26.45000000	-27.32000000	3.13000000	939.26400000	501.22800000	35.53000000	40.07000000	933.36000000
9.99500000	4	0.00360000	0.07290000	0.99730000	32.29000000	-27.76000000	-28.03000000	3.17000000	0.07080000	0.06650000	0.99530000	-32.88000000	-26.19000000	-27.33000000	3.13000000	939.26400000	501.01200000	35.59000000	40.19000000	932.20000000
19.98900000	4	0.00410000	0.06560000	0.99780000	32.35000000	-27.58000000	-28.08000000	3.16000000	0.07030000	0.07390000	0.99480000	-32.88000000	-26.44000000	-27.34000000	3.12000000	939.07200000	500.90400000	35.71000000	40.35000000	934.28000000
29.97900000	4	0.00360000	0.07240000	0.99740000	32.29000000	-27.75000000	-28.04000000	3.17000000	0.07100000	0.06710000	0.99520000	-32.88000000	-26.18000000	-27.35000000	3.12000000	939.07200000	501.01200000	35.68000000	40.21000000	931.98000000
40.00000000	5	0.00410000	0.06510000	0.99790000	32.35000000	-27.58000000	-28.09000000	3.15000000	0.07060000	0.07440000	0.99470000	-32.88000000	-26.43000000	-27.36000000	3.12000000	938.88000000	501.22800000	35.50000000	39.77000000	925.53000000
49.99000000	5	0.00330000	0.07160000	0.99740000	32.29000000	-27.74000000	-28.06000000	3.16000000	0.07140000	0.06800000	0.99510000	-32.89000000	-26.17000000	-27.37000000	3.11000000	939.07200000	501.22800000	35.39000000	39.69000000	923.67000000
59.98600000	5	0.00440000	0.06500000	0.99790000	32.35000000	-27.57000000	-28.10000000	3.14000000	0.07060000	0.07490000	0.99470000	-32.89000000	-26.41000000	-27.38000000	3.10000000	938.88000000	500.79600000	35.72000000	40.17000000	928.48000000
69.97200000	5	0.00450000	0.07210000	0.99740000	32.29000000	-27.73000000	-28.08000000	3.14000000	0.07110000	0.06860000	0.99510000	-32.89000000	-26.16000000	-27.38000000	3.11000000	938.49600000	499.82400000	36.67000000	41.73000000	945.40000000
79.96800000	6	0.00600000	0.06540000	0.99780000	32.35000000	-27.56000000	-28.12000000	3.13000000	0.07030000	0.07590000	0.99460000	-32.89000000	-26.40000000	-27.39000000	3.11000000	938.11200000	499.28400000	37.23000000	42.39000000	950.95000000
89.96000000	6	0.00540000	0.07260000	0.99730000	32.29000000	-27.73000000	-28.10000000	3.14000000	0.07160000	0.06910000	0.99500000	-32.89000000	-26.15000000	-27.39000000	3.11000000	937.72800000	499.06800000	37.54000000	42.61000000	950.78000000
99.95200000	6	0.00670000	0.06620000	0.99780000	32.35000000	-27.56000000	-28.13000000	3.12000000	0.07080000	0.07600000	0.99460000	-32.90000000	-26.39000000	-27.40000000	3.11000000	937.34400000	498.52800000	38.12000000	43.43000000	958.34000000
109.93900000	6	0.00580000	0.07060000	0.99750000	32.29000000	-27.72000000	-28.11000000	3.13000000	0.07120000	0.06950000	0.99500000	-32.89000000	-26.14000000	-27.40000000	3.10000000	937.53600000	497.88000000	38.51000000	44.52000000	969.97000000
119.93300000	7	0.00770000	0.06960000	0.99750000	32.36000000	-27.55000000	-28.14000000	3.11000000	0.07000000	0.07640000	0.99460000	-32.89000000	-26.39000000	-27.41000000	3.11000000	937.53600000	497.12400000	38.88000000	45.69000000	981.51000000
129.92300000	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
139.91300000	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
149.90500000	7	0.00610000	0.07090000	0.99750000	32.29000000	-27.72000000	-28.12000000	3.12000000	0.07100000	0.06920000	0.99510000	-32.89000000	-26.13000000	-27.41000000	3.10000000	937.53600000	497.66400000	38.77000000	45.00000000	976.15000000
159.90000000	8	0.00750000	0.06970000	0.99750000	32.36000000	-27.55000000	-28.14000000	3.10000000	0.06950000	0.07640000	0.99470000	-32.89000000	-26.38000000	-27.41000000	3.11000000	937.92000000	496.90800000	38.68000000	46.00000000	985.06000000
169.90100000	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
179.90200000	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
189.90400000	8	0.00660000	0.07450000	0.99720000	32.30000000	-27.72000000	-28.12000000	3.12000000	0.07140000	0.06900000	0.99510000	-32.89000000	-26.13000000	-27.41000000	3.10000000	937.15200000	497.34000000	38.78000000	44.90000000	969.84000000
199.89400000	9	0.00640000	0.06720000	0.99770000	32.37000000	-27.55000000	-28.16000000	3.10000000	0.07130000	0.07630000	0.99450000	-32.89000000	-26.38000000	-27.42000000	3.10000000	937.34400000	497.88000000	37.95000000	43.61000000	951.28000000
209.89000000	9	0.00580000	0.07710000	0.99700000	32.31000000	-27.69000000	-28.21000000	3.12000000	0.07330000	0.06650000	0.99510000	-32.92000000	-26.09000000	-27.53000000	3.09000000	936.38400000	498.96000000	37.15000000	41.04000000	914.86000000
219.88300000	9	-0.00020000	0.07300000	0.99730000	32.46000000	-27.42000000	-28.53000000	3.11000000	0.07430000	0.06690000	0.99500000	-32.97000000	-26.24000000	-27.79000000	3.08000000	939.07200000	503.71200000	32.14000000	34.26000000	841.70000000
229.87100000	9	0.00160000	0.08240000	0.99660000	32.30000000	-27.46000000	-28.67000000	3.15000000	0.06750000	0.05120000	0.99640000	-32.97000000	-25.89000000	-27.88000000	3.02000000	942.14400000	509.65200000	27.95000000	27.96000000	787.48000000
239.86300000	10	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
249.85300000	10	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
259.85100000	10	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
269.83600000	10	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
279.83100000	10	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
289.85100000	11	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
299.84500000	11	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
309.83200000	11	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
319.82600000	11	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
329.82000000	12	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
339.81400000	12	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
349.79800000	12	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
359.79400000	12	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
369.78400000	13	0.01760000	-0.01160000	0.99980000	32.28000000	-27.35000000	-28.74000000	2.86000000	nan	nan	nan	nan	nan	nan	nan	914.49600000	602.85600000	46.70000000	-36.85000000	788.87000000
379.78300000	13	0.11980000	-0.18200000	0.97600000	32.42000000	-27.11000000	-28.72000000	4.90000000	nan	nan	nan	nan	nan	nan	nan	787.77600000	808.70400000	132.42000000	-179.01000000	781.73000000
389.76600000	13	0.17980000	-0.25520000	0.95000000	32.32000000	-27.23000000	-28.77000000	3.65000000	0.15030000	-0.14750000	0.97760000	-32.92000000	-25.69000000	-27.88000000	2.91000000	779.90400000	831.81600000	137.43000000	-194.54000000	780.12000000
399.75800000	13	0.02760000	-0.00870000	0.99960000	32.47000000	-27.10000000	-28.79000000	3.32000000	0.05890000	-0.00860000	0.99820000	-32.91000000	-25.94000000	-27.87000000	2.52000000	932.16000000	574.56000000	90.07000000	-44.59000000	2054.91000000
409.75200000	14	0.01870000	0.01980000	0.99960000	32.34000000	-27.25000000	-28.76000000	3.12000000	0.05800000	0.00650000	0.99830000	-32.90000000	-25.73000000	-27.84000000	2.79000000	937.92000000	555.22800000	57.39000000	-6.71000000	1473.67000000
419.77700000	14	-0.00020000	0.06110000	0.99810000	32.48000000	-27.12000000	-28.77000000	3.07000000	0.06570000	0.02630000	0.99750000	-32.88000000	-25.98000000	-27.82000000	2.71000000	943.87200000	538.48800000	25.48000000	7.65000000	752.78000000
429.76500000	14	0.00680000	0.07480000	0.99720000	32.34000000	-27.28000000	-28.72000000	3.11000000	0.06210000	0.03750000	0.99740000	-32.89000000	-25.76000000	-27.80000000	2.89000000	940.41600000	521.20800000	29.15000000	20.01000000	788.03000000
439.75700000	14	0.00570000	0.08460000	0.99640000	32.47000000	-27.18000000	-28.67000000	3.13000000	0.07260000	0.06870000	0.99500000	-32.86000000	-26.04000000	-27.71000000	3.02000000	938.30400000	494.85600000	33.68000000	41.97000000	865.40000000
449.74800000	15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
459.73900000	15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
469.73000000	15	0.00990000	0.09460000	0.99550000	32.36000000	-27.41000000	-28.49000000	3.17000000	0.07130000	0.07440000	0.99470000	-32.90000000	-25.83000000	-27.66000000	3.05000000	935.23200000	482.97600000	38.98000000	55.04000000	933.54000000
479.72600000	15	0.00580000	0.08880000	0.99600000	32.47000000	-27.26000000	-28.54000000	3.16000000	0.07770000	0.08930000	0.99300000	-32.87000000	-26.10000000	-27.63000000	3.11000000	933.69600000	479.62800000	37.74000000	54.17000000	874.90000000
489.71700000	16	0.00660000	0.09840000	0.99510000	32.36000000	-27.46000000	-28.42000000	3.17000000	0.08270000	0.08400000	0.99300000	-32.93000000	-25.90000000	-27.57000000	3.12000000	930.24000000	479.95200000	36.93000000	49.20000000	799.08000000
499.71000000	16	0.00460000	0.08960000	0.99600000	32.44000000	-27.32000000	-28.40000000	3.15000000	0.08640000	0.09650000	0.99160000	-32.94000000	-26.15000000	-27.58000000	3.12000000	929.08800000	479.62800000	35.79000000	46.91000000	758.22000000
509.69800000	16	0.00510000	0.09730000	0.99520000	32.35000000	-27.49000000	-28.35000000	3.16000000	0.08690000	0.08940000	0.99220000	-32.95000000	-25.92000000	-27.55000000	3.13000000	928.51200000	479.19600000	36.17000000	47.24000000	759.17000000
519.72100000	16	0.00530000	0.08880000	0.99600000	32.44000000	-27.34000000	-28.36000000	3.14000000	0.08620000	0.09660000	0.99160000	-32.94000000	-26.17000000	-27.55000000	3.13000000	928.70400000	479.73600000	36.30000000	47.19000000	764.60000000
529.71600000	17	0.00500000	0.09650000	0.99530000	32.36000000	-27.50000000	-28.32000000	3.15000000	0.08480000	0.08750000	0.99260000	-32.94000000	-25.93000000	-27.53000000	3.13000000	929.85600000	480.06000000	36.07000000	47.73000000	776.59000000
539.70900000	17	0.00510000	0.08800000	0.99610000	32.44000000	-27.35000000	-28.33000000	3.13000000	0.08420000	0.09540000	0.99190000	-32.94000000	-26.17000000	-27.53000000	3.13000000	930.24000000	480.16800000	36.21000000	48.10000000	783.29000000
549.69300000	17	0.00560000	0.09600000	0.99540000	32.36000000	-27.51000000	-28.30000000	3.15000000	0.08420000	0.08670000	0.99270000	-32.93000000	-25.94000000	-27.51000000	3.13000000	929.85600000	480.27600000	36.65000000	48.32000000	788.78000000
559.68900000	17	0.00580000	0.08660000	0.99620000	32.44000000	-27.37000000	-28.30000000	3.13000000	0.08410000	0.09440000	0.99200000	-32.93000000	-26.18000000	-27.51000000	3.13000000	929.85600000	481.35600000	36.75000000	47.68000000	789.94000000
569.68100000	18	0.00590000	0.09410000	0.99550000	32.36000000	-27.53000000	-28.26000000	3.15000000	0.08410000	0.08590000	0.99280000	-32.93000000	-25.95000000	-27.49000000	3.13000000	929.85600000	481.78800000	37.01000000	47.69000000	794.79000000
579.67700000	18	0.00670000	0.08560000	0.99630000	32.44000000	-27.38000000	-28.27000000	3.13000000	0.08310000	0.09420000	0.99210000	-32.93000000	-26.19000000	-27.49000000	3.13000000	929.85600000	481.24800000	37.55000000	48.87000000	808.49000000
589.66200000	18	0.00690000	0.09320000	0.99560000	32.36000000	-27.55000000	-28.23000000	3.15000000	0.08250000	0.08580000	0.99290000	-32.92000000	-25.96000000	-27.46000000	3.12000000	930.24000000	481.14000000	38.01000000	49.85000000	823.36000000
599.65300000	18	0.00750000	0.08500000	0.99640000	32.44000000	-27.39000000	-28.25000000	3.13000000	0.08170000	0.09300000	0.99230000	-32.92000000	-26.20000000	-27.46000000	3.13000000	930.43200000	481.35600000	38.44000000	50.34000000	834.22000000
609.64800000	19	0.00780000	0.09260000	0.99570000	32.36000000	-27.57000000	-28.20000000	3.16000000	0.08060000	0.08380000	0.99320000	-32.92000000	-25.98000000	-27.43000000	3.12000000	931.00800000	481.57200000	38.88000000	51.36000000	853.15000000
619.64200000	19	0.00820000	0.08430000	0.99640000	32.44000000	-27.41000000	-28.22000000	3.14000000	0.07990000	0.09140000	0.99260000	-32.90000000	-26.23000000	-27.41000000	3.14000000	931.00800000	481.57200000	39.34000000	52.07000000	865.30000000
629.63100000	19	0.00880000	0.09240000	0.99570000	32.36000000	-27.57000000	-28.19000000	3.17000000	0.08000000	0.08360000	0.99330000	-32.92000000	-26.01000000	-27.39000000	3.12000000	930.62400000	481.14000000	39.90000000	52.75000000	871.18000000
639.65200000	19	0.00870000	0.08400000	0.99640000	32.43000000	-27.42000000	-28.21000000	3.15000000	0.07970000	0.09140000	0.99260000	-32.89000000	-26.25000000	-27.38000000	3.15000000	930.81600000	481.46400000	39.90000000	52.65000000	873.42000000
649.64300000	20	0.00800000	0.08590000	0.99630000	32.35000000	-27.64000000	-28.14000000	3.20000000	0.07980000	0.07840000	0.99370000	-32.90000000	-26.06000000	-27.34000000	3.14000000	931.20000000	488.26800000	39.34000000	47.21000000	869.47000000
659.64000000	20	0.00930000	0.07150000	0.99740000	32.39000000	-27.53000000	-28.16000000	3.18000000	0.07870000	0.07900000	0.99380000	-32.85000000	-26.37000000	-27.32000000	3.17000000	931.00800000	495.61200000	40.54000000	42.68000000	893.40000000
669.62600000	20	0.01060000	0.07750000	0.99690000	32.33000000	-27.72000000	-28.11000000	3.21000000	0.07790000	0.06730000	0.99470000	-32.87000000	-26.14000000	-27.32000000	3.16000000	930.81600000	498.09600000	41.81000000	41.91000000	918.86000000
679.62100000	20	0.01080000	0.06770000	0.99760000	32.38000000	-27.56000000	-28.15000000	3.20000000	0.07890000	0.07480000	0.99410000	-32.84000000	-26.41000000	-27.32000000	3.18000000	930.04800000	499.71600000	42.14000000	40.26000000	911.69000000
689.61200000	21	0.01020000	0.07580000	0.99710000	32.33000000	-27.73000000	-28.10000000	3.22000000	0.08030000	0.06510000	0.99460000	-32.87000000	-26.16000000	-27.32000000	3.17000000	929.66400000	501.87600000	40.98000000	37.21000000	879.53000000
699.60400000	21	0.00960000	0.06520000	0.99780000	32.39000000	-27.57000000	-28.14000000	3.21000000	0.08010000	0.07480000	0.99400000	-32.85000000	-26.41000000	-27.31000000	3.18000000	930.04800000	502.63200000	40.33000000	36.30000000	872.53000000
709.59200000	21	0.00890000	0.07480000	0.99720000	32.33000000	-27.74000000	-28.10000000	3.22000000	0.07970000	0.06510000	0.99470000	-32.87000000	-26.17000000	-27.32000000	3.17000000	930.62400000	502.63200000	39.92000000	36.37000000	874.40000000
719.58500000	22	0.00870000	0.06520000	0.99780000	32.39000000	-27.58000000	-28.14000000	3.21000000	0.07900000	0.07440000	0.99410000	-32.88000000	-26.40000000	-27.34000000	3.18000000	931.20000000	502.74000000	39.63000000	36.47000000	877.26000000
729.58100000	22	0.00850000	0.07480000	0.99720000	32.33000000	-27.75000000	-28.10000000	3.22000000	0.07940000	0.06490000	0.99470000	-32.88000000	-26.16000000	-27.33000000	3.17000000	931.20000000	502.84800000	39.55000000	36.25000000	873.56000000
739.57200000	22	0.00850000	0.06540000	0.99780000	32.39000000	-27.58000000	-28.14000000	3.21000000	0.08010000	0.07420000	0.99400000	-32.88000000	-26.41000000	-27.33000000	3.18000000	930.62400000	503.28000000	39.42000000	35.41000000	862.56000000
749.55600000	22	0.00850000	0.07450000	0.99720000	32.34000000	-27.76000000	-28.09000000	3.21000000	0.07990000	0.06380000	0.99480000	-32.88000000	-26.18000000	-27.31000000	3.17000000	930.81600000	504.03600000	39.40000000	35.00000000	865.26000000
759.55300000	23	0.00860000	0.06460000	0.99790000	32.39000000	-27.59000000	-28.13000000	3.21000000	0.07960000	0.07340000	0.99410000	-32.87000000	-26.42000000	-27.32000000	3.18000000	931.00800000	504.03600000	39.52000000	35.18000000	870.16000000
769.54500000	23	0.00820000	0.07380000	0.99720000	32.34000000	-27.76000000	-28.09000000	3.21000000	0.07980000	0.06400000	0.99480000	-32.88000000	-26.19000000	-27.31000000	3.17000000	931.00800000	504.25200000	39.21000000	34.82000000	865.80000000
779.54200000	23	0.00790000	0.06490000	0.99790000	32.39000000	-27.59000000	-28.12000000	3.21000000	0.07940000	0.07310000	0.99420000	-32.87000000	-26.43000000	-27.31000000	3.17000000	931.39200000	504.14400000	38.97000000	34.97000000	866.53000000
789.55600000	23	0.00830000	0.07390000	0.99720000	32.33000000	-27.76000000	-28.09000000	3.21000000	0.07870000	0.06450000	0.99480000	-32.88000000	-26.19000000	-27.30000000	3.16000000	931.77600000	503.38800000	39.42000000	36.13000000	880.75000000
799.54700000	24	0.00840000	0.06620000	0.99780000	32.39000000	-27.60000000	-28.11000000	3.20000000	0.07880000	0.07290000	0.99420000	-32.88000000	-26.43000000	-27.30000000	3.16000000	931.58400000	502.84800000	39.66000000	36.59000000	883.53000000
809.54300000	24	0.00880000	0.07430000	0.99720000	32.33000000	-27.76000000	-28.08000000	3.21000000	0.07890000	0.06490000	0.99480000	-32.88000000	-26.19000000	-27.29000000	3.16000000	931.20000000	502.74000000	39.95000000	36.78000000	885.06000000
819.53600000	24	0.00890000	0.06630000	0.99780000	32.39000000	-27.60000000	-28.10000000	3.19000000	0.07960000	0.07280000	0.99420000	-32.87000000	-26.43000000	-27.28000000	3.16000000	930.81600000	502.95600000	40.18000000	36.46000000	881.20000000
829.52400000	24	0.00890000	0.07430000	0.99720000	32.33000000	-27.77000000	-28.07000000	3.20000000	0.07970000	0.06460000	0.99470000	-32.88000000	-26.19000000	-27.28000000	3.15000000	930.62400000	503.28000000	39.87000000	35.89000000	874.07000000
839.51700000	25	0.00870000	0.06580000	0.99780000	32.39000000	-27.60000000	-28.09000000	3.19000000	0.08000000	0.07290000	0.99410000	-32.87000000	-26.44000000	-27.27000000	3.15000000	930.62400000	503.49600000	39.78000000	35.54000000	870.16000000
849.50600000	25	0.00890000	0.07420000	0.99720000	32.33000000	-27.77000000	-28.06000000	3.20000000	0.08050000	0.06480000	0.99460000	-32.88000000	-26.20000000	-27.27000000	3.15000000	930.24000000	503.49600000	39.91000000	35.41000000	866.58000000
859.50400000	25	0.00880000	0.06590000	0.99780000	32.39000000	-27.60000000	-28.08000000	3.18000000	0.08090000	0.07370000	0.99400000	-32.88000000	-26.44000000	-27.26000000	3.15000000	929.85600000	503.38800000	39.81000000	35.21000000	860.02000000
869.48900000	25	0.00900000	0.07510000	0.99710000	32.33000000	-27.77000000	-28.05000000	3.20000000	0.08120000	0.06550000	0.99450000	-32.88000000	-26.20000000	-27.25000000	3.15000000	929.66400000	502.84800000	39.87000000	35.53000000	857.88000000
879.48500000	26	0.00900000	0.06600000	0.99780000	32.39000000	-27.60000000	-28.07000000	3.18000000	0.08090000	0.07510000	0.99390000	-32.87000000	-26.44000000	-27.25000000	3.15000000	929.85600000	502.63200000	39.81000000	35.74000000	857.98000000
889.50700000	26	0.00880000	0.07550000	0.99710000	32.33000000	-27.78000000	-28.03000000	3.19000000	0.08080000	0.06580000	0.99460000	-32.88000000	-26.20000000	-27.24000000	3.14000000	930.24000000	502.41600000	39.68000000	36.02000000	860.38000000
899.49800000	26	0.00880000	0.06610000	0.99780000	32.39000000	-27.61000000	-28.07000000	3.18000000	0.08060000	0.07570000	0.99390000	-32.87000000	-26.45000000	-27.24000000	3.15000000	930.24000000	502.20000000	39.57000000	36.08000000	858.51000000
