segment,frame,trial_condition,target_x,target_y,top_left_x,top_left_y,top_right_x,top_right_y,bottom_left_x,bottom_left_y,bottom_right_x,bottom_right_y
1,465,dark,916,486,705,403,1133,398,707,571,1132,571
1,466,dark,916,486,706,403,1133,398,707,571,1132,571
1,467,dark,916,486,706,403,1133,398,707,571,1132,571
1,468,dark,916,486,706,403,1133,398,707,572,1132,572
1,469,dark,916,486,706,403,1133,398,707,572,1132,572
1,470,dark,916,486,706,403,1133,398,707,572,1132,572
1,471,dark,916,486,706,403,1133,398,707,572,1132,572
1,472,dark,916,486,706,403,1133,399,707,572,1132,572
1,473,dark,916,486,706,404,1133,399,707,572,1132,572
1,474,dark,916,487,706,404,1133,399,707,572,1132,573
1,475,dark,916,487,706,404,1133,399,707,572,1132,572
1,476,dark,916,487,706,403,1133,399,707,572,1132,572
1,477,dark,916,486,706,403,1133,399,707,572,1132,572
1,478,dark,916,486,706,403,1133,399,707,572,1132,572
1,479,dark,916,487,706,403,1133,399,707,572,1132,572
1,480,dark,916,487,706,403,1133,399,707,572,1132,572
1,481,dark,916,486,706,403,1133,399,707,572,1133,572
1,482,dark,917,486,706,403,1133,399,708,572,1133,572
1,483,dark,917,486,707,403,1134,399,708,572,1134,572
1,484,dark,917,486,707,403,1134,399,708,572,1134,572
1,485,dark,917,486,707,404,1134,399,708,572,1134,572
1,486,dark,917,487,707,404,1134,399,708,572,1133,572
1,487,dark,917,487,707,404,1133,399,708,572,1133,572
1,488,dark,917,487,706,404,1133,399,708,572,1133,572
1,489,dark,917,487,706,404,1133,399,708,572,1133,572
1,490,dark,917,486,706,404,1133,399,708,572,1133,572
1,491,dark,917,486,706,404,1133,399,708,572,1133,572
1,492,dark,917,486,707,404,1133,399,708,572,1133,572
1,493,dark,917,487,707,404,1133,399,708,572,1133,572
1,494,dark,917,487,706,404,1133,399,708,572,1133,572
1,495,dark,917,486,706,404,1133,399,708,572,1133,572
1,496,dark,917,487,706,404,1133,399,708,572,1133,572
1,497,dark,917,487,706,403,1133,399,708,572,1133,572
1,498,dark,917,487,706,404,1133,399,708,572,1133,572
1,499,dark,917,487,707,404,1133,399,708,573,1133,572
1,500,dark,917,488,707,405,1134,400,708,573,1133,573
1,501,dark,916,487,707,404,1133,399,708,573,1133,573
1,502,dark,917,487,706,404,1133,399,708,572,1133,572
1,503,dark,917,487,706,404,1133,399,708,572,1133,572
1,504,dark,917,487,706,404,1133,399,708,572,1133,572
1,505,dark,917,487,706,404,1133,399,708,572,1133,572
1,506,dark,917,487,706,404,1133,399,708,572,1133,572
1,507,dark,917,487,707,404,1133,399,708,573,1133,572
1,508,dark,917,487,707,404,1133,399,708,573,1133,573
1,509,dark,917,487,707,404,1133,399,708,573,1133,573
1,510,dark,917,487,706,404,1133,399,708,573,1133,573
1,511,dark,917,487,707,404,1133,399,708,573,1133,573
1,512,dark,917,487,707,404,1133,399,708,573,1133,573
1,513,dark,917,487,707,404,1133,399,708,573,1133,573
1,514,dark,917,487,707,404,1133,399,708,572,1133,573
1,515,dark,917,487,707,404,1133,399,708,572,1133,572
1,516,dark,917,487,706,404,1133,399,708,572,1133,572
1,517,dark,917,487,707,404,1133,399,708,572,1133,572
1,518,dark,917,487,707,404,1133,399,708,572,1133,572
1,519,dark,917,487,707,404,1133,399,708,573,1133,572
1,520,dark,917,487,707,404,1133,399,708,573,1133,572
1,521,dark,917,487,707,404,1134,399,708,573,1133,572
1,522,dark,916,487,707,404,1134,399,708,572,1133,572
1,523,dark,917,487,707,404,1134,399,708,572,1133,572
1,524,dark,917,487,707,404,1133,399,708,572,1133,572
1,525,dark,917,487,707,404,1133,399,708,573,1133,572
1,526,dark,917,488,707,405,1134,400,708,573,1133,573
1,527,dark,917,487,707,404,1134,400,708,573,1133,573
1,528,dark,916,487,707,404,1133,399,708,572,1133,572
1,529,dark,917,487,707,404,1134,399,708,572,1133,572
1,530,dark,917,487,707,404,1134,399,708,572,1133,572
1,531,dark,917,487,707,404,1134,399,708,572,1133,572
1,532,dark,917,487,707,404,1134,399,708,572,1133,572
1,533,dark,917,487,707,404,1134,399,708,572,1133,572
1,534,dark,917,487,707,404,1134,399,708,572,1133,572
1,535,dark,917,487,707,404,1134,399,708,572,1133,572
1,536,dark,917,487,706,404,1133,399,708,572,1133,572
1,537,dark,917,487,707,404,1133,399,708,572,1133,572
1,538,dark,917,487,707,404,1134,399,708,572,1133,572
1,539,dark,917,487,707,404,1134,399,708,572,1133,572
1,540,dark,917,487,707,404,1134,399,708,572,1133,572
1,541,dark,917,487,707,404,1134,399,708,572,1133,572
1,542,dark,917,487,707,404,1134,399,708,572,1133,572
1,543,dark,917,487,707,404,1133,399,708,572,1133,572
1,544,dark,917,487,707,404,1134,399,708,572,1133,572
1,545,dark,917,486,707,404,1133,399,708,572,1133,572
1,546,dark,917,486,707,404,1134,399,708,572,1133,572
1,547,dark,917,486,707,404,1134,399,708,572,1133,572
1,548,dark,917,486,707,404,1134,399,708,572,1133,572
1,549,dark,917,486,707,403,1134,399,708,572,1133,572
1,550,dark,917,487,707,403,1133,399,708,572,1133,572
1,551,dark,917,487,707,404,1134,399,708,572,1133,572
1,552,dark,917,487,707,404,1134,399,708,573,1133,573
1,553,dark,917,487,707,404,1134,399,708,573,1133,573
1,554,dark,917,486,707,404,1133,399,708,572,1133,572
1,555,dark,917,486,706,403,1133,399,708,572,1133,572
1,556,dark,917,487,707,403,1133,399,708,572,1133,572
1,557,dark,917,487,707,403,1133,399,708,572,1133,572
1,558,dark,917,487,707,403,1133,399,708,572,1133,572
1,559,dark,917,486,707,404,1134,399,708,572,1133,572
1,560,dark,917,487,707,404,1134,399,708,572,1133,572
1,561,dark,917,487,707,404,1133,399,708,572,1133,572
1,562,dark,917,487,706,404,1133,399,708,572,1133,572
1,563,dark,917,486,707,404,1133,399,708,572,1133,572
1,564,dark,917,486,707,404,1133,399,708,572,1133,572
1,565,dark,917,486,707,403,1134,399,708,572,1133,572
1,566,dark,917,486,706,403,1133,399,708,572,1133,572
1,567,dark,917,486,706,403,1133,398,707,572,1133,572
1,568,dark,916,486,706,403,1133,398,707,572,1133,572
1,569,dark,916,486,706,403,1133,399,708,572,1133,572
1,570,dark,917,486,706,403,1133,399,708,572,1133,572
1,571,dark,916,486,706,403,1133,399,708,572,1133,572
1,572,dark,917,486,706,403,1133,399,708,572,1133,572
1,573,dark,917,486,706,403,1133,399,708,572,1133,572
1,574,dark,917,486,706,403,1133,398,708,571,1133,572
1,575,dark,916,486,706,403,1133,398,708,571,1133,571
1,576,dark,916,486,706,403,1133,398,708,571,1133,572
1,577,dark,917,486,706,403,1133,399,708,572,1133,572
1,578,dark,917,487,707,404,1133,399,708,572,1133,572
1,579,dark,917,487,706,404,1133,399,708,572,1133,572
1,580,dark,917,486,706,403,1133,399,708,572,1133,572
1,581,dark,917,486,706,403,1133,398,708,572,1133,572
1,582,dark,917,486,706,403,1133,398,708,572,1133,572
1,583,dark,917,486,706,403,1133,398,708,572,1133,572
1,584,dark,916,486,706,403,1133,398,708,572,1133,572
1,585,dark,917,486,706,403,1133,399,708,572,1133,572
1,586,dark,917,486,706,403,1133,399,708,572,1133,572
1,587,dark,917,486,706,403,1133,399,708,572,1133,572
1,588,dark,917,487,706,403,1133,399,708,572,1133,572
1,589,dark,917,487,706,404,1133,399,708,572,1133,572
2,794,bright,922,481,625,320,1215,309,629,645,1214,649
2,795,bright,922,480,625,319,1216,310,628,645,1214,649
2,796,bright,922,480,624,318,1215,309,628,645,1213,648
2,797,bright,922,480,624,319,1215,309,628,645,1213,648
2,798,bright,922,480,624,319,1215,309,628,645,1213,648
2,799,bright,922,480,624,319,1215,309,628,645,1213,649
2,800,bright,921,480,625,318,1215,309,628,645,1214,648
2,801,bright,921,480,625,319,1215,309,628,645,1212,649
2,802,bright,921,480,625,319,1214,309,628,645,1212,649
2,803,bright,921,480,625,319,1214,309,628,645,1213,649
2,804,bright,921,480,625,318,1214,309,628,645,1213,649
2,805,bright,921,480,625,318,1214,309,628,645,1213,648
2,806,bright,921,480,625,319,1214,309,628,645,1213,648
2,807,bright,921,480,625,319,1215,310,628,645,1213,648
2,808,bright,921,480,625,319,1215,310,628,645,1213,648
2,809,bright,921,480,625,318,1215,309,628,645,1213,648
2,810,bright,921,480,624,318,1215,309,628,645,1213,648
2,811,bright,922,480,625,318,1215,309,629,645,1213,649
2,812,bright,921,480,625,319,1215,309,628,646,1213,649
2,813,bright,921,480,624,320,1215,310,628,646,1213,649
2,814,bright,921,480,625,319,1215,309,628,645,1212,649
