eye_tracker,participant_id,trial_number,frame,trial_condition,target_x,target_y,top_left_x,top_left_y,top_right_x,top_right_y,bottom_left_x,bottom_left_y,bottom_right_x,bottom_right_y,pup_diam_l,pup_diam_r,gaze_x,gaze_y
SMI ETG,141,1,521,dilated,628.9813842773438,633.099365234375,415.67041015625,551.1183471679688,840.1214599609375,544.061767578125,411.34808349609375,724.68359375,850.35888671875,716.4973754882812,4.62,4.64,603.7786254882812,647.1040649414062
SMI ETG,141,1,522,dilated,628.9813842773438,633.099365234375,415.67041015625,551.1183471679688,839.1201782226562,545.0621337890625,410.3428955078125,724.686279296875,849.3575439453125,717.5,4.6,4.64,604.2789916992188,647.3143310546875
SMI ETG,141,1,523,dilated,628.9813842773438,633.099365234375,415.6712646484375,550.11669921875,841.1239624023438,545.0632934570312,410.3401794433594,725.6917114257812,849.3575439453125,717.5,4.62,4.66,604.0894165039062,645.8414306640625
SMI ETG,141,1,523,dilated,628.9813842773438,633.099365234375,415.6712646484375,550.11669921875,841.1239624023438,545.0632934570312,410.3401794433594,725.6917114257812,849.3575439453125,717.5,4.64,4.7,605.1405029296875,645.4301147460938
SMI ETG,141,1,524,dilated,628.9813842773438,633.099365234375,415.670166015625,552.1200561523438,840.1212158203125,545.0634765625,411.34783935546875,725.685302734375,850.360595703125,718.503662109375,4.62,4.7,602.5684204101562,645.701416015625
SMI ETG,141,1,525,dilated,628.9813842773438,633.099365234375,414.67041015625,551.11865234375,839.1212158203125,546.064697265625,410.34722900390625,725.685546875,848.356689453125,718.501953125,4.66,4.72,605.3616943359375,643.91650390625
SMI ETG,141,1,526,dilated,628.9813842773438,633.099365234375,415.670166015625,552.1200561523438,839.1193237304688,545.0628662109375,411.34783935546875,725.685302734375,849.3572998046875,718.501708984375,4.64,4.78,593.8858032226562,655.6268310546875
SMI ETG,141,1,527,dilated,628.9813842773438,633.099365234375,415.671630859375,551.1184692382812,841.1234741210938,547.0667114257812,410.3424072265625,726.689697265625,849.3570556640625,719.50341796875,4.66,4.8,592.742919921875,659.4356079101562
SMI ETG,141,1,528,dilated,628.9813842773438,633.099365234375,414.67041015625,551.11865234375,840.1219482421875,544.0632934570312,410.34454345703125,726.6909790039062,848.356689453125,718.501953125,4.66,4.8,592.443115234375,658.7344970703125
SMI ETG,141,1,529,dilated,628.9813842773438,633.099365234375,414.670166015625,552.120361328125,839.120361328125,546.0654296875,409.341796875,726.68994140625,848.3564453125,719.503662109375,4.66,4.76,592.8443603515625,657.7213134765625
SMI ETG,141,1,529,dilated,628.9813842773438,633.099365234375,414.670166015625,552.120361328125,839.120361328125,546.0654296875,409.341796875,726.68994140625,848.3564453125,719.503662109375,4.68,4.78,593.7947387695312,658.6229248046875
SMI ETG,141,1,530,dilated,628.9813842773438,633.099365234375,414.67041015625,551.11865234375,839.12060546875,545.063720703125,410.34722900390625,725.685546875,848.356689453125,718.501953125,4.68,4.78,593.5454711914062,656.2180786132812
SMI ETG,141,1,531,dilated,628.9813842773438,633.099365234375,415.6747741699219,551.1178588867188,840.1217041015625,545.0650024414062,410.34967041015625,725.6818237304688,848.3544921875,718.4990844726562,4.72,4.78,598.3499145507812,657.1672973632812
SMI ETG,141,1,532,dilated,628.9813842773438,633.099365234375,414.6710205078125,551.1187133789062,839.1198120117188,545.064453125,410.34967041015625,725.6818237304688,849.3597412109375,719.505615234375,4.72,4.78,611.9112548828125,659.22607421875
SMI ETG,141,1,532,dilated,628.9813842773438,633.099365234375,414.6710205078125,551.1187133789062,839.1198120117188,545.064453125,410.34967041015625,725.6818237304688,849.3597412109375,719.505615234375,4.74,4.8,612.3818969726562,658.5844116210938
SMI ETG,141,1,532,dilated,628.9813842773438,633.099365234375,414.6710205078125,551.1187133789062,839.1198120117188,545.064453125,410.34967041015625,725.6818237304688,849.3597412109375,719.505615234375,4.72,4.8,611.4813232421875,658.0936889648438
SMI ETG,141,1,534,dilated,628.9813842773438,633.099365234375,414.6710205078125,551.1187133789062,840.1217041015625,545.0650024414062,410.34698486328125,726.687255859375,849.3558959960938,717.4964599609375,4.76,4.8,610.5599365234375,659.5172729492188
SMI ETG,141,1,535,dilated,628.9813842773438,633.099365234375,414.6710205078125,551.1187133789062,840.1217041015625,545.0650024414062,410.34967041015625,725.6818237304688,849.3558959960938,717.4964599609375,4.74,4.82,611.6909790039062,659.4466552734375
SMI ETG,141,1,536,dilated,628.9813842773438,633.099365234375,415.6747741699219,551.1178588867188,839.1192016601562,544.0634765625,410.34967041015625,725.6818237304688,849.3558959960938,717.4964599609375,4.76,4.8,610.8204345703125,658.7754516601562
SMI ETG,141,1,537,dilated,628.9813842773438,633.099365234375,414.6710205078125,551.1187133789062,841.123046875,544.0646362304688,410.3523254394531,724.6764526367188,850.3591918945312,717.4984130859375,4.76,4.78,612.1622314453125,657.201416015625
SMI ETG,141,1,537,dilated,628.9813842773438,633.099365234375,414.6710205078125,551.1187133789062,841.123046875,544.0646362304688,410.3523254394531,724.6764526367188,850.3591918945312,717.4984130859375,4.76,4.82,611.260009765625,660.880126953125
SMI ETG,141,1,538,dilated,628.9813842773438,633.099365234375,415.6747741699219,551.1178588867188,841.123046875,544.0646362304688,410.34967041015625,725.6818237304688,849.3558959960938,717.4964599609375,4.78,4.84,610.6103515625,658.645263671875
SMI ETG,141,1,539,dilated,628.9813842773438,633.099365234375,415.6754455566406,551.117919921875,840.1209106445312,545.0657348632812,411.3572998046875,725.675537109375,849.355712890625,718.4981689453125,4.78,4.82,615.294677734375,658.3222045898438
SMI ETG,141,1,540,dilated,628.9813842773438,633.099365234375,415.6752014160156,552.1195678710938,840.1201171875,545.06640625,410.3518981933594,726.6798095703125,849.3535766601562,718.4953002929688,4.78,4.84,614.392578125,662.2808837890625
SMI ETG,141,1,540,dilated,628.9813842773438,633.099365234375,415.6752014160156,552.1195678710938,840.1201171875,545.06640625,410.3518981933594,726.6798095703125,849.3535766601562,718.4953002929688,4.78,4.84,615.1033325195312,661.9598999023438
