segment,frame,trial_condition,target_x,target_y,top_left_x,top_left_y,top_right_x,top_right_y,bottom_left_x,bottom_left_y,bottom_right_x,bottom_right_y
1,521,dark,629,633,416,551,840,544,412,724,850,716
1,522,dark,629,633,416,551,839,545,411,724,849,717
1,523,dark,629,633,416,550,841,545,411,725,849,717
1,524,dark,629,632,416,551,840,544,412,724,850,717
1,525,dark,630,632,416,550,840,545,412,724,849,717
1,526,dark,629,632,416,551,839,544,412,724,849,717
1,527,dark,629,631,416,549,841,545,411,724,849,717
1,528,dark,630,632,416,550,841,543,412,725,849,717
1,529,dark,630,631,416,550,840,544,411,724,849,717
1,530,dark,630,632,416,550,840,544,412,724,849,717
1,531,dark,630,631,417,549,841,543,412,723,849,716
1,532,dark,630,631,416,549,840,543,412,723,850,717
1,533,dark,630,631,416,550,840,543,412,724,849,716
1,534,dark,630,631,416,549,841,543,412,724,850,715
1,535,dark,630,631,416,549,841,543,412,723,850,715
1,536,dark,630,631,417,549,840,542,412,723,850,715
1,537,dark,630,631,416,549,842,542,412,722,851,715
1,538,dark,630,631,417,549,842,542,412,723,850,715
1,539,dark,630,630,417,548,841,542,413,722,850,715
1,540,dark,630,629,417,548,841,541,412,722,850,714
1,541,dark,630,629,417,548,842,542,413,722,850,713
1,542,dark,630,629,417,548,841,541,412,722,850,714
1,543,dark,630,629,417,548,841,541,413,722,850,714
1,544,dark,630,629,416,549,841,541,413,722,850,714
1,545,dark,630,630,417,549,841,541,413,723,850,715
1,546,dark,630,630,417,549,841,542,412,722,850,714
1,547,dark,630,630,416,549,841,541,413,722,850,714
1,548,dark,629,630,416,549,841,542,412,723,850,714
1,549,dark,629,630,416,549,841,542,412,723,850,714
1,550,dark,629,630,416,549,841,541,411,723,849,714
1,551,dark,629,631,416,549,840,542,412,723,849,714
1,552,dark,629,630,416,549,840,541,412,723,849,715
1,553,dark,629,631,416,549,840,542,412,723,849,714
1,554,dark,629,630,416,549,840,541,412,723,849,715
1,555,dark,629,631,415,549,841,542,411,723,849,715
1,556,dark,629,631,416,549,840,542,411,724,849,715
1,557,dark,628,631,415,549,839,541,411,723,848,715
1,558,dark,628,630,414,549,838,541,410,723,848,714
1,559,dark,628,630,413,549,838,542,410,722,847,714
1,560,dark,627,630,414,548,838,542,410,723,847,714
1,561,dark,627,630,413,549,837,542,410,722,847,714
1,562,dark,627,630,414,549,838,542,410,723,847,715
1,563,dark,627,630,414,549,838,541,411,722,849,714
1,564,dark,628,630,414,550,838,542,410,724,849,714
1,565,dark,628,631,414,549,838,542,410,724,848,715
1,566,dark,628,631,414,549,838,542,410,723,848,715
1,567,dark,628,631,414,549,838,542,411,723,848,714
1,568,dark,628,631,414,549,838,542,411,723,847,715
1,569,dark,628,631,414,550,839,542,410,723,848,715
1,570,dark,628,631,414,550,838,542,410,724,848,715
1,571,dark,628,631,414,549,839,543,410,724,849,715
1,572,dark,628,631,414,549,838,543,410,724,848,715
1,573,dark,628,631,415,550,838,543,410,724,848,716
1,574,dark,628,632,414,550,839,543,410,724,848,715
1,575,dark,628,631,414,550,838,543,410,724,848,716
1,576,dark,628,631,415,550,839,544,410,723,848,716
1,577,dark,628,631,415,550,839,543,410,724,848,716
1,578,dark,628,631,414,550,839,542,410,723,848,715
1,579,dark,628,631,415,550,839,543,410,724,848,715
1,580,dark,628,631,414,551,839,544,410,724,848,717
1,581,dark,628,632,414,550,838,544,410,723,848,717
1,582,dark,628,632,414,551,838,544,410,724,848,716
1,583,dark,628,632,414,550,839,544,410,724,848,716
1,584,dark,628,631,414,550,838,543,410,724,848,717
1,585,dark,628,631,414,551,839,543,410,724,848,717
1,586,dark,628,631,414,550,839,543,410,724,847,716
1,587,dark,628,631,414,551,839,543,410,724,849,716
1,588,dark,627,631,414,550,839,543,410,724,847,716
1,589,dark,628,631,413,550,838,543,409,724,848,716
1,590,dark,627,632,414,550,838,544,410,724,848,715
1,591,dark,628,631,414,550,838,544,410,724,848,715
1,592,dark,628,631,414,550,839,543,410,724,848,714
1,593,dark,628,631,414,550,838,543,410,724,848,715
1,594,dark,628,631,414,550,838,543,410,724,848,715
1,595,dark,627,632,414,549,838,543,410,724,848,715
1,596,dark,628,631,414,550,838,543,410,724,848,715
1,597,dark,628,632,413,550,838,544,410,724,847,716
1,598,dark,628,631,413,550,838,544,410,724,847,715
1,599,dark,628,631,414,550,839,542,410,723,848,715
1,600,dark,628,631,414,550,838,542,410,724,848,715
1,601,dark,628,631,415,549,838,542,411,723,848,714
1,602,dark,628,630,415,550,839,542,411,723,848,715
1,603,dark,628,631,414,550,839,541,412,723,848,715
1,604,dark,628,631,415,549,839,542,411,724,848,715
1,605,dark,628,630,414,549,839,542,411,723,848,714
1,606,dark,628,630,415,548,839,542,412,723,848,714
1,607,dark,628,630,415,549,839,541,411,722,849,714
1,608,dark,628,630,415,548,839,541,411,723,848,714
1,609,dark,629,629,414,549,840,541,411,722,848,714
1,610,dark,629,629,415,548,840,541,411,722,849,714
1,611,dark,629,629,415,549,840,541,411,722,849,714
1,612,dark,629,630,416,548,840,542,411,721,849,714
1,613,dark,629,629,415,548,840,540,412,722,850,713
1,614,dark,629,629,416,548,840,541,412,721,850,714
1,615,dark,629,629,417,548,841,541,412,722,849,713
1,616,dark,630,629,417,547,840,540,413,722,849,713
1,617,dark,630,629,416,548,840,540,413,721,850,713
1,618,dark,630,630,417,547,841,541,412,722,848,714
1,619,dark,630,629,417,547,840,540,412,722,849,714
1,620,dark,629,629,416,547,840,540,412,721,850,713
1,621,dark,629,629,417,548,840,540,412,721,850,713
1,622,dark,630,629,416,548,841,540,412,721,849,713
1,623,dark,629,629,416,548,841,540,412,722,850,713
1,624,dark,630,629,416,549,840,541,413,722,850,713
1,625,dark,629,630,417,549,841,541,413,722,850,714
1,626,dark,630,629,416,548,840,541,412,722,850,714
1,627,dark,630,630,416,548,840,542,412,722,850,714
1,628,dark,630,630,416,549,840,541,412,722,850,713
1,629,dark,629,630,416,549,840,541,412,722,850,714
1,630,dark,629,630,416,549,840,541,412,722,850,714
1,631,dark,629,630,416,549,840,541,412,723,849,714
1,632,dark,629,630,416,549,840,541,412,722,849,714
1,633,dark,629,630,416,548,840,541,412,722,849,714
1,634,dark,629,630,416,549,841,541,412,723,849,715
1,635,dark,630,631,416,549,841,541,412,723,850,714
1,636,dark,630,630,416,550,841,541,412,722,850,715
1,637,dark,630,630,416,550,840,541,412,723,849,714
1,638,dark,630,630,416,550,840,542,412,723,850,714
1,639,dark,629,631,416,550,841,542,411,723,850,716
1,640,dark,630,631,416,550,840,542,411,724,849,715
2,946,bright,634,622,420,541,845,534,417,715,854,707
2,947,bright,634,623,420,542,845,535,417,715,854,708
2,948,bright,634,623,420,542,845,535,417,715,854,707
2,949,bright,634,622,420,541,846,534,417,714,855,706
2,950,bright,634,622,420,541,846,534,417,714,855,706
2,951,bright,634,622,420,541,845,534,417,715,855,706
2,952,bright,634,622,420,541,846,534,417,714,855,706
2,953,bright,634,622,420,541,846,533,417,714,855,706
2,954,bright,634,622,421,541,846,534,417,714,855,706
2,955,bright,634,622,420,541,845,534,417,714,855,706
2,956,bright,634,621,420,540,845,534,417,714,855,706
2,957,bright,634,621,420,541,845,534,417,714,854,706
2,958,bright,634,622,420,541,845,534,417,714,854,706
2,959,bright,633,622,420,541,845,534,417,714,854,706
2,960,bright,633,622,420,541,845,534,416,714,854,706
2,961,bright,633,622,420,541,845,534,416,714,854,706
2,962,bright,633,622,419,541,845,534,416,714,853,706
2,963,bright,633,622,419,541,845,534,416,714,853,707
2,964,bright,633,622,419,541,845,534,416,714,853,707
2,965,bright,633,622,419,541,845,534,416,714,853,707
2,966,bright,633,622,419,541,845,534,416,715,853,707
2,967,bright,633,623,419,541,845,535,416,715,853,707
2,968,bright,633,623,419,542,844,535,416,715,853,707
2,969,bright,632,622,419,541,844,534,415,715,853,707
2,970,bright,632,622,418,541,844,534,415,715,853,707
2,971,bright,632,623,418,541,844,534,415,715,853,707
2,972,bright,632,623,418,541,844,534,415,715,853,707
2,973,bright,632,623,418,541,844,534,415,715,853,707
2,974,bright,632,623,419,542,844,534,415,715,853,707
2,975,bright,632,623,418,542,843,534,415,715,853,707
2,976,bright,632,623,418,542,843,534,415,715,853,707
2,977,bright,632,623,418,542,843,534,415,715,853,707
2,978,bright,632,623,418,542,843,534,415,715,853,707
2,979,bright,632,623,418,542,843,534,415,715,853,707
2,980,bright,632,623,418,542,843,535,415,715,853,707
2,981,bright,632,623,418,542,843,535,415,715,852,707
2,982,bright,632,623,418,542,843,535,415,715,852,707
2,983,bright,632,623,418,542,843,535,415,715,852,707
2,984,bright,632,623,418,542,843,535,415,715,852,707
2,985,bright,632,623,418,542,843,535,415,715,852,707
2,986,bright,631,623,418,542,843,535,415,715,852,707
2,987,bright,631,623,418,542,843,535,415,716,852,707
2,988,bright,632,623,418,542,843,535,415,716,852,708
2,989,bright,631,623,417,542,843,535,414,716,851,707
2,990,bright,631,623,417,542,843,535,414,715,851,707
2,991,bright,631,622,417,542,843,535,414,715,851,707
2,992,bright,631,623,417,542,843,535,414,715,852,707
2,993,bright,632,623,418,542,843,535,415,715,852,707
2,994,bright,632,623,418,542,843,535,415,715,852,707
2,995,bright,631,623,418,542,843,535,415,715,852,708
2,996,bright,631,623,418,542,843,535,415,715,852,708
2,997,bright,631,623,418,542,843,535,415,716,852,707
2,998,bright,631,623,418,542,843,535,415,716,852,708
2,999,bright,631,623,418,542,843,535,415,716,852,708
2,1000,bright,631,623,418,542,843,535,415,716,852,708
2,1001,bright,632,623,418,542,843,535,415,716,852,708
2,1002,bright,632,623,418,542,843,535,415,716,852,708
2,1003,bright,632,623,418,542,843,535,415,716,852,708
2,1004,bright,631,623,418,542,843,535,415,715,852,708
2,1005,bright,631,623,418,542,843,535,415,716,852,708
2,1006,bright,631,623,418,542,843,535,415,716,852,708
2,1007,bright,631,623,418,542,843,535,414,716,852,708
2,1008,bright,631,623,418,542,843,535,415,716,852,708
2,1009,bright,631,623,418,542,843,535,414,716,852,708
2,1010,bright,632,623,418,542,843,535,415,716,852,708
2,1011,bright,631,623,418,542,843,535,415,716,852,708
2,1012,bright,631,623,417,542,843,535,414,716,852,708
2,1013,bright,631,623,417,542,843,535,414,716,852,708
2,1014,bright,631,623,418,542,843,535,414,716,852,708
2,1015,bright,632,623,418,542,843,535,415,716,852,708
2,1016,bright,631,624,418,543,843,535,415,716,852,708
2,1017,bright,632,624,418,543,843,535,414,716,852,708
2,1018,bright,631,623,418,542,843,535,414,716,852,708
2,1019,bright,631,623,418,542,843,535,415,716,852,708
2,1020,bright,632,623,418,542,843,535,415,716,852,708
2,1021,bright,632,623,418,542,843,535,415,716,852,708
2,1022,bright,632,623,418,542,843,535,415,716,852,708
2,1023,bright,632,623,418,542,843,535,415,716,852,708
2,1024,bright,632,623,418,542,843,535,415,716,852,708
2,1025,bright,632,623,418,542,843,535,415,716,852,708
2,1026,bright,632,623,418,542,843,535,415,715,852,708
2,1027,bright,632,623,418,542,843,535,415,715,852,707
2,1028,bright,632,622,418,542,843,534,415,715,852,707
2,1029,bright,632,622,418,542,843,534,415,715,852,707
2,1030,bright,632,623,418,542,843,535,415,715,853,708
2,1031,bright,632,623,418,542,843,534,415,715,852,707
2,1032,bright,632,622,418,541,843,534,415,714,852,706
2,1033,bright,632,622,418,541,843,534,415,714,852,706
2,1034,bright,632,622,418,541,843,534,415,715,853,706
2,1035,bright,632,622,418,541,844,534,415,714,853,706
2,1036,bright,632,622,418,541,844,534,415,714,853,706
2,1037,bright,632,622,418,541,844,534,415,714,853,706
2,1038,bright,632,621,418,540,844,534,415,714,853,706
2,1039,bright,633,621,418,540,844,533,415,714,853,706
2,1040,bright,632,621,418,540,844,533,415,714,853,706
2,1041,bright,632,622,418,540,844,533,415,714,853,706
2,1042,bright,632,622,418,541,844,534,415,714,853,706
2,1043,bright,632,622,418,541,844,534,415,714,853,706
2,1044,bright,632,622,418,541,844,534,415,714,853,706
2,1045,bright,632,622,419,541,844,534,415,714,853,706
2,1046,bright,632,622,419,541,844,534,415,714,853,706
2,1047,bright,632,622,419,541,844,534,415,715,853,706
2,1048,bright,633,622,419,541,844,534,415,715,853,706
2,1049,bright,632,622,418,541,844,534,415,715,853,706
2,1050,bright,632,623,418,542,844,534,415,715,853,707
2,1051,bright,632,623,418,542,844,535,415,715,853,707
2,1052,bright,632,623,418,542,843,535,415,715,852,707
2,1053,bright,632,622,418,542,844,534,415,715,853,707
2,1054,bright,632,622,418,542,843,534,415,715,852,707
2,1055,bright,632,623,418,542,843,535,415,715,852,707
2,1056,bright,632,623,418,542,843,535,415,715,852,707
2,1057,bright,632,623,418,542,843,535,415,715,853,708
2,1058,bright,632,623,418,542,843,535,415,716,853,708
2,1059,bright,632,623,418,542,843,535,415,716,853,708
2,1060,bright,632,623,418,542,843,535,415,716,853,708
2,1061,bright,632,623,418,542,843,535,415,716,853,708
2,1062,bright,632,623,418,542,843,535,415,716,853,708
2,1063,bright,632,623,418,542,843,535,415,716,853,708
2,1064,bright,632,624,418,543,843,535,415,716,853,708
2,1065,bright,632,623,418,543,843,535,415,716,853,708
3,1347,dark,634,628,419,547,844,539,416,720,854,713
3,1348,dark,633,628,419,547,844,539,416,721,854,712
3,1349,dark,633,628,420,547,844,540,416,721,854,713
3,1350,dark,633,628,420,548,844,540,416,720,854,712
3,1351,dark,633,629,419,549,845,539,416,721,854,713
3,1352,dark,633,629,419,549,844,540,416,722,854,712
3,1353,dark,633,629,419,548,845,540,416,722,853,713
3,1354,dark,633,629,419,548,844,540,416,721,853,713
3,1355,dark,633,629,420,548,844,540,416,721,854,713
3,1356,dark,633,629,419,548,844,541,416,722,853,713
3,1357,dark,632,629,419,548,843,541,415,722,853,713
3,1358,dark,632,629,419,548,843,540,416,722,853,713
3,1359,dark,633,629,419,548,843,541,416,722,853,713
3,1360,dark,632,629,419,548,843,541,416,721,853,713
3,1361,dark,632,629,419,548,843,541,416,722,853,713
3,1362,dark,632,629,419,548,844,541,416,722,853,714
3,1363,dark,632,629,420,548,844,541,416,722,853,714
3,1364,dark,633,629,418,549,844,541,415,722,853,713
3,1365,dark,633,629,418,549,844,540,415,723,854,713
3,1366,dark,632,629,418,548,843,541,414,722,853,713
3,1367,dark,632,629,418,548,843,540,415,722,853,713
3,1368,dark,632,629,418,548,843,541,415,723,853,713
3,1369,dark,632,629,419,548,843,540,415,722,853,713
3,1370,dark,632,629,418,548,844,540,415,722,853,714
3,1371,dark,632,630,419,548,843,541,415,722,853,714
3,1372,dark,632,629,419,549,843,541,415,722,853,714
3,1373,dark,632,629,420,548,843,540,415,722,853,714
3,1374,dark,632,629,418,548,843,540,415,722,852,714
3,1375,dark,632,629,418,548,843,541,415,723,853,714
3,1376,dark,632,629,418,549,843,541,415,723,852,714
3,1377,dark,632,629,418,549,843,540,415,722,852,714
3,1378,dark,632,630,418,548,843,541,415,722,853,714
3,1379,dark,632,630,418,548,843,541,414,723,852,714
3,1380,dark,632,630,418,548,843,541,414,723,852,715
3,1381,dark,632,630,418,548,843,542,415,722,852,715
3,1382,dark,632,630,418,548,843,541,414,723,853,714
3,1383,dark,631,630,418,549,842,541,415,723,852,714
3,1384,dark,632,630,418,549,843,541,415,723,852,715
3,1385,dark,632,630,418,549,843,541,415,723,852,715
3,1386,dark,631,630,418,549,842,541,414,723,852,714
3,1387,dark,632,629,418,549,842,541,414,723,852,714
3,1388,dark,631,630,418,549,843,541,414,723,853,713
3,1389,dark,631,630,418,549,843,541,414,723,852,714
3,1390,dark,631,630,418,549,843,540,414,723,852,714
3,1391,dark,632,630,419,549,844,541,414,723,853,714
3,1392,dark,632,630,419,548,844,540,415,723,852,714
3,1393,dark,632,630,419,548,843,541,415,723,852,714
3,1394,dark,632,630,418,549,843,541,414,723,852,713
3,1395,dark,632,630,418,549,843,541,414,723,853,713
3,1396,dark,632,629,418,549,843,540,414,722,852,714
3,1397,dark,632,630,418,549,843,540,415,721,853,714
3,1398,dark,632,629,418,548,843,540,415,722,852,714
3,1399,dark,632,629,418,548,843,541,415,722,852,714
3,1400,dark,631,629,418,548,843,540,414,722,853,713
3,1401,dark,632,629,418,548,844,540,415,722,853,713
3,1402,dark,632,629,418,548,843,539,415,722,853,713
3,1403,dark,632,629,419,548,843,539,415,722,853,713
3,1404,dark,632,629,419,548,843,540,415,721,853,713
3,1405,dark,632,629,419,548,843,541,415,722,853,714
3,1406,dark,632,630,419,548,843,540,415,723,853,713
3,1407,dark,632,629,418,547,844,539,414,721,853,712
3,1408,dark,632,628,419,547,843,540,416,722,852,714
3,1409,dark,632,629,418,548,843,540,415,722,853,713
