segment,frame,trial_condition,target_x,target_y,top_left_x,top_left_y,top_right_x,top_right_y,bottom_left_x,bottom_left_y,bottom_right_x,bottom_right_y
1,762,dark,972,545,754,467,1188,451,758,639,1195,625
1,763,dark,972,545,754,466,1188,451,759,639,1195,625
1,764,dark,972,545,754,466,1188,451,758,639,1195,625
1,765,dark,972,545,754,466,1188,451,758,639,1195,625
1,766,dark,972,545,754,466,1188,451,758,639,1194,625
1,767,dark,972,545,753,466,1188,451,758,639,1194,625
1,768,dark,972,544,753,466,1188,451,758,638,1194,625
1,769,dark,972,544,753,466,1188,451,758,638,1194,625
1,770,dark,972,544,753,466,1188,451,758,638,1194,624
1,771,dark,972,544,754,465,1188,450,758,638,1195,624
1,772,dark,972,544,754,465,1188,450,759,638,1195,624
1,773,dark,972,544,754,465,1188,450,758,638,1195,624
1,774,dark,972,544,754,466,1188,450,759,638,1195,625
1,775,dark,972,545,754,466,1188,451,759,639,1195,625
1,776,dark,972,544,754,466,1188,450,758,638,1195,624
1,777,dark,972,544,754,465,1188,450,758,638,1195,624
1,778,dark,972,544,754,465,1188,450,758,638,1195,624
1,779,dark,972,545,754,466,1188,450,758,638,1195,624
1,780,dark,972,544,754,466,1188,450,758,638,1195,624
1,781,dark,973,544,754,466,1188,450,759,638,1195,624
1,782,dark,973,545,754,466,1188,450,759,638,1195,625
1,783,dark,972,545,754,466,1188,450,759,638,1195,625
1,784,dark,973,545,754,466,1188,451,759,638,1195,625
1,785,dark,973,544,754,466,1188,450,758,638,1195,625
1,786,dark,972,544,754,466,1188,451,758,638,1195,625
1,787,dark,972,545,753,466,1188,451,758,638,1194,625
1,788,dark,972,545,753,466,1188,451,758,638,1194,624
1,789,dark,972,545,753,466,1188,451,758,638,1194,625
1,790,dark,972,545,753,466,1187,451,758,638,1194,625
1,791,dark,972,545,753,466,1187,451,758,638,1194,625
1,792,dark,972,544,753,466,1188,451,758,638,1194,625
1,793,dark,972,545,753,466,1188,451,758,639,1194,625
1,794,dark,972,544,753,466,1188,451,758,639,1194,625
1,795,dark,972,544,753,466,1188,451,758,639,1194,625
1,796,dark,972,545,753,466,1188,451,758,639,1194,625
1,797,dark,972,545,753,467,1188,451,758,639,1194,625
1,798,dark,971,545,753,467,1187,451,758,639,1194,625
1,799,dark,972,545,753,466,1187,451,758,639,1194,625
1,800,dark,972,545,753,466,1187,451,758,639,1194,625
1,801,dark,972,545,753,466,1187,451,758,639,1194,625
1,802,dark,971,545,753,467,1187,451,758,639,1194,625
1,803,dark,972,545,753,466,1187,451,758,639,1194,625
1,804,dark,972,545,753,466,1187,451,758,639,1194,625
1,805,dark,972,545,753,467,1187,451,758,639,1194,625
1,806,dark,972,545,753,466,1187,451,758,639,1194,625
1,807,dark,972,545,753,466,1188,451,758,639,1194,625
1,808,dark,972,545,753,466,1187,451,758,639,1194,625
1,809,dark,971,544,753,466,1187,451,758,639,1194,625
1,810,dark,971,545,753,466,1187,451,758,639,1194,625
1,811,dark,972,545,753,466,1187,451,758,639,1194,625
1,812,dark,971,545,753,466,1187,451,758,639,1194,625
1,813,dark,972,545,753,466,1187,451,758,639,1194,625
1,814,dark,972,545,753,466,1187,451,758,639,1194,625
1,815,dark,972,545,753,466,1187,451,758,639,1194,625
1,816,dark,972,545,753,466,1187,451,758,639,1194,625
1,817,dark,972,545,753,466,1187,451,758,638,1194,625
1,818,dark,972,545,753,466,1187,451,758,639,1194,625
1,819,dark,972,545,753,466,1187,451,758,638,1194,625
1,820,dark,972,545,753,466,1187,451,758,639,1194,625
1,821,dark,971,544,753,466,1187,450,758,638,1194,624
1,822,dark,972,544,753,466,1187,450,758,638,1194,624
1,823,dark,972,544,753,465,1188,450,758,638,1194,624
1,824,dark,972,544,753,465,1188,450,758,638,1194,624
1,825,dark,972,544,753,465,1188,450,758,638,1194,624
1,826,dark,972,544,753,465,1188,450,758,638,1195,624
1,827,dark,972,544,753,465,1188,450,758,638,1195,624
1,828,dark,972,544,753,466,1188,450,758,638,1194,624
1,829,dark,972,544,753,465,1188,450,758,638,1194,624
1,830,dark,972,544,753,465,1188,450,758,638,1194,623
1,831,dark,972,544,753,465,1188,450,758,638,1194,623
1,832,dark,972,543,753,465,1188,450,758,638,1194,624
1,833,dark,972,543,753,465,1188,450,758,638,1194,624
1,834,dark,972,543,753,465,1188,449,758,638,1194,623
1,835,dark,972,543,753,465,1188,449,758,638,1194,624
1,836,dark,972,543,753,465,1188,449,758,638,1194,623
