eye_tracker,participant_id,trial_number,frame,trial_condition,target_x,target_y,top_left_x,top_left_y,top_right_x,top_right_y,bottom_left_x,bottom_left_y,bottom_right_x,bottom_right_y,pup_diam_l,pup_diam_r,gaze_x,gaze_y
Tobii Glasses 2,141,1,762,dilated,971.9976196289062,545.0011596679688,754.39306640625,467.2196960449219,1186.9539794921875,451.4576110839844,758.3379516601562,638.8514404296875,1193.9869384765625,624.7581176757812,5.31,5.47,939.2636108398438,529.20166015625
Tobii Glasses 2,141,1,762,dilated,971.9976196289062,545.0011596679688,754.39306640625,467.2196960449219,1186.9539794921875,451.4576110839844,758.3379516601562,638.8514404296875,1193.9869384765625,624.7581176757812,5.28,5.42,938.49560546875,529.20166015625
Tobii Glasses 2,141,1,762,dilated,971.9976196289062,545.0011596679688,754.39306640625,467.2196960449219,1186.9539794921875,451.4576110839844,758.3379516601562,638.8514404296875,1193.9869384765625,624.7581176757812,5.32,5.48,937.9196166992188,529.0936279296875
Tobii Glasses 2,141,1,762,dilated,971.9976196289062,545.0011596679688,754.39306640625,467.2196960449219,1186.9539794921875,451.4576110839844,758.3379516601562,638.8514404296875,1193.9869384765625,624.7581176757812,5.27,5.43,938.49560546875,528.7697143554688
Tobii Glasses 2,141,1,763,dilated,971.9976196289062,545.0011596679688,754.3946533203125,466.2228698730469,1186.9539794921875,451.4576110839844,759.3331909179688,638.8526611328125,1193.9869384765625,624.7581176757812,5.32,5.47,936.9596557617188,528.5537719726562
Tobii Glasses 2,141,1,763,dilated,971.9976196289062,545.0011596679688,754.3946533203125,466.2228698730469,1186.9539794921875,451.4576110839844,759.3331909179688,638.8526611328125,1193.9869384765625,624.7581176757812,5.28,5.42,938.6876220703125,528.4457397460938
Tobii Glasses 2,141,1,767,dilated,971.9976196289062,545.0011596679688,753.3997802734375,466.2244873046875,1186.9539794921875,451.4576110839844,758.3379516601562,638.8514404296875,1192.996826171875,624.7594604492188,5.24,5.49,971.5167846679688,534.602783203125
Tobii Glasses 2,141,1,767,dilated,971.9976196289062,545.0011596679688,753.3997802734375,466.2244873046875,1186.9539794921875,451.4576110839844,758.3379516601562,638.8514404296875,1192.996826171875,624.7594604492188,5.28,5.47,990.3257446289062,539.4642333984375
Tobii Glasses 2,141,1,767,dilated,971.9976196289062,545.0011596679688,753.3997802734375,466.2244873046875,1186.9539794921875,451.4576110839844,758.3379516601562,638.8514404296875,1192.996826171875,624.7594604492188,5.29,5.5,991.669189453125,541.19189453125
Tobii Glasses 2,141,1,768,dilated,971.9976196289062,545.0011596679688,753.3998413085938,467.224365234375,1186.9540405273438,452.4574890136719,758.3367919921875,638.8538208007812,1192.9968872070312,625.7593383789062,5.22,5.45,995.89111328125,546.9430541992188
Tobii Glasses 2,141,1,768,dilated,971.9976196289062,545.0011596679688,753.3998413085938,467.224365234375,1186.9540405273438,452.4574890136719,758.3367919921875,638.8538208007812,1192.9968872070312,625.7593383789062,5.25,5.5,995.1236572265625,546.7269897460938
Tobii Glasses 2,141,1,768,dilated,971.9976196289062,545.0011596679688,753.3998413085938,467.224365234375,1186.9540405273438,452.4574890136719,758.3367919921875,638.8538208007812,1192.9968872070312,625.7593383789062,5.25,5.44,993.0126342773438,543.7035522460938
Tobii Glasses 2,141,1,768,dilated,971.9976196289062,545.0011596679688,753.3998413085938,467.224365234375,1186.9540405273438,452.4574890136719,758.3367919921875,638.8538208007812,1192.9968872070312,625.7593383789062,5.26,5.5,994.73974609375,545.4312744140625
Tobii Glasses 2,141,1,769,dilated,971.9976196289062,545.0011596679688,753.3998413085938,467.224365234375,1186.9540405273438,452.4574890136719,758.3367919921875,638.8538208007812,1192.9968872070312,625.7593383789062,5.21,5.44,994.9315795898438,545.3233642578125
Tobii Glasses 2,141,1,769,dilated,971.9976196289062,545.0011596679688,753.3998413085938,467.224365234375,1186.9540405273438,452.4574890136719,758.3367919921875,638.8538208007812,1192.9968872070312,625.7593383789062,5.24,5.5,995.6990356445312,545.323486328125
Tobii Glasses 2,141,1,769,dilated,971.9976196289062,545.0011596679688,753.3998413085938,467.224365234375,1186.9540405273438,452.4574890136719,758.3367919921875,638.8538208007812,1192.9968872070312,625.7593383789062,5.2,5.43,995.1234741210938,545.6472778320312
Tobii Glasses 2,141,1,769,dilated,971.9976196289062,545.0011596679688,753.3998413085938,467.224365234375,1186.9540405273438,452.4574890136719,758.3367919921875,638.8538208007812,1192.9968872070312,625.7593383789062,5.26,5.49,993.9722900390625,545.6471557617188
Tobii Glasses 2,141,1,770,dilated,971.9976196289062,545.0011596679688,753.3998413085938,467.224365234375,1186.9540405273438,452.4574890136719,758.3367919921875,638.8538208007812,1192.9982299804688,624.763427734375,5.19,5.41,994.1641845703125,545.8630981445312
Tobii Glasses 2,141,1,770,dilated,971.9976196289062,545.0011596679688,753.3998413085938,467.224365234375,1186.9540405273438,452.4574890136719,758.3367919921875,638.8538208007812,1192.9982299804688,624.763427734375,5.24,5.49,995.1234741210938,545.4313354492188
Tobii Glasses 2,141,1,770,dilated,971.9976196289062,545.0011596679688,753.3998413085938,467.224365234375,1186.9540405273438,452.4574890136719,758.3367919921875,638.8538208007812,1192.9982299804688,624.763427734375,5.2,5.42,994.1640014648438,544.1356201171875
Tobii Glasses 2,141,1,770,dilated,971.9976196289062,545.0011596679688,753.3998413085938,467.224365234375,1186.9540405273438,452.4574890136719,758.3367919921875,638.8538208007812,1192.9982299804688,624.763427734375,5.27,5.48,993.0125732421875,543.1636962890625
Tobii Glasses 2,141,1,771,dilated,971.9976196289062,545.0011596679688,754.3963623046875,466.2259216308594,1186.9517211914062,451.4626770019531,758.3367919921875,638.8538208007812,1193.9883422851562,624.7620849609375,5.29,5.5,994.93115234375,542.3002319335938
Tobii Glasses 2,141,1,771,dilated,971.9976196289062,545.0011596679688,754.3963623046875,466.2259216308594,1186.9517211914062,451.4626770019531,758.3367919921875,638.8538208007812,1193.9883422851562,624.7620849609375,5.22,5.4,992.6287231445312,542.4078369140625
Tobii Glasses 2,141,1,771,dilated,971.9976196289062,545.0011596679688,754.3963623046875,466.2259216308594,1186.9517211914062,451.4626770019531,758.3367919921875,638.8538208007812,1193.9883422851562,624.7620849609375,5.28,5.49,993.5880126953125,541.9761352539062
Tobii Glasses 2,141,1,771,dilated,971.9976196289062,545.0011596679688,754.3963623046875,466.2259216308594,1186.9517211914062,451.4626770019531,758.3367919921875,638.8538208007812,1193.9883422851562,624.7620849609375,5.24,5.42,994.3555297851562,542.084228515625
Tobii Glasses 2,141,1,772,dilated,971.9976196289062,545.0011596679688,754.3963623046875,466.2259216308594,1186.9517211914062,451.4626770019531,759.3320922851562,638.8550415039062,1193.9883422851562,624.7620849609375,5.25,5.44,998.7681884765625,540.8973388671875
Tobii Glasses 2,141,1,772,dilated,971.9976196289062,545.0011596679688,754.3963623046875,466.2259216308594,1186.9517211914062,451.4626770019531,759.3320922851562,638.8550415039062,1193.9883422851562,624.7620849609375,5.28,5.52,1000.6866455078125,541.113525390625
Tobii Glasses 2,141,1,772,dilated,971.9976196289062,545.0011596679688,754.3963623046875,466.2259216308594,1186.9517211914062,451.4626770019531,759.3320922851562,638.8550415039062,1193.9883422851562,624.7620849609375,5.24,5.44,996.6580810546875,542.84033203125
Tobii Glasses 2,141,1,772,dilated,971.9976196289062,545.0011596679688,754.3963623046875,466.2259216308594,1186.9517211914062,451.4626770019531,759.3320922851562,638.8550415039062,1193.9883422851562,624.7620849609375,5.29,5.51,997.4254150390625,542.4085693359375
Tobii Glasses 2,141,1,773,dilated,971.9976196289062,545.0011596679688,754.3963623046875,466.2259216308594,1186.9517211914062,451.4626770019531,758.3367919921875,638.8538208007812,1193.9883422851562,624.7620849609375,5.25,5.44,1002.413330078125,541.8695678710938
Tobii Glasses 2,141,1,773,dilated,971.9976196289062,545.0011596679688,754.3963623046875,466.2259216308594,1186.9517211914062,451.4626770019531,758.3367919921875,638.8538208007812,1193.9883422851562,624.7620849609375,5.28,5.53,1003.947998046875,541.7618408203125
Tobii Glasses 2,141,1,773,dilated,971.9976196289062,545.0011596679688,754.3963623046875,466.2259216308594,1186.9517211914062,451.4626770019531,758.3367919921875,638.8538208007812,1193.9883422851562,624.7620849609375,5.27,5.45,1004.7152099609375,541.3301391601562
Tobii Glasses 2,141,1,773,dilated,971.9976196289062,545.0011596679688,754.3963623046875,466.2259216308594,1186.9517211914062,451.4626770019531,758.3367919921875,638.8538208007812,1193.9883422851562,624.7620849609375,5.3,5.53,1004.7151489257812,540.8983764648438
Tobii Glasses 2,141,1,774,dilated,971.9976196289062,545.0011596679688,754.3947143554688,467.2227478027344,1186.9517211914062,451.4626770019531,759.3320922851562,638.8550415039062,1193.9869995117188,625.7579956054688,5.27,5.45,1005.2907104492188,541.546142578125
Tobii Glasses 2,141,1,774,dilated,971.9976196289062,545.0011596679688,754.3947143554688,467.2227478027344,1186.9517211914062,451.4626770019531,759.3320922851562,638.8550415039062,1193.9869995117188,625.7579956054688,5.3,5.53,1005.2907104492188,541.546142578125
Tobii Glasses 2,141,1,774,dilated,971.9976196289062,545.0011596679688,754.3947143554688,467.2227478027344,1186.9517211914062,451.4626770019531,759.3320922851562,638.8550415039062,1193.9869995117188,625.7579956054688,5.27,5.45,1004.90673828125,540.0347290039062
Tobii Glasses 2,141,1,775,dilated,971.9976196289062,545.0011596679688,754.3946533203125,466.2228698730469,1186.9539794921875,451.4576110839844,759.3331909179688,638.8526611328125,1193.9869384765625,624.7581176757812,5.28,5.53,1006.2494506835938,539.2510375976562
Tobii Glasses 2,141,1,775,dilated,971.9976196289062,545.0011596679688,754.3946533203125,466.2228698730469,1186.9539794921875,451.4576110839844,759.3331909179688,638.8526611328125,1193.9869384765625,624.7581176757812,5.26,5.47,1007.208740234375,540.546630859375
Tobii Glasses 2,141,1,775,dilated,971.9976196289062,545.0011596679688,754.3946533203125,466.2228698730469,1186.9539794921875,451.4576110839844,759.3331909179688,638.8526611328125,1193.9869384765625,624.7581176757812,5.28,5.54,1006.4415893554688,540.9783325195312
