eye_tracker,participant_id,trial_number,frame,trial_condition,target_x,target_y,top_left_x,top_left_y,top_right_x,top_right_y,bottom_left_x,bottom_left_y,bottom_right_x,bottom_right_y,pup_diam_l,pup_diam_r,gaze_x,gaze_y,distance_average,gaze_angle_x,gaze_angle_y,target_angle_x,target_angle_y,distance_to_target
Tobii Glasses 2,141,1,778,dark,971.9976196289062,545.0011596679688,754.3963623046875,466.2259216308594,1186.9517211914062,451.4626770019531,758.3367919921875,638.8538208007812,1193.9883422851562,624.7620849609375,5.26,5.54,1007.0178833007812,546.9444580078125,906.1028302394031,1.7637824940871158,0.09790432756412613,0.0,0.0,1.7664976489664372
Tobii Glasses 2,141,1,778,dark,971.9976196289062,545.0011596679688,754.3963623046875,466.2259216308594,1186.9517211914062,451.4626770019531,758.3367919921875,638.8538208007812,1193.9883422851562,624.7620849609375,5.25,5.47,1007.017822265625,546.83642578125,906.1028302394031,1.763779422015949,0.09246162050436618,0.0,0.0,1.7662012911311125
Tobii Glasses 2,141,1,779,dark,971.9976196289062,545.0011596679688,754.3946533203125,466.2228698730469,1186.95166015625,450.4627990722656,758.3367309570312,637.8539428710938,1193.98828125,623.76220703125,5.26,5.53,1006.6340942382812,545.1887817382812,907.3908511792896,1.7444833693934514,0.009452600429336,0.0,0.0,1.744508978980964
Tobii Glasses 2,141,1,779,dark,971.9976196289062,545.0011596679688,754.3946533203125,466.2228698730469,1186.95166015625,450.4627990722656,758.3367309570312,637.8539428710938,1193.98828125,623.76220703125,5.25,5.48,1006.6340942382812,544.972900390625,907.3908511792896,1.7444833693934514,-0.001423732608194177,0.0,0.0,1.7444839503718195
Tobii Glasses 2,141,1,779,dark,971.9976196289062,545.0011596679688,754.3946533203125,466.2228698730469,1186.95166015625,450.4627990722656,758.3367309570312,637.8539428710938,1193.98828125,623.76220703125,5.26,5.54,1006.8259887695312,545.5126953125,907.3908511792896,1.7541422118674372,0.025771710987067604,0.0,0.0,1.754331519565896
Tobii Glasses 2,141,1,779,dark,971.9976196289062,545.0011596679688,754.3946533203125,466.2228698730469,1186.95166015625,450.4627990722656,758.3367309570312,637.8539428710938,1193.98828125,623.76220703125,5.24,5.47,1006.8259887695312,545.6206665039062,907.3908511792896,1.7541422118674372,0.031211413707865412,0.0,0.0,1.75441986189191
Tobii Glasses 2,141,1,780,dark,971.9976196289062,545.0011596679688,754.3947143554688,467.2227478027344,1186.9517211914062,451.4626770019531,758.3367919921875,638.8538208007812,1193.9883422851562,624.7620849609375,5.23,5.47,1008.5524291992188,547.4844360351562,907.3908511792896,1.8410365221220835,0.12510991975110822,0.0,0.0,1.8452826254553814
Tobii Glasses 2,141,1,780,dark,971.9976196289062,545.0011596679688,754.3947143554688,467.2227478027344,1186.9517211914062,451.4626770019531,758.3367919921875,638.8538208007812,1193.9883422851562,624.7620849609375,5.25,5.54,1007.7852783203124,548.3480224609375,907.3908511792896,1.802425701399044,0.16861803930842761,0.0,0.0,1.810295680888637
Tobii Glasses 2,141,1,780,dark,971.9976196289062,545.0011596679688,754.3947143554688,467.2227478027344,1186.9517211914062,451.4626770019531,758.3367919921875,638.8538208007812,1193.9883422851562,624.7620849609375,5.25,5.53,1006.6342163085938,546.5125122070312,907.3908511792896,1.7444895137268646,0.07614351208812563,0.0,0.0,1.7461504797514178
Tobii Glasses 2,141,1,780,dark,971.9976196289062,545.0011596679688,754.3947143554688,467.2227478027344,1186.9517211914062,451.4626770019531,758.3367919921875,638.8538208007812,1193.9883422851562,624.7620849609375,5.22,5.46,1007.01806640625,548.347900390625,907.3908511792896,1.763810170920028,0.1686118893288243,0.0,0.0,1.7718510908831966
