segment,frame,trial_condition,target_x,target_y,top_left_x,top_left_y,top_right_x,top_right_y,bottom_left_x,bottom_left_y,bottom_right_x,bottom_right_y
1,1913,dilated,662,316,504,273,809,240,516,394,823,363
1,1914,dilated,661,316,504,273,808,240,516,394,822,362
1,1915,dilated,662,315,504,272,808,239,516,393,822,362
1,1916,dilated,661,315,504,272,808,239,515,393,822,361
1,1917,dilated,661,316,504,272,808,240,515,393,822,362
1,1918,dilated,661,316,504,273,808,240,516,394,822,362
1,1919,dilated,661,316,504,273,808,240,516,393,822,362
1,1920,dilated,662,316,504,273,808,240,516,394,822,362
1,1921,dilated,662,315,504,273,809,240,516,393,822,362
1,1922,dilated,661,315,504,273,809,239,516,394,822,362
1,1923,dilated,661,315,504,272,809,239,516,393,822,361
1,1924,dilated,662,315,504,272,809,239,516,393,822,361
1,1925,dilated,661,315,504,272,808,239,516,393,822,361
1,1926,dilated,661,315,504,272,808,239,516,393,822,361
1,1927,dilated,662,315,504,272,808,239,516,393,822,361
1,1928,dilated,661,315,504,272,808,239,516,393,822,361
1,1929,dilated,661,315,504,272,809,239,516,393,822,361
1,1930,dilated,662,315,504,272,809,239,516,393,823,361
1,1931,dilated,662,315,504,272,809,239,516,393,823,361
1,1932,dilated,662,315,505,272,809,239,516,393,823,361
1,1933,dilated,662,315,505,272,809,239,517,393,823,361
1,1934,dilated,662,315,505,272,809,239,517,393,823,361
1,1935,dilated,663,315,505,272,809,239,517,393,823,361
1,1936,dilated,662,314,505,271,809,238,517,393,823,361
1,1937,dilated,662,315,505,272,809,239,517,392,823,361
1,1938,dilated,662,314,505,272,809,239,517,393,823,361
1,1939,dilated,662,315,505,272,809,239,516,393,823,361
1,1940,dilated,662,315,505,272,809,239,517,393,823,361
1,1941,dilated,663,314,505,271,809,238,517,392,823,361
1,1942,dilated,662,314,505,271,809,238,517,392,823,360
1,1943,dilated,663,314,505,271,810,238,517,392,823,360
1,1944,dilated,663,314,505,271,810,238,517,392,824,360
1,1945,dilated,663,314,505,271,810,238,517,392,824,360
1,1946,dilated,663,314,506,271,810,238,518,392,824,360
1,1947,dilated,663,314,506,271,810,238,518,392,824,360
1,1948,dilated,663,314,506,271,810,238,518,392,824,360
1,1949,dilated,663,314,506,271,810,238,517,392,824,360
1,1950,dilated,663,314,506,271,810,238,517,392,824,361
1,1951,dilated,663,314,506,271,810,239,517,392,824,361
1,1952,dilated,663,314,506,271,810,239,517,393,824,361
1,1953,dilated,663,314,506,271,810,239,517,392,824,361
1,1954,dilated,663,314,506,271,810,239,517,393,824,361
1,1955,dilated,663,315,506,271,810,239,517,393,824,361
1,1956,dilated,664,315,506,272,810,239,517,393,824,361
1,1957,dilated,663,315,506,272,810,239,517,393,824,361
1,1958,dilated,664,315,506,272,811,239,518,393,824,361
1,1959,dilated,664,314,506,272,811,239,518,393,825,361
1,1960,dilated,664,315,507,272,811,239,518,393,825,361
1,1961,dilated,664,315,507,272,811,239,518,393,825,361
1,1962,dilated,664,315,507,272,811,239,518,393,825,361
1,1963,dilated,664,315,507,272,811,239,518,393,825,361
1,1964,dilated,664,315,506,272,811,239,518,393,825,361
1,1965,dilated,664,315,506,272,811,239,518,393,824,361
1,1966,dilated,663,316,506,272,810,239,517,393,824,361
1,1967,dilated,663,315,506,272,810,239,517,393,824,361
1,1968,dilated,663,314,506,271,810,239,517,392,824,361
1,1969,dilated,663,314,505,271,810,238,517,392,824,361
1,1970,dilated,663,314,506,271,810,238,517,392,824,361
1,1971,dilated,663,315,506,271,810,239,517,392,824,361
1,1972,dilated,663,314,506,271,810,239,517,392,824,361
1,1973,dilated,664,315,506,271,811,239,518,392,824,361
1,1974,dilated,664,315,506,271,811,239,518,392,825,361
1,1975,dilated,664,314,506,272,811,239,518,392,825,361
1,1976,dilated,664,315,506,272,811,239,518,393,824,361
1,1977,dilated,663,315,506,271,811,239,518,392,824,361
1,1978,dilated,664,315,506,271,810,239,517,392,824,361
1,1979,dilated,664,315,506,271,810,239,517,392,824,361
1,1980,dilated,663,314,506,272,810,239,517,393,824,361
1,1981,dilated,663,315,506,272,810,239,517,392,824,361
1,1982,dilated,663,315,506,272,810,238,517,393,824,361
1,1983,dilated,663,314,506,272,810,238,517,392,824,361
1,1984,dilated,663,315,506,272,810,239,517,392,824,361
1,1985,dilated,663,315,506,271,810,239,517,392,824,361
1,1986,dilated,663,315,506,272,810,239,517,392,824,361
1,1987,dilated,664,315,506,272,811,239,518,393,824,361
1,1988,dilated,664,315,506,272,811,239,518,392,825,361
1,1989,dilated,664,315,506,272,811,239,518,393,825,361
1,1990,dilated,664,315,507,271,811,238,518,393,825,361
1,1991,dilated,664,315,507,272,811,238,518,393,825,361
1,1992,dilated,664,314,506,272,811,239,518,393,825,361
1,1993,dilated,664,315,506,272,811,239,518,393,825,361
1,1994,dilated,664,315,506,272,811,239,518,393,825,361
1,1995,dilated,664,315,507,272,811,239,518,393,825,361
1,1996,dilated,664,314,506,272,811,238,518,392,825,361
1,1997,dilated,664,314,506,271,811,238,518,392,825,360
1,1998,dilated,664,314,507,271,811,238,518,392,825,360
1,1999,dilated,664,314,507,271,811,238,518,392,825,360
1,2000,dilated,664,314,507,271,811,238,519,392,825,361
1,2001,dilated,665,314,507,271,812,238,519,392,825,361
1,2002,dilated,665,314,507,271,812,238,519,392,825,361
1,2003,dilated,664,314,507,271,811,239,519,392,825,361
