eye_tracker,participant_id,trial_number,trial_condition,target_x,target_y,gaze_x,gaze_y,gaze_angle_x,gaze_angle_y,target_angle_x,target_angle_y,pup_diam_l,pup_diam_r
EyeLink 1000 Plus,319,1,dark,960.0,540.0,957.95,490.9,-0.02903682719546678,-0.6964539007092202,0,0,6.323886161437321,6.5545660431139225
EyeLink 1000 Plus,319,1,dark,960.0,540.0,957.8,490.65,-0.031161473087819344,-0.7000000000000003,0,0,6.322380294964861,6.556018578542971
EyeLink 1000 Plus,319,1,dark,960.0,540.0,957.65,490.45,-0.033286118980170296,-0.7028368794326243,0,0,6.322380294964861,6.556018578542971
EyeLink 1000 Plus,319,1,dark,960.0,540.0,957.5,490.3,-0.03541076487252125,-0.704964539007092,0,0,6.322380294964861,6.556018578542971
EyeLink 1000 Plus,319,1,dark,960.0,540.0,957.35,490.15,-0.037535410764872205,-0.7070921985815606,0,0,6.322380294964861,6.557470792223103
EyeLink 1000 Plus,319,1,dark,960.0,540.0,957.15,490.1,-0.040368271954674545,-0.707801418439716,0,0,6.320874069739206,6.557470792223103
EyeLink 1000 Plus,319,1,dark,960.0,540.0,956.9,490.1,-0.04390934844192667,-0.707801418439716,0,0,6.31936748550383,6.557470792223103
EyeLink 1000 Plus,319,1,dark,960.0,540.0,956.75,490.25,-0.04603399433427762,-0.7056737588652482,0,0,6.31936748550383,6.557470792223103
EyeLink 1000 Plus,319,1,dark,960.0,540.0,956.65,490.4,-0.047450424929178794,-0.7035460992907805,0,0,6.317860542001898,6.558922684368034
EyeLink 1000 Plus,319,1,dark,960.0,540.0,956.55,490.6,-0.04886685552407997,-0.7007092198581557,0,0,6.314845576169503,6.558922684368034
EyeLink 1000 Plus,319,1,dark,960.0,540.0,956.4,490.75,-0.05099150141643092,-0.6985815602836879,0,0,6.314845576169503,6.558922684368034
EyeLink 1000 Plus,319,1,dark,960.0,540.0,956.2,490.85,-0.053824362606231656,-0.6971631205673756,0,0,6.31333755332384,6.558922684368034
EyeLink 1000 Plus,319,1,dark,960.0,540.0,955.95,491.0,-0.05736543909348378,-0.6950354609929078,0,0,6.31333755332384,6.560374255191243
EyeLink 1000 Plus,319,1,dark,960.0,540.0,955.85,491.05,-0.058781869688384954,-0.6943262411347516,0,0,6.31333755332384,6.560374255191243
EyeLink 1000 Plus,319,1,dark,960.0,540.0,955.7,491.25,-0.060906515580735905,-0.6914893617021277,0,0,6.314845576169503,6.560374255191243
EyeLink 1000 Plus,319,1,dark,960.0,540.0,955.55,491.4,-0.06303116147308847,-0.6893617021276599,0,0,6.31635323897627,6.558922684368034
EyeLink 1000 Plus,319,1,dark,960.0,540.0,955.4,491.55,-0.06515580736543942,-0.6872340425531913,0,0,6.317860542001898,6.558922684368034
EyeLink 1000 Plus,319,1,dark,960.0,540.0,955.25,491.65,-0.06728045325779038,-0.6858156028368797,0,0,6.31936748550383,6.557470792223103
EyeLink 1000 Plus,319,1,dark,960.0,540.0,955.25,491.55,-0.06728045325779038,-0.6872340425531913,0,0,6.31936748550383,6.558922684368034
EyeLink 1000 Plus,319,1,dark,960.0,540.0,955.25,491.55,-0.06728045325779038,-0.6872340425531913,0,0,6.320874069739206,6.558922684368034
EyeLink 1000 Plus,319,1,dark,960.0,540.0,955.2,491.4,-0.06798866855524015,-0.6893617021276599,0,0,6.322380294964861,6.558922684368034
EyeLink 1000 Plus,319,1,dark,960.0,540.0,955.15,491.3,-0.06869688385269154,-0.6907801418439715,0,0,6.322380294964861,6.560374255191243
EyeLink 1000 Plus,319,1,dark,960.0,540.0,955.05,491.1,-0.07011331444759272,-0.6936170212765954,0,0,6.322380294964861,6.560374255191243
EyeLink 1000 Plus,319,1,dark,960.0,540.0,955.0,491.0,-0.0708215297450425,-0.6950354609929078,0,0,6.322380294964861,6.561825504905974
EyeLink 1000 Plus,319,1,dark,960.0,540.0,955.05,490.95,-0.07011331444759272,-0.695744680851064,0,0,6.323886161437321,6.563276433725234
EyeLink 1000 Plus,319,1,dark,960.0,540.0,954.95,491.1,-0.07152974504249228,-0.6936170212765954,0,0,6.323886161437321,6.563276433725234
EyeLink 1000 Plus,319,1,dark,960.0,540.0,955.2,491.2,-0.06798866855524015,-0.6921985815602838,0,0,6.323886161437321,6.563276433725234
EyeLink 1000 Plus,319,1,dark,960.0,540.0,956.65,491.5,-0.047450424929178794,-0.6879432624113475,0,0,6.325391669412807,6.563276433725234
EyeLink 1000 Plus,319,1,dark,960.0,540.0,958.95,492.0,-0.01487252124645828,-0.6808510638297872,0,0,6.325391669412807,6.563276433725234
EyeLink 1000 Plus,319,1,dark,960.0,540.0,962.0,493.0,0.028328611898017,-0.6666666666666666,0,0,6.325391669412807,6.563276433725234
EyeLink 1000 Plus,319,1,dark,960.0,540.0,965.1,494.15,0.07223796033994367,-0.6503546099290783,0,0,6.323886161437321,6.563276433725234
EyeLink 1000 Plus,319,1,dark,960.0,540.0,968.05,495.6,0.11402266288951778,-0.6297872340425529,0,0,6.323886161437321,6.563276433725234
EyeLink 1000 Plus,319,1,dark,960.0,540.0,968.6,500.25,0.12181303116147342,-0.5638297872340425,0,0,6.317860542001898,6.558922684368034
EyeLink 1000 Plus,319,1,dark,960.0,540.0,966.1,500.15,0.08640226628895217,-0.5652482269503549,0,0,6.31635323897627,6.557470792223103
EyeLink 1000 Plus,319,1,dark,960.0,540.0,963.65,499.25,0.051699716713880704,-0.5780141843971631,0,0,6.314845576169503,6.557470792223103
EyeLink 1000 Plus,319,1,dark,960.0,540.0,961.3,498.4,0.018413597733710405,-0.5900709219858159,0,0,6.314845576169503,6.557470792223103
EyeLink 1000 Plus,319,1,dark,960.0,540.0,959.75,497.65,-0.003541076487252125,-0.6007092198581564,0,0,6.314845576169503,6.557470792223103
EyeLink 1000 Plus,319,1,dark,960.0,540.0,958.9,497.05,-0.015580736543909672,-0.6092198581560282,0,0,6.314845576169503,6.557470792223103
EyeLink 1000 Plus,319,1,dark,960.0,540.0,959.1,496.35,-0.012747875354107327,-0.6191489361702125,0,0,6.314845576169503,6.558922684368034
EyeLink 1000 Plus,319,1,dark,960.0,540.0,959.35,495.7,-0.009206798866855203,-0.6283687943262413,0,0,6.314845576169503,6.560374255191243
EyeLink 1000 Plus,319,1,dark,960.0,540.0,959.55,495.2,-0.006373937677054469,-0.6354609929078016,0,0,6.314845576169503,6.561825504905974
EyeLink 1000 Plus,319,1,dark,960.0,540.0,959.8,495.1,-0.002832861189802344,-0.6368794326241132,0,0,6.31635323897627,6.563276433725234
EyeLink 1000 Plus,319,1,dark,960.0,540.0,960.0,495.0,0.0,-0.6382978723404256,0,0,6.31635323897627,6.5647270418617945
EyeLink 1000 Plus,319,1,dark,960.0,540.0,960.3,494.9,0.0042492917847019055,-0.639716312056738,0,0,6.314845576169503,6.566177329528192
EyeLink 1000 Plus,319,1,dark,960.0,540.0,960.55,494.75,0.007790368271954031,-0.6418439716312057,0,0,6.314845576169503,6.566177329528192
EyeLink 1000 Plus,319,1,dark,960.0,540.0,960.8,494.45,0.011331444759206156,-0.646099290780142,0,0,6.31333755332384,6.567627296936731
EyeLink 1000 Plus,319,1,dark,960.0,540.0,960.95,494.25,0.013456090651558719,-0.648936170212766,0,0,6.31333755332384,6.569076944299478
EyeLink 1000 Plus,319,1,dark,960.0,540.0,961.15,494.15,0.016288951841359454,-0.6503546099290783,0,0,6.31333755332384,6.570526271828266
EyeLink 1000 Plus,319,1,dark,960.0,540.0,961.2,494.1,0.016997167138810845,-0.6510638297872338,0,0,6.311829170181222,6.571975279734696
EyeLink 1000 Plus,319,1,dark,960.0,540.0,961.15,493.95,0.016288951841359454,-0.6531914893617022,0,0,6.311829170181222,6.571975279734696
EyeLink 1000 Plus,319,1,dark,960.0,540.0,961.1,493.9,0.015580736543909672,-0.6539007092198584,0,0,6.311829170181222,6.573423968230135
