frame_idx	gaze_ori_l_x	gaze_ori_l_y	gaze_ori_l_z	pup_diam_l	gaze_dir_l_x	gaze_dir_l_y	gaze_dir_l_z	gaze_ori_r_x	gaze_ori_r_y	gaze_ori_r_z	pup_diam_r	gaze_dir_r_x	gaze_dir_r_y	gaze_dir_r_z	gaze_pos_vid_x	gaze_pos_vid_y	pup_diam_l_px_x	pup_diam_l_px_y	pup_diam_r_px_x	pup_diam_r_px_y	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]
22	31.42600000	4.06900000	-22.94900000	2.40000000	-0.03850000	-0.02010000	0.99910000	-31.75100000	3.65000000	-24.14100000	2.44000000	-0.00350000	-0.03080000	0.99950000	660.98000000	315.93000000	56.00000000	37.00000000	56.00000000	40.00000000	716.54000000	255.70000000	642.38000000	279.21000000
23	31.42600000	4.06900000	-22.94900000	2.40000000	-0.03950000	-0.02030000	0.99900000	-31.75100000	3.65000000	-24.14100000	2.46000000	-0.00330000	-0.03010000	0.99950000	661.46000000	315.69000000	56.00000000	37.00000000	56.00000000	40.00000000	717.74000000	255.95000000	642.13000000	278.32000000
23	31.42600000	4.06900000	-22.94900000	2.40000000	-0.03930000	-0.01930000	0.99900000	-31.75100000	3.65000000	-24.14100000	2.44000000	-0.00430000	-0.03100000	0.99950000	661.94000000	315.66000000	56.00000000	37.00000000	56.00000000	40.00000000	717.54000000	254.84000000	643.29000000	279.35000000
24	31.42600000	4.06900000	-22.94900000	2.40000000	-0.03830000	-0.02140000	0.99900000	-31.75100000	3.65000000	-24.14100000	2.46000000	-0.00400000	-0.02950000	0.99960000	661.20000000	315.60000000	56.00000000	37.00000000	56.00000000	40.00000000	716.38000000	257.27000000	643.04000000	277.59000000
25	31.42600000	4.06900000	-22.94900000	2.40000000	-0.03830000	-0.01980000	0.99910000	-31.75100000	3.65000000	-24.14100000	2.46000000	-0.00330000	-0.03010000	0.99950000	660.81000000	315.33000000	56.00000000	37.00000000	56.00000000	40.00000000	716.37000000	255.44000000	642.21000000	278.34000000
25	31.42600000	4.06900000	-22.94900000	2.40000000	-0.03910000	-0.02040000	0.99900000	-31.75100000	3.65000000	-24.14100000	2.44000000	-0.00360000	-0.03010000	0.99950000	661.40000000	315.64000000	56.00000000	37.00000000	56.00000000	40.00000000	717.25000000	256.08000000	642.53000000	278.30000000
27	31.42600000	4.06900000	-22.94900000	2.40000000	-0.03920000	-0.02060000	0.99900000	-31.75100000	3.65000000	-24.14100000	2.44000000	-0.00350000	-0.02870000	0.99960000	661.40000000	314.86000000	56.00000000	37.00000000	56.00000000	40.00000000	717.39000000	256.34000000	642.39000000	276.64000000
28	31.42600000	4.06900000	-22.94900000	2.38000000	-0.03840000	-0.01840000	0.99910000	-31.75100000	3.65000000	-24.14100000	2.42000000	-0.00400000	-0.02790000	0.99960000	661.21000000	313.04000000	55.00000000	36.00000000	54.00000000	38.00000000	716.48000000	253.70000000	642.95000000	275.71000000
28	31.42600000	4.06900000	-22.94900000	2.40000000	-0.03870000	-0.02180000	0.99900000	-31.75100000	3.65000000	-24.14100000	2.42000000	-0.00400000	-0.02760000	0.99960000	661.38000000	314.72000000	55.00000000	36.00000000	54.00000000	38.00000000	716.84000000	257.86000000	642.95000000	275.37000000
29	31.42600000	4.06900000	-22.94900000	2.36000000	-0.03560000	-0.02160000	0.99910000	-31.75100000	3.65000000	-24.14100000	2.40000000	-0.00290000	-0.02700000	0.99960000	658.89000000	313.94000000	55.00000000	36.00000000	54.00000000	38.00000000	713.12000000	257.60000000	641.69000000	274.67000000
30	31.42600000	4.06900000	-22.94900000	2.38000000	-0.03670000	-0.01950000	0.99910000	-31.75100000	3.65000000	-24.14100000	2.40000000	-0.00250000	-0.02840000	0.99960000	659.35000000	313.89000000	54.00000000	35.00000000	54.00000000	36.00000000	714.47000000	254.99000000	641.18000000	276.29000000
30	31.42600000	4.06900000	-22.94900000	2.36000000	-0.03620000	-0.02060000	0.99910000	-31.75100000	3.65000000	-24.14100000	2.40000000	-0.00240000	-0.02840000	0.99960000	659.01000000	314.45000000	54.00000000	35.00000000	54.00000000	36.00000000	713.88000000	256.42000000	641.12000000	276.30000000
31	31.42600000	4.06900000	-22.94900000	2.34000000	-0.03630000	-0.02320000	0.99910000	-31.75100000	3.65000000	-24.14100000	2.38000000	0.00220000	-0.02960000	0.99960000	656.40000000	317.21000000	54.00000000	35.00000000	54.00000000	36.00000000	713.91000000	259.45000000	635.68000000	277.73000000
32	31.42600000	4.06900000	-22.94900000	2.34000000	-0.03540000	-0.02300000	0.99910000	-31.75100000	3.65000000	-24.14100000	2.38000000	0.00140000	-0.02800000	0.99960000	656.27000000	315.89000000	54.00000000	35.00000000	54.00000000	36.00000000	712.80000000	259.25000000	636.58000000	275.86000000
33	31.42600000	4.06900000	-22.94900000	2.34000000	-0.03620000	-0.02350000	0.99910000	-31.75100000	3.65000000	-24.14100000	2.38000000	0.00240000	-0.02970000	0.99960000	656.22000000	317.48000000	54.00000000	35.00000000	54.00000000	36.00000000	713.82000000	259.81000000	635.41000000	277.88000000
33	31.42600000	4.06900000	-22.94900000	2.34000000	-0.03640000	-0.02320000	0.99910000	-31.75100000	3.65000000	-24.14100000	2.38000000	0.00110000	-0.02920000	0.99960000	657.10000000	316.88000000	53.00000000	35.00000000	52.00000000	36.00000000	714.08000000	259.52000000	636.96000000	277.30000000
34	31.42600000	4.06900000	-22.94900000	2.34000000	-0.03650000	-0.02300000	0.99910000	-31.75100000	3.65000000	-24.14100000	2.36000000	0.00090000	-0.02780000	0.99960000	657.25000000	315.80000000	53.00000000	35.00000000	52.00000000	36.00000000	714.11000000	259.22000000	637.23000000	275.58000000
35	31.42600000	4.06900000	-22.94900000	2.28000000	-0.03650000	-0.02280000	0.99910000	-31.75100000	3.65000000	-24.14100000	2.34000000	0.00050000	-0.02870000	0.99960000	657.52000000	316.20000000	53.00000000	35.00000000	52.00000000	36.00000000	714.18000000	258.99000000	637.72000000	276.62000000
36	31.42600000	4.06900000	-22.94900000	2.28000000	-0.03610000	-0.02420000	0.99910000	-31.75100000	3.65000000	-24.14100000	2.32000000	0.00030000	-0.02660000	0.99970000	657.33000000	315.62000000	53.00000000	35.00000000	52.00000000	36.00000000	713.63000000	260.71000000	637.90000000	274.16000000
37	31.42600000	4.06900000	-22.94900000	2.30000000	-0.03630000	-0.02350000	0.99910000	-31.75100000	3.65000000	-24.14100000	2.30000000	0.00060000	-0.02740000	0.99960000	657.30000000	315.77000000	53.00000000	35.00000000	52.00000000	36.00000000	713.92000000	259.84000000	637.54000000	275.08000000
38	31.42600000	4.06900000	-22.94900000	2.28000000	-0.03810000	-0.02330000	0.99900000	-31.75100000	3.65000000	-24.14100000	2.26000000	0.00120000	-0.02730000	0.99960000	658.07000000	315.96000000	53.00000000	35.00000000	52.00000000	36.00000000	716.12000000	259.66000000	636.84000000	274.94000000
38	31.42600000	4.06900000	-22.94900000	2.20000000	-0.03500000	-0.02040000	0.99920000	-31.75100000	3.65000000	-24.14100000	2.24000000	-0.00030000	-0.02380000	0.99970000	657.05000000	311.55000000	51.00000000	34.00000000	52.00000000	34.00000000	712.41000000	256.16000000	638.63000000	270.84000000
39	31.42600000	4.06900000	-22.94900000	2.22000000	-0.03530000	-0.01880000	0.99920000	-31.75100000	3.65000000	-24.14100000	2.22000000	0.00040000	-0.02390000	0.99970000	656.80000000	310.84000000	52.00000000	34.00000000	52.00000000	34.00000000	712.74000000	254.24000000	637.77000000	270.92000000
40	31.42600000	4.06900000	-22.94900000	2.20000000	-0.03570000	-0.01850000	0.99920000	-31.75100000	3.65000000	-24.14100000	2.22000000	-0.00080000	-0.02300000	0.99970000	657.76000000	309.99000000	50.00000000	33.00000000	50.00000000	34.00000000	713.31000000	253.77000000	639.16000000	269.88000000
41	31.42600000	4.06900000	-22.94900000	2.26000000	-0.03440000	-0.04040000	0.99860000	-31.75100000	3.65000000	-24.14100000	2.24000000	-0.00330000	-0.03500000	0.99940000	658.40000000	329.39000000	51.00000000	35.00000000	50.00000000	36.00000000	711.53000000	280.18000000	642.18000000	284.12000000
42	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
42	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
43	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
44	31.42600000	4.06900000	-22.94900000	2.06000000	-0.02520000	-0.03870000	0.99890000	-31.75100000	3.65000000	-24.14100000	2.04000000	-0.00050000	-0.03360000	0.99940000	651.31000000	326.67000000	52.00000000	28.00000000	52.00000000	28.00000000	700.60000000	278.19000000	638.85000000	282.49000000
45	31.42600000	4.06900000	-22.94900000	2.26000000	-0.02980000	-0.02600000	0.99920000	-31.75100000	3.65000000	-24.14100000	2.24000000	0.00220000	-0.02240000	0.99980000	652.52000000	313.63000000	51.00000000	34.00000000	50.00000000	34.00000000	706.20000000	262.93000000	635.64000000	269.12000000
45	31.42600000	4.06900000	-22.94900000	2.30000000	-0.03040000	-0.02350000	0.99930000	-31.75100000	3.65000000	-24.14100000	2.26000000	0.00150000	-0.02330000	0.99970000	653.26000000	312.60000000	52.00000000	34.00000000	52.00000000	34.00000000	706.90000000	259.94000000	636.50000000	270.14000000
47	31.42600000	4.06900000	-22.94900000	2.30000000	-0.03220000	-0.02360000	0.99920000	-31.75100000	3.65000000	-24.14100000	2.24000000	0.00120000	-0.02360000	0.99970000	654.51000000	313.03000000	52.00000000	34.00000000	52.00000000	34.00000000	709.00000000	260.00000000	636.89000000	270.55000000
47	31.42600000	4.06900000	-22.94900000	2.26000000	-0.03100000	-0.02310000	0.99930000	-31.75100000	3.65000000	-24.14100000	2.26000000	0.00100000	-0.02310000	0.99970000	653.90000000	312.24000000	52.00000000	34.00000000	52.00000000	34.00000000	707.64000000	259.39000000	637.05000000	269.92000000
48	31.42600000	4.06900000	-22.94900000	2.26000000	-0.03060000	-0.02210000	0.99930000	-31.75100000	3.65000000	-24.14100000	2.26000000	0.00100000	-0.02300000	0.99970000	653.66000000	311.59000000	52.00000000	34.00000000	52.00000000	34.00000000	707.15000000	258.20000000	637.06000000	269.88000000
49	31.42600000	4.06900000	-22.94900000	2.26000000	-0.03190000	-0.02250000	0.99920000	-31.75100000	3.65000000	-24.14100000	2.30000000	0.00110000	-0.02330000	0.99970000	654.38000000	312.17000000	52.00000000	35.00000000	52.00000000	36.00000000	708.71000000	258.63000000	636.95000000	270.23000000
49	31.42600000	4.06900000	-22.94900000	2.26000000	-0.03240000	-0.02020000	0.99930000	-31.75100000	3.65000000	-24.14100000	2.34000000	0.00090000	-0.02450000	0.99970000	654.81000000	311.60000000	52.00000000	35.00000000	52.00000000	36.00000000	709.31000000	255.87000000	637.21000000	271.59000000
50	31.42600000	4.06900000	-22.94900000	2.34000000	-0.03530000	-0.02020000	0.99920000	-31.75100000	3.65000000	-24.14100000	2.38000000	-0.00140000	-0.02710000	0.99960000	657.84000000	313.36000000	54.00000000	35.00000000	54.00000000	36.00000000	712.72000000	255.91000000	639.91000000	274.69000000
51	31.42600000	4.06900000	-22.94900000	2.30000000	-0.03680000	-0.02130000	0.99910000	-31.75100000	3.65000000	-24.14100000	2.40000000	-0.00190000	-0.02980000	0.99960000	659.02000000	315.83000000	54.00000000	35.00000000	54.00000000	36.00000000	714.50000000	257.21000000	640.48000000	277.91000000
52	31.42600000	4.06900000	-22.94900000	2.38000000	-0.03700000	-0.02410000	0.99900000	-31.75100000	3.65000000	-24.14100000	2.40000000	-0.00270000	-0.03040000	0.99950000	659.59000000	317.65000000	54.00000000	37.00000000	54.00000000	38.00000000	714.72000000	260.60000000	641.43000000	278.69000000
53	31.42600000	4.06900000	-22.94900000	2.38000000	-0.03490000	-0.02190000	0.99920000	-31.75100000	3.65000000	-24.14100000	2.40000000	-0.00230000	-0.02950000	0.99960000	658.15000000	315.63000000	54.00000000	35.00000000	54.00000000	36.00000000	712.30000000	257.88000000	640.97000000	277.59000000
53	31.42600000	4.06900000	-22.94900000	2.36000000	-0.03710000	-0.02200000	0.99910000	-31.75100000	3.65000000	-24.14100000	2.40000000	-0.00270000	-0.02930000	0.99960000	659.70000000	315.82000000	54.00000000	35.00000000	54.00000000	36.00000000	714.88000000	258.02000000	641.50000000	277.39000000
54	31.42600000	4.06900000	-22.94900000	2.36000000	-0.03720000	-0.02190000	0.99910000	-31.75100000	3.65000000	-24.14100000	2.38000000	-0.00220000	-0.02850000	0.99960000	659.51000000	315.33000000	54.00000000	35.00000000	54.00000000	36.00000000	715.07000000	257.96000000	640.92000000	276.38000000
55	31.42600000	4.06900000	-22.94900000	2.34000000	-0.03700000	-0.02150000	0.99910000	-31.75100000	3.65000000	-24.14100000	2.36000000	-0.00190000	-0.02820000	0.99960000	659.18000000	314.93000000	54.00000000	35.00000000	54.00000000	36.00000000	714.83000000	257.44000000	640.47000000	276.01000000
56	31.42600000	4.06900000	-22.94900000	2.32000000	-0.03760000	-0.02110000	0.99910000	-31.75100000	3.65000000	-24.14100000	2.36000000	-0.00240000	-0.02700000	0.99960000	659.82000000	313.99000000	53.00000000	35.00000000	52.00000000	36.00000000	715.51000000	256.95000000	641.11000000	274.65000000
57	31.42600000	4.06900000	-22.94900000	2.24000000	-0.03680000	-0.02010000	0.99910000	-31.75100000	3.65000000	-24.14100000	2.32000000	-0.00200000	-0.02710000	0.99960000	659.07000000	313.48000000	53.00000000	35.00000000	52.00000000	36.00000000	714.52000000	255.80000000	640.58000000	274.77000000
58	31.42600000	4.06900000	-22.94900000	2.24000000	-0.03780000	-0.02090000	0.99910000	-31.75100000	3.65000000	-24.14100000	2.30000000	-0.00240000	-0.02760000	0.99960000	659.98000000	314.25000000	52.00000000	35.00000000	52.00000000	36.00000000	715.78000000	256.73000000	641.15000000	275.28000000
59	31.42600000	4.06900000	-22.94900000	2.22000000	-0.03760000	-0.02080000	0.99910000	-31.75100000	3.65000000	-24.14100000	2.24000000	-0.00250000	-0.02700000	0.99960000	659.87000000	313.82000000	52.00000000	35.00000000	52.00000000	36.00000000	715.49000000	256.59000000	641.24000000	274.67000000
59	31.42600000	4.06900000	-22.94900000	2.24000000	-0.03860000	-0.02120000	0.99900000	-31.75100000	3.65000000	-24.14100000	2.22000000	-0.00330000	-0.02530000	0.99970000	660.94000000	312.98000000	51.00000000	34.00000000	50.00000000	34.00000000	716.69000000	257.13000000	642.20000000	272.58000000
60	31.42600000	4.06900000	-22.94900000	2.20000000	-0.03640000	-0.01760000	0.99920000	-31.75100000	3.65000000	-24.14100000	2.22000000	-0.00320000	-0.02360000	0.99970000	659.55000000	309.63000000	50.00000000	34.00000000	50.00000000	34.00000000	714.09000000	252.73000000	642.05000000	270.55000000
60	31.42600000	4.06900000	-22.94900000	2.20000000	-0.03450000	-0.01600000	0.99930000	-31.75100000	3.65000000	-24.14100000	2.22000000	-0.00260000	-0.02460000	0.99970000	658.08000000	309.23000000	50.00000000	33.00000000	50.00000000	34.00000000	711.80000000	250.81000000	641.38000000	271.71000000
61	31.42600000	4.06900000	-22.94900000	2.20000000	-0.03720000	-0.01420000	0.99920000	-31.75100000	3.65000000	-24.14100000	2.22000000	-0.00150000	-0.02350000	0.99970000	659.10000000	308.11000000	50.00000000	33.00000000	50.00000000	34.00000000	715.08000000	248.66000000	640.08000000	270.42000000
62	31.42600000	4.06900000	-22.94900000	2.20000000	-0.03570000	-0.01510000	0.99930000	-31.75100000	3.65000000	-24.14100000	2.20000000	-0.00160000	-0.02350000	0.99970000	658.25000000	308.33000000	50.00000000	33.00000000	50.00000000	34.00000000	713.31000000	249.72000000	640.16000000	270.37000000
63	31.42600000	4.06900000	-22.94900000	2.18000000	-0.03610000	-0.01450000	0.99920000	-31.75100000	3.65000000	-24.14100000	2.20000000	-0.00160000	-0.02360000	0.99970000	658.45000000	308.22000000	49.00000000	33.00000000	48.00000000	34.00000000	713.76000000	249.05000000	640.11000000	270.58000000
64	31.42600000	4.06900000	-22.94900000	2.18000000	-0.03580000	-0.01370000	0.99930000	-31.75100000	3.65000000	-24.14100000	2.20000000	-0.00110000	-0.02430000	0.99970000	658.08000000	308.21000000	50.00000000	33.00000000	50.00000000	34.00000000	713.48000000	247.99000000	639.61000000	271.34000000
65	31.42600000	4.06900000	-22.94900000	2.18000000	-0.03580000	-0.01550000	0.99920000	-31.75100000	3.65000000	-24.14100000	2.20000000	-0.00140000	-0.02330000	0.99970000	658.19000000	308.50000000	49.00000000	33.00000000	48.00000000	34.00000000	713.45000000	250.20000000	639.91000000	270.20000000
65	31.42600000	4.06900000	-22.94900000	2.20000000	-0.03630000	-0.01560000	0.99920000	-31.75100000	3.65000000	-24.14100000	2.20000000	-0.00110000	-0.02390000	0.99970000	658.30000000	309.03000000	49.00000000	33.00000000	48.00000000	34.00000000	714.04000000	250.33000000	639.51000000	270.87000000
66	31.42600000	4.06900000	-22.94900000	2.20000000	-0.03680000	-0.01790000	0.99920000	-31.75100000	3.65000000	-24.14100000	2.20000000	-0.00110000	-0.02420000	0.99970000	658.57000000	310.51000000	49.00000000	33.00000000	48.00000000	34.00000000	714.56000000	253.13000000	639.53000000	271.22000000
67	31.42600000	4.06900000	-22.94900000	2.18000000	-0.03760000	-0.01540000	0.99920000	-31.75100000	3.65000000	-24.14100000	2.20000000	-0.00180000	-0.02330000	0.99970000	659.45000000	308.65000000	49.00000000	33.00000000	48.00000000	34.00000000	715.52000000	250.12000000	640.35000000	270.21000000
68	31.42600000	4.06900000	-22.94900000	2.18000000	-0.03780000	-0.01690000	0.99910000	-31.75100000	3.65000000	-24.14100000	2.20000000	-0.00200000	-0.02350000	0.99970000	659.71000000	309.53000000	49.00000000	33.00000000	48.00000000	34.00000000	715.72000000	251.90000000	640.68000000	270.41000000
69	31.42600000	4.06900000	-22.94900000	2.16000000	-0.03830000	-0.01730000	0.99910000	-31.75100000	3.65000000	-24.14100000	2.18000000	-0.00120000	-0.02480000	0.99970000	659.56000000	310.80000000	49.00000000	33.00000000	48.00000000	34.00000000	716.37000000	252.39000000	639.68000000	272.02000000
70	31.42600000	4.06900000	-22.94900000	2.16000000	-0.03750000	-0.01910000	0.99910000	-31.75100000	3.65000000	-24.14100000	2.16000000	-0.00140000	-0.02430000	0.99970000	659.14000000	311.26000000	49.00000000	33.00000000	48.00000000	34.00000000	715.37000000	254.52000000	639.87000000	271.35000000
