frame,distance_from_width,distance_from_height,distance_average
2019,905.9506069120263,911.7175900943452,908.8340985031857
2019,905.9506069120263,911.7175900943452,908.8340985031857
2019,905.9506069120263,911.7175900943452,908.8340985031857
2019,905.9506069120263,911.7175900943452,908.8340985031857
2019,905.9506069120263,911.7175900943452,908.8340985031857
2019,905.9506069120263,911.7175900943452,908.8340985031857
2019,905.9506069120263,911.7175900943452,908.8340985031857
2019,905.9506069120263,911.7175900943452,908.8340985031857
2020,905.9506069120263,911.7175900943452,908.8340985031857
2020,905.9506069120263,911.7175900943452,908.8340985031857
2020,905.9506069120263,911.7175900943452,908.8340985031857
2020,905.9506069120263,911.7175900943452,908.8340985031857
2020,905.9506069120263,911.7175900943452,908.8340985031857
2020,905.9506069120263,911.7175900943452,908.8340985031857
2020,905.9506069120263,911.7175900943452,908.8340985031857
2020,905.9506069120263,911.7175900943452,908.8340985031857
2020,905.9506069120263,911.7175900943452,908.8340985031857
2021,905.9244407005036,904.0486434437239,904.9865420721137
2021,905.9244407005036,904.0486434437239,904.9865420721137
2021,905.9244407005036,904.0486434437239,904.9865420721137
2021,905.9244407005036,904.0486434437239,904.9865420721137
2021,905.9244407005036,904.0486434437239,904.9865420721137
2021,905.9244407005036,904.0486434437239,904.9865420721137
2021,905.9244407005036,904.0486434437239,904.9865420721137
2021,905.9244407005036,904.0486434437239,904.9865420721137
2022,905.9244407005036,904.0486434437239,904.9865420721137
2022,905.9244407005036,904.0486434437239,904.9865420721137
2022,905.9244407005036,904.0486434437239,904.9865420721137
2022,905.9244407005036,904.0486434437239,904.9865420721137
2022,905.9244407005036,904.0486434437239,904.9865420721137
2022,905.9244407005036,904.0486434437239,904.9865420721137
2022,905.9244407005036,904.0486434437239,904.9865420721137
2022,905.9244407005036,904.0486434437239,904.9865420721137
2023,905.9244407005036,904.0486434437239,904.9865420721137
2023,905.9244407005036,904.0486434437239,904.9865420721137
2023,905.9244407005036,904.0486434437239,904.9865420721137
2023,905.9244407005036,904.0486434437239,904.9865420721137
2023,905.9244407005036,904.0486434437239,904.9865420721137
2023,905.9244407005036,904.0486434437239,904.9865420721137
2023,905.9244407005036,904.0486434437239,904.9865420721137
2023,905.9244407005036,904.0486434437239,904.9865420721137
2023,905.9244407005036,904.0486434437239,904.9865420721137
2024,905.9244407005036,904.0486434437237,904.9865420721137
2024,905.9244407005036,904.0486434437237,904.9865420721137
2024,905.9244407005036,904.0486434437237,904.9865420721137
2024,905.9244407005036,904.0486434437237,904.9865420721137
2024,905.9244407005036,904.0486434437237,904.9865420721137
2024,905.9244407005036,904.0486434437237,904.9865420721137
2024,905.9244407005036,904.0486434437237,904.9865420721137
2024,905.9244407005036,904.0486434437237,904.9865420721137
2025,905.9244407005036,904.0486434437239,904.9865420721137
2025,905.9244407005036,904.0486434437239,904.9865420721137
2025,905.9244407005036,904.0486434437239,904.9865420721137
2025,905.9244407005036,904.0486434437239,904.9865420721137
2025,905.9244407005036,904.0486434437239,904.9865420721137
2025,905.9244407005036,904.0486434437239,904.9865420721137
2025,905.9244407005036,904.0486434437239,904.9865420721137
2025,905.9244407005036,904.0486434437239,904.9865420721137
2025,905.9244407005036,904.0486434437239,904.9865420721137
2026,906.0168021541286,907.9165771651273,906.966689659628
2026,906.0168021541286,907.9165771651273,906.966689659628
2026,906.0168021541286,907.9165771651273,906.966689659628
2026,906.0168021541286,907.9165771651273,906.966689659628
2026,906.0168021541286,907.9165771651273,906.966689659628
2026,906.0168021541286,907.9165771651273,906.966689659628
2026,906.0168021541286,907.9165771651273,906.966689659628
2027,905.9244407005036,904.0486434437239,904.9865420721137
2027,905.9244407005036,904.0486434437239,904.9865420721137
2027,905.9244407005036,904.0486434437239,904.9865420721137
2027,905.9244407005036,904.0486434437239,904.9865420721137
2027,905.9244407005036,904.0486434437239,904.9865420721137
2027,905.9244407005036,904.0486434437239,904.9865420721137
2027,905.9244407005036,904.0486434437239,904.9865420721137
2027,905.9244407005036,904.0486434437239,904.9865420721137
2027,905.9244407005036,904.0486434437239,904.9865420721137
2028,906.0168021541286,907.9165771651273,906.966689659628
2028,906.0168021541286,907.9165771651273,906.966689659628
2028,906.0168021541286,907.9165771651273,906.966689659628
2028,906.0168021541286,907.9165771651273,906.966689659628
2028,906.0168021541286,907.9165771651273,906.966689659628
2028,906.0168021541286,907.9165771651273,906.966689659628
2028,906.0168021541286,907.9165771651273,906.966689659628
2028,906.0168021541286,907.9165771651273,906.966689659628
2029,906.0168021541286,907.9165771651273,906.966689659628
2029,906.0168021541286,907.9165771651273,906.966689659628
2029,906.0168021541286,907.9165771651273,906.966689659628
2029,906.0168021541286,907.9165771651273,906.966689659628
2029,906.0168021541286,907.9165771651273,906.966689659628
2029,906.0168021541286,907.9165771651273,906.966689659628
2029,906.0168021541286,907.9165771651273,906.966689659628
2029,906.0168021541286,907.9165771651273,906.966689659628
2030,905.9244407005036,904.0486434437239,904.9865420721137
2030,905.9244407005036,904.0486434437239,904.9865420721137
2030,905.9244407005036,904.0486434437239,904.9865420721137
2030,905.9244407005036,904.0486434437239,904.9865420721137
2030,905.9244407005036,904.0486434437239,904.9865420721137
2030,905.9244407005036,904.0486434437239,904.9865420721137
2030,905.9244407005036,904.0486434437239,904.9865420721137
