frame_idx	gaze_ori_l_x	gaze_ori_l_y	gaze_ori_l_z	pup_diam_l	gaze_dir_l_x	gaze_dir_l_y	gaze_dir_l_z	gaze_ori_r_x	gaze_ori_r_y	gaze_ori_r_z	pup_diam_r	gaze_dir_r_x	gaze_dir_r_y	gaze_dir_r_z	gaze_pos_vid_x	gaze_pos_vid_y	pup_diam_l_px_x	pup_diam_l_px_y	pup_diam_r_px_x	pup_diam_r_px_y	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]
11	35.18200000	-1.10200000	-17.72200000	2.46000000	0.05110000	-0.28700000	0.95660000	-33.82200000	-0.96800000	-18.17100000	2.42000000	0.09130000	-0.29200000	0.95210000	553.61000000	631.35000000	72.00000000	62.00000000	72.00000000	60.00000000	439.09000000	569.50000000	652.99000000	557.88000000
11	35.18200000	-1.10200000	-17.72200000	2.52000000	0.05020000	-0.28430000	0.95740000	-33.82200000	-0.96800000	-18.17100000	2.42000000	0.09050000	-0.29160000	0.95220000	554.60000000	629.75000000	72.00000000	62.00000000	72.00000000	60.00000000	440.05000000	566.15000000	654.05000000	557.48000000
12	35.18200000	-1.10200000	-17.72200000	2.52000000	0.05070000	-0.28540000	0.95710000	-33.82200000	-0.96800000	-18.17100000	2.48000000	0.09180000	-0.29290000	0.95170000	553.48000000	631.53000000	73.00000000	63.00000000	74.00000000	62.00000000	439.50000000	567.50000000	652.43000000	558.99000000
13	35.18200000	-1.10200000	-17.72200000	2.48000000	0.05090000	-0.28690000	0.95660000	-33.82200000	-0.96800000	-18.17100000	2.48000000	0.09100000	-0.29290000	0.95180000	553.87000000	631.88000000	73.00000000	63.00000000	74.00000000	62.00000000	439.24000000	569.34000000	653.35000000	558.97000000
14	35.18200000	-1.10200000	-17.72200000	2.54000000	0.03140000	-0.29190000	0.95590000	-33.82200000	-0.96800000	-18.17100000	2.44000000	0.07510000	-0.29730000	0.95180000	574.47000000	638.37000000	73.00000000	63.00000000	72.00000000	62.00000000	462.72000000	574.69000000	672.05000000	564.31000000
14	35.18200000	-1.10200000	-17.72200000	2.52000000	0.03140000	-0.29280000	0.95570000	-33.82200000	-0.96800000	-18.17000000	2.46000000	0.07330000	-0.29920000	0.95140000	575.57000000	639.56000000	74.00000000	64.00000000	74.00000000	64.00000000	462.80000000	575.70000000	674.07000000	566.61000000
15	35.18200000	-1.10200000	-17.72200000	2.56000000	0.03080000	-0.29290000	0.95560000	-33.82200000	-0.96800000	-18.17000000	2.48000000	0.07290000	-0.29900000	0.95150000	576.14000000	639.47000000	74.00000000	65.00000000	74.00000000	64.00000000	463.46000000	575.89000000	674.58000000	566.29000000
16	35.18200000	-1.10200000	-17.72200000	2.54000000	0.03190000	-0.29350000	0.95540000	-33.82200000	-0.96700000	-18.16900000	2.48000000	0.07250000	-0.29830000	0.95170000	575.81000000	638.81000000	74.00000000	65.00000000	74.00000000	64.00000000	462.18000000	576.65000000	675.05000000	565.51000000
17	35.18100000	-1.10300000	-17.72100000	2.56000000	0.03200000	-0.29270000	0.95570000	-33.82200000	-0.96700000	-18.16900000	2.54000000	0.07140000	-0.29980000	0.95130000	576.39000000	639.05000000	74.00000000	65.00000000	74.00000000	64.00000000	462.03000000	575.61000000	676.29000000	567.29000000
18	35.18000000	-1.10300000	-17.72000000	2.56000000	0.03210000	-0.29290000	0.95560000	-33.82200000	-0.96700000	-18.16900000	2.50000000	0.07280000	-0.29980000	0.95120000	575.43000000	639.65000000	74.00000000	65.00000000	74.00000000	64.00000000	461.89000000	575.92000000	674.59000000	567.32000000
19	35.18000000	-1.10300000	-17.72000000	2.56000000	0.03250000	-0.29340000	0.95540000	-33.82200000	-0.96700000	-18.16900000	2.56000000	0.07250000	-0.29900000	0.95150000	575.44000000	639.06000000	74.00000000	65.00000000	74.00000000	64.00000000	461.45000000	576.49000000	675.00000000	566.38000000
19	35.18000000	-1.10300000	-17.72000000	2.56000000	0.03940000	-0.29370000	0.95510000	-33.82200000	-0.96700000	-18.16900000	2.52000000	0.08030000	-0.29950000	0.95070000	566.77000000	640.05000000	74.00000000	65.00000000	74.00000000	64.00000000	453.17000000	577.18000000	665.73000000	566.92000000
20	35.18000000	-1.10300000	-17.72000000	2.56000000	0.04160000	-0.29510000	0.95460000	-33.82200000	-0.96700000	-18.16900000	2.56000000	0.08000000	-0.30300000	0.94960000	565.75000000	642.53000000	74.00000000	65.00000000	74.00000000	66.00000000	450.57000000	578.98000000	666.04000000	571.15000000
21	35.18000000	-1.10300000	-17.72000000	2.56000000	0.04090000	-0.29580000	0.95440000	-33.82200000	-0.96700000	-18.16800000	2.56000000	0.08010000	-0.30190000	0.95000000	566.12000000	642.34000000	74.00000000	65.00000000	74.00000000	66.00000000	451.53000000	579.79000000	665.91000000	569.85000000
22	35.18000000	-1.10300000	-17.72000000	2.56000000	0.04220000	-0.29540000	0.95450000	-33.82200000	-0.96700000	-18.16800000	2.56000000	0.07930000	-0.30340000	0.94960000	565.87000000	642.59000000	74.00000000	65.00000000	74.00000000	66.00000000	449.90000000	579.35000000	666.85000000	571.70000000
22	35.18000000	-1.10300000	-17.71900000	2.56000000	0.04170000	-0.29600000	0.95430000	-33.82100000	-0.96700000	-18.16800000	2.50000000	0.08070000	-0.30290000	0.94960000	565.31000000	643.13000000	74.00000000	63.00000000	74.00000000	62.00000000	450.57000000	580.05000000	665.20000000	571.06000000
23	35.18000000	-1.10300000	-17.71900000	2.56000000	0.04140000	-0.29530000	0.95450000	-33.82100000	-0.96700000	-18.16800000	2.56000000	0.07820000	-0.30390000	0.94950000	566.94000000	642.85000000	75.00000000	65.00000000	74.00000000	66.00000000	450.85000000	579.26000000	668.07000000	572.29000000
24	35.18000000	-1.10300000	-17.71900000	2.58000000	0.04140000	-0.29650000	0.95410000	-33.82100000	-0.96700000	-18.16800000	2.58000000	0.07950000	-0.30390000	0.94940000	566.18000000	643.83000000	77.00000000	66.00000000	78.00000000	66.00000000	450.90000000	580.71000000	666.57000000	572.30000000
25	35.18000000	-1.10300000	-17.71900000	2.60000000	0.04080000	-0.29950000	0.95320000	-33.82100000	-0.96700000	-18.16800000	2.60000000	0.07960000	-0.30490000	0.94910000	566.45000000	646.20000000	77.00000000	66.00000000	78.00000000	66.00000000	451.65000000	584.29000000	666.44000000	573.50000000
26	35.18000000	-1.10300000	-17.71900000	2.62000000	0.04110000	-0.29760000	0.95380000	-33.82100000	-0.96700000	-18.16800000	2.60000000	0.07750000	-0.30380000	0.94960000	567.60000000	643.62000000	76.00000000	67.00000000	76.00000000	66.00000000	451.23000000	581.99000000	668.96000000	572.21000000
26	35.18000000	-1.10300000	-17.71900000	2.62000000	0.04130000	-0.29890000	0.95340000	-33.82100000	-0.96700000	-18.16800000	2.62000000	0.07940000	-0.30590000	0.94870000	566.25000000	646.48000000	77.00000000	68.00000000	78.00000000	68.00000000	451.01000000	583.62000000	666.61000000	574.76000000
27	35.18000000	-1.10300000	-17.71900000	2.64000000	0.04010000	-0.29920000	0.95340000	-33.82100000	-0.96700000	-18.16800000	2.62000000	0.07860000	-0.30570000	0.94890000	567.44000000	646.51000000	77.00000000	67.00000000	78.00000000	66.00000000	452.46000000	583.93000000	667.61000000	574.45000000
28	35.17900000	-1.10400000	-17.71800000	2.62000000	0.03580000	-0.29890000	0.95360000	-33.82100000	-0.96700000	-18.16800000	2.64000000	0.07310000	-0.30590000	0.94920000	573.18000000	646.03000000	77.00000000	68.00000000	78.00000000	68.00000000	457.62000000	583.34000000	674.02000000	574.75000000
29	35.17900000	-1.10400000	-17.71800000	2.62000000	0.00590000	-0.29170000	0.95650000	-33.82100000	-0.96700000	-18.16800000	2.62000000	0.04730000	-0.30340000	0.95170000	605.59000000	641.70000000	77.00000000	66.00000000	78.00000000	66.00000000	493.11000000	573.45000000	704.67000000	571.83000000
30	35.17900000	-1.10400000	-17.71800000	2.66000000	0.00800000	-0.29240000	0.95630000	-33.82100000	-0.96700000	-18.16800000	2.64000000	0.04590000	-0.30160000	0.95230000	605.26000000	639.37000000	78.00000000	67.00000000	78.00000000	66.00000000	490.64000000	574.34000000	706.29000000	569.63000000
30	35.17900000	-1.10400000	-17.71800000	2.64000000	0.00750000	-0.29200000	0.95640000	-33.82100000	-0.96700000	-18.16800000	2.64000000	0.04450000	-0.30150000	0.95240000	606.44000000	638.82000000	78.00000000	67.00000000	78.00000000	66.00000000	491.25000000	573.90000000	708.03000000	569.54000000
31	35.17900000	-1.10400000	-17.71800000	2.64000000	0.00680000	-0.29120000	0.95660000	-33.82100000	-0.96700000	-18.16800000	2.66000000	0.04590000	-0.29990000	0.95290000	605.99000000	637.87000000	78.00000000	68.00000000	78.00000000	68.00000000	492.06000000	572.90000000	706.41000000	567.55000000
32	35.17900000	-1.10400000	-17.71800000	2.66000000	0.00710000	-0.29250000	0.95620000	-33.82100000	-0.96700000	-18.16800000	2.68000000	0.04520000	-0.30020000	0.95280000	606.22000000	638.40000000	78.00000000	68.00000000	78.00000000	68.00000000	491.74000000	574.49000000	707.16000000	567.97000000
33	35.17900000	-1.10400000	-17.71800000	2.66000000	0.00740000	-0.29380000	0.95580000	-33.82100000	-0.96700000	-18.16800000	2.68000000	0.04490000	-0.30030000	0.95280000	606.24000000	638.80000000	78.00000000	68.00000000	78.00000000	68.00000000	491.31000000	576.04000000	707.60000000	568.08000000
33	35.17900000	-1.10400000	-17.71800000	2.66000000	0.00670000	-0.29250000	0.95620000	-33.82100000	-0.96700000	-18.16800000	2.66000000	0.04500000	-0.29910000	0.95320000	606.54000000	637.58000000	78.00000000	68.00000000	78.00000000	68.00000000	492.12000000	574.50000000	707.45000000	566.61000000
34	35.17900000	-1.10400000	-17.71800000	2.68000000	0.00810000	-0.29230000	0.95630000	-33.82100000	-0.96700000	-18.16800000	2.66000000	0.04450000	-0.30000000	0.95290000	606.08000000	637.59000000	79.00000000	68.00000000	80.00000000	68.00000000	490.52000000	574.32000000	708.00000000	567.73000000
35	35.17900000	-1.10400000	-17.71800000	2.68000000	0.00720000	-0.29280000	0.95610000	-33.82100000	-0.96700000	-18.16800000	2.70000000	0.04380000	-0.29940000	0.95310000	607.05000000	637.32000000	79.00000000	68.00000000	80.00000000	68.00000000	491.62000000	574.88000000	708.91000000	566.90000000
36	35.17900000	-1.10400000	-17.71800000	2.68000000	0.00710000	-0.29300000	0.95610000	-33.82100000	-0.96700000	-18.16800000	2.72000000	0.04350000	-0.29770000	0.95370000	607.30000000	636.11000000	79.00000000	68.00000000	80.00000000	68.00000000	491.74000000	575.07000000	709.29000000	564.89000000
36	35.17900000	-1.10400000	-17.71800000	2.64000000	0.00680000	-0.29350000	0.95590000	-33.82100000	-0.96700000	-18.16800000	2.74000000	0.04330000	-0.29970000	0.95310000	607.56000000	637.85000000	79.00000000	69.00000000	80.00000000	70.00000000	492.05000000	575.66000000	709.50000000	567.35000000
38	35.17900000	-1.10400000	-17.71800000	2.66000000	0.00610000	-0.29330000	0.95600000	-33.82100000	-0.96700000	-18.16800000	2.70000000	0.04290000	-0.30110000	0.95260000	608.16000000	638.91000000	79.00000000	69.00000000	80.00000000	70.00000000	492.93000000	575.41000000	709.86000000	568.97000000
38	35.17900000	-1.10400000	-17.71800000	2.64000000	0.00200000	-0.29380000	0.95590000	-33.82100000	-0.96700000	-18.16700000	2.68000000	0.03950000	-0.30410000	0.95180000	612.47000000	641.75000000	78.00000000	69.00000000	78.00000000	70.00000000	497.80000000	575.89000000	713.77000000	572.67000000
39	35.17900000	-1.10400000	-17.71800000	2.64000000	-0.00900000	-0.29150000	0.95650000	-33.82100000	-0.96700000	-18.16700000	2.66000000	0.03070000	-0.30350000	0.95240000	623.92000000	640.85000000	78.00000000	67.00000000	78.00000000	68.00000000	510.66000000	572.71000000	724.24000000	572.03000000
40	35.17900000	-1.10400000	-17.71800000	2.62000000	0.00030000	-0.29390000	0.95580000	-33.82100000	-0.96700000	-18.16600000	2.66000000	0.04450000	-0.30650000	0.95080000	610.37000000	646.03000000	78.00000000	68.00000000	78.00000000	68.00000000	499.75000000	575.99000000	707.86000000	575.63000000
41	35.17900000	-1.10400000	-17.71800000	2.60000000	0.00740000	-0.29730000	0.95480000	-33.82100000	-0.96700000	-18.16600000	2.66000000	0.04890000	-0.30950000	0.94970000	603.70000000	649.08000000	78.00000000	67.00000000	80.00000000	68.00000000	491.44000000	580.36000000	702.53000000	579.15000000
42	35.17900000	-1.10400000	-17.71800000	2.60000000	0.00720000	-0.29730000	0.95480000	-33.82000000	-0.96600000	-18.16500000	2.60000000	0.04800000	-0.30880000	0.94990000	604.39000000	648.31000000	76.00000000	66.00000000	76.00000000	66.00000000	491.71000000	580.34000000	703.61000000	578.39000000
43	35.17900000	-1.10400000	-17.71800000	2.60000000	0.00630000	-0.29690000	0.95490000	-33.82000000	-0.96600000	-18.16500000	2.62000000	0.04720000	-0.30850000	0.95010000	605.38000000	647.81000000	77.00000000	67.00000000	78.00000000	68.00000000	492.70000000	579.76000000	704.64000000	577.97000000
44	35.17800000	-1.10400000	-17.71800000	2.60000000	0.00740000	-0.29760000	0.95470000	-33.82000000	-0.96600000	-18.16500000	2.64000000	0.04600000	-0.30700000	0.95060000	605.52000000	646.11000000	77.00000000	67.00000000	78.00000000	68.00000000	491.42000000	580.72000000	706.08000000	576.14000000
44	35.17800000	-1.10400000	-17.71800000	2.56000000	0.00410000	-0.29700000	0.95490000	-33.82000000	-0.96600000	-18.16400000	2.58000000	0.04700000	-0.30680000	0.95060000	606.77000000	647.13000000	76.00000000	66.00000000	76.00000000	66.00000000	495.40000000	579.79000000	704.86000000	575.91000000
45	35.17800000	-1.10400000	-17.71800000	2.52000000	0.01470000	-0.28350000	0.95890000	-33.82000000	-0.96600000	-18.16400000	2.60000000	0.06030000	-0.30030000	0.95190000	592.64000000	637.57000000	75.00000000	66.00000000	76.00000000	68.00000000	482.44000000	563.76000000	689.38000000	567.99000000
45	35.17800000	-1.10400000	-17.71800000	2.58000000	0.02690000	-0.27500000	0.96110000	-33.82000000	-0.96600000	-18.16400000	2.38000000	0.06730000	-0.30090000	0.95130000	581.17000000	635.21000000	75.00000000	58.00000000	76.00000000	54.00000000	467.73000000	553.91000000	681.05000000	568.71000000
46	35.17800000	-1.10400000	-17.71800000	2.38000000	0.03730000	-0.29550000	0.95460000	-33.82000000	-0.96600000	-18.16400000	2.16000000	0.07870000	-0.31760000	0.94500000	568.39000000	657.06000000	78.00000000	45.00000000	80.00000000	42.00000000	455.78000000	579.26000000	667.07000000	588.93000000
47	35.17800000	-1.10400000	-17.71800000	2.42000000	0.04080000	-0.29890000	0.95340000	-33.82000000	-0.96600000	-18.16400000	2.44000000	0.07610000	-0.31270000	0.94680000	568.41000000	651.34000000	75.00000000	58.00000000	76.00000000	58.00000000	451.65000000	583.55000000	670.31000000	583.04000000
48	35.17800000	-1.10400000	-17.71800000	2.58000000	0.03910000	-0.30050000	0.95300000	-33.82000000	-0.96600000	-18.16400000	2.58000000	0.07740000	-0.31290000	0.94660000	568.56000000	653.00000000	75.00000000	66.00000000	76.00000000	66.00000000	453.77000000	585.43000000	668.69000000	583.29000000
49	35.17700000	-1.10400000	-17.71700000	2.58000000	0.04100000	-0.30170000	0.95250000	-33.82000000	-0.96600000	-18.16400000	2.58000000	0.07650000	-0.31510000	0.94600000	568.02000000	654.54000000	76.00000000	67.00000000	76.00000000	68.00000000	451.45000000	587.00000000	669.72000000	585.99000000
50	35.17600000	-1.10500000	-17.71700000	2.58000000	0.04280000	-0.30070000	0.95280000	-33.82000000	-0.96600000	-18.16300000	2.60000000	0.07630000	-0.31480000	0.94610000	567.14000000	653.35000000	76.00000000	67.00000000	76.00000000	68.00000000	449.33000000	585.90000000	669.93000000	585.53000000
50	35.17500000	-1.10500000	-17.71600000	2.58000000	0.04270000	-0.30080000	0.95280000	-33.82000000	-0.96600000	-18.16300000	2.58000000	0.07500000	-0.31340000	0.94670000	568.07000000	651.66000000	75.00000000	66.00000000	76.00000000	66.00000000	449.37000000	585.95000000	671.60000000	583.89000000
51	35.17500000	-1.10500000	-17.71600000	2.58000000	0.04280000	-0.30170000	0.95240000	-33.82000000	-0.96600000	-18.16300000	2.58000000	0.07540000	-0.31270000	0.94690000	567.80000000	651.41000000	76.00000000	66.00000000	76.00000000	66.00000000	449.29000000	587.16000000	671.09000000	582.97000000
52	35.17500000	-1.10500000	-17.71600000	2.56000000	0.03810000	-0.30180000	0.95260000	-33.82000000	-0.96600000	-18.16200000	2.58000000	0.07560000	-0.31380000	0.94650000	570.26000000	653.89000000	69.00000000	66.00000000	76.00000000	66.00000000	454.99000000	587.05000000	670.84000000	584.29000000
53	35.17500000	-1.10500000	-17.71600000	2.60000000	0.04330000	-0.30240000	0.95220000	-33.82000000	-0.96500000	-18.16200000	2.60000000	0.07630000	-0.31400000	0.94630000	566.97000000	653.02000000	77.00000000	67.00000000	78.00000000	68.00000000	448.75000000	588.00000000	670.02000000	584.64000000
54	35.17500000	-1.10500000	-17.71600000	2.60000000	0.04090000	-0.30150000	0.95260000	-33.82000000	-0.96500000	-18.16200000	2.58000000	0.07450000	-0.31250000	0.94700000	569.46000000	651.42000000	76.00000000	66.00000000	76.00000000	66.00000000	451.60000000	586.81000000	672.25000000	582.75000000
54	35.17500000	-1.10500000	-17.71600000	2.60000000	0.04070000	-0.30250000	0.95230000	-33.82000000	-0.96500000	-18.16100000	2.58000000	0.07450000	-0.31270000	0.94690000	569.56000000	652.07000000	76.00000000	66.00000000	76.00000000	66.00000000	451.86000000	588.04000000	672.19000000	583.04000000
55	35.17500000	-1.10500000	-17.71600000	2.62000000	0.04120000	-0.30290000	0.95210000	-33.82000000	-0.96500000	-18.16100000	2.60000000	0.07530000	-0.31440000	0.94630000	568.71000000	653.78000000	76.00000000	68.00000000	76.00000000	68.00000000	451.25000000	588.52000000	671.13000000	585.03000000
56	35.17500000	-1.10500000	-17.71600000	2.62000000	0.04210000	-0.30210000	0.95230000	-33.82000000	-0.96500000	-18.16100000	2.60000000	0.07530000	-0.31370000	0.94650000	568.30000000	652.67000000	76.00000000	67.00000000	76.00000000	66.00000000	450.22000000	587.62000000	671.27000000	584.27000000
57	35.17500000	-1.10500000	-17.71500000	2.62000000	0.04260000	-0.30280000	0.95210000	-33.82000000	-0.96500000	-18.16000000	2.62000000	0.07550000	-0.31510000	0.94610000	567.81000000	654.06000000	77.00000000	68.00000000	78.00000000	68.00000000	449.60000000	588.46000000	670.88000000	585.90000000
58	35.17500000	-1.10500000	-17.71500000	2.60000000	0.04160000	-0.30250000	0.95220000	-33.82000000	-0.96500000	-18.16000000	2.60000000	0.07630000	-0.31370000	0.94650000	567.90000000	653.27000000	76.00000000	67.00000000	76.00000000	68.00000000	450.75000000	588.11000000	670.02000000	584.24000000
59	35.17500000	-1.10500000	-17.71500000	2.60000000	0.04210000	-0.30330000	0.95200000	-33.82000000	-0.96400000	-18.16000000	2.58000000	0.07530000	-0.31380000	0.94650000	568.29000000	653.14000000	76.00000000	67.00000000	76.00000000	66.00000000	450.24000000	589.06000000	671.20000000	584.33000000
59	35.17500000	-1.10500000	-17.71500000	2.60000000	0.04210000	-0.30240000	0.95230000	-33.82000000	-0.96400000	-18.15900000	2.56000000	0.07660000	-0.31430000	0.94620000	567.45000000	653.69000000	76.00000000	66.00000000	76.00000000	66.00000000	450.18000000	587.90000000	669.68000000	584.96000000
60	35.17400000	-1.10500000	-17.71500000	2.58000000	0.04280000	-0.30280000	0.95210000	-33.82000000	-0.96400000	-18.15900000	2.56000000	0.07590000	-0.31330000	0.94660000	567.52000000	652.48000000	75.00000000	66.00000000	76.00000000	66.00000000	449.34000000	588.42000000	670.51000000	583.73000000
61	35.17300000	-1.10600000	-17.71400000	2.58000000	0.01430000	-0.29830000	0.95440000	-33.82000000	-0.96400000	-18.15900000	2.56000000	0.05000000	-0.30880000	0.94980000	599.20000000	647.03000000	76.00000000	65.00000000	76.00000000	64.00000000	483.28000000	581.75000000	701.24000000	578.27000000
62	35.17200000	-1.10700000	-17.71300000	2.56000000	0.01510000	-0.29540000	0.95530000	-33.82000000	-0.96400000	-18.15900000	2.56000000	0.04830000	-0.30630000	0.95070000	599.83000000	643.02000000	75.00000000	66.00000000	76.00000000	66.00000000	482.27000000	578.30000000	703.39000000	575.26000000
62	35.17100000	-1.10700000	-17.71200000	2.56000000	0.01400000	-0.29440000	0.95560000	-33.82000000	-0.96400000	-18.15900000	2.56000000	0.04710000	-0.30520000	0.95110000	601.15000000	641.71000000	76.00000000	65.00000000	76.00000000	64.00000000	483.57000000	577.03000000	704.76000000	573.99000000
63	35.17100000	-1.10700000	-17.71200000	2.50000000	0.01270000	-0.29670000	0.95490000	-33.82000000	-0.96400000	-18.15900000	2.56000000	0.04620000	-0.30620000	0.95090000	602.49000000	643.46000000	73.00000000	63.00000000	74.00000000	64.00000000	485.21000000	579.76000000	705.87000000	575.14000000
64	35.17100000	-1.10700000	-17.71200000	2.50000000	0.01260000	-0.29720000	0.95480000	-33.82000000	-0.96400000	-18.15900000	2.52000000	0.04770000	-0.30580000	0.95090000	601.61000000	643.88000000	74.00000000	63.00000000	76.00000000	64.00000000	485.32000000	580.34000000	704.04000000	574.64000000
65	35.17100000	-1.10700000	-17.71200000	2.48000000	0.01310000	-0.29560000	0.95520000	-33.82000000	-0.96400000	-18.15900000	2.50000000	0.04650000	-0.30640000	0.95080000	601.97000000	643.23000000	73.00000000	63.00000000	74.00000000	64.00000000	484.59000000	578.51000000	705.44000000	575.41000000
65	35.17100000	-1.10700000	-17.71200000	2.48000000	0.01250000	-0.29710000	0.95480000	-33.82000000	-0.96400000	-18.15900000	2.54000000	0.04670000	-0.30620000	0.95080000	602.27000000	643.88000000	73.00000000	63.00000000	74.00000000	64.00000000	485.40000000	580.22000000	705.27000000	575.20000000
66	35.17100000	-1.10700000	-17.71200000	2.46000000	0.01290000	-0.29740000	0.95470000	-33.82000000	-0.96400000	-18.15900000	2.52000000	0.04710000	-0.30630000	0.95080000	601.81000000	644.06000000	73.00000000	63.00000000	74.00000000	64.00000000	484.89000000	580.59000000	704.82000000	575.31000000
67	35.17100000	-1.10700000	-17.71200000	2.46000000	0.01380000	-0.29770000	0.95460000	-33.82000000	-0.96400000	-18.15900000	2.54000000	0.04640000	-0.30570000	0.95100000	601.74000000	643.19000000	73.00000000	63.00000000	74.00000000	64.00000000	483.86000000	580.98000000	705.65000000	574.61000000
68	35.17100000	-1.10700000	-17.71200000	2.48000000	0.01210000	-0.29660000	0.95490000	-33.82000000	-0.96400000	-18.15900000	2.52000000	0.04610000	-0.30540000	0.95110000	602.88000000	642.92000000	73.00000000	63.00000000	74.00000000	64.00000000	485.84000000	579.64000000	706.05000000	574.21000000
69	35.17100000	-1.10700000	-17.71200000	2.46000000	0.01320000	-0.29740000	0.95470000	-33.82000000	-0.96400000	-18.15900000	2.54000000	0.04670000	-0.30640000	0.95080000	601.89000000	643.98000000	73.00000000	63.00000000	74.00000000	64.00000000	484.60000000	580.69000000	705.26000000	575.45000000
70	35.17100000	-1.10700000	-17.71200000	2.46000000	0.01240000	-0.29740000	0.95470000	-33.82000000	-0.96400000	-18.15900000	2.56000000	0.04630000	-0.30700000	0.95060000	602.52000000	644.57000000	74.00000000	63.00000000	76.00000000	64.00000000	485.49000000	580.56000000	705.68000000	576.19000000
