frame,distance_from_width,distance_from_height,distance_average
403,943.956213537257,936.7356931012491,940.3459533192531
403,943.956213537257,936.7356931012491,940.3459533192531
404,945.0973561626145,931.1919025162999,938.1446293394572
405,943.9053576408206,939.5390767601281,941.7222172004743
405,943.9053576408206,939.5390767601281,941.7222172004743
406,944.0248197765577,933.913136890684,938.9689783336208
407,944.9870700854705,936.7834677873855,940.885268936428
408,947.3284751364539,928.432380809869,937.8804279731614
409,943.9000620965011,933.6543858126205,938.7772239545608
410,946.1085488582601,936.4606526201675,941.2846007392138
410,946.1085488582601,936.4606526201675,941.2846007392138
411,944.9674901749612,936.4972001385079,940.7323451567345
412,943.9000620965011,933.6543858126205,938.7772239545608
413,943.9562244988912,931.4902975938172,937.7232610463542
414,945.0410624129737,934.2283182149949,939.6346903139843
414,945.0410624129737,934.2283182149949,939.6346903139843
415,946.1229383490056,931.1270207651077,938.6249795570566
416,946.2424746709745,931.2060283810055,938.72425152599
417,947.3809361527244,931.1940426177437,939.287489385234
418,946.101074257736,931.1235086732632,938.6122914654995
419,945.0911869250898,937.1169753561935,941.1040811406417
420,945.0861313212745,936.7697375703474,940.9279344458109
420,945.0861313212745,936.7697375703474,940.9279344458109
420,945.0861313212745,936.7697375703474,940.9279344458109
422,945.0984883498174,937.0024831483447,941.0504857490811
422,945.0984883498174,937.0024831483447,941.0504857490811
423,945.0967621441232,937.0943572151584,941.0955596796408
424,943.9531105388828,936.7819318058646,940.3675211723737
425,943.8201331009948,936.7955192850033,940.3078261929991
426,943.9531105388828,936.7819318058646,940.3675211723737
426,943.9531105388828,936.7819318058646,940.3675211723737
427,946.2299606828387,931.2078058610335,938.7188832719362
428,945.1453758037817,933.941711574935,939.5435436893583
429,946.2260240817209,931.1795907397284,938.7028074107246
430,945.0204440435124,933.9308301141417,939.475637078827
431,946.2135026498062,931.1813740547171,938.6974383522617
431,946.2135026498062,931.1813740547171,938.6974383522617
432,945.0824235122346,930.8388874541913,937.960655483213
433,946.1031400490973,937.0248916092337,941.5640158291656
434,945.0797537105567,931.1197146472425,938.0997341788996
434,945.0797537105567,931.1197146472425,938.0997341788996
435,946.1596550956108,933.9690785210977,940.0643668083542
435,946.1596550956108,933.9690785210977,940.0643668083542
436,945.1385584084499,933.9196446105675,939.5291015095087
437,945.0724314879869,936.7255121367889,940.8989718123879
439,943.9286388397311,931.1572543002039,937.5429465699675
439,943.9286388397311,931.1572543002039,937.5429465699675
440,943.9286388397311,931.1572543002039,937.5429465699675
441,943.8598963007995,933.9467748321109,938.9033355664552
442,943.8598963007995,933.9467748321109,938.9033355664552
