segment,frame,trial_condition,target_x,target_y,top_left_x,top_left_y,top_right_x,top_right_y,bottom_left_x,bottom_left_y,bottom_right_x,bottom_right_y
1,506,dark,732,676,573,614,892,612,571,742,895,739
1,507,dark,732,677,573,614,891,612,571,742,895,739
1,508,dark,732,677,573,614,891,612,571,742,895,739
1,509,dark,732,676,572,613,891,612,570,741,894,739
1,510,dark,732,676,572,613,890,612,570,741,894,739
1,511,dark,731,676,572,613,890,612,570,741,894,739
1,512,dark,731,676,572,613,890,611,570,741,894,738
1,513,dark,731,676,572,613,890,611,570,741,894,738
1,514,dark,731,676,572,613,890,611,570,741,894,738
1,515,dark,732,676,572,613,890,611,570,741,894,738
1,516,dark,731,675,571,613,890,611,570,741,893,738
1,517,dark,730,676,571,613,889,611,569,741,893,738
1,518,dark,730,676,571,612,889,611,569,741,893,738
1,519,dark,730,676,570,612,889,611,569,740,892,738
1,520,dark,730,676,570,612,889,611,569,740,892,738
1,521,dark,730,676,570,612,889,611,569,741,892,738
1,522,dark,730,675,570,613,889,611,569,741,893,738
1,523,dark,730,676,570,613,889,611,569,741,893,738
1,524,dark,731,676,570,613,889,612,569,741,892,739
1,525,dark,731,676,570,613,889,612,569,741,892,739
1,526,dark,731,676,571,613,889,612,569,741,893,739
1,527,dark,731,676,571,613,890,612,569,741,893,739
1,528,dark,731,677,571,613,890,612,570,741,893,739
1,529,dark,731,677,571,613,890,612,570,741,893,739
1,530,dark,731,676,571,613,890,611,570,741,893,738
1,531,dark,731,675,571,612,890,611,569,740,893,738
1,532,dark,730,675,571,611,890,610,569,740,893,737
1,533,dark,731,674,571,611,890,610,569,739,893,737
1,534,dark,731,674,571,611,890,609,570,739,893,737
1,535,dark,731,675,571,611,890,609,570,739,893,737
1,536,dark,731,674,571,611,890,609,570,739,893,737
1,537,dark,731,675,571,611,890,610,569,739,893,737
1,538,dark,731,674,571,611,890,610,569,739,893,737
1,539,dark,731,674,571,611,890,610,569,739,893,737
1,540,dark,731,674,571,611,890,610,569,739,893,737
1,541,dark,731,675,571,611,890,610,569,739,893,737
1,542,dark,731,674,571,611,890,610,570,739,893,737
1,543,dark,731,675,571,611,890,610,570,739,894,737
1,544,dark,731,675,571,611,890,610,570,739,894,737
1,545,dark,731,675,571,611,890,610,570,739,893,737
1,546,dark,731,674,571,611,890,610,569,739,893,737
