eye_tracker,participant_id,trial_number,trial_condition,target_x,target_y,gaze_x,gaze_y,gaze_angle_x,gaze_angle_y,target_angle_x,target_angle_y,pup_diam_l,pup_diam_r
EyeLink 1000 Plus,406,1,dark,960.0,540.0,949.25,454.7,-0.157393850658858,-1.256259204712813,0,0,6.529823504992143,5.8547809169321585
EyeLink 1000 Plus,406,1,dark,960.0,540.0,949.3,454.6,-0.15666178623718954,-1.2577319587628861,0,0,6.529823504992143,5.8547809169321585
EyeLink 1000 Plus,406,1,dark,960.0,540.0,949.3,454.55,-0.15666178623718954,-1.2584683357879232,0,0,6.529823504992143,5.8547809169321585
EyeLink 1000 Plus,406,1,dark,960.0,540.0,949.25,454.5,-0.157393850658858,-1.2592047128129602,0,0,6.529823504992143,5.8547809169321585
EyeLink 1000 Plus,406,1,dark,960.0,540.0,949.1,454.5,-0.15959004392386497,-1.2592047128129602,0,0,6.528365141265414,5.8547809169321585
EyeLink 1000 Plus,406,1,dark,960.0,540.0,949.0,454.55,-0.16105417276720352,-1.2584683357879232,0,0,6.528365141265414,5.8547809169321585
EyeLink 1000 Plus,406,1,dark,960.0,540.0,948.8,454.75,-0.1639824304538806,-1.2555228276877761,0,0,6.529823504992143,5.8547809169321585
EyeLink 1000 Plus,406,1,dark,960.0,540.0,948.65,454.95,-0.1661786237188876,-1.2525773195876289,0,0,6.529823504992143,5.8547809169321585
EyeLink 1000 Plus,406,1,dark,960.0,540.0,948.5,455.4,-0.1683748169838946,-1.2459499263622977,0,0,6.529823504992143,5.8547809169321585
EyeLink 1000 Plus,406,1,dark,960.0,540.0,948.4,455.45,-0.16983894582723313,-1.2452135493372607,0,0,6.529823504992143,5.8547809169321585
EyeLink 1000 Plus,406,1,dark,960.0,540.0,948.35,455.55,-0.1705710102489016,-1.2437407952871868,0,0,6.531281543082211,5.8547809169321585
EyeLink 1000 Plus,406,1,dark,960.0,540.0,948.35,455.7,-0.1705710102489016,-1.2415316642120766,0,0,6.531281543082211,5.8547809169321585
EyeLink 1000 Plus,406,1,dark,960.0,540.0,948.4,455.85,-0.16983894582723313,-1.2393225331369657,0,0,6.531281543082211,5.8547809169321585
EyeLink 1000 Plus,406,1,dark,960.0,540.0,948.35,455.9,-0.1705710102489016,-1.2385861561119296,0,0,6.531281543082211,5.8564070191484685
EyeLink 1000 Plus,406,1,dark,960.0,540.0,948.35,455.85,-0.1705710102489016,-1.2393225331369657,0,0,6.531281543082211,5.8564070191484685
