eye_tracker,participant_id,trial_number,frame,trial_condition,target_x,target_y,top_left_x,top_left_y,top_right_x,top_right_y,bottom_left_x,bottom_left_y,bottom_right_x,bottom_right_y,pup_diam_l,pup_diam_r,gaze_x,gaze_y,distance_average,gaze_angle_x,gaze_angle_y,target_angle_x,target_angle_y,distance_to_target
Pupil Core,347,1,2182,dilated,625.9934692382812,432.0310363769531,479.2817687988281,370.5248107910156,778.1755981445312,374.6531372070313,475.2351379394531,489.1684875488281,779.09619140625,494.0612182617187,4.78369255,4.58800959,640.3629760742188,477.8727722167969,915.9321186356672,1.0364113666449741,3.3030658920649385,0.0,0.0,3.4618481781027963
Pupil Core,347,1,2182,dilated,625.9934692382812,432.0310363769531,479.2817687988281,370.5248107910156,778.1755981445312,374.6531372070313,475.2351379394531,489.1684875488281,779.09619140625,494.0612182617187,4.78369255,4.58488995,640.9093627929688,477.3904113769531,915.9321186356672,1.075810822843522,3.268385765045587,0.0,0.0,3.440888611347349
Pupil Core,347,1,2182,dilated,625.9934692382812,432.0310363769531,479.2817687988281,370.5248107910156,778.1755981445312,374.6531372070313,475.2351379394531,489.1684875488281,779.09619140625,494.0612182617187,4.80446897,4.58488995,640.5884399414062,475.3240356445313,915.9321186356672,1.052669484794834,3.1197934546911648,0.0,0.0,3.29260144022201
Pupil Core,347,1,2182,dilated,625.9934692382812,432.0310363769531,479.2817687988281,370.5248107910156,778.1755981445312,374.6531372070313,475.2351379394531,489.1684875488281,779.09619140625,494.0612182617187,4.80446897,4.56295956,640.792236328125,475.69525146484375,915.9321186356672,1.067365022934798,3.146490599980427,0.0,0.0,3.3226000643998352
Pupil Core,347,1,2182,dilated,625.9934692382812,432.0310363769531,479.2817687988281,370.5248107910156,778.1755981445312,374.6531372070313,475.2351379394531,489.1684875488281,779.09619140625,494.0612182617187,4.74917098,4.56295956,642.0499267578125,474.5810546875,915.9321186356672,1.1580525448932761,3.0663555965117464,0.0,0.0,3.2777465339761553
Pupil Core,347,1,2182,dilated,625.9934692382812,432.0310363769531,479.2817687988281,370.5248107910156,778.1755981445312,374.6531372070313,475.2351379394531,489.1684875488281,779.09619140625,494.0612182617187,4.74917098,4.57603425,642.203125,475.1493225097656,915.9321186356672,1.1690987303496128,3.107227943827661,0.0,0.0,3.319888151159396
Pupil Core,347,1,2182,dilated,625.9934692382812,432.0310363769531,479.2817687988281,370.5248107910156,778.1755981445312,374.6531372070313,475.2351379394531,489.1684875488281,779.09619140625,494.0612182617187,4.78285255,4.57603425,641.279296875,475.3331298828125,915.9321186356672,1.1024858622814757,3.120447511496102,0.0,0.0,3.3094814923991858
Pupil Core,347,1,2182,dilated,625.9934692382812,432.0310363769531,479.2817687988281,370.5248107910156,778.1755981445312,374.6531372070313,475.2351379394531,489.1684875488281,779.09619140625,494.0612182617187,4.78285255,4.5842336,641.138916015625,475.45989990234375,915.9321186356672,1.0923633984296,3.1295647151367043,0.0,0.0,3.314729717557277
Pupil Core,347,1,2183,dilated,625.9934692382812,432.0310363769531,478.2807922363281,370.5251770019531,777.1746215820312,374.6535034179687,474.2341613769531,489.1688537597656,778.09521484375,494.06158447265625,4.7806543,4.57789669,641.967041015625,474.3312377929687,915.9321186356668,1.1520761265377923,3.04838666421454,0.0,0.0,3.2588250422352183
Pupil Core,347,1,2183,dilated,625.9934692382812,432.0310363769531,478.2807922363281,370.5251770019531,777.1746215820312,374.6535034179687,474.2341613769531,489.1688537597656,778.09521484375,494.06158447265625,4.76577984,4.57789669,642.0341796875,473.5311584472656,915.9321186356668,1.1569171153589692,2.990834205900894,0.0,0.0,3.2067969157708367
Pupil Core,347,1,2183,dilated,625.9934692382812,432.0310363769531,478.2807922363281,370.5251770019531,777.1746215820312,374.6535034179687,474.2341613769531,489.1688537597656,778.09521484375,494.06158447265625,4.76577984,4.54822413,642.4171752929688,474.12701416015625,915.9321186356668,1.1845324381471376,3.033696736718852,0.0,0.0,3.2567519075608775
Pupil Core,347,1,2183,dilated,625.9934692382812,432.0310363769531,478.2807922363281,370.5251770019531,777.1746215820312,374.6535034179687,474.2341613769531,489.1688537597656,778.09521484375,494.06158447265625,4.72317999,4.60556229,645.959716796875,474.0372009277344,915.9321186356668,1.4399343114270806,3.0272362909354786,0.0,0.0,3.3522485561756565
Pupil Core,347,1,2183,dilated,625.9934692382812,432.0310363769531,478.2807922363281,370.5251770019531,777.1746215820312,374.6535034179687,474.2341613769531,489.1688537597656,778.09521484375,494.06158447265625,4.76135177,4.60556229,641.3308715820312,474.7408142089844,915.9321186356668,1.1062047502235546,3.077846528771113,0.0,0.0,3.2706005876727824
Pupil Core,347,1,2183,dilated,625.9934692382812,432.0310363769531,478.2807922363281,370.5251770019531,777.1746215820312,374.6535034179687,474.2341613769531,489.1688537597656,778.09521484375,494.06158447265625,4.76135177,4.5842336,640.3583984375,473.7586364746094,915.9321186356668,1.0360812731743403,3.007198102249491,0.0,0.0,3.1806767881687543
Pupil Core,347,1,2183,dilated,625.9934692382812,432.0310363769531,478.2807922363281,370.5251770019531,777.1746215820312,374.6535034179687,474.2341613769531,489.1688537597656,778.09521484375,494.06158447265625,4.72317999,4.54822413,646.4471435546875,474.554443359375,915.9321186356668,1.4750714154690239,3.06444151463109,0.0,0.0,3.40097595953401
Pupil Core,347,1,2184,dilated,625.9934692382812,432.0310363769531,478.2807922363281,370.5251770019531,777.1746215820312,374.6535034179687,474.2341613769531,489.1688537597656,778.09521484375,494.06158447265625,4.7806543,4.56602552,644.403564453125,476.0794372558594,915.9321186356668,1.3277489275904715,3.174119080989589,0.0,0.0,3.44063208655326
Pupil Core,347,1,2184,dilated,625.9934692382812,432.0310363769531,478.2807922363281,370.5251770019531,777.1746215820312,374.6535034179687,474.2341613769531,489.1688537597656,778.09521484375,494.06158447265625,4.74527678,4.56602552,644.6322631835938,474.36859130859375,915.9321186356668,1.3442368250117769,3.051073481494029,0.0,0.0,3.3340698899683905
Pupil Core,347,1,2184,dilated,625.9934692382812,432.0310363769531,478.2807922363281,370.5251770019531,777.1746215820312,374.6535034179687,474.2341613769531,489.1688537597656,778.09521484375,494.06158447265625,4.74527678,4.57688084,644.88916015625,474.2359619140625,915.9321186356668,1.362757392063137,3.041533463321818,0.0,0.0,3.332871662415031
Pupil Core,347,1,2184,dilated,625.9934692382812,432.0310363769531,478.2807922363281,370.5251770019531,777.1746215820312,374.6535034179687,474.2341613769531,489.1688537597656,778.09521484375,494.06158447265625,4.74222268,4.57688084,647.7296142578125,472.1396484375,915.9321186356668,1.5675154361631523,2.8907237828826866,0.0,0.0,3.288371729524104
Pupil Core,347,1,2184,dilated,625.9934692382812,432.0310363769531,478.2807922363281,370.5251770019531,777.1746215820312,374.6535034179687,474.2341613769531,489.1688537597656,778.09521484375,494.06158447265625,4.74222268,4.59472212,648.69189453125,471.8684692382813,915.9321186356668,1.6368739149484908,2.871212063209472,0.0,0.0,3.3050287329096544
Pupil Core,347,1,2184,dilated,625.9934692382812,432.0310363769531,478.2807922363281,370.5251770019531,777.1746215820312,374.6535034179687,474.2341613769531,489.1688537597656,778.09521484375,494.06158447265625,4.77774278,4.59472212,647.8473510742188,473.1605529785156,915.9321186356668,1.5760018283909285,2.9641732258743927,0.0,0.0,3.3570976566198003
Pupil Core,347,1,2184,dilated,625.9934692382812,432.0310363769531,478.2807922363281,370.5251770019531,777.1746215820312,374.6535034179687,474.2341613769531,489.1688537597656,778.09521484375,494.06158447265625,4.77774278,4.58098034,647.5262451171875,474.622802734375,915.9321186356668,1.5528565605400597,3.069358408408559,0.0,0.0,3.4398146079230236
Pupil Core,347,1,2184,dilated,625.9934692382812,432.0310363769531,478.2807922363281,370.5251770019531,777.1746215820312,374.6535034179687,474.2341613769531,489.1688537597656,778.09521484375,494.06158447265625,4.78892961,4.58098034,648.7523803710938,474.3926696777344,915.9321186356668,1.641233407453331,3.0528054178666855,0.0,0.0,3.466016159381987
Pupil Core,347,1,2185,dilated,625.9934692382812,432.0310363769531,478.2807922363281,370.5251770019531,777.1746215820312,374.6535034179687,474.2341613769531,489.1688537597656,778.09521484375,494.06158447265625,4.7591641,4.5556648,647.2289428710938,479.9876098632813,915.9321186356668,1.5314266083725119,3.455086695825355,0.0,0.0,3.779271296493638
Pupil Core,347,1,2185,dilated,625.9934692382812,432.0310363769531,478.2807922363281,370.5251770019531,777.1746215820312,374.6535034179687,474.2341613769531,489.1688537597656,778.09521484375,494.06158447265625,4.73989572,4.57984731,648.0364990234375,478.7242126464844,915.9321186356668,1.589635343093256,3.364275675709934,0.0,0.0,3.7209261409203953
Pupil Core,347,1,2185,dilated,625.9934692382812,432.0310363769531,478.2807922363281,370.5251770019531,777.1746215820312,374.6535034179687,474.2341613769531,489.1688537597656,778.09521484375,494.06158447265625,4.73989572,4.5556648,647.6952514648438,479.3193359375,915.9321186356668,1.5650385756790077,3.4070543451810296,0.0,0.0,3.7493152780714922
Pupil Core,347,1,2185,dilated,625.9934692382812,432.0310363769531,478.2807922363281,370.5251770019531,777.1746215820312,374.6535034179687,474.2341613769531,489.1688537597656,778.09521484375,494.06158447265625,4.7591641,4.56077417,648.206298828125,479.8566284179687,915.9321186356668,1.6018741177782119,3.445672753617313,0.0,0.0,3.7998238662112276
Pupil Core,347,1,2185,dilated,625.9934692382812,432.0310363769531,478.2807922363281,370.5251770019531,777.1746215820312,374.6535034179687,474.2341613769531,489.1688537597656,778.09521484375,494.06158447265625,4.73669533,4.56077417,649.3633422851562,477.4865417480469,915.9321186356668,1.6852671666700476,3.2752974085023667,0.0,0.0,3.6834356974431373
Pupil Core,347,1,2185,dilated,625.9934692382812,432.0310363769531,478.2807922363281,370.5251770019531,777.1746215820312,374.6535034179687,474.2341613769531,489.1688537597656,778.09521484375,494.06158447265625,4.73669533,4.54154779,648.92529296875,476.1566162109375,915.9321186356668,1.653695908157971,3.1796691794818006,0.0,0.0,3.5839930590899423
Pupil Core,347,1,2185,dilated,625.9934692382812,432.0310363769531,478.2807922363281,370.5251770019531,777.1746215820312,374.6535034179687,474.2341613769531,489.1688537597656,778.09521484375,494.06158447265625,4.77251678,4.54154779,648.3536987304688,477.06353759765625,915.9321186356668,1.6124982411256683,3.2448832718998184,0.0,0.0,3.6234538807453647
Pupil Core,347,1,2185,dilated,625.9934692382812,432.0310363769531,478.2807922363281,370.5251770019531,777.1746215820312,374.6535034179687,474.2341613769531,489.1688537597656,778.09521484375,494.06158447265625,4.77251678,4.55938667,648.2864990234375,476.3771057128906,915.9321186356668,1.6076547104050685,3.195524706753904,0.0,0.0,3.577140173289583
Pupil Core,347,1,2185,dilated,625.9934692382812,432.0310363769531,478.2807922363281,370.5251770019531,777.1746215820312,374.6535034179687,474.2341613769531,489.1688537597656,778.09521484375,494.06158447265625,4.78892961,4.55938667,649.0237426757812,474.2916259765625,915.9321186356668,1.6607915014323509,3.045537393974516,0.0,0.0,3.4689373631311087
Pupil Core,347,1,2186,dilated,625.9934692382812,432.0310363769531,479.2817687988281,370.5248107910156,778.1755981445312,374.6531372070313,475.2351379394531,489.1684875488281,779.09619140625,494.0612182617187,4.76116013,4.57984731,646.6348876953125,479.9237365722656,915.9321186356672,1.4886050217064102,3.450495996609466,0.0,0.0,3.757907334310879
Pupil Core,347,1,2186,dilated,625.9934692382812,432.0310363769531,479.2817687988281,370.5248107910156,778.1755981445312,374.6531372070313,475.2351379394531,489.1684875488281,779.09619140625,494.0612182617187,4.76116013,4.57940544,647.2022094726562,480.3695983886719,915.9321186356672,1.5294996073907274,3.482540034348564,0.0,0.0,3.8036106714343
Pupil Core,347,1,2186,dilated,625.9934692382812,432.0310363769531,479.2817687988281,370.5248107910156,778.1755981445312,374.6531372070313,475.2351379394531,489.1684875488281,779.09619140625,494.0612182617187,4.73330453,4.57940544,647.2443237304688,482.0043640136719,915.9321186356672,1.5325352922987294,3.60001164262734,0.0,0.0,3.912639550123874
Pupil Core,347,1,2186,dilated,625.9934692382812,432.0310363769531,479.2817687988281,370.5248107910156,778.1755981445312,374.6531372070313,475.2351379394531,489.1684875488281,779.09619140625,494.0612182617187,4.73330453,4.56194325,646.9151000976562,481.3084716796875,915.9321186356672,1.5088039274980867,3.5500095942735297,0.0,0.0,3.8573381250634178
Pupil Core,347,1,2186,dilated,625.9934692382812,432.0310363769531,479.2817687988281,370.5248107910156,778.1755981445312,374.6531372070313,475.2351379394531,489.1684875488281,779.09619140625,494.0612182617187,4.77552696,4.56194325,646.2681884765625,481.3430480957031,915.9321186356672,1.4621712187945628,3.552494146749566,0.0,0.0,3.841634982108673
Pupil Core,347,1,2186,dilated,625.9934692382812,432.0310363769531,479.2817687988281,370.5248107910156,778.1755981445312,374.6531372070313,475.2351379394531,489.1684875488281,779.09619140625,494.0612182617187,4.77552696,4.58915418,645.8271484375,481.60308837890625,915.9321186356672,1.4303776754003936,3.5711793941351067,0.0,0.0,3.8469861657379303
Pupil Core,347,1,2186,dilated,625.9934692382812,432.0310363769531,479.2817687988281,370.5248107910156,778.1755981445312,374.6531372070313,475.2351379394531,489.1684875488281,779.09619140625,494.0612182617187,4.77221517,4.58915418,643.3909912109375,484.2052307128906,915.9321186356672,1.2547454634248358,3.7581143264622954,0.0,0.0,3.9620461214814697
Pupil Core,347,1,2186,dilated,625.9934692382812,432.0310363769531,479.2817687988281,370.5248107910156,778.1755981445312,374.6531372070313,475.2351379394531,489.1684875488281,779.09619140625,494.0612182617187,4.77221517,4.57113381,643.7281494140625,484.65228271484375,915.9321186356672,1.279054012985052,3.7902220789805052,0.0,0.0,4.0002203159481695
Pupil Core,347,1,2187,dilated,625.9934692382812,432.0310363769531,478.2278442382813,370.5185546875,778.1755981445312,374.6531372070313,475.2351379394531,489.1684875488281,779.1171875,495.0971984863281,4.76745516,4.53443064,645.7316284179688,481.7066955566406,913.1626666111638,1.4235064541213869,3.5786607968081974,0.0,0.0,3.851387246634273
Pupil Core,347,1,2187,dilated,625.9934692382812,432.0310363769531,478.2278442382813,370.5185546875,778.1755981445312,374.6531372070313,475.2351379394531,489.1684875488281,779.1171875,495.0971984863281,4.80024415,4.53443064,644.95751953125,481.6360778808594,913.1626666111638,1.3676997352803026,3.5735866547009083,0.0,0.0,3.8263721910632578
